Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2022-09-16,2022-09-22,910,404.92,5.08,2022-09-22,270,-260.54,2.54,1180,144.38,7.62,2022-09-22,65
2022-09-23,2022-09-29,1020,594.92,5.08,2022-09-29,385,-330.54,2.54,1405,264.37999999999994,7.62,2022-09-29,66
2022-10-07,2022-10-13,955,474.92,5.08,2022-10-13,325,222.46,2.54,1280,697.38,7.62,2022-10-13,67
2022-10-14,2022-10-20,935,-331.08,5.08,2022-10-20,335,187.46,2.54,1270,-143.61999999999998,7.62,2022-10-20,68
2022-10-21,2022-10-27,1020,-145.08,5.08,2022-10-27,345,187.46,2.54,1365,42.379999999999995,7.62,2022-10-27,69
2022-10-28,2022-11-03,745,-55.08,5.08,2022-11-03,270,-270.54,2.54,1015,-325.62,7.62,2022-11-03,70
2022-11-04,2022-11-10,770,-643.08,5.08,2022-11-10,265,597.46,2.54,1035,-45.620000000000005,7.62,2022-11-10,71
2022-11-18,2022-11-25,905,-779.08,5.08,2022-11-25,335,99.46,2.54,1240,-679.62,7.62,2022-11-25,72
2022-11-25,2022-12-01,615,-123.08,5.08,2022-12-01,250,187.46,2.54,865,64.38000000000001,7.62,2022-12-01,73
2022-12-02,2022-12-08,510,14.92,5.08,2022-12-08,210,-203.54,2.54,720,-188.62,7.62,2022-12-08,74
2022-12-09,2022-12-15,420,419.92,5.08,2022-12-15,135,-115.54,2.54,555,304.38,7.62,2022-12-15,75
2022-12-16,2022-12-22,700,169.92,5.08,2022-12-22,260,-235.54,2.54,960,-65.62,7.62,2022-12-22,76
2022-12-23,2022-12-29,845,61.92,5.08,2022-12-29,325,-110.54,2.54,1170,-48.620000000000005,7.62,2022-12-29,77
2022-12-30,2023-01-05,655,136.92,5.08,2023-01-05,245,-130.54,2.54,900,6.3799999999999955,7.62,2023-01-05,78
2023-01-13,2023-01-19,590,24.92,5.08,2023-01-19,235,-235.54,2.54,825,-210.62,7.62,2023-01-19,79
2023-01-20,2023-01-26,590,-391.08,5.08,2023-01-26,220,407.46,2.54,810,16.379999999999995,7.62,2023-01-26,80
2023-01-27,2023-02-02,425,-96.08,5.08,2023-02-02,180,227.46,2.54,605,131.38,7.62,2023-02-02,81
2023-02-03,2023-02-09,585,419.92,5.08,2023-02-09,195,-175.54,2.54,780,244.38000000000002,7.62,2023-02-09,82
2023-02-10,2023-02-16,605,421.92,5.08,2023-02-16,245,-170.54,2.54,850,251.38000000000002,7.62,2023-02-16,83
2023-02-17,2023-02-23,805,-40.08,5.08,2023-02-23,240,-233.54,2.54,1045,-273.62,7.62,2023-02-23,84
2023-02-24,2023-03-02,635,-3.08,5.08,2023-03-02,235,22.46,2.54,870,19.380000000000003,7.62,2023-03-02,85
2023-03-03,2023-03-09,445,99.92,5.08,2023-03-09,175,-168.54,2.54,620,-68.61999999999999,7.62,2023-03-09,86
2023-03-10,2023-03-16,590,-246.08,5.08,2023-03-16,200,602.46,2.54,790,356.38,7.62,2023-03-16,87
2023-03-17,2023-03-23,690,554.92,5.08,2023-03-23,230,-22.54,2.54,920,532.38,7.62,2023-03-23,88
2023-03-24,2023-03-30,735,-476.08,5.08,2023-03-30,325,422.46,2.54,1060,-53.620000000000005,7.62,2023-03-30,89
2023-03-31,2023-04-06,1340,483.92,5.08,2023-04-06,495,-385.54,2.54,1835,98.38,7.62,2023-04-06,90
2023-04-14,2023-04-20,545,314.92,5.08,2023-04-20,225,-193.54,2.54,770,121.38000000000002,7.62,2023-04-20,91
2023-04-21,2023-04-27,550,129.92,5.08,2023-04-27,215,-45.54,2.54,765,84.38,7.62,2023-04-27,92
2023-04-28,2023-05-04,410,299.92,5.08,2023-05-04,150,-148.54,2.54,560,151.38000000000002,7.62,2023-05-04,93
2023-05-05,2023-05-11,625,96.92,5.08,2023-05-11,185,-160.54,2.54,810,-63.61999999999999,7.62,2023-05-11,94
2023-05-12,2023-05-18,625,-448.08,5.08,2023-05-18,185,347.46,2.54,810,-100.62,7.62,2023-05-18,95
2023-05-19,2023-05-25,730,514.92,5.08,2023-05-25,245,-188.54,2.54,975,326.38,7.62,2023-05-25,96
2023-05-26,2023-06-01,565,-128.08,5.08,2023-06-01,210,-137.54,2.54,775,-265.62,7.62,2023-06-01,97
2023-06-02,2023-06-08,450,56.92,5.08,2023-06-08,180,-90.54,2.54,630,-33.620000000000005,7.62,2023-06-08,98
2023-06-09,2023-06-15,425,-378.08,5.08,2023-06-15,160,137.46,2.54,585,-240.61999999999998,7.62,2023-06-15,99
2023-06-16,2023-06-22,510,-125.08,5.08,2023-06-22,240,-238.54,2.54,750,-363.62,7.62,2023-06-22,100
2023-06-23,2023-06-29,395,-101.08,5.08,2023-06-29,155,142.46,2.54,550,41.38000000000001,7.62,2023-06-29,101
2023-06-30,2023-07-06,445,-5.08,5.08,2023-07-06,190,-178.54,2.54,635,-183.62,7.62,2023-07-06,102
2023-07-07,2023-07-13,450,-381.08,5.08,2023-07-13,180,97.46,2.54,630,-283.62,7.62,2023-07-13,103
2023-07-14,2023-07-20,400,16.92,5.08,2023-07-20,190,134.46,2.54,590,151.38,7.62,2023-07-20,104
2023-07-21,2023-07-27,405,164.92,5.08,2023-07-27,180,-120.54,2.54,585,44.37999999999998,7.62,2023-07-27,105
2023-07-28,2023-08-03,400,19.92,5.08,2023-08-03,180,-175.54,2.54,580,-155.62,7.62,2023-08-03,106
2023-08-04,2023-08-10,575,229.92,5.08,2023-08-10,180,-135.54,2.54,755,94.38,7.62,2023-08-10,107
2023-08-11,2023-08-17,560,149.92,5.08,2023-08-17,215,-215.54,2.54,775,-65.62,7.62,2023-08-17,108
2023-08-18,2023-08-24,585,131.92,5.08,2023-08-24,205,-95.54,2.54,790,36.37999999999998,7.62,2023-08-24,109
2023-08-25,2023-08-31,610,-534.08,5.08,2023-08-31,205,217.46,2.54,815,-316.62,7.62,2023-08-31,110
2023-09-01,2023-09-07,460,104.92,5.08,2023-09-07,190,-188.54,2.54,650,-83.61999999999999,7.62,2023-09-07,111
2023-09-08,2023-09-14,470,-281.08,5.08,2023-09-14,170,227.46,2.54,640,-53.619999999999976,7.62,2023-09-14,112
2023-09-15,2023-09-21,430,-90.08,5.08,2023-09-21,160,-160.54,2.54,590,-250.62,7.62,2023-09-21,113
2023-09-22,2023-09-28,560,189.92,5.08,2023-09-28,210,-168.54,2.54,770,21.379999999999995,7.62,2023-09-28,114
2023-09-29,2023-10-05,635,229.92,5.08,2023-10-05,195,-165.54,2.54,830,64.38,7.62,2023-10-05,115
2023-10-06,2023-10-12,610,66.92,5.08,2023-10-12,220,32.46,2.54,830,99.38,7.62,2023-10-12,116
2023-10-13,2023-10-19,595,609.92,5.08,2023-10-19,225,-178.54,2.54,820,431.38,7.62,2023-10-19,117
2023-10-20,2023-10-26,760,444.92,5.08,2023-10-26,265,-260.54,2.54,1025,184.38,7.62,2023-10-26,118
2023-10-27,2023-11-02,735,-694.08,5.08,2023-11-02,245,-72.54,2.54,980,-766.62,7.62,2023-11-02,119
2023-11-03,2023-11-09,535,251.92,5.08,2023-11-09,210,-178.54,2.54,745,73.38,7.62,2023-11-09,120
2023-11-10,2023-11-16,500,-429.08,5.08,2023-11-16,175,257.46,2.54,675,-171.62,7.62,2023-11-16,121
2023-11-17,2023-11-24,535,-447.08,5.08,2023-11-24,210,139.46,2.54,745,-307.62,7.62,2023-11-24,122
2023-11-24,2023-11-30,385,149.92,5.08,2023-11-30,180,-53.54,2.54,565,96.38,7.62,2023-11-30,123
2023-12-01,2023-12-07,400,51.92,5.08,2023-12-07,165,-92.54,2.54,565,-40.620000000000005,7.62,2023-12-07,124
2023-12-08,2023-12-14,265,-206.08,5.08,2023-12-14,120,217.46,2.54,385,11.379999999999995,7.62,2023-12-14,125
2023-12-15,2023-12-21,395,21.92,5.08,2023-12-21,190,172.46,2.54,585,194.38,7.62,2023-12-21,126
2023-12-22,2023-12-28,565,-236.08,5.08,2023-12-28,245,22.46,2.54,810,-213.62,7.62,2023-12-28,127
2023-12-29,2024-01-04,445,-40.08,5.08,2024-01-04,185,-180.54,2.54,630,-220.62,7.62,2024-01-04,128
2024-01-05,2024-01-11,635,-496.08,5.08,2024-01-11,215,327.46,2.54,850,-168.62,7.62,2024-01-11,129
2024-01-12,2024-01-18,460,144.92,5.08,2024-01-18,205,-78.54,2.54,665,66.37999999999998,7.62,2024-01-18,130
2024-01-19,2024-01-25,470,-189.08,5.08,2024-01-25,185,237.46,2.54,655,48.379999999999995,7.62,2024-01-25,131
2024-01-26,2024-02-01,345,206.92,5.08,2024-02-01,160,-15.54,2.54,505,191.38,7.62,2024-02-01,132
2024-02-02,2024-02-08,470,-83.08,5.08,2024-02-08,205,12.46,2.54,675,-70.62,7.62,2024-02-08,133
2024-02-09,2024-02-15,495,219.92,5.08,2024-02-15,225,-107.54,2.54,720,112.37999999999998,7.62,2024-02-15,134
2024-02-16,2024-02-22,510,-298.08,5.08,2024-02-22,210,417.46,2.54,720,119.38,7.62,2024-02-22,135
2024-02-23,2024-02-29,425,121.92,5.08,2024-02-29,205,-145.54,2.54,630,-23.61999999999999,7.62,2024-02-29,136
2024-03-01,2024-03-07,425,123.92,5.08,2024-03-07,210,107.46,2.54,635,231.38,7.62,2024-03-07,137
2024-03-08,2024-03-14,410,213.92,5.08,2024-03-14,180,-95.54,2.54,590,118.37999999999998,7.62,2024-03-14,138
2024-03-15,2024-03-21,425,-379.08,5.08,2024-03-21,165,292.46,2.54,590,-86.62,7.62,2024-03-21,139
2024-03-22,2024-03-28,625,118.92,5.08,2024-03-28,275,-165.54,2.54,900,-46.61999999999999,7.62,2024-03-28,140
2024-04-05,2024-04-11,535,334.92,5.08,2024-04-11,235,-137.54,2.54,770,197.38000000000002,7.62,2024-04-11,141
2024-04-12,2024-04-18,600,379.92,5.08,2024-04-18,225,-220.54,2.54,825,159.38000000000002,7.62,2024-04-18,142
2024-04-19,2024-04-25,795,-428.08,5.08,2024-04-25,290,242.46,2.54,1085,-185.61999999999998,7.62,2024-04-25,143
2024-04-26,2024-05-02,480,314.92,5.08,2024-05-02,200,-183.54,2.54,680,131.38000000000002,7.62,2024-05-02,144
2024-05-03,2024-05-09,580,-498.08,5.08,2024-05-09,260,217.46,2.54,840,-280.62,7.62,2024-05-09,145
2024-05-10,2024-05-16,390,-306.08,5.08,2024-05-16,175,292.46,2.54,565,-13.620000000000005,7.62,2024-05-16,146
2024-05-17,2024-05-23,335,424.92,5.08,2024-05-23,205,-185.54,2.54,540,239.38000000000002,7.62,2024-05-23,147
2024-05-24,2024-05-30,505,194.92,5.08,2024-05-30,220,-205.54,2.54,725,-10.620000000000005,7.62,2024-05-30,148
2024-05-31,2024-06-06,495,-396.08,5.08,2024-06-06,190,247.46,2.54,685,-148.61999999999998,7.62,2024-06-06,149
2024-06-07,2024-06-13,375,-289.08,5.08,2024-06-13,130,342.46,2.54,505,53.379999999999995,7.62,2024-06-13,150
2024-06-14,2024-06-20,500,-205.08,5.08,2024-06-20,215,237.46,2.54,715,32.379999999999995,7.62,2024-06-20,151
2024-06-21,2024-06-27,530,-28.08,5.08,2024-06-27,285,-145.54,2.54,815,-173.62,7.62,2024-06-27,152
2024-06-28,2024-07-05,490,-446.08,5.08,2024-07-05,230,-27.54,2.54,720,-473.62,7.62,2024-07-05,153
2024-07-05,2024-07-11,430,151.92,5.08,2024-07-11,175,72.46,2.54,605,224.38,7.62,2024-07-11,154
2024-07-12,2024-07-18,415,219.92,5.08,2024-07-18,180,-167.54,2.54,595,52.379999999999995,7.62,2024-07-18,155
2024-07-19,2024-07-25,585,389.92,5.08,2024-07-25,205,-187.54,2.54,790,202.38000000000002,7.62,2024-07-25,156
2024-07-26,2024-08-01,555,739.92,5.08,2024-08-01,205,-32.54,2.54,760,707.38,7.62,2024-08-01,157
2024-08-02,2024-08-08,1030,774.92,5.08,2024-08-08,270,-217.54,2.54,1300,557.38,7.62,2024-08-08,158
2024-08-09,2024-08-15,785,-701.08,5.08,2024-08-15,260,37.46,2.54,1045,-663.62,7.62,2024-08-15,159
2024-08-16,2024-08-22,520,283.92,5.08,2024-08-22,220,127.46,2.54,740,411.38,7.62,2024-08-22,160
2024-08-23,2024-08-29,685,99.92,5.08,2024-08-29,250,-228.54,2.54,935,-128.62,7.62,2024-08-29,161
2024-08-30,2024-09-05,520,69.92,5.08,2024-09-05,200,-197.54,2.54,720,-127.61999999999999,7.62,2024-09-05,162
2024-09-13,2024-09-19,525,-190.08,5.08,2024-09-19,185,487.46,2.54,710,297.38,7.62,2024-09-19,163
2024-09-20,2024-09-26,780,46.92,5.08,2024-09-26,265,112.46,2.54,1045,159.38,7.62,2024-09-26,164
2024-09-27,2024-10-03,510,979.92,5.08,2024-10-03,210,-170.54,2.54,720,809.38,7.62,2024-10-03,165
2024-10-04,2024-10-10,665,209.92,5.08,2024-10-10,220,-70.54,2.54,885,139.38,7.62,2024-10-10,166
2024-10-11,2024-10-17,710,-8.08,5.08,2024-10-17,265,-75.54,2.54,975,-83.62,7.62,2024-10-17,167
2024-10-18,2024-10-24,580,179.92,5.08,2024-10-24,250,-245.54,2.54,830,-65.62,7.62,2024-10-24,168
2024-10-25,2024-10-31,625,454.92,5.08,2024-10-31,230,-220.54,2.54,855,234.38000000000002,7.62,2024-10-31,169
2024-11-01,2024-11-07,935,-835.08,5.08,2024-11-07,315,32.46,2.54,1250,-802.62,7.62,2024-11-07,170
2024-11-08,2024-11-14,670,-98.08,5.08,2024-11-14,250,-250.54,2.54,920,-348.62,7.62,2024-11-14,171
2024-11-15,2024-11-21,630,-215.08,5.08,2024-11-21,250,467.46,2.54,880,252.37999999999997,7.62,2024-11-21,172
2024-11-22,2024-11-29,770,-692.08,5.08,2024-11-29,345,247.46,2.54,1115,-444.62,7.62,2024-11-29,173
2024-11-29,2024-12-05,525,-178.08,5.08,2024-12-05,200,-10.54,2.54,725,-188.62,7.62,2024-12-05,174
2024-12-06,2024-12-12,475,121.92,5.08,2024-12-12,205,-190.54,2.54,680,-68.61999999999999,7.62,2024-12-12,175
2024-12-13,2024-12-19,400,-215.08,5.08,2024-12-19,145,-147.54,2.54,545,-362.62,7.62,2024-12-19,176
2024-12-20,2024-12-26,1025,-789.08,5.08,2024-12-26,390,222.46,2.54,1415,-566.62,7.62,2024-12-26,177
2024-12-27,2025-01-02,775,304.92,5.08,2025-01-02,280,-267.54,2.54,1055,37.379999999999995,7.62,2025-01-02,178
2025-01-03,2025-01-10,730,1079.92,5.08,2025-01-10,265,-263.54,2.54,995,816.3800000000001,7.62,2025-01-10,179
2025-01-10,2025-01-16,1020,-804.08,5.08,2025-01-16,305,662.46,2.54,1325,-141.62,7.62,2025-01-16,180
2025-01-17,2025-01-23,645,-511.08,5.08,2025-01-23,255,312.46,2.54,900,-198.62,7.62,2025-01-23,181
2025-01-24,2025-01-30,625,639.92,5.08,2025-01-30,245,-215.54,2.54,870,424.38,7.62,2025-01-30,182
2025-01-31,2025-02-06,625,-8.08,5.08,2025-02-06,200,-88.54,2.54,825,-96.62,7.62,2025-02-06,183
2025-02-07,2025-02-13,805,-301.08,5.08,2025-02-13,245,472.46,2.54,1050,171.38,7.62,2025-02-13,184
2025-02-14,2025-02-20,645,154.92,5.08,2025-02-20,260,-160.54,2.54,905,-5.6200000000000045,7.62,2025-02-20,185
2025-02-21,2025-02-27,715,814.92,5.08,2025-02-27,240,-237.54,2.54,955,577.38,7.62,2025-02-27,186
2025-02-28,2025-03-06,940,819.92,5.08,2025-03-06,335,-325.54,2.54,1275,494.37999999999994,7.62,2025-03-06,187
2025-03-07,2025-03-13,1240,119.92,5.08,2025-03-13,335,-333.54,2.54,1575,-213.62,7.62,2025-03-13,188
2025-03-14,2025-03-20,1075,-25.08,5.08,2025-03-20,345,-137.54,2.54,1420,-162.62,7.62,2025-03-20,189
2025-03-21,2025-03-27,1655,-138.08,5.08,2025-03-27,575,507.46,2.54,2230,369.38,7.62,2025-03-27,190
2025-03-28,2025-04-03,905,904.92,5.08,2025-04-03,290,-280.54,2.54,1195,624.3799999999999,7.62,2025-04-03,191
2025-04-04,2025-04-10,1705,4489.92,5.08,2025-04-10,455,1487.46,2.54,2160,5977.38,7.62,2025-04-10,192
2025-04-11,2025-04-17,2850,-1566.08,5.08,2025-04-17,725,-708.54,2.54,3575,-2274.62,7.62,2025-04-17,193
2025-04-25,2025-05-01,1145,-303.08,5.08,2025-05-01,380,652.46,2.54,1525,349.38000000000005,7.62,2025-05-01,194
2025-05-23,2025-05-29,1320,-763.08,5.08,2025-05-29,415,307.46,2.54,1735,-455.62000000000006,7.62,2025-05-29,195
2025-05-30,2025-06-05,890,-43.08,5.08,2025-06-05,325,62.46,2.54,1215,19.380000000000003,7.62,2025-06-05,196
2025-06-06,2025-06-12,800,386.92,5.08,2025-06-12,295,-42.54,2.54,1095,344.38,7.62,2025-06-12,197
2025-06-13,2025-06-20,970,1106.92,5.08,2025-06-20,380,-358.54,2.54,1350,748.3800000000001,7.62,2025-06-20,198
2025-06-20,2025-06-26,1165,-1084.08,5.08,2025-06-26,425,52.46,2.54,1590,-1031.62,7.62,2025-06-26,199
2025-06-27,2025-07-03,1180,-921.08,5.08,2025-07-03,480,317.46,2.54,1660,-603.6200000000001,7.62,2025-07-03,200
2025-07-11,2025-07-17,725,39.92,5.08,2025-07-17,290,-20.54,2.54,1015,19.380000000000003,7.62,2025-07-17,201
2025-07-18,2025-07-24,795,-486.08,5.08,2025-07-24,310,432.46,2.54,1105,-53.620000000000005,7.62,2025-07-24,202
2025-07-25,2025-07-31,595,344.92,5.08,2025-07-31,245,-197.54,2.54,840,147.38000000000002,7.62,2025-07-31,203
2025-08-01,2025-08-07,1010,-595.08,5.08,2025-08-07,290,407.46,2.54,1300,-187.62000000000006,7.62,2025-08-07,204
2025-08-08,2025-08-14,675,-353.08,5.08,2025-08-14,240,442.46,2.54,915,89.38,7.62,2025-08-14,205
2025-08-15,2025-08-21,620,164.92,5.08,2025-08-21,270,-265.54,2.54,890,-100.62000000000003,7.62,2025-08-21,206
2025-08-22,2025-08-28,755,-200.08,5.08,2025-08-28,230,-65.54,2.54,985,-265.62,7.62,2025-08-28,207
2025-08-29,2025-09-04,635,-88.08,5.08,2025-09-04,235,22.46,2.54,870,-65.62,7.62,2025-09-04,208
2025-09-05,2025-09-11,700,-469.08,5.08,2025-09-11,200,267.46,2.54,900,-201.62,7.62,2025-09-11,209
2025-09-12,2025-09-18,605,74.92,5.08,2025-09-18,260,172.46,2.54,865,247.38,7.62,2025-09-18,210
2025-09-19,2025-09-25,790,84.92,5.08,2025-09-25,355,-348.54,2.54,1145,-263.62,7.62,2025-09-25,211
2025-09-26,2025-10-02,730,-186.08,5.08,2025-10-02,270,492.46,2.54,1000,306.38,7.62,2025-10-02,212
2025-10-03,2025-10-09,845,244.92,5.08,2025-10-09,325,-222.54,2.54,1170,22.379999999999995,7.62,2025-10-09,213
2025-10-10,2025-10-16,815,1214.92,5.08,2025-10-16,270,69.46,2.54,1085,1284.38,7.62,2025-10-16,214
2025-10-17,2025-10-23,1065,-338.08,5.08,2025-10-23,350,127.46,2.54,1415,-210.62,7.62,2025-10-23,215
2025-10-24,2025-10-30,665,388.92,5.08,2025-10-30,300,34.46,2.54,965,423.38,7.62,2025-10-30,216
