trade_date,exp_date,underlying,dte_entry,spot_entry,vix_entry,roll_dir,restruck,short_put,long_put,delta_short,delta_long,iv_short,iv_long,dte_close,cash_close,cash_open,net_roll,net_roll_usd,dd_index,k_gap,mark,cum_pnl_pts,pnl_usd,pnl_usd_at_exp,result,exit_method,in_range
2022-04-08,2022-05-20,SPX,42,4476.48,22.27,down,0,4330.0,4125.0,-0.316,-0.167,0.2215,0.2611,35,-4.15,-0.55,-4.7,-470.0,-7.08,0.0,0.55,-155.5,-215.0,-215.0,loss,roll,0
2022-04-22,2022-06-03,SPX,42,4355.15,23.9,down,0,4330.0,4125.0,-0.451,-0.248,0.1874,0.2506,35,-13.9,-0.75,-14.65,-1465.0,-9.6,0.0,0.75,-169.95,-1445.0,-1445.0,loss,roll,0
2022-04-29,2022-06-10,SPX,42,4267.85,28.98,down,0,4330.0,4125.0,-0.554,-0.336,0.2415,0.2659,35,7.95,-18.3,-10.35,-1035.0,-11.41,0.0,18.3,-162.75,720.0,720.0,win,roll,1
2022-05-06,2022-06-17,SPX,42,4146.87,35.09,down,0,4330.0,4125.0,-0.613,-0.455,0.364,0.4791,35,52.25,-70.55,-18.3,-1830.0,-13.92,0.0,70.55,-128.8,3395.0,3395.0,win,roll,1
2022-05-13,2022-06-24,SPX,42,3993.95,29.71,down,0,4325.0,4125.0,-0.821,-0.622,0.2441,0.2676,35,54.95,-72.45,-17.5,-1750.0,-17.1,5.0,72.45,-144.4,-1560.0,-1560.0,loss,roll,0
2022-05-20,2022-07-01,SPX,42,3933.8,28.22,down,0,4300.0,4125.0,-0.863,-0.702,0.2316,0.2453,35,68.75,-103.3,-34.55,-3455.0,-18.35,25.0,103.3,-148.1,-370.0,-370.0,loss,roll,0
2022-05-27,2022-07-08,SPX,42,4115.44,26.13,up,1,3890.0,3675.0,-0.252,-0.123,0.267,0.3007,35,24.75,6.5,31.25,3125.0,-14.58,0.0,-6.5,-226.65,-7855.0,-7855.0,loss,roll,0
2022-06-03,2022-07-15,SPX,42,4134.22,25.29,up,1,3910.0,3705.0,-0.251,-0.126,0.2628,0.2947,35,-8.85,4.45,-4.4,-440.0,-14.19,0.0,-4.45,-229.0,-235.0,-235.0,loss,roll,0
2022-06-10,2022-07-22,SPX,42,3935.06,27.92,down,0,3910.0,3700.0,-0.449,-0.248,0.1988,0.2874,35,-11.5,5.3,-6.2,-620.0,-18.32,5.0,-5.3,-236.05,-705.0,-705.0,loss,roll,0
2022-06-17,2022-07-29,SPX,42,3698.69,31.44,down,0,3910.0,3700.0,-0.707,-0.474,0.2774,0.4028,35,4.25,-19.25,-15.0,-1500.0,-23.23,0.0,19.25,-226.5,955.0,955.0,win,roll,1
2022-06-24,2022-08-05,SPX,42,3852.1,28.4,up,1,3625.0,3420.0,-0.249,-0.126,0.2854,0.3207,35,-14.65,4.55,-10.1,-1010.0,-20.04,0.0,-4.55,-260.4,-3390.0,-3390.0,loss,roll,0
2022-07-01,2022-08-12,SPX,42,3800.64,27.94,down,0,3625.0,3425.0,-0.29,-0.147,0.276,0.3074,35,-12.05,6.7,-5.35,-535.0,-21.11,5.0,-6.7,-267.9,-750.0,-750.0,loss,roll,0
2022-07-08,2022-08-19,SPX,42,3874.9,25.76,up,1,3660.0,3465.0,-0.251,-0.126,0.2691,0.3005,35,-9.25,5.75,-3.5,-350.0,-19.57,0.0,-5.75,-270.45,-255.0,-255.0,loss,roll,0
2022-07-15,2022-08-26,SPX,42,3826.81,25.31,down,0,3660.0,3460.0,-0.29,-0.141,2.9955,0.2892,35,-12.2,9.2,-3.0,-300.0,-20.57,5.0,-9.2,-276.9,-645.0,-645.0,loss,roll,0
2022-07-22,2022-09-02,SPX,42,3991.17,23.25,up,1,3790.0,3590.0,-0.253,-0.125,0.2445,0.2834,35,-4.2,4.1,-0.1,-10.0,-17.16,0.0,-4.1,-271.9,500.0,500.0,win,roll,1
2022-07-29,2022-09-09,SPX,42,4102.69,21.72,up,1,3920.0,3730.0,-0.254,-0.124,0.2148,0.2528,35,-5.2,4.1,-1.1,-110.0,-14.84,0.0,-4.1,-273.0,-110.0,-110.0,loss,roll,0
2022-08-05,2022-09-16,SPX,42,4131.1,21.7,up,1,3935.0,3745.0,-0.249,-0.126,0.2244,0.2621,35,-6.25,2.8,-3.45,-345.0,-14.25,0.0,-2.8,-275.15,-215.0,-215.0,loss,roll,0
2022-08-12,2022-09-23,SPX,42,4234.43,19.84,up,1,4050.0,3860.0,-0.252,-0.125,0.2073,0.2465,35,-2.35,2.65,0.3,30.0,-12.11,0.0,-2.65,-274.7,45.0,45.0,win,roll,1
2022-08-19,2022-09-30,SPX,42,4237.6,20.72,up,1,4045.0,3860.0,-0.25,-0.124,0.2154,0.2476,35,-7.95,4.35,-3.6,-360.0,-12.04,0.0,-4.35,-280.0,-530.0,-530.0,loss,roll,0
2022-08-26,2022-10-07,SPX,42,4197.3,22.06,down,0,4040.0,3860.0,-0.286,-0.148,0.2132,0.2466,35,-8.1,3.0,-5.1,-510.0,-12.88,5.0,-3.0,-283.75,-375.0,-375.0,loss,roll,0
2022-09-02,2022-10-14,SPX,42,3983.57,24.16,down,0,4040.0,3860.0,-0.546,-0.325,0.2604,2.452,35,-3.75,-5.4,-9.15,-915.0,-17.31,0.0,5.4,-284.5,-75.0,-75.0,loss,roll,0
2022-09-09,2022-10-21,SPX,42,4045.35,22.91,up,1,3850.0,3665.0,-0.25,-0.124,0.2298,0.2618,35,-8.65,5.05,-3.6,-360.0,-16.03,0.0,-5.05,-298.55,-1405.0,-1405.0,loss,roll,0
2022-09-16,2022-10-28,SPX,42,3840.48,28.34,down,0,3850.0,3660.0,-0.48,-0.284,0.3968,0.27,35,-1.5,-4.2,-5.7,-570.0,-20.28,5.0,4.2,-295.0,355.0,355.0,win,roll,1
2022-09-23,2022-11-04,SPX,42,3691.77,29.13,down,0,3850.0,3660.0,-0.654,-0.429,0.2794,0.8796,35,5.65,-19.1,-13.45,-1345.0,-23.37,0.0,19.1,-293.55,145.0,145.0,win,roll,1
2022-09-30,2022-11-11,SPX,42,3643.29,31.01,down,0,3850.0,3660.0,-0.701,-0.484,0.2826,0.4241,35,21.85,-35.85,-14.0,-1400.0,-24.38,0.0,35.85,-290.8,275.0,275.0,win,roll,1
2022-10-07,2022-11-18,SPX,42,3667.11,31.61,up,1,3440.0,3225.0,-0.251,-0.125,0.3033,0.3471,35,19.6,5.1,24.7,2470.0,-23.88,0.0,-5.1,-307.05,-1625.0,-1625.0,loss,roll,0
2022-10-14,2022-11-25,SPX,42,3677.16,31.65,up,1,3460.0,3250.0,-0.253,-0.122,0.2915,0.3288,35,-10.3,7.95,-2.35,-235.0,-23.67,0.0,-7.95,-312.25,-520.0,-520.0,loss,roll,0
2022-10-21,2022-12-02,SPX,42,3700.91,29.38,up,1,3490.0,3300.0,-0.251,-0.126,0.2769,0.3095,35,-10.3,5.55,-4.75,-475.0,-23.18,0.0,-5.55,-314.6,-235.0,-235.0,loss,roll,0
2022-10-28,2022-12-09,SPX,42,3835.58,27.39,up,1,3630.0,3450.0,-0.249,-0.127,0.2557,0.2857,35,-4.65,5.0,0.35,35.0,-20.39,0.0,-5.0,-313.7,90.0,90.0,win,roll,1
2022-11-04,2022-12-16,SPX,42,3759.4,24.72,down,0,3630.0,3450.0,-0.315,-0.16,2.6158,0.2661,35,-15.6,9.7,-5.9,-590.0,-21.97,0.0,-9.7,-324.3,-1060.0,-1060.0,loss,roll,0
2022-11-11,2022-12-23,SPX,42,3959.27,23.43,up,1,3770.0,3590.0,-0.253,-0.127,0.2309,0.2637,35,-4.75,5.35,0.6,60.0,-17.82,0.0,-5.35,-319.35,495.0,495.0,win,roll,1
2022-11-18,2022-12-30,SPX,42,3962.7,23.6,up,1,3780.0,3605.0,-0.249,-0.125,0.2174,0.2513,35,-7.5,4.4,-3.1,-310.0,-17.75,0.0,-4.4,-321.5,-215.0,-215.0,loss,roll,0
2022-11-25,2023-01-06,SPX,42,4029.54,20.97,up,1,3860.0,3700.0,-0.249,-0.127,0.1965,0.2287,35,-4.75,2.7,-2.05,-205.0,-16.36,0.0,-2.7,-321.85,-35.0,-35.0,loss,roll,0
2022-12-02,2023-01-13,SPX,42,4033.69,19.88,up,1,3860.0,3700.0,-0.248,-0.125,0.2002,0.2288,35,-7.55,4.25,-3.3,-330.0,-16.27,0.0,-4.25,-326.7,-485.0,-485.0,loss,roll,0
2022-12-09,2023-01-20,SPX,42,3957.58,22.86,down,0,3860.0,3700.0,-0.341,-0.19,0.1953,0.2368,35,-6.0,-0.3,-6.3,-630.0,-17.85,0.0,0.3,-328.45,-175.0,-175.0,loss,roll,0
2022-12-16,2023-01-27,SPX,42,3876.13,22.41,down,0,3860.0,3700.0,-0.434,-0.242,0.0806,0.2065,35,-10.4,3.5,-6.9,-690.0,-19.54,0.0,-3.5,-339.15,-1070.0,-1070.0,loss,roll,0
2022-12-23,2023-02-03,SPX,42,3799.89,22.49,down,0,3860.0,3700.0,-0.541,-0.333,0.3013,2.3424,35,-7.85,-5.15,-13.0,-1300.0,-21.13,0.0,5.15,-343.5,-435.0,-435.0,loss,roll,0
2022-12-30,2023-02-10,SPX,42,3818.57,22.03,up,1,3650.0,3500.0,-0.253,-0.128,0.2119,0.2345,35,-6.4,6.05,-0.35,-35.0,-20.74,0.0,-6.05,-355.05,-1155.0,-1155.0,loss,roll,0
2023-01-06,2023-02-17,SPX,42,3821.08,21.85,up,1,3655.0,3505.0,-0.252,-0.125,0.2065,0.2293,35,-8.95,6.45,-2.5,-250.0,-20.69,0.0,-6.45,-357.95,-290.0,-290.0,loss,roll,0
2023-01-13,2023-02-24,SPX,42,3961.6,18.7,up,1,3810.0,3670.0,-0.247,-0.126,0.176,0.2029,35,-2.2,3.45,1.25,125.0,-17.77,0.0,-3.45,-353.7,425.0,425.0,win,roll,1
2023-01-20,2023-03-03,SPX,42,3910.21,20.23,down,0,3810.0,3670.0,-0.315,-0.172,0.1691,0.205,35,-4.4,0.9,-3.5,-350.0,-18.84,0.0,-0.9,-354.65,-95.0,-95.0,loss,roll,0
2023-01-27,2023-03-10,SPX,42,4061.85,18.38,up,1,3910.0,3750.0,-0.247,-0.121,0.1713,0.2072,35,-1.05,3.55,2.5,250.0,-15.69,0.0,-3.55,-354.8,-15.0,-15.0,loss,roll,0
2023-02-03,2023-03-17,SPX,42,4149.73,18.46,up,1,3995.0,3820.0,-0.252,-0.125,0.1755,0.2189,35,-1.55,2.4,0.85,85.0,-13.86,0.0,-2.4,-352.8,200.0,200.0,win,roll,1
2023-02-10,2023-03-24,SPX,42,4073.56,21.31,down,0,3990.0,3820.0,-0.351,-0.193,0.1724,0.2292,35,-7.7,-0.9,-8.6,-860.0,-15.45,5.0,0.9,-358.1,-530.0,-530.0,loss,roll,0
2023-02-17,2023-03-31,SPX,42,4054.66,21.02,down,0,3990.0,3820.0,-0.367,-0.199,0.1514,0.2176,35,-5.2,0.7,-4.5,-450.0,-15.84,0.0,-0.7,-364.2,-610.0,-610.0,loss,roll,0
2023-02-24,2023-04-06,SPX,41,3951.24,22.76,down,0,3990.0,3825.0,-0.512,-0.298,0.3361,0.195,34,-4.95,-2.25,-7.2,-720.0,-17.98,5.0,2.25,-368.45,-425.0,-425.0,loss,roll,0
2023-03-03,2023-04-14,SPX,42,4009.72,19.21,up,1,3855.0,3710.0,-0.252,-0.127,0.1817,0.207,35,-14.55,4.9,-9.65,-965.0,-16.77,0.0,-4.9,-385.25,-1680.0,-1680.0,loss,roll,0
2023-03-10,2023-04-21,SPX,42,3894.8,23.36,down,0,3855.0,3710.0,-0.403,-0.241,0.1356,0.2151,35,1.2,-6.3,-5.1,-510.0,-19.16,0.0,6.3,-379.15,610.0,610.0,win,roll,1
2023-03-17,2023-04-28,SPX,42,3942.35,24.02,up,1,3760.0,3570.0,-0.249,-0.125,0.2177,0.2651,35,5.9,2.15,8.05,805.0,-18.17,0.0,-2.15,-379.55,-40.0,-40.0,loss,roll,0
2023-03-24,2023-05-05,SPX,42,3931.04,24.09,down,0,3760.0,3570.0,-0.269,-0.138,0.2268,0.2726,35,-6.05,2.45,-3.6,-360.0,-18.4,0.0,-2.45,-383.45,-390.0,-390.0,loss,roll,0
2023-03-31,2023-05-12,SPX,42,4070.21,18.88,up,1,3910.0,3745.0,-0.247,-0.124,0.1817,0.2192,35,-3.15,3.1,-0.05,-5.0,-15.51,0.0,-3.1,-384.15,-70.0,-70.0,loss,roll,0
2023-04-14,2023-05-26,SPX,42,4160.54,17.55,up,1,4020.0,3860.0,-0.252,-0.124,0.1577,0.1969,35,0.85,2.75,3.6,360.0,-13.64,0.0,-2.75,-380.2,395.0,395.0,win,roll,1
2023-04-21,2023-06-02,SPX,42,4121.67,17.35,down,0,4020.0,3860.0,-0.298,-0.153,0.1453,0.195,35,-3.7,0.4,-3.3,-330.0,-14.45,0.0,-0.4,-381.15,-95.0,-95.0,loss,roll,0
2023-04-28,2023-06-09,SPX,42,4136.61,16.54,up,1,4000.0,3840.0,-0.25,-0.124,0.1528,0.1954,35,-4.8,1.55,-3.25,-325.0,-14.14,0.0,-1.55,-385.55,-440.0,-440.0,loss,roll,0
2023-05-05,2023-06-16,SPX,42,4111.5,17.97,down,0,4000.0,3840.0,-0.298,-0.161,0.1611,0.2106,35,-2.65,-2.35,-5.0,-500.0,-14.66,0.0,2.35,-386.65,-110.0,-110.0,loss,roll,0
2023-05-12,2023-06-23,SPX,42,4139.03,16.54,up,1,4000.0,3830.0,-0.251,-0.124,0.1564,0.2044,35,2.15,0.95,3.1,310.0,-14.09,0.0,-0.95,-386.85,-20.0,-20.0,loss,roll,0
2023-05-19,2023-06-30,SPX,42,4211.3,16.03,up,1,4085.0,3925.0,-0.25,-0.126,0.1378,0.1863,35,-1.25,-0.85,-2.1,-210.0,-12.59,0.0,0.85,-387.15,-30.0,-30.0,loss,roll,0
2023-05-26,2023-07-07,SPX,42,4175.04,18.23,down,0,4080.0,3925.0,-0.306,-0.167,0.1401,0.1954,35,1.45,-5.05,-3.6,-360.0,-13.34,5.0,5.05,-386.55,60.0,60.0,win,roll,1
2023-06-02,2023-07-14,SPX,42,4246.63,15.13,up,1,4130.0,3975.0,-0.252,-0.124,0.1272,0.173,35,-1.0,0.45,-0.55,-55.0,-11.85,0.0,-0.45,-392.6,-605.0,-605.0,loss,roll,0
2023-06-09,2023-07-21,SPX,42,4312.0,13.56,up,1,4210.0,4070.0,-0.252,-0.124,0.1085,0.1508,35,-0.85,0.05,-0.8,-80.0,-10.5,0.0,-0.05,-393.0,-40.0,-40.0,loss,roll,0
2023-06-16,2023-07-28,SPX,42,4429.61,14.39,up,1,4315.0,4175.0,-0.25,-0.126,0.1179,0.1557,35,0.1,0.45,0.55,55.0,-8.05,0.0,-0.45,-392.85,15.0,15.0,win,roll,1
2023-06-23,2023-08-04,SPX,42,4349.71,13.44,down,0,4310.0,4175.0,-0.358,-0.183,2.0712,0.1372,35,-6.05,0.8,-5.25,-525.0,-9.71,5.0,-0.8,-398.45,-560.0,-560.0,loss,roll,0
2023-06-30,2023-08-11,SPX,42,4438.96,13.47,up,1,4330.0,4190.0,-0.246,-0.121,0.1096,0.1489,35,-1.1,0.45,-0.65,-65.0,-7.86,0.0,-0.45,-398.75,-30.0,-30.0,loss,roll,0
2023-07-07,2023-08-18,SPX,42,4415.42,14.98,down,0,4330.0,4190.0,-0.295,-0.152,0.1106,0.1544,35,-1.9,-0.8,-2.7,-270.0,-8.35,0.0,0.8,-400.2,-145.0,-145.0,loss,roll,0
2023-07-14,2023-08-25,SPX,42,4523.78,13.69,up,1,4420.0,4275.0,-0.254,-0.125,0.1062,0.1479,35,-3.9,0.35,-3.55,-355.0,-6.1,0.0,-0.35,-404.9,-470.0,-470.0,loss,roll,0
2023-07-21,2023-09-01,SPX,42,4541.96,13.79,up,1,4430.0,4290.0,-0.25,-0.125,0.112,0.1498,35,-2.45,0.35,-2.1,-210.0,-5.72,0.0,-0.35,-407.0,-210.0,-210.0,loss,roll,0
2023-07-28,2023-09-08,SPX,42,4574.03,13.53,up,1,4470.0,4325.0,-0.253,-0.124,0.1045,0.1457,35,-0.45,0.5,0.05,5.0,-5.06,0.0,-0.5,-407.1,-10.0,-10.0,loss,roll,0
2023-08-04,2023-09-15,SPX,42,4514.98,15.27,down,0,4470.0,4325.0,-0.358,-0.187,0.0845,0.1466,35,-4.55,0.2,-4.35,-435.0,-6.28,0.0,-0.2,-411.15,-405.0,-405.0,loss,roll,0
2023-08-11,2023-09-22,SPX,42,4451.3,16.15,down,0,4470.0,4325.0,-0.473,-0.265,0.5402,0.1404,35,-4.6,-3.1,-7.7,-770.0,-7.6,0.0,3.1,-415.55,-440.0,-440.0,loss,roll,0
2023-08-18,2023-09-29,SPX,42,4348.8,18.58,down,0,4470.0,4325.0,-0.654,-0.409,0.1888,0.0746,35,4.6,-14.2,-9.6,-960.0,-9.73,0.0,14.2,-414.05,150.0,150.0,win,roll,1
2023-08-25,2023-10-06,SPX,42,4396.18,16.64,up,1,4260.0,4100.0,-0.254,-0.127,0.1453,0.1857,35,-5.45,1.55,-3.9,-390.0,-8.75,0.0,-1.55,-433.7,-1965.0,-1965.0,loss,roll,0
2023-09-01,2023-10-13,SPX,42,4527.51,13.27,up,1,4420.0,4280.0,-0.25,-0.123,0.1078,0.1459,35,-0.65,1.45,0.8,80.0,-6.02,0.0,-1.45,-432.8,90.0,90.0,win,roll,1
2023-09-08,2023-10-20,SPX,42,4460.79,14.03,down,0,4420.0,4280.0,-0.359,-0.181,0.0776,0.1372,35,-6.1,2.85,-3.25,-325.0,-7.41,0.0,-2.85,-437.45,-465.0,-465.0,loss,roll,0
2023-09-15,2023-10-27,SPX,42,4481.34,13.15,up,1,4380.0,4250.0,-0.252,-0.126,0.1036,0.1393,35,-6.1,0.75,-5.35,-535.0,-6.98,0.0,-0.75,-440.7,-325.0,-325.0,loss,roll,0
2023-09-22,2023-11-03,SPX,42,4340.84,16.79,down,0,4380.0,4250.0,-0.511,-0.304,0.3238,2.8973,35,-0.85,-5.95,-6.8,-680.0,-9.9,0.0,5.95,-440.8,-10.0,-10.0,loss,roll,0
2023-09-29,2023-11-10,SPX,42,4329.62,15.9,down,0,4380.0,4250.0,-0.533,-0.314,0.2661,0.1179,35,-0.9,-3.4,-4.3,-430.0,-10.13,0.0,3.4,-447.65,-685.0,-685.0,loss,roll,0
2023-10-06,2023-11-17,SPX,42,4232.28,19.23,down,0,4380.0,4250.0,-0.683,-0.473,0.1979,0.5292,35,15.9,-25.9,-10.0,-1000.0,-12.15,0.0,25.9,-435.15,1250.0,1250.0,win,roll,1
2023-10-13,2023-11-24,SPX,42,4371.99,16.94,up,1,4240.0,4080.0,-0.253,-0.125,0.141,0.1822,35,0.85,1.9,2.75,275.0,-9.25,0.0,-1.9,-460.2,-2505.0,-2505.0,loss,roll,0
2023-10-20,2023-12-01,SPX,42,4263.29,20.74,down,0,4240.0,4080.0,-0.414,-0.234,0.0792,0.1867,35,-1.35,-4.55,-5.9,-590.0,-11.51,0.0,4.55,-459.65,55.0,55.0,win,roll,1
2023-10-27,2023-12-08,SPX,42,4143.54,20.09,down,0,4240.0,4080.0,-0.598,-0.358,0.2351,0.1341,35,-7.2,-1.35,-8.55,-855.0,-13.99,0.0,1.35,-471.4,-1175.0,-1175.0,loss,roll,0
2023-11-03,2023-12-15,SPX,42,4358.24,15.18,up,1,4230.0,4080.0,-0.25,-0.124,0.1349,0.1728,35,-6.3,1.85,-4.45,-445.0,-9.54,0.0,-1.85,-479.05,-765.0,-765.0,loss,roll,0
2023-11-10,2023-12-22,SPX,42,4367.13,14.85,up,1,4250.0,4100.0,-0.256,-0.124,0.1264,0.165,35,-3.95,2.75,-1.2,-120.0,-9.35,0.0,-2.75,-481.15,-210.0,-210.0,loss,roll,0
2023-11-17,2023-12-29,SPX,42,4508.14,13.93,up,1,4405.0,4270.0,-0.251,-0.124,0.1045,0.1417,35,0.55,0.8,1.35,135.0,-6.42,0.0,-0.8,-477.85,330.0,330.0,win,roll,1
2023-11-24,2024-01-05,SPX,42,4558.61,13.07,up,1,4460.0,4330.0,-0.252,-0.125,0.0989,0.1345,35,-0.85,0.9,0.05,5.0,-5.38,0.0,-0.9,-477.9,-5.0,-5.0,loss,roll,0
