trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3
2021-03-19,2021-04-01,SPX,13,0.40,Inverse Butterfly 1-2-1 (calls),3900.36,4019.79,3900.0,3850.0,3950.0,885.0,22.34,17.34,127.6,885.0,221.25,442.5,663.75,WIN,expiration,920.0,-1670.0,10.0,-40.0,-480.0,280.0,150.0,10.0,-40.0,-480.0,221.25,221.25,10.0,-40.0,-480.0,280.0,150.0,10.0,-40.0,-480.0,280.0,150.0
2021-03-26,2021-04-09,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),3927.31,4127.76,3925.0,3885.0,3965.0,515.0,18.98,13.81,106.2,515.0,128.75,257.5,386.25,WIN,expiration,720.0,-2020.0,-165.0,5.0,130.0,420.0,465.0,128.75,128.75,128.75,128.75,128.75,-165.0,5.0,257.5,257.5,257.5,-165.0,5.0,130.0,386.25,386.25
2021-04-09,2021-04-23,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4103.29,4179.49,4105.0,4065.0,4145.0,780.0,17.14,11.82,95.0,780.0,195.0,390.0,585.0,WIN,expiration,785.0,-1690.0,-25.0,105.0,475.0,435.0,245.0,-25.0,195.0,195.0,195.0,195.0,-25.0,105.0,390.0,390.0,390.0,-25.0,105.0,475.0,435.0,245.0
2021-04-16,2021-04-30,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4173.23,4181.81,4175.0,4135.0,4215.0,665.0,16.77,12.27,100.3,-2654.0,-2654.0,-2654.0,-2654.0,LOSS,expiration,5.0,-3965.0,-65.0,-75.0,-190.0,-285.0,-415.0,-65.0,-75.0,-190.0,-285.0,-415.0,-65.0,-75.0,-190.0,-285.0,-415.0,-65.0,-75.0,-190.0,-285.0,-415.0
2021-04-23,2021-05-07,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4153.09,4231.53,4155.0,4110.0,4200.0,775.0,18.03,13.45,109.4,775.0,193.75,387.5,581.25,WIN,expiration,770.0,-1970.0,40.0,-90.0,260.0,235.0,-485.0,193.75,193.75,193.75,193.75,193.75,40.0,-90.0,260.0,235.0,-485.0,40.0,-90.0,260.0,235.0,-485.0
2021-04-30,2021-05-14,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4196.6,4172.9,4195.0,4150.0,4240.0,1035.0,17.98,13.94,114.6,-1255.0,258.75,517.5,776.25,LOSS,expiration,810.0,-3065.0,140.0,70.0,-115.0,165.0,-200.0,258.75,258.75,258.75,258.75,258.75,140.0,70.0,-115.0,165.0,-200.0,140.0,70.0,-115.0,165.0,-200.0
2021-05-07,2021-05-21,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4219.5,4156.18,4220.0,4180.0,4260.0,740.0,18.02,12.23,101.1,740.0,185.0,370.0,555.0,WIN,expiration,740.0,-1060.0,55.0,0.0,162.5,-175.0,-150.0,185.0,185.0,185.0,185.0,185.0,55.0,0.0,162.5,-175.0,-150.0,55.0,0.0,162.5,-175.0,-150.0
2021-05-14,2021-05-28,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4156.78,4204.6,4155.0,4105.0,4205.0,715.0,19.7,15.64,127.4,675.0,178.75,357.5,536.25,WIN,expiration,685.0,-2130.0,-70.0,-200.0,-255.0,-260.0,-205.0,-70.0,-200.0,-255.0,-260.0,-205.0,-70.0,-200.0,-255.0,-260.0,-205.0,-70.0,-200.0,-255.0,-260.0,-205.0
2021-05-21,2021-06-04,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4188.5,4229.55,4190.0,4145.0,4235.0,795.0,19.92,13.12,107.6,250.0,198.75,250.0,250.0,WIN,expiration,237.5,-2130.0,-50.0,-220.0,-840.0,-410.0,-410.0,-50.0,-220.0,-840.0,-410.0,-410.0,-50.0,-220.0,-840.0,-410.0,-410.0,-50.0,-220.0,-840.0,-410.0,-410.0
2021-05-28,2021-06-11,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4215.32,4247.4,4215.0,4180.0,4250.0,615.0,16.49,10.91,90.1,355.0,153.75,307.5,355.0,WIN,expiration,332.5,-2260.0,-60.0,-30.0,-250.0,-245.0,-430.0,-60.0,-30.0,-250.0,-245.0,-430.0,-60.0,-30.0,-250.0,-245.0,-430.0,-60.0,-30.0,-250.0,-245.0,-430.0
2021-06-04,2021-06-18,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4217.1,4165.59,4215.0,4175.0,4255.0,750.0,16.65,12.18,100.6,750.0,187.5,375.0,562.5,WIN,expiration,745.0,-2160.0,25.0,-175.0,-395.0,-155.0,15.0,25.0,-175.0,-395.0,-155.0,15.0,25.0,-175.0,-395.0,-155.0,15.0,25.0,-175.0,-395.0,-155.0,15.0
2021-06-11,2021-06-25,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4243.32,4280.68,4245.0,4210.0,4280.0,800.0,15.43,9.84,81.7,800.0,200.0,400.0,600.0,WIN,expiration,750.0,-2640.0,65.0,145.0,-75.0,-110.0,-422.5,65.0,200.0,200.0,200.0,200.0,65.0,145.0,-75.0,-110.0,-422.5,65.0,145.0,-75.0,-110.0,-422.5
2021-06-18,2021-07-02,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4188.86,4352.38,4190.0,4140.0,4240.0,820.0,19.52,14.64,120.1,820.0,205.0,410.0,615.0,WIN,expiration,915.0,-1700.0,-45.0,-20.0,420.0,515.0,630.0,-45.0,205.0,205.0,205.0,205.0,-45.0,-20.0,410.0,410.0,410.0,-45.0,-20.0,420.0,515.0,615.0
2021-06-25,2021-07-09,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4274.57,4369.36,4275.0,4245.0,4305.0,625.0,15.71,8.62,72.2,625.0,156.25,312.5,468.75,WIN,expiration,635.0,-1950.0,50.0,145.0,335.0,505.0,505.0,156.25,156.25,156.25,156.25,156.25,312.5,312.5,312.5,312.5,312.5,468.75,468.75,468.75,468.75,468.75
2021-07-02,2021-07-16,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4333.06,4326.81,4335.0,4305.0,4365.0,635.0,14.52,8.19,69.5,-1546.0,158.75,317.5,-1546.0,LOSS,expiration,400.0,-1860.0,-5.0,-55.0,145.0,280.0,340.0,-5.0,-55.0,158.75,158.75,158.75,-5.0,-55.0,145.0,280.0,317.5,-5.0,-55.0,145.0,280.0,340.0
2021-07-09,2021-07-23,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4349.82,4411.1,4350.0,4315.0,4385.0,595.0,16.97,10.8,92.0,595.0,148.75,297.5,446.25,WIN,expiration,595.0,-980.0,-10.0,90.0,-20.0,97.5,-192.5,-10.0,148.75,148.75,148.75,148.75,-10.0,90.0,-20.0,97.5,-192.5,-10.0,90.0,-20.0,97.5,-192.5
2021-07-16,2021-07-30,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4365.01,4395.97,4365.0,4325.0,4405.0,735.0,16.42,11.56,98.8,-168.0,183.75,367.5,-168.0,LOSS,expiration,485.0,-910.0,-5.0,-140.0,-240.0,195.0,195.0,-5.0,183.75,183.75,183.75,183.75,-5.0,-140.0,-240.0,195.0,195.0,-5.0,-140.0,-240.0,195.0,195.0
2021-07-23,2021-08-06,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4382.7,4436.2,4385.0,4345.0,4425.0,750.0,17.21,10.95,94.0,750.0,187.5,375.0,562.5,WIN,expiration,725.0,-1490.0,65.0,195.0,140.0,-45.0,-305.0,65.0,187.5,187.5,187.5,187.5,65.0,195.0,140.0,-45.0,-305.0,65.0,195.0,140.0,-45.0,-305.0
2021-07-30,2021-08-13,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4406.6,4467.97,4405.0,4365.0,4445.0,790.0,17.89,12.2,105.3,790.0,197.5,395.0,592.5,WIN,expiration,780.0,-1940.0,45.0,-80.0,-35.0,-155.0,-35.0,45.0,197.5,197.5,197.5,197.5,45.0,-80.0,-35.0,-155.0,-35.0,45.0,-80.0,-35.0,-155.0,-35.0
2021-08-06,2021-08-20,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4431.13,4400.27,4430.0,4390.0,4470.0,820.0,16.94,11.1,96.3,-207.0,205.0,-207.0,-207.0,LOSS,expiration,325.0,-2765.0,-5.0,-130.0,5.0,-290.0,-310.0,-5.0,-130.0,5.0,-290.0,205.0,-5.0,-130.0,5.0,-290.0,-310.0,-5.0,-130.0,5.0,-290.0,-310.0
2021-08-13,2021-08-27,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4464.73,4508.71,4465.0,4435.0,4495.0,640.0,15.33,8.7,76.1,640.0,160.0,320.0,480.0,WIN,expiration,755.0,-1530.0,75.0,50.0,75.0,-50.0,160.0,75.0,50.0,160.0,160.0,160.0,75.0,50.0,75.0,-50.0,160.0,75.0,50.0,75.0,-50.0,160.0
2021-08-20,2021-09-03,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4400.27,4535.22,4400.0,4355.0,4445.0,510.0,21.57,12.34,106.3,510.0,127.5,255.0,382.5,WIN,expiration,685.0,-2120.0,-10.0,235.0,155.0,685.0,90.0,-10.0,127.5,127.5,127.5,127.5,-10.0,255.0,255.0,255.0,255.0,-10.0,235.0,382.5,382.5,382.5
2021-08-27,2021-09-10,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4484.57,4459.16,4485.0,4450.0,4520.0,715.0,17.59,10.04,88.2,-201.0,178.75,357.5,-201.0,LOSS,expiration,415.0,-3825.0,180.0,210.0,380.0,190.0,190.0,178.75,178.75,178.75,178.75,178.75,180.0,357.5,357.5,357.5,357.5,180.0,210.0,380.0,190.0,190.0
2021-09-03,2021-09-17,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4529.59,4433.19,4530.0,4495.0,4565.0,405.0,16.6,9.87,87.5,405.0,101.25,202.5,303.75,WIN,expiration,402.5,-2090.0,-275.0,-355.0,-640.0,-500.0,-312.5,-275.0,-355.0,-640.0,-500.0,-312.5,-275.0,-355.0,-640.0,-500.0,-312.5,-275.0,-355.0,-640.0,-500.0,-312.5
2021-09-10,2021-09-24,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4502.2,4455.58,4500.0,4455.0,4545.0,780.0,17.69,12.36,109.0,722.0,195.0,390.0,585.0,WIN,expiration,640.0,-830.0,-55.0,-295.0,-450.0,255.0,330.0,-55.0,-295.0,-450.0,195.0,195.0,-55.0,-295.0,-450.0,255.0,390.0,-55.0,-295.0,-450.0,255.0,585.0
2021-09-17,2021-10-01,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4451.54,4355.01,4450.0,4400.0,4500.0,810.0,19.5,14.58,127.1,810.0,202.5,405.0,607.5,WIN,expiration,812.5,-1830.0,-85.0,-310.0,-285.0,-930.0,-795.0,-85.0,-310.0,-285.0,-930.0,-795.0,-85.0,-310.0,-285.0,-930.0,-795.0,-85.0,-310.0,-285.0,-930.0,-795.0
2021-09-24,2021-10-08,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4452.18,4390.96,4450.0,4400.0,4500.0,940.0,18.68,13.93,121.5,940.0,235.0,470.0,705.0,WIN,expiration,940.0,-1520.0,-45.0,-290.0,485.0,172.5,742.5,-45.0,-290.0,235.0,235.0,235.0,-45.0,-290.0,470.0,470.0,470.0,-45.0,-290.0,485.0,172.5,705.0
2021-10-01,2021-10-15,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4309.7,4471.01,4310.0,4245.0,4375.0,860.0,22.91,19.74,166.6,860.0,215.0,430.0,645.0,WIN,expiration,955.0,-6260.0,-75.0,-140.0,155.0,190.0,-385.0,-75.0,215.0,215.0,215.0,215.0,-75.0,430.0,430.0,430.0,430.0,-75.0,-140.0,155.0,190.0,-385.0
2021-10-08,2021-10-22,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4398.49,4545.08,4400.0,4350.0,4450.0,785.0,18.92,14.67,126.4,785.0,196.25,392.5,588.75,WIN,expiration,865.0,-1620.0,10.0,-230.0,-25.0,225.0,535.0,10.0,-230.0,196.25,196.25,196.25,10.0,-230.0,-25.0,225.0,392.5,10.0,-230.0,-25.0,225.0,588.75
2021-10-15,2021-10-29,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4465.65,4604.75,4465.0,4425.0,4505.0,600.0,15.9,11.02,96.4,600.0,150.0,300.0,450.0,WIN,expiration,970.0,-2120.0,-175.0,15.0,425.0,375.0,705.0,-175.0,150.0,150.0,150.0,150.0,-175.0,15.0,300.0,300.0,300.0,-175.0,15.0,425.0,375.0,450.0
2021-10-22,2021-11-05,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4552.15,4696.4,4550.0,4510.0,4590.0,765.0,15.06,10.74,95.7,765.0,191.25,382.5,573.75,WIN,expiration,1260.0,-1870.0,-5.0,360.0,145.0,45.0,390.0,-5.0,191.25,191.25,191.25,191.25,-5.0,360.0,145.0,45.0,382.5,-5.0,360.0,145.0,45.0,390.0
2021-10-29,2021-11-12,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4585.1,4682.96,4585.0,4540.0,4630.0,770.0,17.06,13.07,117.3,770.0,192.5,385.0,577.5,WIN,expiration,860.0,-2050.0,-30.0,130.0,495.0,590.0,475.0,-30.0,192.5,192.5,192.5,192.5,-30.0,130.0,385.0,385.0,385.0,-30.0,130.0,577.5,577.5,577.5
2021-11-05,2021-11-19,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4713.96,4697.95,4715.0,4680.0,4750.0,580.0,15.07,10.01,92.4,-1215.0,-1215.0,-1215.0,-1215.0,LOSS,expiration,35.0,-2060.0,-35.0,-200.0,-17.5,-305.0,-435.0,-35.0,-200.0,-17.5,-305.0,-435.0,-35.0,-200.0,-17.5,-305.0,-435.0,-35.0,-200.0,-17.5,-305.0,-435.0
2021-11-12,2021-11-26,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4653.64,4596.63,4655.0,4615.0,4695.0,675.0,17.08,10.9,99.3,675.0,168.75,337.5,506.25,WIN,expiration,652.5,-1440.0,30.0,110.0,145.0,370.0,-5.0,30.0,168.75,168.75,168.75,168.75,30.0,110.0,145.0,337.5,337.5,30.0,110.0,145.0,370.0,-5.0
2021-11-19,2021-12-03,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4710.65,4577.1,4710.0,4665.0,4755.0,905.0,17.87,11.62,107.2,905.0,226.25,452.5,678.75,WIN,expiration,900.0,-1290.0,-10.0,-115.0,-160.0,-212.5,-10.0,-10.0,-115.0,-160.0,-212.5,226.25,-10.0,-115.0,-160.0,-212.5,452.5,-10.0,-115.0,-160.0,-212.5,-10.0
2021-11-26,2021-12-10,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4624.37,4711.65,4625.0,4550.0,4700.0,1060.0,25.77,20.15,182.5,1060.0,265.0,530.0,1060.0,WIN,expiration,755.0,-3830.0,-50.0,-355.0,-775.0,-1145.0,-520.0,-50.0,-355.0,-775.0,-1145.0,-520.0,-50.0,-355.0,-775.0,-1145.0,-520.0,-50.0,-355.0,-775.0,-1145.0,-520.0
2021-12-03,2021-12-17,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4577.1,4620.26,4575.0,4480.0,4670.0,1630.0,28.99,26.27,235.5,-3344.0,407.5,815.0,-3344.0,LOSS,expiration,1210.0,-6955.0,-170.0,420.0,185.0,325.0,-380.0,-170.0,407.5,407.5,407.5,407.5,-170.0,420.0,185.0,325.0,-380.0,-170.0,420.0,185.0,325.0,-380.0
2021-12-10,2021-12-23,SPX,13,0.40,Inverse Butterfly 1-2-1 (calls),4687.31,4725.29,4685.0,4635.0,4735.0,600.0,20.18,14.42,127.6,-371.0,150.0,300.0,-371.0,LOSS,expiration,300.0,-3105.0,-195.0,-205.0,-240.0,-530.0,7.5,-195.0,-205.0,-240.0,-530.0,150.0,-195.0,-205.0,-240.0,-530.0,7.5,-195.0,-205.0,-240.0,-530.0,7.5
2021-12-17,2021-12-31,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4624.26,4766.1,4625.0,4560.0,4690.0,990.0,22.2,17.75,160.7,990.0,247.5,495.0,742.5,WIN,expiration,1035.0,-2670.0,90.0,-245.0,340.0,565.0,870.0,90.0,-245.0,247.5,247.5,247.5,90.0,-245.0,340.0,495.0,495.0,90.0,-245.0,340.0,565.0,742.5
2021-12-31,2022-01-14,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4775.22,4661.92,4775.0,4730.0,4820.0,765.0,17.72,12.28,114.9,765.0,191.25,382.5,573.75,WIN,expiration,767.5,-1590.0,5.0,95.0,-257.5,605.0,440.0,191.25,191.25,191.25,191.25,191.25,5.0,95.0,-257.5,382.5,382.5,5.0,95.0,-257.5,573.75,573.75
2022-01-07,2022-01-21,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4703.29,4397.87,4705.0,4650.0,4760.0,865.0,19.15,14.27,131.5,865.0,216.25,432.5,648.75,WIN,expiration,915.0,-1010.0,-125.0,-355.0,-430.0,-25.0,-25.0,-125.0,-355.0,-430.0,-25.0,216.25,-125.0,-355.0,-430.0,-25.0,-25.0,-125.0,-355.0,-430.0,-25.0,-25.0
2022-01-14,2022-01-28,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4659.03,4431.8,4660.0,4595.0,4725.0,970.0,20.24,17.45,159.3,970.0,242.5,485.0,727.5,WIN,expiration,962.5,-1530.0,-50.0,-335.0,-265.0,837.5,882.5,-50.0,-335.0,242.5,242.5,242.5,-50.0,-335.0,485.0,485.0,485.0,-50.0,-335.0,-265.0,727.5,727.5
2022-01-21,2022-02-04,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4450.74,4499.81,4450.0,4365.0,4535.0,1255.0,27.11,24.4,212.7,-2264.0,313.75,-2264.0,-2264.0,LOSS,expiration,585.0,-4885.0,75.0,-145.0,-440.0,-685.0,-465.0,75.0,-145.0,-440.0,-685.0,-465.0,75.0,-145.0,-440.0,-685.0,-465.0,75.0,-145.0,-440.0,-685.0,-465.0
2022-01-28,2022-02-11,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4297.45,4416.86,4295.0,4195.0,4395.0,1420.0,31.85,30.34,255.4,1420.0,355.0,710.0,1065.0,WIN,expiration,1520.0,-3090.0,170.0,565.0,565.0,745.0,500.0,170.0,355.0,355.0,355.0,355.0,170.0,710.0,710.0,710.0,710.0,170.0,565.0,1065.0,1065.0,1065.0
2022-02-04,2022-02-18,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4484.16,4348.67,4485.0,4410.0,4560.0,1145.0,24.54,21.33,187.3,1145.0,286.25,572.5,858.75,WIN,expiration,1130.0,-2415.0,-60.0,-380.0,-350.0,-580.0,-1050.0,-60.0,-380.0,-350.0,-580.0,-1050.0,-60.0,-380.0,-350.0,-580.0,-1050.0,-60.0,-380.0,-350.0,-580.0,-1050.0
2022-02-11,2022-02-25,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4503.19,4288.7,4505.0,4435.0,4575.0,1000.0,24.25,19.89,175.4,1000.0,250.0,500.0,750.0,WIN,expiration,1010.0,-2320.0,-95.0,-515.0,-440.0,15.0,15.0,-95.0,-515.0,-440.0,15.0,250.0,-95.0,-515.0,-440.0,15.0,500.0,-95.0,-515.0,-440.0,15.0,15.0
2022-02-18,2022-03-04,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4392.71,4363.49,4395.0,4315.0,4475.0,1135.0,27.85,23.25,200.0,-3714.0,283.75,567.5,-3714.0,LOSS,expiration,700.0,-2780.0,-15.0,-150.0,-600.0,-630.0,-645.0,-15.0,-150.0,-600.0,-630.0,-645.0,-15.0,-150.0,-600.0,-630.0,-645.0,-15.0,-150.0,-600.0,-630.0,-645.0
2022-02-25,2022-03-11,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4288.7,4203.91,4290.0,4205.0,4375.0,1205.0,29.85,25.7,215.9,1205.0,301.25,602.5,903.75,WIN,expiration,1180.0,-5070.0,80.0,195.0,115.0,-420.0,-645.0,80.0,301.25,301.25,301.25,301.25,80.0,195.0,115.0,-420.0,-645.0,80.0,195.0,115.0,-420.0,-645.0
2022-03-04,2022-03-18,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4363.49,4462.85,4365.0,4290.0,4440.0,925.0,32.94,22.47,192.0,925.0,231.25,925.0,925.0,WIN,expiration,435.0,-3820.0,-0.0,-135.0,-515.0,-207.5,-107.5,-0.0,-135.0,-515.0,-207.5,-107.5,-0.0,-135.0,-515.0,-207.5,-107.5,-0.0,-135.0,-515.0,-207.5,-107.5
2022-03-11,2022-03-25,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4274.69,4543.05,4275.0,4185.0,4365.0,1305.0,29.79,26.65,223.1,1305.0,326.25,652.5,978.75,WIN,expiration,1455.0,-3910.0,-80.0,-430.0,440.0,620.0,890.0,-80.0,-430.0,326.25,326.25,326.25,-80.0,-430.0,652.5,652.5,652.5,-80.0,-430.0,440.0,620.0,978.75
2022-03-18,2022-04-01,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4407.41,4544.79,4405.0,4330.0,4480.0,1380.0,25.55,22.26,192.1,1380.0,345.0,690.0,1035.0,WIN,expiration,1475.0,-3000.0,55.0,375.0,500.0,710.0,1180.0,55.0,345.0,345.0,345.0,345.0,55.0,375.0,690.0,690.0,690.0,55.0,375.0,500.0,710.0,1035.0
2022-03-25,2022-04-08,SPX,14,0.40,Inverse Butterfly 1-2-1 (calls),4525.13,4489.24,4525.0,4460.0,4590.0,1155.0,21.59,18.28,162.0,-1769.0,288.75,-1769.0,-1769.0,LOSS,expiration,495.0,-4165.0,70.0,375.0,-315.0,-600.0,-245.0,70.0,288.75,288.75,288.75,288.75,70.0,375.0,-315.0,-600.0,-245.0,70.0,375.0,-315.0,-600.0,-245.0
