trade_date,exp_date,underlying,dte_entry,structure,spot_entry,expected_move,short_put,long_put,short_call,long_call,put_width,call_width,retained_dist,total_credit,spot_exit,vix_entry,pnl_usd,pnl_usd_at_exp,result,exit_method,effective_close_date,effective_dit_at_close,in_range,max_risk_usd,pnl_tp10,pnl_tp25,pnl_tp50,pnl_tp75
2022-07-21,2022-07-21,SPX,0,RJL,3950.47,34.35,3950.0,3940.0,3960.0,3980.0,10.0,20.0,9.53,1075.0,3998.95,23.89,-925.0,-925.0,LOSS,expiration,2022-07-21,0,,925.0,-925.0,-925.0,-925.0,-925.0
2022-07-22,2022-07-22,SPX,0,RJL,4003.89,28.65,4000.0,3990.0,4010.0,4030.0,10.0,20.0,6.11,1035.0,3961.63,23.09,35.0,35.0,WIN,expiration,2022-07-22,0,,965.0,103.5,35.0,35.0,35.0
2022-07-25,2022-07-25,SPX,0,RJL,3967.93,28.9,3965.0,3955.0,3975.0,3995.0,10.0,20.0,7.07,1045.0,3966.84,23.03,1045.0,1045.0,WIN,expiration,2022-07-25,0,,955.0,104.5,261.25,522.5,783.75
2022-07-26,2022-07-26,SPX,0,RJL,3948.77,29.7,3945.0,3935.0,3955.0,3975.0,10.0,20.0,6.23,1100.0,3921.05,23.38,100.0,100.0,WIN,expiration,2022-07-26,0,,900.0,110,275,100.0,100.0
2022-07-27,2022-07-27,SPX,0,RJL,3957.54,49.15,3955.0,3945.0,3985.0,4005.0,10.0,20.0,27.46,1030.0,4023.61,24.67,-970.0,-970.0,LOSS,expiration,2022-07-27,0,,970.0,-970.0,-970.0,-970.0,-970.0
2022-07-28,2022-07-28,SPX,0,RJL,4035.58,31.5,4035.0,4025.0,4045.0,4065.0,10.0,20.0,9.42,1085.0,4072.43,23.26,-915.0,-915.0,LOSS,expiration,2022-07-28,0,,915.0,108.5,-915.0,-915.0,-915.0
2022-07-29,2022-07-29,SPX,0,RJL,4087.94,31.1,4085.0,4075.0,4095.0,4115.0,10.0,20.0,7.06,1030.0,4130.29,22.32,-970.0,-970.0,LOSS,expiration,2022-07-29,0,,970.0,-970.0,-970.0,-970.0,-970.0
2022-08-01,2022-08-01,SPX,0,RJL,4107.45,30.7,4105.0,4095.0,4115.0,4135.0,10.0,20.0,7.55,1045.0,4118.63,21.34,692.0,692.0,WIN,expiration,2022-08-01,0,,955.0,104.5,261.25,522.5,692.0
2022-08-02,2022-08-02,SPX,0,RJL,4100.98,33.5,4100.0,4090.0,4110.0,4130.0,10.0,20.0,9.02,1065.0,4091.19,22.84,198.0,198.0,WIN,expiration,2022-08-02,0,,935.0,106.5,266.25,532.5,198.0
2022-08-03,2022-08-03,SPX,0,RJL,4113.99,31.15,4110.0,4100.0,4125.0,4145.0,10.0,20.0,11.01,1025.0,4155.17,23.93,-975.0,-975.0,LOSS,expiration,2022-08-03,0,,975.0,-975.0,-975.0,-975.0,-975.0
2022-08-04,2022-08-04,SPX,0,RJL,4154.47,30.4,4150.0,4140.0,4160.0,4180.0,10.0,20.0,5.53,1075.0,4151.94,21.93,1075.0,1075.0,WIN,expiration,2022-08-04,0,,925.0,107.5,268.75,537.5,806.25
2022-08-05,2022-08-05,SPX,0,RJL,4111.67,31.95,4110.0,4100.0,4120.0,4140.0,10.0,20.0,8.33,1075.0,4145.19,21.45,-925.0,-925.0,LOSS,expiration,2022-08-05,0,,925.0,107.5,-925.0,-925.0,-925.0
2022-08-08,2022-08-08,SPX,0,RJL,4163.9,27.85,4160.0,4150.0,4170.0,4190.0,10.0,20.0,6.1,1035.0,4140.06,21.16,35.0,35.0,WIN,expiration,2022-08-08,0,,965.0,103.5,258.75,35.0,35.0
2022-08-09,2022-08-09,SPX,0,RJL,4134.71,28.15,4130.0,4120.0,4140.0,4160.0,10.0,20.0,5.29,1040.0,4122.47,21.28,324.0,324.0,WIN,expiration,2022-08-09,0,,960.0,104.0,260.0,520.0,324.0
2022-08-10,2022-08-10,SPX,0,RJL,4193.67,31.8,4190.0,4180.0,4205.0,4225.0,10.0,20.0,11.33,1060.0,4210.24,21.77,627.0,627.0,WIN,expiration,2022-08-10,0,,940.0,106.0,265.0,530.0,627.0
2022-08-11,2022-08-11,SPX,0,RJL,4237.14,27.5,4235.0,4225.0,4245.0,4265.0,10.0,20.0,7.86,1050.0,4207.27,19.71,50.0,50.0,WIN,expiration,2022-08-11,0,,950.0,105.0,262.5,50.0,50.0
2022-08-12,2022-08-12,SPX,0,RJL,4227.73,25.05,4225.0,4215.0,4230.0,4250.0,10.0,20.0,2.27,1095.0,4280.15,20.19,-905.0,-905.0,LOSS,expiration,2022-08-12,0,,905.0,-905.0,-905.0,-905.0,-905.0
2022-08-15,2022-08-15,SPX,0,RJL,4260.55,24.95,4260.0,4250.0,4265.0,4285.0,10.0,20.0,4.45,1055.0,4297.14,19.53,-945.0,-945.0,LOSS,expiration,2022-08-15,0,,945.0,-945.0,-945.0,-945.0,-945.0
2022-08-16,2022-08-16,SPX,0,RJL,4290.47,23.35,4290.0,4280.0,4295.0,4315.0,10.0,20.0,4.53,1013.0,4305.2,19.95,-23.0,-23.0,LOSS,expiration,2022-08-16,0,,987.0,101.3,253.25,-23.0,-23.0
2022-08-17,2022-08-17,SPX,0,RJL,4271.8,28.2,4270.0,4260.0,4280.0,4300.0,10.0,20.0,8.2,1005.0,4274.04,19.68,1005.0,1005.0,WIN,expiration,2022-08-17,0,,995.0,100.5,251.25,502.5,753.75
2022-08-18,2022-08-18,SPX,0,RJL,4277.15,26.15,4275.0,4265.0,4280.0,4300.0,10.0,20.0,2.85,1095.0,4283.74,19.9,653.0,653.0,WIN,expiration,2022-08-18,0,,905.0,109.5,273.75,547.5,821.25
2022-08-19,2022-08-19,SPX,0,RJL,4258.49,27.6,4255.0,4245.0,4260.0,4280.0,10.0,20.0,1.51,1130.0,4228.48,19.56,130.0,130.0,WIN,expiration,2022-08-19,0,,870.0,113.0,282.5,130.0,130.0
2022-08-22,2022-08-22,SPX,0,RJL,4176.14,28.3,4175.0,4165.0,4185.0,4205.0,10.0,20.0,8.86,1035.0,4137.99,20.63,35.0,35.0,WIN,expiration,2022-08-22,0,,965.0,103.5,35.0,35.0,35.0
2022-08-23,2022-08-23,SPX,0,RJL,4137.08,29.75,4135.0,4125.0,4145.0,4165.0,10.0,20.0,7.92,1045.0,4128.73,23.8,322.0,322.0,WIN,expiration,2022-08-23,0,,955.0,104.5,261.25,522.5,783.75
2022-08-24,2022-08-24,SPX,0,RJL,4127.16,26.95,4125.0,4115.0,4130.0,4150.0,10.0,20.0,2.84,1115.0,4140.77,24.11,32.0,32.0,WIN,expiration,2022-08-24,0,,885.0,111.5,278.75,32.0,32.0
2022-08-25,2022-08-25,SPX,0,RJL,4154.4,25.65,4150.0,4140.0,4160.0,4180.0,10.0,20.0,5.6,1010.0,4199.12,22.82,-990.0,-990.0,LOSS,expiration,2022-08-25,0,,990.0,101.0,-990.0,-990.0,-990.0
2022-08-26,2022-08-26,SPX,0,RJL,4198.8,47.6,4195.0,4185.0,4225.0,4245.0,10.0,20.0,26.2,1010.0,4057.66,21.78,10.0,10.0,WIN,expiration,2022-08-26,0,,990.0,101.0,10.0,10.0,10.0
2022-08-29,2022-08-29,SPX,0,RJL,4025.8,35,4025.0,4015.0,4040.0,4060.0,10.0,20.0,14.2,1045.0,4030.61,25.57,1045.0,1045.0,WIN,expiration,2022-08-29,0,,955.0,104.5,261.25,522.5,783.75
2022-08-30,2022-08-30,SPX,0,RJL,4043.82,30.8,4040.0,4030.0,4050.0,4070.0,10.0,20.0,6.18,1080.0,3986.16,26.2,80.0,80.0,WIN,expiration,2022-08-30,0,,920.0,108.0,80.0,80.0,80.0
2022-08-31,2022-08-31,SPX,0,RJL,3997.64,35,3995.0,3985.0,4010.0,4030.0,10.0,20.0,12.36,1065.0,3955.0,26.19,65.0,65.0,WIN,expiration,2022-08-31,0,,935.0,106.5,266.25,65.0,65.0
2022-09-01,2022-09-01,SPX,0,RJL,3935.3,34.65,3935.0,3925.0,3950.0,3970.0,10.0,20.0,14.7,1030.0,3966.85,25.86,-693.0,-693.0,LOSS,expiration,2022-09-01,0,,970.0,103.0,257.5,515.0,772.5
2022-09-02,2022-09-02,SPX,0,RJL,4000.74,33.75,4000.0,3990.0,4010.0,4030.0,10.0,20.0,9.26,1080.0,3924.26,25.56,80.0,80.0,WIN,expiration,2022-09-02,0,,920.0,108.0,80.0,80.0,80.0
2022-09-06,2022-09-06,SPX,0,RJL,3941.3,34.05,3940.0,3930.0,3955.0,3975.0,10.0,20.0,13.7,1020.0,3908.19,25.46,20.0,20.0,WIN,expiration,2022-09-06,0,,980.0,102.0,20.0,20.0,20.0
2022-09-07,2022-09-07,SPX,0,RJL,3906.79,34.8,3905.0,3895.0,3920.0,3940.0,10.0,20.0,13.21,1000.0,3979.87,26.89,-1000.0,-1000.0,LOSS,expiration,2022-09-07,0,,1000.0,-1000.0,-1000.0,-1000.0,-1000.0
2022-09-08,2022-09-08,SPX,0,RJL,3947.7,37.3,3945.0,3935.0,3960.0,3980.0,10.0,20.0,12.3,1030.0,4006.18,24.63,-970.0,-970.0,LOSS,expiration,2022-09-08,0,,970.0,-970.0,-970.0,-970.0,-970.0
2022-09-09,2022-09-09,SPX,0,RJL,4032.64,31,4030.0,4020.0,4040.0,4060.0,10.0,20.0,7.36,1055.0,4067.36,23.61,-945.0,-945.0,LOSS,expiration,2022-09-09,0,,945.0,-945.0,-945.0,-945.0,-945.0
2022-09-12,2022-09-12,SPX,0,RJL,4091.98,29.95,4090.0,4080.0,4100.0,4120.0,10.0,20.0,8.02,1060.0,4110.41,22.8,-32.0,-32.0,LOSS,expiration,2022-09-12,0,,940.0,106.0,265.0,-32.0,-32.0
2022-09-13,2022-09-13,SPX,0,RJL,4025.22,38,4025.0,4015.0,4040.0,4060.0,10.0,20.0,14.78,1075.0,3932.69,23.86,75.0,75.0,WIN,expiration,2022-09-13,0,,925.0,107.5,75.0,75.0,75.0
2022-09-14,2022-09-14,SPX,0,RJL,3943.89,38.9,3940.0,3930.0,3960.0,3980.0,10.0,20.0,16.11,1010.0,3946.01,27.27,1010.0,1010.0,WIN,expiration,2022-09-14,0,,990.0,101.0,252.5,505.0,757.5
2022-09-15,2022-09-15,SPX,0,RJL,3929.59,37.15,3925.0,3915.0,3945.0,3965.0,10.0,20.0,15.41,1000.0,3901.35,26.19,0.0,0.0,LOSS,expiration,2022-09-15,0,,1000.0,100,250,0.0,0.0
2022-09-16,2022-09-16,SPX,0,RJL,3858.75,40.45,3855.0,3845.0,3875.0,3895.0,10.0,20.0,16.25,1005.0,3873.33,26.27,1005.0,1005.0,WIN,expiration,2022-09-16,0,,995.0,100.5,251.25,502.5,753.75
2022-09-19,2022-09-19,SPX,0,RJL,3840.99,40.6,3840.0,3830.0,3860.0,3880.0,10.0,20.0,19.01,1035.0,3899.89,26.3,-965.0,-965.0,LOSS,expiration,2022-09-19,0,,965.0,103.5,-965.0,-965.0,-965.0
2022-09-20,2022-09-20,SPX,0,RJL,3867.8,35.45,3865.0,3855.0,3880.0,3900.0,10.0,20.0,12.2,1045.0,3855.93,25.75,221.0,221.0,WIN,expiration,2022-09-20,0,,955.0,104.5,261.25,522.5,221.0
2022-09-21,2022-09-21,SPX,0,RJL,3879.86,70.95,3875.0,3865.0,3930.0,3950.0,10.0,20.0,50.14,1005.0,3789.93,27.15,5.0,5.0,WIN,expiration,2022-09-21,0,,995.0,100.5,251.25,5.0,5.0
2022-09-22,2022-09-22,SPX,0,RJL,3788.42,43.65,3785.0,3775.0,3810.0,3830.0,10.0,20.0,21.58,1000.0,3757.99,27.98,0.0,0.0,LOSS,expiration,2022-09-22,0,,1000.0,100,250,500,0.0
2022-09-23,2022-09-23,SPX,0,RJL,3714.91,43.7,3710.0,3700.0,3730.0,3750.0,10.0,20.0,15.09,1060.0,3693.23,27.31,60.0,60.0,WIN,expiration,2022-09-23,0,,940.0,106.0,60.0,60.0,60.0
2022-09-26,2022-09-26,SPX,0,RJL,3682.05,47.2,3680.0,3670.0,3705.0,3725.0,10.0,20.0,22.95,1045.0,3655.04,29.91,45.0,45.0,WIN,expiration,2022-09-26,0,,955.0,104.5,261.25,522.5,45.0
2022-09-27,2022-09-27,SPX,0,RJL,3692.3,42.9,3690.0,3680.0,3710.0,3730.0,10.0,20.0,17.7,1035.0,3647.29,32.19,35.0,35.0,WIN,expiration,2022-09-27,0,,965.0,103.5,35.0,35.0,35.0
2022-09-28,2022-09-28,SPX,0,RJL,3655,49.2,3655.0,3645.0,3680.0,3700.0,10.0,20.0,25,1040.0,3719.04,32.58,-960.0,-960.0,LOSS,expiration,2022-09-28,0,,960.0,-960.0,-960.0,-960.0,-960.0
2022-09-29,2022-09-29,SPX,0,RJL,3682.55,44.2,3680.0,3670.0,3705.0,3725.0,10.0,20.0,22.45,1010.0,3640.47,30.18,10.0,10.0,WIN,expiration,2022-09-29,0,,990.0,101.0,10.0,10.0,10.0
2022-09-30,2022-09-30,SPX,0,RJL,3636.48,50.7,3635.0,3625.0,3665.0,3685.0,10.0,20.0,28.52,1010.0,3585.62,31.82,10.0,10.0,WIN,expiration,2022-09-30,0,,990.0,101.0,252.5,10.0,10.0
2022-10-03,2022-10-03,SPX,0,RJL,3624.43,40.95,3620.0,3610.0,3640.0,3660.0,10.0,20.0,15.57,1060.0,3678.43,31.59,-940.0,-940.0,LOSS,expiration,2022-10-03,0,,940.0,-940.0,-940.0,-940.0,-940.0
2022-10-04,2022-10-04,SPX,0,RJL,3737.11,35.15,3735.0,3725.0,3750.0,3770.0,10.0,20.0,12.89,1025.0,3790.93,30.11,-975.0,-975.0,LOSS,expiration,2022-10-04,0,,975.0,-975.0,-975.0,-975.0,-975.0
2022-10-05,2022-10-05,SPX,0,RJL,3749.21,38.1,3745.0,3735.0,3765.0,3785.0,10.0,20.0,15.79,1025.0,3783.28,29.1,-814.0,-814.0,LOSS,expiration,2022-10-05,0,,975.0,102.5,256.25,-814.0,-814.0
2022-10-06,2022-10-06,SPX,0,RJL,3770.38,35.55,3770.0,3760.0,3785.0,3805.0,10.0,20.0,14.62,1015.0,3744.52,28.55,15.0,15.0,WIN,expiration,2022-10-06,0,,985.0,101.5,253.75,15.0,15.0
2022-10-07,2022-10-07,SPX,0,RJL,3699.3,42.55,3695.0,3685.0,3720.0,3740.0,10.0,20.0,20.7,1005.0,3639.66,30.52,5.0,5.0,WIN,expiration,2022-10-07,0,,995.0,100.5,5.0,5.0,5.0
2022-10-10,2022-10-10,SPX,0,RJL,3650.97,38.2,3650.0,3640.0,3670.0,3690.0,10.0,20.0,19.03,1010.0,3612.39,31.38,10.0,10.0,WIN,expiration,2022-10-10,0,,990.0,101.0,10.0,10.0,10.0
2022-10-11,2022-10-11,SPX,0,RJL,3593.69,36.65,3590.0,3580.0,3605.0,3625.0,10.0,20.0,11.31,1080.0,3588.84,32.45,996.0,996.0,WIN,expiration,2022-10-11,0,,920.0,108.0,270.0,540.0,810.0
2022-10-12,2022-10-12,SPX,0,RJL,3585.16,44.1,3585.0,3575.0,3610.0,3630.0,10.0,20.0,24.84,1005.0,3577.03,33.63,195.0,195.0,WIN,expiration,2022-10-12,0,,995.0,100.5,251.25,502.5,753.75
2022-10-13,2022-10-13,SPX,0,RJL,3503.94,44.15,3500.0,3490.0,3525.0,3545.0,10.0,20.0,21.06,1010.0,3669.91,33.57,-990.0,-990.0,LOSS,expiration,2022-10-13,0,,990.0,-990.0,-990.0,-990.0,-990.0
2022-10-14,2022-10-14,SPX,0,RJL,3694.72,49.5,3690.0,3680.0,3720.0,3740.0,10.0,20.0,25.28,1020.0,3583.07,31.95,20.0,20.0,WIN,expiration,2022-10-14,0,,980.0,20.0,20.0,20.0,20.0
2022-10-17,2022-10-17,SPX,0,RJL,3656.58,38.85,3655.0,3645.0,3675.0,3695.0,10.0,20.0,18.42,1035.0,3677.95,32.04,695.0,695.0,WIN,expiration,2022-10-17,0,,965.0,103.5,258.75,695.0,695.0
2022-10-18,2022-10-18,SPX,0,RJL,3759.24,37.9,3755.0,3745.0,3775.0,3795.0,10.0,20.0,15.76,1020.0,3719.98,31.37,20.0,20.0,WIN,expiration,2022-10-18,0,,980.0,102.0,20.0,20.0,20.0
2022-10-19,2022-10-19,SPX,0,RJL,3704.69,41.55,3700.0,3690.0,3720.0,3740.0,10.0,20.0,15.31,1060.0,3695.16,30.5,656.0,656.0,WIN,expiration,2022-10-19,0,,940.0,106.0,265.0,656.0,656.0
2022-10-20,2022-10-20,SPX,0,RJL,3691.73,38.85,3690.0,3680.0,3710.0,3730.0,10.0,20.0,18.27,1010.0,3665.78,30.77,10.0,10.0,WIN,expiration,2022-10-20,0,,990.0,101.0,252.5,10.0,10.0
2022-10-21,2022-10-21,SPX,0,RJL,3652.84,42.7,3650.0,3640.0,3670.0,3690.0,10.0,20.0,17.16,1015.0,3752.75,29.97,-985.0,-985.0,LOSS,expiration,2022-10-21,0,,985.0,-985.0,-985.0,-985.0,-985.0
2022-10-24,2022-10-24,SPX,0,RJL,3767.02,40.7,3765.0,3755.0,3785.0,3805.0,10.0,20.0,17.98,1025.0,3797.34,29.71,-254.0,-254.0,LOSS,expiration,2022-10-24,0,,975.0,102.5,256.25,-254.0,-254.0
2022-10-25,2022-10-25,SPX,0,RJL,3804.08,37.05,3800.0,3790.0,3815.0,3835.0,10.0,20.0,10.92,1060.0,3859.11,29.86,-940.0,-940.0,LOSS,expiration,2022-10-25,0,,940.0,-940.0,-940.0,-940.0,-940.0
2022-10-26,2022-10-26,SPX,0,RJL,3826.23,37.4,3825.0,3815.0,3845.0,3865.0,10.0,20.0,18.77,1000.0,3830.6,29.86,1000.0,1000.0,WIN,expiration,2022-10-26,0,,1000.0,100,250,500,750
2022-10-27,2022-10-27,SPX,0,RJL,3847.56,36.55,3845.0,3835.0,3865.0,3885.0,10.0,20.0,17.44,1020.0,3807.3,27.28,20.0,20.0,WIN,expiration,2022-10-27,0,,980.0,102.0,255.0,20.0,20.0
2022-10-28,2022-10-28,SPX,0,RJL,3811.87,37.35,3810.0,3800.0,3825.0,3845.0,10.0,20.0,13.13,1040.0,3901.06,27.39,-960.0,-960.0,LOSS,expiration,2022-10-28,0,,960.0,-960.0,-960.0,-960.0,-960.0
2022-10-31,2022-10-31,SPX,0,RJL,3876.9,39.2,3875.0,3865.0,3890.0,3910.0,10.0,20.0,13.1,1065.0,3871.98,27.39,799.0,799.0,WIN,expiration,2022-10-31,0,,935.0,106.5,266.25,532.5,798.75
2022-11-01,2022-11-01,SPX,0,RJL,3909.41,32.55,3905.0,3895.0,3920.0,3940.0,10.0,20.0,10.59,1005.0,3856.1,25.88,5.0,5.0,WIN,expiration,2022-11-01,0,,995.0,5.0,5.0,5.0,5.0
2022-11-02,2022-11-02,SPX,0,RJL,3847.87,61.2,3845.0,3835.0,3885.0,3905.0,10.0,20.0,37.13,1000.0,3759.69,25.81,0.0,0.0,LOSS,expiration,2022-11-02,0,,1000.0,100,250,0.0,0.0
2022-11-03,2022-11-03,SPX,0,RJL,3717.16,38.35,3715.0,3705.0,3735.0,3755.0,10.0,20.0,17.84,1025.0,3719.89,25.86,1025.0,1025.0,WIN,expiration,2022-11-03,0,,975.0,102.5,256.25,512.5,768.75
2022-11-04,2022-11-04,SPX,0,RJL,3779.21,39.45,3775.0,3765.0,3795.0,3815.0,10.0,20.0,15.79,1055.0,3770.55,25.29,597.0,597.0,WIN,expiration,2022-11-04,0,,945.0,105.5,263.75,597.0,597.0
2022-11-07,2022-11-07,SPX,0,RJL,3788.23,34.95,3785.0,3775.0,3800.0,3820.0,10.0,20.0,11.77,1055.0,3806.8,24.55,318.0,318.0,WIN,expiration,2022-11-07,0,,945.0,105.5,263.75,527.5,318.0
2022-11-08,2022-11-08,SPX,0,RJL,3814.67,28.85,3810.0,3800.0,3820.0,3840.0,10.0,20.0,5.33,1075.0,3828.11,24.36,241.0,241.0,WIN,expiration,2022-11-08,0,,925.0,107.5,268.75,241.0,241.0
2022-11-09,2022-11-09,SPX,0,RJL,3805.47,41.9,3805.0,3795.0,3825.0,3845.0,10.0,20.0,19.53,1060.0,3748.57,25.56,60.0,60.0,WIN,expiration,2022-11-09,0,,940.0,106.0,265.0,60.0,60.0
2022-11-10,2022-11-10,SPX,0,RJL,3885.84,41.4,3885.0,3875.0,3905.0,3925.0,10.0,20.0,19.16,1080.0,3956.37,26.09,-920.0,-920.0,LOSS,expiration,2022-11-10,0,,920.0,108.0,-920.0,-920.0,-920.0
2022-11-11,2022-11-11,SPX,0,RJL,3961.7,39.1,3960.0,3950.0,3980.0,4000.0,10.0,20.0,18.3,1015.0,3992.93,23.55,-206.0,-206.0,LOSS,expiration,2022-11-11,0,,985.0,101.5,253.75,-206.0,-206.0
2022-11-14,2022-11-14,SPX,0,RJL,3975.56,34.2,3975.0,3965.0,3990.0,4010.0,10.0,20.0,14.44,1035.0,3957.25,22.52,35.0,35.0,WIN,expiration,2022-11-14,0,,965.0,103.5,258.75,517.5,776.25
2022-11-15,2022-11-15,SPX,0,RJL,4018.27,34.25,4015.0,4005.0,4030.0,4050.0,10.0,20.0,11.73,1060.0,3991.73,23.73,60.0,60.0,WIN,expiration,2022-11-15,0,,940.0,106.0,265.0,60.0,60.0
2022-11-16,2022-11-16,SPX,0,RJL,3976.86,33.9,3975.0,3965.0,3990.0,4010.0,10.0,20.0,13.14,1045.0,3958.79,24.53,45.0,45.0,WIN,expiration,2022-11-16,0,,955.0,104.5,261.25,45.0,45.0
2022-11-17,2022-11-17,SPX,0,RJL,3913.61,35.55,3910.0,3900.0,3930.0,3950.0,10.0,20.0,16.39,1015.0,3946.56,24.12,-747.0,-747.0,LOSS,expiration,2022-11-17,0,,985.0,101.5,253.75,507.5,-747.0
2022-11-18,2022-11-18,SPX,0,RJL,3978.03,30.15,3975.0,3965.0,3985.0,4005.0,10.0,20.0,6.97,1095.0,3965.34,23.93,307.0,307.0,WIN,expiration,2022-11-18,0,,905.0,109.5,273.75,547.5,307.0
