trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,result,exit_method,in_range
2021-11-19,2021-12-02,SPX,14,3400.0,1559.38,17.91,WIN,expiration,True
2021-11-26,2021-12-09,SPX,14,3555.0,457.38,28.62,WIN,expiration,True
2021-12-03,2021-12-16,SPX,14,2960.0,-165.62,30.67,LOSS,expiration,False
2021-12-10,2021-12-23,SPX,14,3450.0,-756.62,18.69,LOSS,expiration,False
2021-12-17,2021-12-30,SPX,14,3640.0,-1662.62,21.57,LOSS,expiration,False
2021-12-31,2022-01-13,SPX,14,2570.0,407.38,17.22,WIN,expiration,True
2022-01-07,2022-01-20,SPX,14,3555.0,302.38,18.76,WIN,expiration,True
2022-01-14,2022-01-27,SPX,14,3005.0,-621.62,19.19,LOSS,expiration,False
2022-01-21,2022-02-03,SPX,14,3615.0,949.38,28.85,WIN,expiration,True
2022-01-28,2022-02-10,SPX,14,3785.0,999.38,27.66,WIN,expiration,True
2022-02-04,2022-02-17,SPX,14,3040.0,1116.38,23.22,WIN,expiration,True
2022-02-11,2022-02-24,SPX,14,3795.0,-105.62,27.36,LOSS,expiration,False
2022-02-18,2022-03-03,SPX,14,3815.0,2709.38,27.75,WIN,expiration,True
2022-02-25,2022-03-10,SPX,14,4985.0,131.38,27.59,WIN,expiration,True
2022-03-04,2022-03-17,SPX,14,4470.0,-227.62,31.98,LOSS,expiration,False
2022-03-11,2022-03-24,SPX,14,4490.0,-2400.62,30.75,LOSS,expiration,False
2022-03-18,2022-03-31,SPX,14,3460.0,-207.62,23.87,LOSS,expiration,False
2022-03-25,2022-04-07,SPX,14,3085.0,76.38,20.81,WIN,expiration,True
2022-04-01,2022-04-14,SPX,14,3695.0,-178.62,19.63,LOSS,expiration,False
2022-04-08,2022-04-21,SPX,14,3695.0,-107.62,21.16,LOSS,expiration,False
2022-04-22,2022-05-05,SPX,14,3200.0,2084.38,28.21,WIN,expiration,True
2022-04-29,2022-05-12,SPX,14,3800.0,1181.38,33.4,WIN,expiration,True
2022-05-06,2022-05-19,SPX,14,4095.0,326.38,30.19,WIN,expiration,True
2022-05-13,2022-05-26,SPX,14,3555.0,596.38,28.87,WIN,expiration,True
2022-05-20,2022-06-02,SPX,14,4180.0,-1870.62,29.43,LOSS,expiration,False
2022-05-27,2022-06-09,SPX,14,4990.0,71.38,25.72,WIN,expiration,True
2022-06-03,2022-06-16,SPX,14,3490.0,-2831.62,24.79,LOSS,expiration,False
2022-06-10,2022-06-23,SPX,14,4060.0,46.38,27.75,WIN,expiration,True
2022-06-17,2022-06-30,SPX,14,3340.0,406.38,31.13,WIN,expiration,True
2022-06-24,2022-07-07,SPX,14,4565.0,19.38,27.23,WIN,expiration,True
2022-07-01,2022-07-14,SPX,14,3835.0,94.38,26.7,WIN,expiration,True
2022-07-08,2022-07-21,SPX,14,4775.0,259.38,24.64,WIN,expiration,True
2022-07-15,2022-07-28,SPX,14,3120.0,-470.62,24.23,LOSS,expiration,False
2022-07-22,2022-08-04,SPX,14,3580.0,-347.62,23.03,LOSS,expiration,False
2022-07-29,2022-08-11,SPX,14,3165.0,-10.62,21.33,LOSS,expiration,False
2022-08-05,2022-08-18,SPX,14,3715.0,-340.62,21.15,LOSS,expiration,False
2022-08-12,2022-08-25,SPX,14,3400.0,-108.62,19.53,LOSS,expiration,False
2022-08-19,2022-09-01,SPX,14,2785.0,-1718.62,20.6,LOSS,expiration,False
2022-08-26,2022-09-08,SPX,14,4225.0,-593.62,25.56,LOSS,expiration,False
2022-09-02,2022-09-15,SPX,14,4120.0,1194.38,25.47,WIN,expiration,True
2022-09-09,2022-09-22,SPX,14,3220.0,-1446.62,22.79,LOSS,expiration,False
2022-09-16,2022-09-29,SPX,14,3435.0,559.38,26.3,WIN,expiration,True
2022-09-23,2022-10-06,SPX,14,4230.0,1489.38,29.92,WIN,expiration,True
2022-09-30,2022-10-13,SPX,14,3760.0,2064.38,31.62,WIN,expiration,True
2022-10-07,2022-10-20,SPX,14,3785.0,936.38,31.36,WIN,expiration,True
2022-10-14,2022-10-27,SPX,14,5025.0,-120.62,32.02,LOSS,expiration,False
2022-10-21,2022-11-03,SPX,14,5150.0,-442.62,29.69,LOSS,expiration,False
2022-10-28,2022-11-10,SPX,14,3105.0,1051.38,25.75,WIN,expiration,True
2022-11-04,2022-11-17,SPX,14,2470.0,539.38,24.55,WIN,expiration,True
2022-11-11,2022-11-25,SPX,14,3940.0,-623.62,22.52,LOSS,expiration,False
2022-11-18,2022-12-01,SPX,14,3510.0,-765.62,23.12,LOSS,expiration,False
2022-11-25,2022-12-08,SPX,14,6005.0,969.38,20.5,WIN,expiration,True
2022-12-02,2022-12-15,SPX,14,1790.0,561.38,19.06,WIN,expiration,True
2022-12-09,2022-12-22,SPX,14,2225.0,69.38,22.83,WIN,expiration,True
2022-12-16,2022-12-29,SPX,14,3595.0,64.38,22.62,WIN,expiration,True
2022-12-23,2023-01-05,SPX,14,5575.0,-180.62,20.87,LOSS,expiration,False
2022-12-30,2023-01-12,SPX,14,2525.0,304.38,21.67,WIN,expiration,True
2023-01-06,2023-01-19,SPX,14,2850.0,39.38,21.13,WIN,expiration,True
2023-01-13,2023-01-26,SPX,14,4990.0,1106.38,18.35,WIN,expiration,True
2023-01-20,2023-02-02,SPX,14,2125.0,246.38,19.85,WIN,expiration,True
2023-01-27,2023-02-09,SPX,14,3140.0,2859.38,18.51,WIN,expiration,True
2023-02-03,2023-02-16,SPX,14,2050.0,486.38,18.33,WIN,expiration,True
2023-02-10,2023-02-23,SPX,14,2585.0,-415.62,20.53,LOSS,expiration,False
2023-02-17,2023-03-02,SPX,14,3850.0,-815.62,20.02,LOSS,expiration,False
2023-02-24,2023-03-09,SPX,14,3870.0,944.38,21.67,WIN,expiration,True
2023-03-03,2023-03-16,SPX,14,3870.0,809.38,18.49,WIN,expiration,True
2023-03-10,2023-03-23,SPX,14,2705.0,1532.38,24.8,WIN,expiration,True
2023-03-17,2023-03-30,SPX,14,2320.0,307.38,25.51,WIN,expiration,True
2023-03-24,2023-04-06,SPX,14,4330.0,186.38,21.74,WIN,expiration,True
2023-03-31,2023-04-13,SPX,14,2785.0,-58.62,18.7,LOSS,expiration,False
2023-04-14,2023-04-27,SPX,14,4180.0,-172.62,17.07,LOSS,expiration,False
2023-04-21,2023-05-04,SPX,14,2390.0,751.38,16.77,WIN,expiration,True
2023-04-28,2023-05-11,SPX,14,2185.0,-163.62,15.78,LOSS,expiration,False
2023-05-05,2023-05-18,SPX,14,2755.0,82.38,17.19,WIN,expiration,True
2023-05-12,2023-05-25,SPX,14,2805.0,1374.38,17.03,WIN,expiration,True
2023-05-19,2023-06-01,SPX,14,2540.0,-142.62,16.81,LOSS,expiration,False
2023-05-26,2023-06-08,SPX,14,3120.0,-173.62,17.95,LOSS,expiration,False
2023-06-02,2023-06-15,SPX,14,1885.0,522.38,14.6,WIN,expiration,True
2023-06-09,2023-06-22,SPX,14,2100.0,356.38,13.83,WIN,expiration,True
2023-06-16,2023-06-29,SPX,14,2155.0,-565.62,13.54,LOSS,expiration,False
2023-06-23,2023-07-06,SPX,14,2585.0,774.38,13.44,WIN,expiration,True
2023-06-30,2023-07-13,SPX,14,2260.0,694.38,13.59,WIN,expiration,True
2023-07-07,2023-07-20,SPX,14,3130.0,-165.62,14.83,LOSS,expiration,False
2023-07-14,2023-07-27,SPX,14,2125.0,659.38,13.34,WIN,expiration,True
2023-07-21,2023-08-03,SPX,14,2215.0,333.38,13.6,WIN,expiration,True
2023-07-28,2023-08-10,SPX,14,2290.0,-323.62,13.33,LOSS,expiration,False
2023-08-04,2023-08-17,SPX,14,2905.0,-331.62,17.1,LOSS,expiration,False
2023-08-11,2023-08-24,SPX,14,2575.0,-313.62,14.84,LOSS,expiration,False
2023-08-18,2023-08-31,SPX,14,2320.0,-273.62,17.3,LOSS,expiration,False
2023-08-25,2023-09-07,SPX,14,2990.0,-58.62,15.68,LOSS,expiration,False
2023-09-01,2023-09-14,SPX,14,2780.0,-536.62,13.09,LOSS,expiration,False
2023-09-08,2023-09-21,SPX,14,2420.0,15.38,13.84,WIN,expiration,True
2023-09-15,2023-09-28,SPX,14,2525.0,-1021.62,13.79,LOSS,expiration,False
2023-09-22,2023-10-05,SPX,14,2760.0,-106.62,17.2,LOSS,expiration,False
2023-09-29,2023-10-12,SPX,14,2920.0,439.38,17.52,WIN,expiration,True
2023-10-06,2023-10-19,SPX,14,2900.0,1236.38,17.45,WIN,expiration,True
2023-10-13,2023-10-26,SPX,14,3285.0,-331.62,19.32,LOSS,expiration,False
2023-10-20,2023-11-02,SPX,14,2940.0,-463.62,21.71,LOSS,expiration,False
2023-10-27,2023-11-09,SPX,14,3375.0,-2035.62,21.27,LOSS,expiration,False
2023-11-03,2023-11-16,SPX,14,2155.0,-193.62,14.91,LOSS,expiration,False
2023-11-10,2023-11-24,SPX,14,2580.0,-1250.62,14.17,LOSS,expiration,False
2023-11-17,2023-11-30,SPX,14,2755.0,172.38,13.8,WIN,expiration,True
2023-11-24,2023-12-07,SPX,14,2990.0,839.38,12.46,WIN,expiration,True
2023-12-01,2023-12-14,SPX,14,2010.0,359.38,12.63,WIN,expiration,True
2023-12-08,2023-12-21,SPX,14,1960.0,836.38,12.35,WIN,expiration,True
2023-12-15,2023-12-28,SPX,14,2460.0,607.38,12.28,WIN,expiration,True
2023-12-22,2024-01-04,SPX,14,2850.0,-663.62,13.03,LOSS,expiration,False
2023-12-29,2024-01-11,SPX,14,2205.0,-98.62,12.45,LOSS,expiration,False
2024-01-05,2024-01-18,SPX,14,2685.0,546.38,13.35,WIN,expiration,True
2024-01-12,2024-01-25,SPX,14,3280.0,587.38,12.7,WIN,expiration,True
2024-01-19,2024-02-01,SPX,14,2160.0,817.38,13.3,WIN,expiration,True
2024-01-26,2024-02-08,SPX,14,2410.0,499.38,13.26,WIN,expiration,True
2024-02-02,2024-02-15,SPX,14,2200.0,721.38,13.85,WIN,expiration,True
2024-02-09,2024-02-22,SPX,14,2580.0,894.38,12.93,WIN,expiration,True
2024-02-16,2024-02-29,SPX,14,3075.0,249.38,14.24,WIN,expiration,True
2024-02-23,2024-03-07,SPX,14,2625.0,1244.38,13.75,WIN,expiration,True
2024-03-01,2024-03-14,SPX,14,3200.0,974.38,13.11,WIN,expiration,True
2024-03-08,2024-03-21,SPX,14,2095.0,529.38,14.74,WIN,expiration,True
2024-03-15,2024-03-28,SPX,14,3025.0,94.38,14.41,WIN,expiration,True
2024-03-22,2024-04-04,SPX,14,3280.0,-100.62,13.06,LOSS,expiration,False
2024-04-05,2024-04-18,SPX,14,3105.0,-608.62,16.03,LOSS,expiration,False
2024-04-12,2024-04-25,SPX,14,3490.0,-540.62,17.31,LOSS,expiration,False
2024-04-19,2024-05-02,SPX,14,2990.0,-85.62,18.71,LOSS,expiration,False
2024-04-26,2024-05-09,SPX,14,3045.0,194.38,15.03,WIN,expiration,True
2024-05-03,2024-05-16,SPX,14,3140.0,-758.62,13.49,LOSS,expiration,False
2024-05-10,2024-05-23,SPX,14,1960.0,371.38,12.55,WIN,expiration,True
2024-05-17,2024-05-30,SPX,14,3010.0,-145.62,11.99,LOSS,expiration,False
2024-05-24,2024-06-06,SPX,14,3735.0,1139.38,11.93,WIN,expiration,True
2024-05-31,2024-06-13,SPX,14,2150.0,-343.62,12.92,LOSS,expiration,False
2024-06-07,2024-06-20,SPX,14,2620.0,774.38,12.22,WIN,expiration,True
2024-06-14,2024-06-27,SPX,14,2555.0,373.38,12.66,WIN,expiration,True
2024-06-21,2024-07-05,SPX,14,3750.0,-88.62,13.2,LOSS,expiration,False
2024-06-28,2024-07-11,SPX,14,2555.0,794.38,12.44,WIN,expiration,True
2024-07-05,2024-07-18,SPX,14,2815.0,817.38,12.48,WIN,expiration,True
2024-07-12,2024-07-25,SPX,14,3925.0,-2083.62,12.46,LOSS,expiration,False
2024-07-19,2024-08-01,SPX,14,2870.0,1089.38,16.52,WIN,expiration,True
2024-07-26,2024-08-08,SPX,14,3090.0,1839.38,16.39,WIN,expiration,True
2024-08-02,2024-08-15,SPX,14,3715.0,-257.62,23.39,LOSS,expiration,False
2024-08-09,2024-08-22,SPX,14,3990.0,-250.62,20.37,LOSS,expiration,False
2024-08-16,2024-08-29,SPX,14,2925.0,989.38,14.8,WIN,expiration,True
2024-08-23,2024-09-05,SPX,14,3285.0,-118.62,15.86,LOSS,expiration,False
2024-08-30,2024-09-12,SPX,14,3595.0,1021.38,15.0,WIN,expiration,True
2024-09-06,2024-09-19,SPX,14,3415.0,-1117.62,22.38,LOSS,expiration,False
2024-09-13,2024-09-26,SPX,14,3840.0,999.38,16.56,WIN,expiration,True
2024-09-20,2024-10-03,SPX,14,3465.0,1724.38,16.15,WIN,expiration,True
2024-09-27,2024-10-10,SPX,14,3050.0,896.38,16.96,WIN,expiration,True
2024-10-04,2024-10-17,SPX,14,3465.0,257.38,19.21,WIN,expiration,True
2024-10-11,2024-10-24,SPX,14,4875.0,-198.62,20.46,LOSS,expiration,False
2024-10-18,2024-10-31,SPX,14,7800.0,-367.62,18.03,LOSS,expiration,False
2024-10-25,2024-11-07,SPX,14,3125.0,559.38,20.33,WIN,expiration,True
2024-11-01,2024-11-14,SPX,14,3305.0,104.38,21.88,WIN,expiration,True
2024-11-08,2024-11-21,SPX,14,2530.0,-43.62,14.94,LOSS,expiration,False
2024-11-15,2024-11-29,SPX,14,4010.0,-1143.62,16.14,LOSS,expiration,False
2024-11-22,2024-12-05,SPX,14,3630.0,-500.62,15.24,LOSS,expiration,False
2024-11-29,2024-12-12,SPX,14,3760.0,-228.62,13.51,LOSS,expiration,False
2024-12-06,2024-12-19,SPX,14,2105.0,-266.62,12.77,LOSS,expiration,False
2024-12-13,2024-12-26,SPX,14,3720.0,-683.62,13.81,LOSS,expiration,False
2024-12-20,2025-01-02,SPX,14,4280.0,-1421.62,18.36,LOSS,expiration,False
2024-12-27,2025-01-10,SPX,14,3685.0,508.38,15.95,WIN,expiration,True
2025-01-03,2025-01-16,SPX,14,3040.0,504.38,16.13,WIN,expiration,True
2025-01-10,2025-01-23,SPX,14,4580.0,-2408.62,19.54,LOSS,expiration,False
2025-01-17,2025-01-30,SPX,14,3520.0,1337.38,15.97,WIN,expiration,True
2025-01-24,2025-02-06,SPX,14,3270.0,176.38,14.85,WIN,expiration,True
2025-01-31,2025-02-13,SPX,14,2600.0,-26.62,16.43,LOSS,expiration,False
2025-02-07,2025-02-20,SPX,14,3995.0,264.38,16.54,WIN,expiration,True
2025-02-14,2025-02-27,SPX,14,3385.0,-650.62,14.77,LOSS,expiration,False
2025-02-21,2025-03-06,SPX,14,3340.0,741.38,18.21,WIN,expiration,True
2025-02-28,2025-03-13,SPX,14,4055.0,-2093.62,19.63,LOSS,expiration,False
2025-03-07,2025-03-20,SPX,14,3630.0,-867.62,23.37,LOSS,expiration,False
2025-03-14,2025-03-27,SPX,14,4980.0,804.38,21.77,WIN,expiration,True
2025-03-21,2025-04-03,SPX,14,3820.0,1759.38,19.28,WIN,expiration,True
2025-03-28,2025-04-10,SPX,14,3180.0,4116.38,21.65,WIN,expiration,True
2025-04-04,2025-04-17,SPX,14,4920.0,656.38,45.31,WIN,expiration,True
2025-04-11,2025-04-24,SPX,14,5920.0,897.38,37.56,WIN,expiration,True
2025-04-25,2025-05-08,SPX,14,4610.0,1252.38,24.84,WIN,expiration,True
2025-05-02,2025-05-15,SPX,14,4840.0,-550.62,22.68,LOSS,expiration,False
2025-05-09,2025-05-22,SPX,14,4220.0,862.38,21.9,WIN,expiration,True
2025-05-16,2025-05-29,SPX,14,4545.0,59.38,17.24,WIN,expiration,True
2025-05-23,2025-06-05,SPX,14,4525.0,-145.62,22.29,LOSS,expiration,False
2025-05-30,2025-06-12,SPX,14,4090.0,962.38,18.57,WIN,expiration,True
2025-06-06,2025-06-20,SPX,14,3910.0,855.38,16.77,WIN,expiration,True
2025-06-13,2025-06-26,SPX,14,3770.0,-130.62,20.82,LOSS,expiration,False
2025-06-20,2025-07-03,SPX,14,5190.0,-3528.62,20.62,LOSS,expiration,False
2025-06-27,2025-07-10,SPX,14,4285.0,169.38,16.32,WIN,expiration,True
2025-07-11,2025-07-24,SPX,14,5630.0,114.38,16.4,WIN,expiration,True
2025-07-18,2025-07-31,SPX,14,3795.0,369.38,16.41,WIN,expiration,True
2025-07-25,2025-08-07,SPX,14,3650.0,61.38,14.93,WIN,expiration,True
2025-08-01,2025-08-14,SPX,14,4035.0,-1017.62,20.38,LOSS,expiration,False
2025-08-08,2025-08-21,SPX,14,4185.0,586.38,15.15,WIN,expiration,True
2025-08-15,2025-08-28,SPX,14,3095.0,-355.62,15.09,LOSS,expiration,False
2025-08-22,2025-09-04,SPX,14,3795.0,164.38,14.22,WIN,expiration,True
2025-08-29,2025-09-11,SPX,14,4270.0,749.38,15.36,WIN,expiration,True
2025-09-05,2025-09-18,SPX,14,3540.0,567.38,15.18,WIN,expiration,True
2025-09-12,2025-09-25,SPX,14,4175.0,684.38,14.76,WIN,expiration,True
2025-09-19,2025-10-02,SPX,14,4050.0,276.38,15.45,WIN,expiration,True
2025-09-26,2025-10-09,SPX,14,4675.0,667.38,15.29,WIN,expiration,True
2025-10-03,2025-10-16,SPX,14,4555.0,2452.38,16.65,WIN,expiration,True
2025-10-10,2025-10-23,SPX,14,5415.0,904.38,21.66,WIN,expiration,True
2025-10-17,2025-10-30,SPX,14,4685.0,749.38,20.78,WIN,expiration,True
2025-10-24,2025-11-06,SPX,14,4050.0,1138.38,16.37,WIN,expiration,True
2025-10-31,2025-11-13,SPX,14,5640.0,-253.62,17.44,LOSS,expiration,False
2025-11-07,2025-11-20,SPX,14,3815.0,1549.38,19.08,WIN,expiration,True
2025-11-14,2025-11-28,SPX,14,4860.0,-1626.62,19.83,LOSS,expiration,False
2025-11-21,2025-12-04,SPX,14,6345.0,-1445.62,23.43,LOSS,expiration,False
2025-11-28,2025-12-11,SPX,14,5475.0,-1052.62,16.35,LOSS,expiration,False
2025-12-05,2025-12-18,SPX,14,2930.0,-828.62,15.41,LOSS,expiration,False
2025-12-12,2025-12-26,SPX,14,4400.0,-1913.62,15.74,LOSS,expiration,False
2025-12-19,2026-01-02,SPX,14,5220.0,-628.62,14.91,LOSS,expiration,False
2025-12-26,2026-01-08,SPX,14,4865.0,-510.62,13.6,LOSS,expiration,False
2026-01-02,2026-01-15,SPX,14,3370.0,744.38,14.51,WIN,expiration,True
2026-01-09,2026-01-22,SPX,14,5500.0,-1091.62,14.49,LOSS,expiration,False
2026-01-16,2026-01-29,SPX,14,4770.0,781.38,15.86,WIN,expiration,True
2026-01-23,2026-02-05,SPX,14,3995.0,2781.38,16.09,WIN,expiration,True
2026-01-30,2026-02-12,SPX,14,4050.0,777.38,17.44,WIN,expiration,True
2026-02-06,2026-02-19,SPX,14,5320.0,813.38,17.76,WIN,expiration,True
2026-02-13,2026-02-26,SPX,14,4800.0,131.38,20.6,WIN,expiration,True
2026-02-20,2026-03-05,SPX,14,4850.0,1037.38,19.09,WIN,expiration,True
2026-02-27,2026-03-12,SPX,14,5290.0,2418.38,19.86,WIN,expiration,True
2026-03-06,2026-03-19,SPX,14,5360.0,-1208.62,29.49,LOSS,expiration,False
2026-03-13,2026-03-26,SPX,14,5310.0,349.38,27.19,WIN,expiration,True
2026-03-20,2026-04-02,SPX,14,6675.0,1051.38,26.78,WIN,expiration,True
2026-03-27,2026-04-09,SPX,14,6730.0,-3832.62,31.05,LOSS,expiration,False
2026-04-10,2026-04-23,SPX,14,5680.0,-232.62,19.23,LOSS,expiration,False
2026-04-17,2026-04-30,SPX,14,4630.0,354.38,17.48,WIN,expiration,True
