trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2021-04-23,2021-05-21,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4153.09,4156.18,4155.0,4060.0,4250.0,2320.0,18.03,14.09,162.0,-7062.0,-7062.0,-7062.0,-7062.0,LOSS,expiration,545.0,-7335.0,330.0,-90.0,-660.0,-1572.5,-1882.5,-2300.0
2021-04-30,2021-05-28,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4196.6,4204.6,4195.0,4090.0,4300.0,3315.0,17.98,15.24,177.1,-6225.0,-6225.0,-6225.0,-6225.0,LOSS,expiration,435.0,-7915.0,-15.0,-525.0,-1445.0,-2010.0,-3010.0,-3212.5
2021-05-07,2021-06-04,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4219.5,4229.55,4220.0,4130.0,4310.0,2385.0,18.02,12.91,150.8,-5660.0,-5660.0,-5660.0,-5660.0,LOSS,expiration,280.0,-6285.0,-200.0,-917.5,-1867.5,-2675.0,-3062.5,-3062.5
2021-05-14,2021-06-11,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4156.78,4247.4,4155.0,4045.0,4265.0,2855.0,19.7,16.2,186.5,1095.0,755.0,1095.0,1095.0,WIN,expiration,1075.0,-4415.0,-335.0,-1030.0,-415.0,-1570.0,-690.0,-1040.0
2021-05-21,2021-06-18,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4188.5,4165.59,4190.0,4090.0,4290.0,2630.0,19.92,14.47,167.9,-4929.0,-4929.0,-4929.0,-4929.0,LOSS,expiration,0.0,-5945.0,-875.0,-920.0,-1250.0,-1295.0,-1195.0,-605.0
2021-05-28,2021-06-25,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4215.32,4280.68,4215.0,4125.0,4305.0,2305.0,16.49,12.79,149.4,-127.0,-127.0,-127.0,-127.0,LOSS,expiration,0.0,-4330.0,-585.0,-1070.0,-710.0,-1970.0,-2465.0,-3010.0
2021-06-18,2021-07-16,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4188.86,4326.81,4190.0,4090.0,4290.0,2470.0,19.52,14.03,162.7,2470.0,625.0,1260.0,1905.0,WIN,expiration,2555.0,-2020.0,720.0,1770.0,1980.0,1965.0,2135.0,2275.0
2021-06-25,2021-07-23,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4274.57,4411.1,4275.0,4200.0,4350.0,2230.0,15.71,10.3,121.9,2230.0,600.0,1120.0,1675.0,WIN,expiration,2280.0,-1830.0,850.0,1235.0,1590.0,1220.0,-175.0,-225.0
2021-07-02,2021-07-30,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4333.06,4395.97,4335.0,4265.0,4405.0,1985.0,14.52,9.68,116.2,1082.0,580.0,1045.0,1610.0,WIN,expiration,1685.0,-1400.0,390.0,450.0,-320.0,125.0,985.0,665.0
2021-07-09,2021-08-06,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4349.82,4436.2,4350.0,4265.0,4435.0,2255.0,16.97,11.72,141.1,2255.0,575.0,1440.0,1950.0,WIN,expiration,2120.0,-1330.0,55.0,-240.0,365.0,575.0,295.0,-885.0
2021-07-16,2021-08-13,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4365.01,4467.97,4365.0,4275.0,4455.0,2475.0,16.42,12.39,149.8,2475.0,625.0,1315.0,1930.0,WIN,expiration,2750.0,-1940.0,-180.0,385.0,-525.0,270.0,25.0,370.0
2021-07-23,2021-08-20,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4382.7,4400.27,4385.0,4300.0,4470.0,2275.0,17.21,11.61,141.0,-4698.0,630.0,1140.0,-4698.0,LOSS,expiration,1380.0,-2695.0,285.0,110.0,25.0,675.0,65.0,75.0
2021-07-30,2021-08-27,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4406.6,4508.71,4405.0,4305.0,4505.0,2870.0,17.89,13.62,166.2,2870.0,745.0,1480.0,2285.0,WIN,expiration,2760.0,-3460.0,-35.0,90.0,-475.0,-1075.0,225.0,920.0
2021-08-06,2021-09-03,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4431.13,4535.22,4430.0,4335.0,4525.0,2785.0,16.94,12.79,157.0,2785.0,705.0,1595.0,2245.0,WIN,expiration,2760.0,-2140.0,40.0,-455.0,210.0,-145.0,1595.0,1150.0
2021-08-13,2021-09-10,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4464.73,4459.16,4465.0,4390.0,4540.0,2060.0,15.33,10.13,125.3,-4856.0,805.0,-4856.0,-4856.0,LOSS,expiration,980.0,-6055.0,-50.0,-125.0,335.0,850.0,285.0,285.0
2021-08-20,2021-09-17,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4400.27,4433.19,4400.0,4305.0,4495.0,1895.0,21.57,13.22,161.1,-4286.0,500.0,990.0,-4286.0,LOSS,expiration,1305.0,-5685.0,460.0,1200.0,1075.0,380.0,135.0,-445.0
2021-08-27,2021-09-24,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4484.57,4455.58,4485.0,4400.0,4570.0,2010.0,17.59,11.41,141.7,-3548.0,620.0,-3548.0,-3548.0,LOSS,expiration,955.0,-6065.0,310.0,-425.0,-1262.5,-1802.5,-315.0,-290.0
2021-09-03,2021-10-01,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4529.59,4355.01,4530.0,4445.0,4615.0,2050.0,16.6,11.04,138.5,2050.0,522.5,1082.5,1597.5,WIN,expiration,2055.0,-2835.0,-590.0,-1247.5,362.5,-745.0,-242.5,1252.5
2021-09-10,2021-10-08,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4502.2,4390.96,4500.0,4400.0,4600.0,2700.0,17.69,13.31,166.0,2700.0,922.5,1832.5,2222.5,WIN,expiration,2700.0,-2570.0,-835.0,-1180.0,-827.5,1832.5,1555.0,2320.0
2021-09-17,2021-10-15,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4451.54,4471.01,4450.0,4340.0,4560.0,2820.0,19.5,14.8,182.5,-6079.0,-6079.0,-6079.0,-6079.0,LOSS,expiration,307.5,-7495.0,-720.0,-677.5,-592.5,-2230.0,-3025.0,-1027.5
2021-09-24,2021-10-22,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4452.18,4545.08,4450.0,4345.0,4555.0,2760.0,18.68,14.36,177.0,1768.0,845.0,1550.0,1768.0,WIN,expiration,2020.0,-3680.0,-465.0,-1120.0,-1185.0,-2875.0,-2790.0,-1762.5
2021-10-01,2021-10-29,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4309.7,4604.75,4310.0,4175.0,4445.0,2790.0,22.91,19.01,226.9,2790.0,820.0,1445.0,2100.0,WIN,expiration,2875.0,-6140.0,575.0,815.0,1915.0,2425.0,2545.0,2790.0
2021-10-08,2021-11-05,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4398.49,4696.4,4400.0,4290.0,4510.0,2595.0,18.92,15.13,184.3,2595.0,655.0,1320.0,2010.0,WIN,expiration,2995.0,-1670.0,-260.0,1760.0,2035.0,1995.0,2295.0,2320.0
2021-10-15,2021-11-12,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4465.65,4682.96,4465.0,4375.0,4555.0,2260.0,15.9,12.35,152.7,2260.0,610.0,1135.0,1715.0,WIN,expiration,2550.0,-3300.0,890.0,1560.0,1665.0,2065.0,2195.0,2160.0
2021-10-22,2021-11-19,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4552.15,4697.95,4550.0,4460.0,4640.0,2530.0,15.06,12.09,152.4,2530.0,675.0,1335.0,2200.0,WIN,expiration,3250.0,-1660.0,515.0,1720.0,1725.0,1045.0,1965.0,2135.0
2021-10-29,2021-11-26,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4585.1,4596.63,4585.0,4485.0,4685.0,2800.0,17.06,13.32,169.2,-6037.0,805.0,1645.0,2365.0,LOSS,expiration,2440.0,-13795.0,1235.0,710.0,1440.0,1705.0,2365.0,1625.0
2021-11-05,2021-12-03,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4713.96,4577.1,4715.0,4635.0,4795.0,2110.0,15.07,10.29,134.3,2110.0,805.0,1130.0,1802.5,WIN,expiration,2112.5,-2270.0,-360.0,-680.0,-975.0,-1272.5,-855.0,-305.0
2021-11-12,2021-12-10,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4653.64,4711.65,4655.0,4560.0,4750.0,2465.0,17.08,12.32,158.8,-1370.0,850.0,-1370.0,-1370.0,LOSS,expiration,885.0,-4485.0,475.0,250.0,-425.0,-705.0,-945.0,-1235.0
2021-11-19,2021-12-17,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4710.65,4620.26,4710.0,4605.0,4815.0,2890.0,17.87,13.7,178.7,1364.0,1237.5,1364.0,1364.0,WIN,expiration,1237.5,-4390.0,-335.0,-297.5,-1200.0,-1585.0,-2142.5,-1715.0
2021-11-26,2021-12-23,SPX,27,0.60,Inverse Butterfly 1-2-1 (calls),4624.37,4725.29,4625.0,4480.0,4770.0,3355.0,25.77,19.13,240.6,-1116.0,-1116.0,-1116.0,-1116.0,LOSS,expiration,55.0,-7420.0,-995.0,-860.0,-1030.0,-805.0,-3775.0,-3387.5
2021-12-03,2021-12-31,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4577.1,4766.1,4575.0,4395.0,4755.0,4640.0,28.99,23.67,300.1,4640.0,1255.0,2845.0,3680.0,WIN,expiration,4560.0,-5260.0,295.0,-685.0,-2725.0,845.0,2140.0,3790.0
2021-12-10,2022-01-07,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4687.31,4676.51,4685.0,4565.0,4805.0,3030.0,20.18,15.19,197.2,-8121.0,840.0,1535.0,-8121.0,LOSS,expiration,1535.0,-9015.0,-420.0,-705.0,1070.0,425.0,-620.0,1535.0
2021-12-17,2022-01-14,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4624.26,4661.92,4625.0,4490.0,4760.0,3200.0,22.2,17.56,224.9,-6608.0,935.0,1635.0,-6608.0,LOSS,expiration,2200.0,-8805.0,800.0,1425.0,2200.0,-690.0,-3165.0,-3012.5
2021-12-31,2022-01-31,SPX,31,0.60,Inverse Butterfly 1-2-1 (calls),4775.22,4515.44,4775.0,4665.0,4885.0,2960.0,17.72,13.11,182.4,2960.0,1055.0,1890.0,2675.0,WIN,expiration,2962.5,-2605.0,-20.0,600.0,2675.0,2847.5,2802.5,2957.5
2022-01-07,2022-02-04,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4703.29,4499.81,4705.0,4590.0,4820.0,2650.0,19.15,14.89,194.0,2650.0,997.5,1437.5,2062.5,WIN,expiration,2655.0,-2820.0,-550.0,997.5,2232.5,2525.0,2125.0,1585.0
2022-01-14,2022-02-11,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4659.03,4416.86,4660.0,4530.0,4790.0,2860.0,20.24,16.69,215.3,2860.0,1282.5,1650.0,2315.0,WIN,expiration,2870.0,-3460.0,-262.5,2075.0,-662.5,112.5,-137.5,1367.5
2022-01-21,2022-02-18,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4450.74,4348.67,4450.0,4275.0,4625.0,4090.0,27.11,23.42,288.7,-3277.0,-3277.0,-3277.0,-3277.0,LOSS,expiration,450.0,-9870.0,-1255.0,-1320.0,-2745.0,-2360.0,-3862.5,-5232.5
2022-01-28,2022-02-28,SPX,31,0.60,Inverse Butterfly 1-2-1 (calls),4297.45,4373.75,4295.0,4095.0,4495.0,4365.0,31.85,26.92,337.2,-7760.0,1280.0,2205.0,-7760.0,LOSS,expiration,2605.0,-12185.0,1495.0,-210.0,-1575.0,-3230.0,-5127.5,-8145.0
2022-02-04,2022-03-04,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4484.16,4363.49,4485.0,4335.0,4635.0,3445.0,24.54,20.07,249.3,596.0,1197.5,2315.0,2985.0,WIN,expiration,3462.5,-3700.0,-275.0,-1755.0,-1620.0,7.5,-2730.0,-2180.0
2022-02-11,2022-03-11,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4503.19,4203.91,4505.0,4360.0,4650.0,3320.0,24.25,19.4,241.9,3320.0,922.5,1890.0,2537.5,WIN,expiration,3315.0,-3520.0,-1120.0,-117.5,-1572.5,-1802.5,695.0,2717.5
2022-02-18,2022-03-18,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4392.71,4462.85,4395.0,4230.0,4560.0,3570.0,27.85,22.84,277.8,-6145.0,-6145.0,-6145.0,-6145.0,LOSS,expiration,650.0,-10155.0,-1195.0,-1215.0,-817.5,-2187.5,-745.0,-315.0
2022-02-25,2022-03-25,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4288.7,4543.05,4290.0,4110.0,4470.0,4165.0,29.85,25.32,300.8,4165.0,1235.0,2380.0,3220.0,WIN,expiration,4155.0,-4910.0,960.0,-1410.0,-2280.0,-560.0,545.0,1650.0
2022-03-04,2022-04-01,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4363.49,4544.79,4365.0,4200.0,4530.0,3240.0,32.94,22.68,274.1,3240.0,835.0,1730.0,2505.0,WIN,expiration,3275.0,-4050.0,-1355.0,-1620.0,-625.0,-10.0,835.0,2505.0
2022-03-11,2022-04-08,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4274.69,4489.24,4275.0,4095.0,4455.0,3910.0,29.79,25.61,303.2,3910.0,1010.0,2025.0,3110.0,WIN,expiration,3900.0,-3810.0,660.0,1585.0,3110.0,2235.0,3565.0,3785.0
2022-03-18,2022-04-14,SPX,27,0.60,Inverse Butterfly 1-2-1 (calls),4407.41,4392.44,4405.0,4250.0,4560.0,3825.0,25.55,21.8,261.3,-10419.0,1160.0,2030.0,-10419.0,LOSS,expiration,2510.0,-11985.0,370.0,1715.0,1030.0,-1245.0,-1580.0,-3312.5
2022-03-25,2022-04-22,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4525.13,4272.28,4525.0,4390.0,4660.0,3350.0,21.59,17.98,225.3,3350.0,925.0,2915.0,2915.0,WIN,expiration,3360.0,-7250.0,-305.0,-1845.0,-2595.0,-672.5,-502.5,-1912.5
2022-04-01,2022-04-29,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4537.52,4132.17,4540.0,4415.0,4665.0,2990.0,20.2,16.42,206.4,2990.0,920.0,1742.5,2267.5,WIN,expiration,2990.0,-3600.0,-1030.0,-590.0,-1255.0,-315.0,2747.5,2687.5
2022-04-08,2022-05-06,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4476.48,4146.87,4475.0,4335.0,4615.0,3195.0,22.27,19.12,237.0,3195.0,860.0,1735.0,2537.5,WIN,expiration,3197.5,-3460.0,-1235.0,-1820.0,335.0,42.5,2567.5,2582.5
2022-04-22,2022-05-20,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4355.15,3901.55,4355.0,4200.0,4510.0,3315.0,23.9,21.48,259.1,3315.0,1077.5,1665.0,2490.0,WIN,expiration,3315.0,-3170.0,-960.0,-737.5,1367.5,2810.0,3012.5,2997.5
2022-04-29,2022-05-27,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4267.85,4158.34,4270.0,4100.0,4440.0,3880.0,28.98,23.66,279.6,-1954.0,1375.0,2142.5,3072.5,LOSS,expiration,3720.0,-6150.0,-495.0,927.5,-185.0,3255.0,3317.5,3620.0
2022-05-06,2022-06-03,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4146.87,4108.23,4145.0,3885.0,4405.0,8125.0,35.09,37.82,434.4,-14198.0,2690.0,-14198.0,-14198.0,LOSS,expiration,2710.0,-15695.0,-1557.5,395.0,210.0,-6110.0,-8230.0,-8230.0
2022-05-13,2022-06-10,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3993.95,3900.16,3995.0,3820.0,4170.0,3865.0,29.71,26.54,293.6,-4151.0,-4151.0,-4151.0,-4151.0,LOSS,expiration,450.0,-9950.0,-1240.0,-1275.0,-470.0,450.0,-130.0,-2230.0
2022-05-20,2022-06-17,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3933.8,3673.63,3935.0,3770.0,4100.0,3745.0,28.22,25.2,274.6,3745.0,955.0,2757.5,3122.5,WIN,expiration,3732.5,-3760.0,250.0,1385.0,550.0,-1260.0,-1197.5,-640.0
2022-05-27,2022-06-24,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4115.44,3912.21,4115.0,3950.0,4280.0,3985.0,26.13,24.38,277.9,3985.0,1882.5,2477.5,3105.0,WIN,expiration,3985.0,-3520.0,15.0,-1270.0,2490.0,3727.5,3792.5,3792.5
2022-06-03,2022-07-01,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4134.22,3825.03,4135.0,3980.0,4290.0,3535.0,25.29,22.74,260.4,3535.0,1467.5,1952.5,3007.5,WIN,expiration,3530.0,-3210.0,-580.0,3097.5,2892.5,3035.0,1960.0,1595.0
2022-06-17,2022-07-15,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3698.69,3861.56,3700.0,3530.0,3870.0,4035.0,31.44,27.44,281.2,3191.0,1115.0,2167.5,3191.0,WIN,expiration,2957.5,-7895.0,300.0,-605.0,-1170.0,635.0,30.0,-90.0
2022-06-24,2022-07-22,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3852.1,3962.24,3850.0,3680.0,4020.0,4555.0,28.4,26.3,280.6,-1221.0,1780.0,-1221.0,-1221.0,LOSS,expiration,2015.0,-8280.0,-595.0,-1185.0,-1905.0,-3212.5,-3685.0,-4760.0
2022-07-01,2022-07-29,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3800.64,4130.48,3800.0,3630.0,3970.0,3715.0,27.94,26.62,280.3,3715.0,1710.0,2110.0,2920.0,WIN,expiration,3780.0,-6050.0,-225.0,-1690.0,-1200.0,1710.0,60.0,-840.0
2022-07-08,2022-08-05,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3874.9,4144.66,3875.0,3725.0,4025.0,3330.0,25.76,23.51,252.4,3330.0,875.0,2015.0,2515.0,WIN,expiration,3330.0,-3660.0,-840.0,235.0,-945.0,1445.0,2545.0,2045.0
2022-07-15,2022-08-12,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3826.81,4279.35,3825.0,3670.0,3980.0,3500.0,25.31,24.34,258.0,3500.0,985.0,1900.0,2630.0,WIN,expiration,3505.0,-4760.0,1030.0,1920.0,2140.0,3050.0,3345.0,3130.0
2022-07-22,2022-08-19,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3991.17,4228.37,3990.0,3850.0,4130.0,3595.0,23.25,21.09,233.1,3595.0,1050.0,1885.0,2830.0,WIN,expiration,3950.0,-4870.0,345.0,1350.0,680.0,2360.0,3375.0,3510.0
2022-07-29,2022-08-26,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4102.69,4058.29,4105.0,3980.0,4230.0,3000.0,21.72,18.37,208.8,-4829.0,865.0,1555.0,-4829.0,LOSS,expiration,1910.0,-8625.0,160.0,475.0,1470.0,1640.0,-1330.0,-2005.0
2022-08-05,2022-09-02,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4131.1,3925.29,4130.0,3990.0,4270.0,3585.0,21.7,20.45,234.0,3585.0,1120.0,1947.5,2800.0,WIN,expiration,3590.0,-2965.0,270.0,1110.0,-1190.0,-975.0,-1800.0,-1305.0
2022-08-12,2022-09-09,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4234.43,4067.62,4235.0,4120.0,4350.0,2695.0,19.84,16.36,191.9,2695.0,775.0,1645.0,2080.0,WIN,expiration,2695.0,-2370.0,260.0,-830.0,1135.0,2295.0,2630.0,2630.0
2022-08-19,2022-09-16,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4237.6,3872.56,4240.0,4115.0,4365.0,2830.0,20.72,17.72,208.0,2830.0,1050.0,1470.0,2180.0,WIN,expiration,2827.5,-2990.0,-650.0,1730.0,2325.0,1895.0,-315.0,2137.5
2022-08-26,2022-09-23,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4197.3,3695.23,4195.0,4050.0,4340.0,3455.0,22.06,20.63,239.9,3455.0,1112.5,1740.0,3040.0,WIN,expiration,3460.0,-2440.0,637.5,467.5,407.5,2590.0,3087.5,3142.5
2022-09-02,2022-09-30,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3983.57,3589.7,3985.0,3845.0,4125.0,3225.0,24.16,21.19,233.8,3225.0,830.0,2300.0,2425.0,WIN,expiration,3222.5,-3330.0,-405.0,-1020.0,-805.0,1270.0,2457.5,2692.5
2022-09-09,2022-10-07,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4045.35,3640.38,4045.0,3900.0,4190.0,3660.0,22.91,21.67,242.8,3660.0,1217.5,1960.0,2787.5,WIN,expiration,3640.0,-2200.0,-150.0,1960.0,2830.0,3457.5,3627.5,3232.5
2022-09-16,2022-10-14,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3840.48,3585.73,3840.0,3670.0,4010.0,3735.0,28.34,26.65,283.5,3735.0,1395.0,1920.0,3685.0,WIN,expiration,3732.5,-4830.0,-915.0,-627.5,-2760.0,-2510.0,350.0,1920.0
2022-09-23,2022-10-21,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),3691.77,3752.75,3690.0,3515.0,3865.0,4035.0,29.13,28.21,288.5,-7190.0,-7190.0,-7190.0,-7190.0,LOSS,expiration,0.0,-10380.0,-255.0,-830.0,-1525.0,-2760.0,-4125.0,-3740.0
2022-09-30,2022-10-31,SPX,31,0.60,Inverse Butterfly 1-2-1 (calls),3643.29,3872.34,3645.0,3475.0,3815.0,3800.0,31.01,26.86,285.1,3800.0,1000.0,2125.0,2910.0,WIN,expiration,4090.0,-6260.0,-565.0,-1375.0,-2435.0,-740.0,455.0,1665.0
2022-10-28,2022-11-28,SPX,31,0.60,Inverse Butterfly 1-2-1 (calls),3835.58,3964.56,3840.0,3680.0,4000.0,3570.0,27.39,24.1,269.4,26.0,940.0,1845.0,2850.0,WIN,expiration,3295.0,-4960.0,-795.0,-305.0,-880.0,-1455.0,1845.0,3035.0
2022-11-25,2022-12-23,SPX,28,0.60,Inverse Butterfly 1-2-1 (calls),4029.54,3844.45,4030.0,3900.0,4160.0,2940.0,20.97,19.15,213.8,2940.0,1080.0,1470.0,2250.0,WIN,expiration,2942.5,-5370.0,-350.0,-665.0,-615.0,220.0,1672.5,2377.5
