trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,result,exit_method,in_range
2021-10-29,2021-11-04,SPX,7,3585.0,-580.62,16.26,LOSS,expiration,False
2021-11-05,2021-11-11,SPX,7,3565.0,-535.62,16.48,LOSS,expiration,False
2021-11-12,2021-11-18,SPX,7,2690.0,-12.62,16.29,LOSS,expiration,False
2021-11-19,2021-11-26,SPX,7,4440.0,2287.38,17.91,WIN,expiration,True
2021-11-26,2021-12-02,SPX,7,4985.0,1427.38,28.62,WIN,expiration,True
2021-12-03,2021-12-09,SPX,7,6105.0,-2047.62,30.67,LOSS,expiration,False
2021-12-10,2021-12-16,SPX,7,2900.0,842.38,18.69,WIN,expiration,True
2021-12-17,2021-12-23,SPX,7,5255.0,-2245.62,21.57,LOSS,expiration,False
2021-12-31,2022-01-06,SPX,7,3925.0,-390.62,17.22,LOSS,expiration,False
2022-01-07,2022-01-13,SPX,7,3925.0,1064.38,18.76,WIN,expiration,True
2022-01-14,2022-01-20,SPX,7,5185.0,-1510.62,19.19,LOSS,expiration,False
2022-01-21,2022-01-27,SPX,7,5355.0,2232.38,28.85,WIN,expiration,True
2022-01-28,2022-02-03,SPX,7,5890.0,792.38,27.66,WIN,expiration,True
2022-02-04,2022-02-10,SPX,7,5050.0,1694.38,23.22,WIN,expiration,True
2022-02-11,2022-02-17,SPX,7,4725.0,1191.38,27.36,WIN,expiration,True
2022-02-18,2022-02-24,SPX,7,6190.0,2.38,27.75,WIN,expiration,True
2022-02-25,2022-03-03,SPX,7,5370.0,3042.38,27.59,WIN,expiration,True
2022-03-04,2022-03-10,SPX,7,7505.0,-133.62,31.98,LOSS,expiration,False
2022-03-11,2022-03-17,SPX,7,5715.0,-1045.62,30.75,LOSS,expiration,False
2022-03-18,2022-03-24,SPX,7,5640.0,72.38,23.87,WIN,expiration,True
2022-03-25,2022-03-31,SPX,7,4615.0,239.38,20.81,WIN,expiration,True
2022-04-01,2022-04-07,SPX,7,4100.0,562.38,19.63,WIN,expiration,True
2022-04-08,2022-04-14,SPX,7,4695.0,-188.62,21.16,LOSS,expiration,False
2022-04-22,2022-04-28,SPX,7,6415.0,1534.38,28.21,WIN,expiration,True
2022-04-29,2022-05-05,SPX,7,5940.0,2147.38,33.4,WIN,expiration,True
2022-05-06,2022-05-12,SPX,7,6020.0,-450.62,30.19,LOSS,expiration,False
2022-05-13,2022-05-19,SPX,7,5770.0,96.38,28.87,WIN,expiration,True
2022-05-20,2022-05-26,SPX,7,4970.0,-638.62,29.43,LOSS,expiration,False
2022-06-03,2022-06-09,SPX,7,6130.0,742.38,24.79,WIN,expiration,True
2022-06-10,2022-06-16,SPX,7,4150.0,-815.62,27.75,LOSS,expiration,False
2022-06-17,2022-06-23,SPX,7,5700.0,164.38,31.13,WIN,expiration,True
2022-06-24,2022-06-30,SPX,7,4640.0,27.38,27.23,WIN,expiration,True
2022-07-01,2022-07-07,SPX,7,6605.0,-202.62,26.7,LOSS,expiration,False
2022-07-08,2022-07-14,SPX,7,4845.0,-552.62,24.64,LOSS,expiration,False
2022-07-15,2022-07-21,SPX,7,6585.0,-1368.62,24.23,LOSS,expiration,False
2022-07-22,2022-07-28,SPX,7,3955.0,192.38,23.03,WIN,expiration,True
2022-07-29,2022-08-04,SPX,7,4675.0,612.38,21.33,WIN,expiration,True
2022-08-05,2022-08-11,SPX,7,3960.0,407.38,21.15,WIN,expiration,True
2022-08-12,2022-08-18,SPX,7,4585.0,29.38,19.53,WIN,expiration,True
2022-08-19,2022-08-25,SPX,7,4540.0,-100.62,20.6,LOSS,expiration,False
2022-09-02,2022-09-08,SPX,7,6390.0,-483.62,25.47,LOSS,expiration,False
2022-09-09,2022-09-15,SPX,7,5010.0,-898.62,22.79,LOSS,expiration,False
2022-09-16,2022-09-22,SPX,7,4695.0,611.38,26.3,WIN,expiration,True
2022-09-23,2022-09-29,SPX,7,5135.0,1349.38,29.92,WIN,expiration,True
2022-09-30,2022-10-06,SPX,7,6245.0,216.38,31.62,WIN,expiration,True
2022-10-07,2022-10-13,SPX,7,4920.0,2067.38,31.36,WIN,expiration,True
2022-10-14,2022-10-20,SPX,7,5275.0,424.38,32.02,WIN,expiration,True
2022-10-21,2022-10-27,SPX,7,6840.0,407.38,29.69,WIN,expiration,True
2022-10-28,2022-11-03,SPX,7,5990.0,-1582.62,25.75,LOSS,expiration,False
2022-11-04,2022-11-10,SPX,7,4170.0,-113.62,24.55,LOSS,expiration,False
2022-11-11,2022-11-17,SPX,7,3060.0,-50.62,22.52,LOSS,expiration,False
2022-11-18,2022-11-25,SPX,7,6020.0,-1421.62,23.12,LOSS,expiration,False
2022-11-25,2022-12-01,SPX,7,3300.0,132.38,20.5,WIN,expiration,True
2022-12-02,2022-12-08,SPX,7,8575.0,-2040.62,19.06,LOSS,expiration,False
2022-12-09,2022-12-15,SPX,7,2035.0,871.38,22.83,WIN,expiration,True
2022-12-16,2022-12-22,SPX,7,3405.0,-170.62,22.62,LOSS,expiration,False
2022-12-23,2022-12-29,SPX,7,4515.0,639.38,20.87,WIN,expiration,True
2022-12-30,2023-01-05,SPX,7,6010.0,381.38,21.67,WIN,expiration,True
2023-01-06,2023-01-12,SPX,7,2565.0,534.38,21.13,WIN,expiration,True
2023-01-13,2023-01-19,SPX,7,3380.0,-820.62,18.35,LOSS,expiration,False
2023-01-20,2023-01-26,SPX,7,6285.0,-130.62,19.85,LOSS,expiration,False
2023-01-27,2023-02-02,SPX,7,2440.0,814.38,18.51,WIN,expiration,True
2023-02-03,2023-02-09,SPX,7,4880.0,1909.38,18.33,WIN,expiration,True
2023-02-10,2023-02-16,SPX,7,2460.0,721.38,20.53,WIN,expiration,True
2023-02-17,2023-02-23,SPX,7,3955.0,-800.62,20.02,LOSS,expiration,False
2023-02-24,2023-03-02,SPX,7,5145.0,-90.62,21.67,LOSS,expiration,False
2023-03-03,2023-03-09,SPX,7,4050.0,-258.62,18.49,LOSS,expiration,False
2023-03-10,2023-03-16,SPX,7,4955.0,1061.38,24.8,WIN,expiration,True
2023-03-17,2023-03-23,SPX,7,3660.0,1082.38,25.51,WIN,expiration,True
2023-03-24,2023-03-30,SPX,7,3330.0,-10.62,21.74,LOSS,expiration,False
2023-03-31,2023-04-06,SPX,7,5485.0,1.38,18.7,WIN,expiration,True
2023-04-14,2023-04-20,SPX,7,3410.0,69.38,17.07,WIN,expiration,True
2023-04-21,2023-04-27,SPX,7,4780.0,164.38,16.77,WIN,expiration,True
2023-04-28,2023-05-04,SPX,7,2590.0,154.38,15.78,WIN,expiration,True
2023-05-05,2023-05-11,SPX,7,3130.0,-183.62,17.19,LOSS,expiration,False
2023-05-12,2023-05-18,SPX,7,3095.0,21.38,17.03,WIN,expiration,True
2023-05-19,2023-05-25,SPX,7,3160.0,609.38,16.81,WIN,expiration,True
2023-05-26,2023-06-01,SPX,7,2855.0,-695.62,17.95,LOSS,expiration,False
2023-06-02,2023-06-08,SPX,7,3585.0,-82.62,14.6,LOSS,expiration,False
2023-06-09,2023-06-15,SPX,7,1785.0,-275.62,13.83,LOSS,expiration,False
2023-06-16,2023-06-22,SPX,7,2995.0,-1135.62,13.54,LOSS,expiration,False
2023-06-30,2023-07-06,SPX,7,2675.0,-273.62,13.59,LOSS,expiration,False
2023-07-07,2023-07-13,SPX,7,2590.0,-730.62,14.83,LOSS,expiration,False
2023-07-14,2023-07-20,SPX,7,3415.0,729.38,13.34,WIN,expiration,True
2023-07-21,2023-07-27,SPX,7,2505.0,344.38,13.6,WIN,expiration,True
2023-07-28,2023-08-03,SPX,7,2795.0,-728.62,13.33,LOSS,expiration,False
2023-08-04,2023-08-10,SPX,7,3255.0,249.38,17.1,WIN,expiration,True
2023-08-11,2023-08-17,SPX,7,3450.0,-620.62,14.84,LOSS,expiration,False
2023-08-18,2023-08-24,SPX,7,3300.0,66.38,17.3,WIN,expiration,True
2023-08-25,2023-08-31,SPX,7,2525.0,-756.62,15.68,LOSS,expiration,False
2023-09-01,2023-09-07,SPX,7,3080.0,-555.62,13.09,LOSS,expiration,False
2023-09-08,2023-09-14,SPX,7,3160.0,-270.62,13.84,LOSS,expiration,False
2023-09-15,2023-09-21,SPX,7,2675.0,-1192.62,13.79,LOSS,expiration,False
2023-09-22,2023-09-28,SPX,7,3075.0,269.38,17.2,WIN,expiration,True
2023-09-29,2023-10-05,SPX,7,3435.0,349.38,17.52,WIN,expiration,True
2023-10-06,2023-10-12,SPX,7,3470.0,339.38,17.45,WIN,expiration,True
2023-10-13,2023-10-19,SPX,7,3515.0,924.38,19.32,WIN,expiration,True
2023-10-20,2023-10-26,SPX,7,4530.0,-565.62,21.71,LOSS,expiration,False
2023-10-27,2023-11-02,SPX,7,3930.0,-2591.62,21.27,LOSS,expiration,False
2023-11-03,2023-11-09,SPX,7,3430.0,246.38,14.91,WIN,expiration,True
2023-11-17,2023-11-24,SPX,7,2890.0,-421.62,13.8,LOSS,expiration,False
2023-11-24,2023-11-30,SPX,7,2670.0,434.38,12.46,WIN,expiration,True
2023-12-01,2023-12-07,SPX,7,3315.0,494.38,12.63,WIN,expiration,True
2023-12-15,2023-12-21,SPX,7,2185.0,1229.38,12.28,WIN,expiration,True
2023-12-22,2023-12-28,SPX,7,2875.0,-128.62,13.03,LOSS,expiration,False
2023-12-29,2024-01-04,SPX,7,3035.0,-1295.62,12.45,LOSS,expiration,False
2024-01-05,2024-01-11,SPX,7,2435.0,-143.62,13.35,LOSS,expiration,False
2024-01-12,2024-01-18,SPX,7,2760.0,379.38,12.7,WIN,expiration,True
2024-01-19,2024-01-25,SPX,7,3750.0,561.38,13.3,WIN,expiration,True
2024-01-26,2024-02-01,SPX,7,2125.0,746.38,13.26,WIN,expiration,True
2024-02-02,2024-02-08,SPX,7,3245.0,149.38,13.85,WIN,expiration,True
2024-02-16,2024-02-22,SPX,7,3075.0,334.38,14.24,WIN,expiration,True
2024-02-23,2024-02-29,SPX,7,3335.0,6.38,13.75,WIN,expiration,True
2024-03-01,2024-03-07,SPX,7,3205.0,1509.38,13.11,WIN,expiration,True
2024-03-08,2024-03-14,SPX,7,3515.0,621.38,14.74,WIN,expiration,True
2024-03-15,2024-03-21,SPX,7,2055.0,-33.62,14.41,LOSS,expiration,False
2024-03-22,2024-03-28,SPX,7,3595.0,268.38,13.06,WIN,expiration,True
2024-04-05,2024-04-11,SPX,7,3255.0,402.38,16.03,WIN,expiration,True
2024-04-12,2024-04-18,SPX,7,3595.0,-375.62,17.31,LOSS,expiration,False
2024-04-19,2024-04-25,SPX,7,4975.0,-277.62,18.71,LOSS,expiration,False
2024-04-26,2024-05-02,SPX,7,2835.0,299.38,15.03,WIN,expiration,True
2024-05-03,2024-05-09,SPX,7,4565.0,-853.62,13.49,LOSS,expiration,False
2024-05-17,2024-05-23,SPX,7,2180.0,-30.62,11.99,LOSS,expiration,False
2024-05-24,2024-05-30,SPX,7,3585.0,-720.62,11.93,LOSS,expiration,False
2024-05-31,2024-06-06,SPX,7,4620.0,-705.62,12.92,LOSS,expiration,False
2024-06-07,2024-06-13,SPX,7,1795.0,663.38,12.22,WIN,expiration,True
2024-06-14,2024-06-20,SPX,7,3360.0,592.38,12.66,WIN,expiration,True
2024-06-21,2024-06-27,SPX,7,2880.0,-128.62,13.2,LOSS,expiration,False
2024-06-28,2024-07-05,SPX,7,3815.0,-1338.62,12.44,LOSS,expiration,False
2024-07-05,2024-07-11,SPX,7,2440.0,1019.38,12.48,WIN,expiration,True
2024-07-12,2024-07-18,SPX,7,2700.0,-45.62,12.46,LOSS,expiration,False
2024-07-19,2024-07-25,SPX,7,4970.0,372.38,16.52,WIN,expiration,True
2024-07-26,2024-08-01,SPX,7,3055.0,1977.38,16.39,WIN,expiration,True
2024-08-02,2024-08-08,SPX,7,5615.0,1327.38,23.39,WIN,expiration,True
2024-08-09,2024-08-15,SPX,7,4735.0,-2458.62,20.37,LOSS,expiration,False
2024-08-16,2024-08-22,SPX,7,4285.0,1429.38,14.8,WIN,expiration,True
2024-08-23,2024-08-29,SPX,7,3905.0,-25.62,15.86,LOSS,expiration,False
2024-08-30,2024-09-05,SPX,7,3540.0,-1282.62,15.0,LOSS,expiration,False
2024-09-06,2024-09-12,SPX,7,5525.0,-1435.62,22.38,LOSS,expiration,False
2024-09-13,2024-09-19,SPX,7,3160.0,802.38,16.56,WIN,expiration,True
2024-09-20,2024-09-26,SPX,7,4850.0,792.38,16.15,WIN,expiration,True
2024-09-27,2024-10-03,SPX,7,3560.0,1464.38,16.96,WIN,expiration,True
2024-10-04,2024-10-10,SPX,7,3470.0,974.38,19.21,WIN,expiration,True
2024-10-18,2024-10-24,SPX,7,5105.0,-130.62,18.03,LOSS,expiration,False
2024-10-25,2024-10-31,SPX,7,8520.0,559.38,20.33,WIN,expiration,True
2024-11-01,2024-11-07,SPX,7,4405.0,-2197.62,21.88,LOSS,expiration,False
2024-11-08,2024-11-14,SPX,7,4595.0,-1180.62,14.94,LOSS,expiration,False
2024-11-15,2024-11-21,SPX,7,2765.0,1027.38,16.14,WIN,expiration,True
2024-11-22,2024-11-29,SPX,7,5050.0,-1056.62,15.24,LOSS,expiration,False
2024-11-29,2024-12-05,SPX,7,3375.0,-203.62,13.51,LOSS,expiration,False
2024-12-06,2024-12-12,SPX,7,3945.0,-245.62,12.77,LOSS,expiration,False
2024-12-13,2024-12-19,SPX,7,1880.0,-1105.62,13.81,LOSS,expiration,False
2024-12-20,2024-12-26,SPX,7,4855.0,-1391.62,18.36,LOSS,expiration,False
2024-12-27,2025-01-02,SPX,7,4760.0,-517.62,15.95,LOSS,expiration,False
2025-01-03,2025-01-10,SPX,7,4330.0,1121.38,16.13,WIN,expiration,True
2025-01-17,2025-01-23,SPX,7,5140.0,-213.62,15.97,LOSS,expiration,False
2025-01-24,2025-01-30,SPX,7,4070.0,994.38,14.85,WIN,expiration,True
2025-01-31,2025-02-06,SPX,7,3850.0,-45.62,16.43,LOSS,expiration,False
2025-02-07,2025-02-13,SPX,7,3155.0,661.38,16.54,WIN,expiration,True
2025-02-14,2025-02-20,SPX,7,4915.0,174.38,14.77,WIN,expiration,True
2025-02-21,2025-02-27,SPX,7,4135.0,1067.38,18.21,WIN,expiration,True
2025-02-28,2025-03-06,SPX,7,5340.0,616.38,19.63,WIN,expiration,True
2025-03-07,2025-03-13,SPX,7,6180.0,-1500.62,23.37,LOSS,expiration,False
2025-03-14,2025-03-20,SPX,7,5530.0,162.38,21.77,WIN,expiration,True
2025-03-21,2025-03-27,SPX,7,7365.0,909.38,19.28,WIN,expiration,True
2025-03-28,2025-04-03,SPX,7,5105.0,1666.38,21.65,WIN,expiration,True
2025-04-04,2025-04-10,SPX,7,6735.0,8872.38,45.31,WIN,expiration,True
2025-04-11,2025-04-17,SPX,7,9530.0,-3321.62,37.56,LOSS,expiration,False
2025-04-25,2025-05-01,SPX,7,6345.0,804.38,24.84,WIN,expiration,True
2025-05-02,2025-05-08,SPX,7,6230.0,1362.38,22.68,WIN,expiration,True
2025-05-16,2025-05-22,SPX,7,5200.0,152.38,17.24,WIN,expiration,True
2025-05-23,2025-05-29,SPX,7,6480.0,-810.62,22.29,LOSS,expiration,False
2025-05-30,2025-06-05,SPX,7,5255.0,312.38,18.57,WIN,expiration,True
2025-06-06,2025-06-12,SPX,7,4375.0,1394.38,16.77,WIN,expiration,True
2025-06-13,2025-06-20,SPX,7,5260.0,1376.38,20.82,WIN,expiration,True
2025-06-20,2025-06-26,SPX,7,4755.0,-2295.62,20.62,LOSS,expiration,False
2025-06-27,2025-07-03,SPX,7,5580.0,-1068.62,16.32,LOSS,expiration,False
2025-07-11,2025-07-17,SPX,7,4310.0,429.38,16.4,WIN,expiration,True
2025-07-18,2025-07-24,SPX,7,7125.0,-510.62,16.41,LOSS,expiration,False
2025-07-25,2025-07-31,SPX,7,3325.0,392.38,14.93,WIN,expiration,True
2025-08-01,2025-08-07,SPX,7,5370.0,57.38,20.38,WIN,expiration,True
2025-08-08,2025-08-14,SPX,7,4225.0,294.38,15.15,WIN,expiration,True
2025-08-15,2025-08-21,SPX,7,4670.0,-803.62,15.09,LOSS,expiration,False
2025-08-22,2025-08-28,SPX,7,3550.0,149.38,14.22,WIN,expiration,True
2025-08-29,2025-09-04,SPX,7,4560.0,217.38,15.36,WIN,expiration,True
2025-09-05,2025-09-11,SPX,7,4830.0,-148.62,15.18,LOSS,expiration,False
2025-09-12,2025-09-18,SPX,7,3785.0,1252.38,14.76,WIN,expiration,True
2025-09-19,2025-09-25,SPX,7,5600.0,-1140.62,15.45,LOSS,expiration,False
2025-09-26,2025-10-02,SPX,7,4575.0,1119.38,15.29,WIN,expiration,True
2025-10-03,2025-10-09,SPX,7,5200.0,302.38,16.65,WIN,expiration,True
2025-10-10,2025-10-16,SPX,7,4970.0,4284.38,21.66,WIN,expiration,True
2025-10-17,2025-10-23,SPX,7,7240.0,-770.62,20.78,LOSS,expiration,False
2025-10-24,2025-10-30,SPX,7,3995.0,2031.38,16.37,WIN,expiration,True
2025-10-31,2025-11-06,SPX,7,5790.0,-1105.62,17.44,LOSS,expiration,False
2025-11-07,2025-11-13,SPX,7,6645.0,2027.38,19.08,WIN,expiration,True
2025-11-14,2025-11-20,SPX,7,4100.0,884.38,19.83,WIN,expiration,True
2025-11-21,2025-11-28,SPX,7,7445.0,-4781.62,23.43,LOSS,expiration,False
2025-11-28,2025-12-04,SPX,7,6615.0,-360.62,16.35,LOSS,expiration,False
2025-12-05,2025-12-11,SPX,7,5295.0,286.38,15.41,WIN,expiration,True
2025-12-12,2025-12-18,SPX,7,2795.0,353.38,15.74,WIN,expiration,True
2025-12-19,2025-12-26,SPX,7,5385.0,-2781.62,14.91,LOSS,expiration,False
2025-12-26,2026-01-02,SPX,7,5285.0,-1423.62,13.6,LOSS,expiration,False
2026-01-02,2026-01-08,SPX,7,5115.0,267.38,14.51,WIN,expiration,True
2026-01-09,2026-01-15,SPX,7,3600.0,199.38,14.49,WIN,expiration,True
2026-01-16,2026-01-22,SPX,7,6680.0,-637.62,15.86,LOSS,expiration,False
2026-01-23,2026-01-29,SPX,7,4845.0,1876.38,16.09,WIN,expiration,True
2026-01-30,2026-02-05,SPX,7,4950.0,1307.38,17.44,WIN,expiration,True
2026-02-06,2026-02-12,SPX,7,4810.0,1144.38,17.76,WIN,expiration,True
2026-02-13,2026-02-19,SPX,7,7520.0,1857.38,20.6,WIN,expiration,True
2026-02-20,2026-02-26,SPX,7,5840.0,371.38,19.09,WIN,expiration,True
2026-02-27,2026-03-05,SPX,7,6000.0,1922.38,19.86,WIN,expiration,True
2026-03-06,2026-03-12,SPX,7,8485.0,1454.38,29.49,WIN,expiration,True
2026-03-13,2026-03-19,SPX,7,7825.0,-77.62,27.19,LOSS,expiration,False
2026-03-20,2026-03-26,SPX,7,7610.0,1682.38,26.78,WIN,expiration,True
2026-03-27,2026-04-02,SPX,7,11450.0,-726.62,31.05,LOSS,expiration,False
2026-04-10,2026-04-16,SPX,7,5875.0,-2112.62,19.23,LOSS,expiration,False
2026-04-24,2026-04-30,SPX,7,5885.0,-40.62,18.71,LOSS,expiration,False
