trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2021-04-23,2021-06-04,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4153.09,4229.55,4155.0,4125.0,4185.0,200.0,18.03,14.37,202.4,200.0,85.0,205.0,205.0,WIN,expiration,240.0,-2360.0,-30.0,145.0,-50.0,-10.0,-220.0,45.0,45.0
2021-04-30,2021-06-11,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4196.6,4247.4,4195.0,4160.0,4230.0,460.0,17.98,15.49,220.5,460.0,180.0,465.0,465.0,WIN,expiration,505.0,-3500.0,135.0,5.0,-200.0,135.0,-410.0,-180.0,-155.0
2021-05-07,2021-06-18,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4219.5,4165.59,4220.0,4190.0,4250.0,215.0,18.02,13.84,198.1,215.0,275.0,275.0,275.0,WIN,expiration,275.0,-2310.0,-25.0,-85.0,-280.0,-375.0,-145.0,-350.0,-240.0
2021-05-21,2021-07-02,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4188.5,4352.38,4190.0,4160.0,4220.0,200.0,19.92,14.96,212.5,200.0,60.0,130.0,185.0,WIN,expiration,260.0,-2190.0,-25.0,-45.0,-85.0,-100.0,-85.0,60.0,115.0
2021-06-18,2021-07-30,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4188.86,4395.97,4190.0,4160.0,4220.0,165.0,19.52,14.58,207.2,165.0,55.0,235.0,235.0,WIN,expiration,250.0,-2430.0,75.0,115.0,110.0,55.0,140.0,145.0,145.0
2021-06-25,2021-08-06,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4274.57,4436.2,4275.0,4250.0,4300.0,170.0,15.71,11.36,164.8,170.0,100.0,100.0,150.0,WIN,expiration,275.0,-2230.0,95.0,85.0,100.0,120.0,165.0,160.0,85.0
2021-07-09,2021-08-20,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4349.82,4400.27,4350.0,4325.0,4375.0,150.0,16.97,12.17,179.5,150.0,50.0,90.0,240.0,WIN,expiration,260.0,-2460.0,-15.0,35.0,165.0,60.0,130.0,70.0,110.0
2021-07-16,2021-08-31,SPX,46,0.15,Inverse Butterfly 1-2-1 (calls),4365.01,4522.45,4365.0,4335.0,4395.0,205.0,16.42,13.73,212.8,205.0,90.0,225.0,225.0,WIN,expiration,335.0,-2520.0,15.0,70.0,70.0,115.0,145.0,155.0,215.0
2021-07-23,2021-09-03,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4382.7,4535.22,4380.0,4350.0,4410.0,215.0,17.21,14.35,213.3,215.0,55.0,285.0,285.0,WIN,expiration,325.0,-2290.0,305.0,90.0,5.0,150.0,200.0,-115.0,280.0
2021-07-30,2021-09-10,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4406.6,4459.16,4410.0,4380.0,4440.0,365.0,17.89,12.8,191.3,365.0,150.0,330.0,330.0,WIN,expiration,550.0,-3270.0,165.0,150.0,155.0,270.0,315.0,315.0,315.0
2021-08-06,2021-09-17,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4431.13,4433.19,4430.0,4400.0,4460.0,205.0,16.94,13.57,204.0,-2476.0,85.0,135.0,660.0,LOSS,expiration,660.0,-3065.0,-0.0,660.0,90.0,95.0,-285.0,-25.0,-120.0
2021-08-13,2021-09-24,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4464.73,4455.58,4460.0,4430.0,4490.0,230.0,15.33,12.78,193.5,-2328.0,60.0,155.0,-2328.0,LOSS,expiration,155.0,-3185.0,15.0,85.0,-70.0,-100.0,-135.0,-190.0,-225.0
2021-08-20,2021-10-01,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4400.27,4355.01,4400.0,4370.0,4430.0,140.0,21.57,14.26,212.9,140.0,40.0,75.0,175.0,WIN,expiration,175.0,-3380.0,65.0,50.0,70.0,-145.0,-200.0,-80.0,-300.0
2021-08-27,2021-10-08,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4484.57,4390.96,4480.0,4450.0,4510.0,195.0,17.59,13.66,207.8,195.0,145.0,145.0,150.0,WIN,expiration,195.0,-4270.0,20.0,-175.0,-185.0,-220.0,77.5,85.0,145.0
2021-09-03,2021-10-15,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4529.59,4471.01,4530.0,4505.0,4555.0,170.0,16.6,11.68,179.5,170.0,80.0,255.0,255.0,WIN,expiration,255.0,-3490.0,-45.0,-30.0,127.5,135.0,67.5,110.0,160.0
2021-09-10,2021-10-22,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4502.2,4545.08,4500.0,4470.0,4530.0,180.0,17.69,14.02,214.2,180.0,47.5,90.0,150.0,WIN,expiration,150.0,-2510.0,-110.0,-45.0,-160.0,-15.0,-280.0,-515.0,-620.0
2021-09-17,2021-10-29,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4451.54,4604.75,4450.0,4415.0,4485.0,220.0,19.5,15.35,231.8,220.0,115.0,115.0,435.0,WIN,expiration,800.0,-3130.0,-170.0,-20.0,-375.0,-125.0,130.0,90.0,425.0
2021-10-01,2021-11-12,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4309.7,4682.96,4310.0,4270.0,4350.0,205.0,22.91,18.61,272.1,205.0,65.0,165.0,165.0,WIN,expiration,395.0,-7580.0,-35.0,150.0,95.0,275.0,190.0,195.0,205.0
2021-10-08,2021-11-19,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4398.49,4697.95,4400.0,4365.0,4435.0,210.0,18.92,15.08,225.0,210.0,220.0,220.0,220.0,WIN,expiration,725.0,-4700.0,90.0,140.0,65.0,190.0,725.0,200.0,210.0
2021-10-15,2021-11-30,SPX,46,0.15,Inverse Butterfly 1-2-1 (calls),4465.65,4568.3,4465.0,4435.0,4495.0,210.0,15.9,13.13,208.1,210.0,275.0,275.0,275.0,WIN,expiration,415.0,-3330.0,120.0,155.0,230.0,195.0,195.0,185.0,95.0
2021-10-22,2021-12-03,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4552.15,4577.1,4550.0,4520.0,4580.0,225.0,15.06,13.06,201.6,-65.0,140.0,140.0,425.0,LOSS,expiration,425.0,-2590.0,80.0,130.0,150.0,140.0,135.0,10.0,105.0
2021-10-29,2021-12-10,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4585.1,4711.65,4590.0,4560.0,4620.0,195.0,17.06,12.78,198.8,195.0,125.0,125.0,160.0,WIN,expiration,280.0,-3570.0,85.0,85.0,120.0,-15.0,-35.0,-100.0,40.0
2021-11-05,2021-12-17,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4713.96,4620.26,4715.0,4685.0,4745.0,165.0,15.07,11.76,188.0,165.0,57.5,130.0,130.0,WIN,expiration,165.0,-2110.0,-110.0,-205.0,-310.0,-220.0,-270.0,-325.0,-310.0
2021-11-12,2021-12-31,SPX,49,0.15,Inverse Butterfly 1-2-1 (calls),4653.64,4766.1,4655.0,4620.0,4690.0,210.0,17.08,13.42,228.9,210.0,70.0,180.0,180.0,WIN,expiration,235.0,-3050.0,-50.0,-30.0,-195.0,-200.0,-45.0,-45.0,95.0
2021-11-19,2021-12-31,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4710.65,4766.1,4710.0,4675.0,4745.0,250.0,17.87,14.13,225.9,250.0,135.0,135.0,190.0,WIN,expiration,640.0,-1620.0,-45.0,-95.0,-20.0,-165.0,-160.0,-160.0,135.0
2021-11-26,2022-01-07,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4624.37,4676.51,4625.0,4580.0,4670.0,290.0,25.77,19.03,298.5,290.0,125.0,150.0,255.0,WIN,expiration,335.0,-4410.0,35.0,40.0,120.0,195.0,50.0,145.0,245.0
2021-12-03,2022-01-14,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4577.1,4661.92,4575.0,4520.0,4630.0,360.0,28.99,23.11,358.9,360.0,95.0,210.0,1090.0,WIN,expiration,1090.0,-4590.0,5.0,195.0,1090.0,300.0,-65.0,-530.0,-300.0
2021-12-10,2022-01-21,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4687.31,4397.87,4685.0,4650.0,4720.0,205.0,20.18,15.61,248.2,205.0,220.0,220.0,220.0,WIN,expiration,277.5,-3330.0,-80.0,35.0,-85.0,-245.0,-285.0,-265.0,-265.0
2021-12-17,2022-01-31,SPX,45,0.15,Inverse Butterfly 1-2-1 (calls),4624.26,4515.44,4625.0,4580.0,4670.0,265.0,22.2,17.47,283.6,265.0,180.0,180.0,385.0,WIN,expiration,385.0,-3340.0,-25.0,-190.0,-265.0,-580.0,152.5,-70.0,262.5
2021-12-31,2022-02-11,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4775.22,4416.86,4775.0,4740.0,4810.0,245.0,17.72,14.17,229.5,245.0,270.0,270.0,270.0,WIN,expiration,270.0,-2270.0,-95.0,45.0,235.0,182.5,220.0,242.5,245.0
2022-01-07,2022-02-18,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4703.29,4348.67,4705.0,4670.0,4740.0,190.0,19.15,15.03,239.7,190.0,75.0,120.0,152.5,WIN,expiration,197.5,-2400.0,-80.0,152.5,32.5,115.0,67.5,177.5,185.0
2022-01-14,2022-02-28,SPX,45,0.15,Inverse Butterfly 1-2-1 (calls),4659.03,4373.75,4660.0,4620.0,4700.0,210.0,20.24,16.21,265.1,210.0,60.0,365.0,365.0,WIN,expiration,365.0,-2090.0,-60.0,-190.0,25.0,155.0,192.5,212.5,210.0
2022-01-21,2022-03-04,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4450.74,4363.49,4450.0,4400.0,4500.0,530.0,27.11,22.61,341.3,530.0,275.0,275.0,605.0,WIN,expiration,605.0,-3320.0,305.0,295.0,-15.0,-45.0,-17.5,-345.0,-290.0
2022-02-04,2022-03-18,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4484.16,4462.85,4485.0,4440.0,4530.0,255.0,24.54,20.13,306.2,-2030.0,125.0,145.0,200.0,LOSS,expiration,210.0,-3320.0,-75.0,125.0,-235.0,50.0,-15.0,152.5,195.0
2022-02-11,2022-03-25,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4503.19,4543.05,4500.0,4450.0,4550.0,260.0,24.25,21.29,325.3,-435.0,147.5,147.5,-435.0,LOSS,expiration,147.5,-3615.0,-180.0,-205.0,-115.0,92.5,-540.0,-755.0,-970.0
2022-03-04,2022-04-22,SPX,49,0.15,Inverse Butterfly 1-2-1 (calls),4363.49,4272.28,4360.0,4290.0,4430.0,475.0,32.94,29.25,467.7,475.0,150.0,240.0,470.0,WIN,expiration,470.0,-3870.0,150.0,170.0,-170.0,-145.0,-985.0,-985.0,-770.0
2022-03-11,2022-04-22,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4274.69,4272.28,4275.0,4220.0,4330.0,300.0,29.79,24.63,357.2,-4928.0,185.0,185.0,240.0,LOSS,expiration,300.0,-7175.0,-20.0,75.0,65.0,100.0,-300.0,-300.0,-100.0
2022-03-18,2022-04-29,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4407.41,4132.17,4405.0,4355.0,4455.0,335.0,25.55,21.73,324.9,335.0,125.0,170.0,315.0,WIN,expiration,317.5,-4550.0,180.0,-90.0,-280.0,-280.0,-245.0,-35.0,-172.5
2022-04-01,2022-05-13,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4537.52,4023.56,4540.0,4500.0,4580.0,305.0,20.2,16.97,261.1,305.0,80.0,182.5,240.0,WIN,expiration,305.0,-3760.0,-65.0,-105.0,105.0,270.0,292.5,297.5,302.5
2022-04-29,2022-06-10,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4267.85,3900.16,4270.0,4220.0,4320.0,255.0,28.98,23.16,335.3,255.0,65.0,135.0,205.0,WIN,expiration,250.0,-7870.0,-60.0,92.5,-205.0,-210.0,-275.0,-377.5,-35.0
2022-05-06,2022-06-17,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4146.87,3673.63,4145.0,4070.0,4220.0,550.0,35.09,35.69,502.0,550.0,412.5,412.5,412.5,WIN,expiration,552.5,-3290.0,-250.0,-435.0,-645.0,-840.0,-655.0,412.5,475.0
2022-05-20,2022-07-01,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3933.8,3825.03,3930.0,3880.0,3980.0,350.0,28.22,25.97,346.6,350.0,95.0,315.0,315.0,WIN,expiration,370.0,-5220.0,175.0,50.0,85.0,-75.0,-325.0,-435.0,-605.0
2022-06-03,2022-07-15,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4134.22,3861.56,4135.0,4090.0,4180.0,255.0,25.29,22.35,313.4,255.0,70.0,130.0,1375.0,WIN,expiration,1375.0,-3500.0,100.0,75.0,185.0,227.5,200.0,230.0,242.5
2022-06-10,2022-07-22,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3935.06,3962.24,3940.0,3890.0,3990.0,285.0,27.92,25.08,334.8,-2491.0,80.0,190.0,500.0,LOSS,expiration,500.0,-5475.0,-50.0,245.0,-325.0,-375.0,-212.5,-760.0,-845.0
2022-06-17,2022-07-29,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3698.69,4130.48,3700.0,3650.0,3750.0,275.0,31.44,27.28,342.3,275.0,135.0,330.0,330.0,WIN,expiration,630.0,-7890.0,-10.0,-5.0,-95.0,-5.0,630.0,105.0,375.0
2022-06-24,2022-08-05,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3852.1,4144.66,3850.0,3800.0,3900.0,425.0,28.4,26.22,342.7,425.0,140.0,295.0,320.0,WIN,expiration,665.0,-7950.0,295.0,-35.0,5.0,85.0,275.0,380.0,315.0
2022-07-01,2022-08-12,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3800.64,4279.35,3800.0,3750.0,3850.0,330.0,27.94,26.09,336.3,330.0,250.0,250.0,250.0,WIN,expiration,475.0,-6780.0,10.0,155.0,200.0,250.0,335.0,330.0,330.0
2022-07-08,2022-08-19,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3874.9,4228.37,3875.0,3830.0,3920.0,280.0,25.76,23.02,302.6,280.0,210.0,210.0,210.0,WIN,expiration,520.0,-7890.0,-55.0,220.0,160.0,165.0,275.0,280.0,280.0
2022-07-15,2022-08-31,SPX,47,0.15,Inverse Butterfly 1-2-1 (calls),3826.81,3955.12,3825.0,3775.0,3875.0,325.0,25.31,24.51,336.5,325.0,85.0,500.0,500.0,WIN,expiration,930.0,-6360.0,155.0,260.0,205.0,275.0,235.0,320.0,270.0
2022-08-05,2022-09-16,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4131.1,3872.56,4130.0,4085.0,4175.0,295.0,21.7,20.67,289.7,295.0,240.0,240.0,240.0,WIN,expiration,515.0,-3290.0,75.0,-265.0,-120.0,45.0,-315.0,-450.0,-117.5
2022-08-12,2022-09-23,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4234.43,3695.23,4230.0,4190.0,4270.0,205.0,19.84,19.5,280.1,205.0,95.0,105.0,162.5,WIN,expiration,205.0,-2740.0,-85.0,40.0,-25.0,50.0,180.0,195.0,202.5
2022-08-19,2022-09-30,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4237.6,3589.7,4240.0,4200.0,4280.0,220.0,20.72,18.95,272.4,220.0,115.0,115.0,165.0,WIN,expiration,225.0,-920.0,-5.0,20.0,172.5,200.0,215.0,220.0,220.0
2022-08-26,2022-10-07,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4197.3,3640.38,4200.0,4160.0,4240.0,225.0,22.06,19.32,275.0,225.0,60.0,115.0,195.0,WIN,expiration,625.0,-2330.0,45.0,115.0,215.0,217.5,227.5,230.0,222.5
2022-09-09,2022-10-21,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4045.35,3752.75,4045.0,4000.0,4090.0,185.0,22.91,21.6,296.4,185.0,55.0,100.0,140.0,WIN,expiration,190.0,-6910.0,-270.0,107.5,32.5,170.0,155.0,175.0,172.5
2022-09-16,2022-10-31,SPX,45,0.15,Inverse Butterfly 1-2-1 (calls),3840.48,3872.34,3840.0,3790.0,3890.0,255.0,28.34,25.62,345.4,-1511.0,385.0,385.0,385.0,LOSS,expiration,385.0,-3875.0,-80.0,-100.0,-150.0,-160.0,-400.0,-630.0,-970.0
2022-09-23,2022-11-04,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3691.77,3770.42,3690.0,3640.0,3740.0,275.0,29.13,27.71,347.0,275.0,85.0,205.0,275.0,WIN,expiration,205.0,-4690.0,-80.0,-190.0,-175.0,-65.0,30.0,45.0,205.0
2022-10-07,2022-11-18,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3667.11,3967.12,3665.0,3610.0,3720.0,320.0,31.61,29.01,360.8,320.0,120.0,185.0,355.0,WIN,expiration,355.0,-5360.0,-75.0,-65.0,-215.0,-180.0,305.0,250.0,310.0
2022-10-14,2022-11-30,SPX,47,0.15,Inverse Butterfly 1-2-1 (calls),3677.16,4078.77,3675.0,3620.0,3730.0,220.0,31.65,28.35,374.1,220.0,90.0,685.0,685.0,WIN,expiration,685.0,-10570.0,90.0,-235.0,95.0,165.0,210.0,210.0,225.0
2022-10-21,2022-12-02,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3700.91,4071.55,3700.0,3650.0,3750.0,300.0,29.38,27.33,343.1,300.0,80.0,160.0,250.0,WIN,expiration,375.0,-4630.0,5.0,95.0,140.0,215.0,335.0,270.0,265.0
2022-11-04,2022-12-16,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3759.4,3851.02,3760.0,3715.0,3805.0,215.0,24.72,23.96,305.5,215.0,55.0,125.0,235.0,WIN,expiration,290.0,-8300.0,45.0,70.0,40.0,50.0,90.0,-90.0,130.0
2022-11-18,2022-12-30,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3962.7,3839.85,3965.0,3920.0,4010.0,265.0,23.6,21.28,286.1,265.0,130.0,210.0,210.0,WIN,expiration,262.5,-5210.0,-55.0,-110.0,-290.0,-87.5,55.0,67.5,67.5
2022-12-02,2023-01-13,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4033.69,3998.63,4030.0,3990.0,4070.0,250.0,19.88,20.09,274.9,-613.0,65.0,-613.0,-613.0,LOSS,expiration,105.0,-5390.0,-25.0,80.0,15.0,20.0,102.5,-185.0,-100.0
2022-12-09,2023-01-23,SPX,45,0.15,Inverse Butterfly 1-2-1 (calls),3957.58,4019.52,3960.0,3915.0,4005.0,470.0,22.86,21.11,293.3,470.0,220.0,235.0,440.0,WIN,expiration,440.0,-10080.0,95.0,55.0,-45.0,-245.0,-255.0,-355.0,-575.0
2022-12-16,2023-01-30,SPX,45,0.15,Inverse Butterfly 1-2-1 (calls),3876.13,4018.13,3875.0,3830.0,3920.0,240.0,22.41,21.17,288.2,240.0,80.0,210.0,210.0,WIN,expiration,270.0,-4220.0,-125.0,-120.0,-75.0,-380.0,-175.0,-300.0,220.0
2022-12-23,2023-02-06,SPX,45,0.15,Inverse Butterfly 1-2-1 (calls),3799.89,4111.2,3800.0,3755.0,3845.0,190.0,22.49,21.24,283.4,190.0,180.0,180.0,180.0,WIN,expiration,240.0,-6580.0,-85.0,80.0,-50.0,125.0,135.0,140.0,230.0
2022-12-30,2023-02-10,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3818.57,4090.49,3820.0,3780.0,3860.0,215.0,22.03,20.92,271.0,215.0,75.0,130.0,650.0,WIN,expiration,650.0,-5100.0,40.0,140.0,105.0,65.0,205.0,190.0,200.0
2023-01-06,2023-02-17,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3821.08,4078.98,3820.0,3775.0,3865.0,340.0,21.85,21.93,284.3,340.0,90.0,200.0,320.0,WIN,expiration,635.0,-9240.0,150.0,280.0,280.0,260.0,250.0,305.0,335.0
2023-01-20,2023-03-03,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3910.21,4045.32,3910.0,3870.0,3950.0,355.0,20.23,19.14,253.8,355.0,100.0,190.0,375.0,WIN,expiration,375.0,-7080.0,200.0,200.0,205.0,90.0,-315.0,135.0,-160.0
2023-02-03,2023-03-17,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4149.73,3916.47,4150.0,4115.0,4185.0,260.0,18.46,15.78,222.2,260.0,180.0,180.0,437.5,WIN,expiration,437.5,-4180.0,-15.0,437.5,35.0,-80.0,220.0,245.0,242.5
2023-02-17,2023-03-31,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4054.66,4108.9,4055.0,4015.0,4095.0,235.0,21.02,18.35,252.3,235.0,355.0,355.0,355.0,WIN,expiration,355.0,-2570.0,-255.0,-120.0,-255.0,-345.0,-272.5,-635.0,-397.5
2023-03-03,2023-04-14,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4009.72,4137.47,4010.0,3975.0,4045.0,190.0,19.21,17.45,237.3,190.0,55.0,100.0,160.0,WIN,expiration,210.0,-4440.0,-30.0,-105.0,-100.0,-5.0,-105.0,-105.0,-40.0
2023-03-10,2023-04-21,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3894.8,4133.56,3895.0,3855.0,3935.0,215.0,23.36,20.44,270.1,215.0,55.0,335.0,335.0,WIN,expiration,835.0,-5960.0,35.0,60.0,-5.0,140.0,205.0,210.0,205.0
2023-03-17,2023-04-28,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3942.35,4169.77,3940.0,3900.0,3980.0,195.0,24.02,21.08,281.9,195.0,155.0,155.0,155.0,WIN,expiration,575.0,-6390.0,-20.0,-15.0,95.0,165.0,575.0,150.0,155.0
2023-03-24,2023-05-05,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),3931.04,4135.77,3930.0,3885.0,3975.0,250.0,24.09,22.8,304.1,250.0,125.0,135.0,265.0,WIN,expiration,620.0,-2980.0,85.0,110.0,100.0,90.0,265.0,220.0,155.0
2023-03-31,2023-05-12,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4070.21,4123.85,4070.0,4030.0,4110.0,325.0,18.88,18.39,253.9,325.0,100.0,185.0,575.0,WIN,expiration,575.0,-3590.0,50.0,55.0,70.0,40.0,-265.0,-130.0,-175.0
2023-04-14,2023-05-31,SPX,47,0.15,Inverse Butterfly 1-2-1 (calls),4160.54,4181.76,4160.0,4125.0,4195.0,190.0,17.55,16.12,240.7,-1134.0,-1134.0,-1134.0,-1134.0,LOSS,expiration,0.0,-2725.0,-70.0,-245.0,-400.0,-250.0,-460.0,-475.0,-75.0
2023-04-21,2023-06-02,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4121.67,4281.67,4120.0,4085.0,4155.0,210.0,17.35,16.01,223.9,210.0,85.0,135.0,175.0,WIN,expiration,215.0,-2030.0,15.0,-120.0,-25.0,-65.0,-150.0,40.0,40.0
2023-04-28,2023-06-09,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4136.61,4299.44,4140.0,4110.0,4170.0,185.0,16.54,13.63,191.2,185.0,60.0,165.0,165.0,WIN,expiration,240.0,-2830.0,-30.0,-5.0,-20.0,25.0,25.0,150.0,150.0
2023-05-05,2023-06-16,SPX,42,0.15,Inverse Butterfly 1-2-1 (calls),4111.5,4409.77,4110.0,4075.0,4145.0,200.0,17.97,17.42,243.0,200.0,70.0,135.0,455.0,WIN,expiration,455.0,-4670.0,-45.0,-20.0,35.0,25.0,160.0,160.0,195.0
2023-05-12,2023-06-26,SPX,45,0.15,Inverse Butterfly 1-2-1 (calls),4139.03,4329.58,4140.0,4110.0,4170.0,115.0,16.54,13.64,198.2,115.0,35.0,70.0,115.0,WIN,expiration,190.0,-6810.0,-145.0,45.0,55.0,110.0,115.0,135.0,120.0
