trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit3,pnl_tp25_exit3,pnl_tp50_exit3,pnl_tp75_exit3
2021-04-05,2021-04-09,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4060.17,4127.76,4060.0,4015.0,4105.0,1470.0,17.85,13.87,59.0,1470.0,367.5,735.0,1102.5,WIN,expiration,1685.0,-1620.0,145.0,145.0,145.0,145.0
2021-04-12,2021-04-16,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4121.64,4184.71,4120.0,4075.0,4165.0,1470.0,17.64,13.47,58.1,1470.0,367.5,735.0,1102.5,WIN,expiration,1590.0,-1050.0,30.0,30.0,30.0,30.0
2021-04-19,2021-04-23,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4178.93,4179.49,4180.0,4140.0,4220.0,1225.0,17.07,12.05,52.7,-2724.0,306.25,-2724.0,-2724.0,LOSS,expiration,390.0,-3070.0,2.5,306.25,2.5,2.5
2021-04-26,2021-04-30,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4190.03,4181.81,4190.0,4145.0,4235.0,1350.0,17.84,14.07,61.7,-2331.0,-2331.0,-2331.0,-2331.0,LOSS,expiration,0.0,-2725.0,-140.0,-140.0,-140.0,-140.0
2021-05-03,2021-05-07,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4205.97,4231.53,4205.0,4160.0,4250.0,1385.0,18.21,13.34,58.7,-462.0,346.25,-462.0,-462.0,LOSS,expiration,517.5,-2935.0,285.0,346.25,285.0,285.0
2021-05-10,2021-05-14,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4232.6,4172.9,4235.0,4195.0,4275.0,1240.0,16.69,11.86,52.6,1240.0,310.0,620.0,930.0,WIN,expiration,1242.5,-140.0,565.0,310.0,620.0,565.0
2021-05-17,2021-05-21,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4158.35,4156.18,4160.0,4100.0,4220.0,1835.0,20.66,17.72,77.1,-3783.0,458.75,-3783.0,-3783.0,LOSS,expiration,555.0,-3995.0,-245.0,-245.0,-245.0,-245.0
2021-05-24,2021-05-28,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4188.2,4204.6,4190.0,4145.0,4235.0,1440.0,19.32,13.39,58.7,-1600.0,-1600.0,-1600.0,-1600.0,LOSS,expiration,190.0,-2445.0,20.0,20.0,20.0,20.0
2021-06-07,2021-06-11,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4226.31,4247.4,4225.0,4185.0,4265.0,1230.0,16.84,11.53,51.0,-530.0,-530.0,-530.0,-530.0,LOSS,expiration,0.0,-1690.0,-175.0,-175.0,-175.0,-175.0
2021-06-14,2021-06-18,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4241.87,4165.59,4240.0,4200.0,4280.0,1245.0,16.35,12.36,54.9,1245.0,311.25,622.5,933.75,WIN,expiration,1237.5,-1410.0,105.0,105.0,105.0,105.0
2021-06-21,2021-06-25,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4194.41,4280.68,4195.0,4145.0,4245.0,1375.0,19.3,15.83,69.5,1375.0,343.75,687.5,1031.25,WIN,expiration,1380.0,-800.0,105.0,343.75,105.0,105.0
2021-06-28,2021-07-02,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4282.68,4352.38,4285.0,4255.0,4315.0,935.0,15.74,9.02,40.5,935.0,233.75,467.5,701.25,WIN,expiration,950.0,-1250.0,15.0,15.0,15.0,15.0
2021-07-12,2021-07-16,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4373.11,4326.81,4375.0,4335.0,4415.0,1305.0,16.54,11.55,52.9,1305.0,326.25,652.5,978.75,WIN,expiration,1292.5,-1365.0,-40.0,-40.0,-40.0,-40.0
2021-07-19,2021-07-23,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4255.19,4411.1,4255.0,4180.0,4330.0,2090.0,22.78,22.2,98.9,2090.0,522.5,1045.0,1567.5,WIN,expiration,2140.0,-640.0,210.0,522.5,210.0,210.0
2021-07-26,2021-07-30,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4412.9,4395.97,4415.0,4375.0,4455.0,1175.0,18.4,12.27,56.7,-922.0,-922.0,-922.0,-922.0,LOSS,expiration,107.5,-1450.0,-55.0,-55.0,-55.0,-55.0
2021-08-02,2021-08-06,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4413.39,4436.2,4415.0,4375.0,4455.0,1210.0,18.45,11.74,54.2,-670.0,-670.0,-670.0,-670.0,LOSS,expiration,20.0,-2415.0,20.0,20.0,20.0,20.0
2021-08-09,2021-08-13,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4428.9,4467.97,4430.0,4395.0,4465.0,1090.0,17.22,9.75,45.2,1090.0,272.5,545.0,817.5,WIN,expiration,1015.0,-660.0,-95.0,-95.0,-95.0,-95.0
2021-08-16,2021-08-20,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4442.39,4400.27,4440.0,4400.0,4480.0,1350.0,17.55,11.06,51.5,1323.0,337.5,675.0,1323.0,WIN,expiration,680.0,-2815.0,25.0,337.5,675.0,25.0
2021-08-23,2021-08-27,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4470.97,4508.71,4470.0,4430.0,4510.0,1290.0,17.54,11.07,51.8,1161.0,322.5,645.0,967.5,WIN,expiration,1330.0,-730.0,130.0,130.0,130.0,130.0
2021-08-30,2021-09-03,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4520.98,4535.22,4520.0,4485.0,4555.0,1145.0,16.48,9.98,47.2,-833.0,-833.0,-833.0,-833.0,LOSS,expiration,180.0,-1265.0,-165.0,-165.0,-165.0,-165.0
2021-09-13,2021-09-17,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4476.38,4433.19,4475.0,4420.0,4530.0,1625.0,19.69,15.78,74.0,306.0,306.0,306.0,306.0,WIN,expiration,175.0,-2175.0,-332.5,-332.5,-332.5,-332.5
2021-09-20,2021-09-24,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4374.94,4455.58,4375.0,4295.0,4455.0,2155.0,24.9,23.98,109.8,2155.0,538.75,1077.5,1616.25,WIN,expiration,2292.5,-4740.0,-205.0,-205.0,-205.0,-205.0
2021-09-27,2021-10-01,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4446.21,4355.01,4445.0,4395.0,4495.0,1680.0,18.71,14.46,67.3,1680.0,420.0,840.0,1260.0,WIN,expiration,1675.0,-670.0,50.0,420.0,50.0,50.0
2021-10-04,2021-10-08,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4345.13,4390.96,4345.0,4270.0,4420.0,2080.0,22.1,21.86,99.4,-824.0,520.0,-824.0,-824.0,LOSS,expiration,1015.0,-2815.0,-205.0,-205.0,-205.0,-205.0
2021-10-11,2021-10-15,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4407.09,4471.01,4405.0,4345.0,4465.0,1785.0,18.73,16.7,77.0,1785.0,446.25,892.5,1338.75,WIN,expiration,2275.0,-1690.0,-205.0,-205.0,-205.0,-205.0
2021-10-18,2021-10-22,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4466.39,4545.08,4465.0,4420.0,4510.0,1360.0,17.2,13.3,62.2,1360.0,340.0,680.0,1020.0,WIN,expiration,1605.0,-1060.0,370.0,340.0,680.0,370.0
2021-10-25,2021-10-29,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4549.77,4604.75,4550.0,4510.0,4590.0,1240.0,15.8,10.68,50.8,1240.0,310.0,620.0,930.0,WIN,expiration,1830.0,-1240.0,595.0,310.0,595.0,595.0
2021-11-01,2021-11-05,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4606.07,4696.4,4605.0,4555.0,4655.0,1242.5,17.27,14.18,68.4,1242.5,310.62,621.25,931.88,WIN,expiration,1227.5,-2745.0,-122.5,-122.5,-122.5,-122.5
2021-11-08,2021-11-12,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4707.34,4682.96,4705.0,4660.0,4750.0,1495.0,16.96,12.28,60.5,-801.0,373.75,747.5,-801.0,LOSS,expiration,1042.5,-1355.0,-25.0,-25.0,-25.0,-25.0
2021-11-15,2021-11-19,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4696.18,4697.95,4695.0,4650.0,4740.0,1395.0,16.89,12.2,60.0,-2810.0,-2810.0,-2810.0,-2810.0,LOSS,expiration,10.0,-3450.0,-245.0,-245.0,-245.0,-245.0
2021-11-22,2021-11-26,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4734.65,4596.63,4735.0,4700.0,4770.0,1065.0,17.6,9.25,45.8,1065.0,266.25,532.5,798.75,WIN,expiration,1062.5,-270.0,185.0,266.25,532.5,185.0
2021-11-29,2021-12-03,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4641.74,4577.1,4640.0,4565.0,4715.0,2355.0,24.12,20.67,100.4,1145.0,588.75,1177.5,1766.25,WIN,expiration,2355.0,-2275.0,-250.0,-250.0,-250.0,-250.0
2021-12-06,2021-12-10,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4568.18,4711.65,4570.0,4475.0,4665.0,2525.0,28.86,27.14,129.8,2525.0,631.25,1262.5,1893.75,WIN,expiration,2600.0,-1000.0,1220.0,631.25,1262.5,1220.0
2021-12-13,2021-12-17,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4692.08,4620.26,4690.0,4625.0,4755.0,1885.0,20.42,17.99,88.3,1885.0,471.25,942.5,1413.75,WIN,expiration,1880.0,-1845.0,-197.5,-197.5,-197.5,-197.5
2021-12-20,2021-12-23,SPX,3,0.75,Inverse Butterfly 1-2-1 (calls),4560.88,4725.29,4560.0,4480.0,4640.0,2110.0,25.41,26.08,107.8,2110.0,527.5,1055.0,1582.5,WIN,expiration,2170.0,-1250.0,-110.0,-110.0,-110.0,-110.0
2021-12-27,2021-12-31,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4750.27,4766.1,4750.0,4700.0,4800.0,1515.0,18.84,13.31,66.2,-1875.0,378.75,-1875.0,-1875.0,LOSS,expiration,740.0,-3365.0,720.0,378.75,720.0,720.0
2022-01-03,2022-01-07,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4767.42,4676.51,4765.0,4715.0,4815.0,1375.0,18.11,13.77,68.7,1375.0,343.75,687.5,1031.25,WIN,expiration,1367.5,-1040.0,540.0,343.75,540.0,540.0
2022-01-10,2022-01-14,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4609.14,4661.92,4610.0,4530.0,4690.0,2280.0,22.23,21.92,105.8,-528.0,570.0,1140.0,1710.0,LOSS,expiration,1900.0,-3340.0,310.0,570.0,1140.0,310.0
2022-01-24,2022-01-28,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4304.2,4431.8,4305.0,4155.0,4455.0,4300.0,35.56,43.88,197.7,1980.0,1075.0,1980.0,1980.0,WIN,expiration,1990.0,-6480.0,-45.0,-45.0,-45.0,-45.0
2022-01-31,2022-02-04,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4447.78,4499.81,4450.0,4350.0,4550.0,2645.0,27.57,29.35,136.6,-2374.0,661.25,1322.5,-2374.0,LOSS,expiration,1575.0,-4660.0,240.0,240.0,240.0,240.0
2022-02-07,2022-02-11,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4511.01,4416.86,4510.0,4430.0,4590.0,2255.0,23.07,23.06,108.9,2255.0,563.75,1127.5,1691.25,WIN,expiration,2230.0,-2875.0,-375.0,-375.0,-375.0,-375.0
2022-02-14,2022-02-18,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4411.18,4348.67,4410.0,4300.0,4520.0,3080.0,29.42,31.26,144.4,-1787.0,-1787.0,-1787.0,-1787.0,LOSS,expiration,35.0,-4730.0,-165.0,-165.0,-165.0,-165.0
2022-02-28,2022-03-04,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4348.89,4363.49,4350.0,4235.0,4465.0,3135.0,30.52,32.96,150.1,-7016.0,-7016.0,-7016.0,-7016.0,LOSS,expiration,0.0,-7310.0,-550.0,-550.0,-550.0,-550.0
2022-03-07,2022-03-11,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4285.31,4203.91,4285.0,4165.0,4405.0,3175.0,33.79,35.9,161.0,-716.0,-716.0,-716.0,-716.0,LOSS,expiration,0.0,-6020.0,-410.0,-410.0,-410.0,-410.0
2022-03-14,2022-03-18,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4216.25,4462.85,4215.0,4100.0,4330.0,3085.0,31.09,34.71,153.2,3085.0,771.25,1542.5,2313.75,WIN,expiration,3405.0,-2070.0,-340.0,-340.0,-340.0,-340.0
2022-03-21,2022-03-25,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4456.34,4543.05,4455.0,4370.0,4540.0,2585.0,24.46,23.63,110.2,2585.0,646.25,1292.5,1938.75,WIN,expiration,2830.0,-1620.0,180.0,180.0,180.0,180.0
2022-03-28,2022-04-01,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4552.22,4544.79,4550.0,4480.0,4620.0,1925.0,21.38,19.61,93.4,-4554.0,481.25,962.5,-4554.0,LOSS,expiration,1055.0,-5575.0,450.0,481.25,962.5,450.0
2022-04-04,2022-04-08,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4561.49,4489.24,4560.0,4500.0,4620.0,1730.0,19.64,16.29,77.8,1730.0,432.5,865.0,1297.5,WIN,expiration,1727.5,-1920.0,65.0,65.0,65.0,65.0
2022-04-11,2022-04-14,SPX,3,0.75,Inverse Butterfly 1-2-1 (calls),4455.37,4392.44,4455.0,4390.0,4520.0,1745.0,22.88,21.78,88.0,1501.0,436.25,872.5,1308.75,WIN,expiration,1570.0,-2330.0,-30.0,-30.0,-30.0,-30.0
2022-04-18,2022-04-22,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4390.76,4272.28,4390.0,4315.0,4465.0,1935.0,23.68,22.3,102.5,1935.0,483.75,967.5,1451.25,WIN,expiration,1935.0,-2700.0,150.0,150.0,150.0,150.0
2022-04-25,2022-04-29,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4214.72,4132.17,4215.0,4105.0,4325.0,2965.0,30.31,33.03,145.7,248.0,248.0,248.0,248.0,WIN,expiration,480.0,-5150.0,-50.0,-50.0,-50.0,-50.0
2022-05-02,2022-05-06,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4138.51,4146.87,4140.0,4010.0,4270.0,3475.0,34.6,39.8,172.4,-8838.0,868.75,1737.5,-8838.0,LOSS,expiration,1770.0,-10895.0,-365.0,-365.0,-365.0,-365.0
2022-05-09,2022-05-13,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4059.05,4023.56,4060.0,3935.0,4185.0,3330.0,33.14,38.49,163.5,-5526.0,832.5,1665.0,-5526.0,LOSS,expiration,2370.0,-6405.0,-485.0,-485.0,-485.0,-485.0
2022-05-16,2022-05-20,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3993.98,3901.55,3995.0,3885.0,4105.0,2710.0,29.24,35.82,149.8,1055.0,677.5,1355.0,2032.5,WIN,expiration,2542.5,-2660.0,-120.0,-120.0,-120.0,-120.0
2022-05-23,2022-05-27,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3927.32,4158.34,3925.0,3815.0,4035.0,3000.0,29.94,35.71,146.8,3000.0,750.0,1500.0,2250.0,WIN,expiration,3070.0,-2920.0,-275.0,-275.0,-275.0,-275.0
2022-06-06,2022-06-10,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4153.85,3900.16,4155.0,4070.0,4240.0,2425.0,24.99,25.82,112.3,2425.0,606.25,1212.5,1818.75,WIN,expiration,2542.5,-1230.0,-105.0,-105.0,-105.0,-105.0
2022-06-13,2022-06-17,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3797.9,3673.63,3800.0,3670.0,3930.0,3545.0,32.7,42.95,170.7,3182.0,886.25,1772.5,2658.75,WIN,expiration,2990.0,-3110.0,-580.0,-580.0,-580.0,-580.0
2022-06-27,2022-07-01,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3895.43,3825.03,3895.0,3800.0,3990.0,2685.0,28.3,30.5,124.4,182.0,671.25,1342.5,2013.75,WIN,expiration,2477.5,-2770.0,-165.0,-165.0,-165.0,-165.0
2022-07-11,2022-07-15,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3858.55,3861.56,3860.0,3775.0,3945.0,2285.0,26.43,27.98,113.0,-6059.0,571.25,1142.5,-6059.0,LOSS,expiration,1255.0,-6855.0,-275.0,-275.0,-275.0,-275.0
2022-07-18,2022-07-22,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3895.79,3962.24,3895.0,3820.0,3970.0,2070.0,24.75,24.72,100.8,1294.0,517.5,1035.0,1552.5,WIN,expiration,1785.0,-1910.0,-380.0,-380.0,-380.0,-380.0
2022-07-25,2022-07-29,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3966.83,4130.48,3965.0,3880.0,4050.0,2275.0,23.62,28.08,116.6,2275.0,568.75,1137.5,1706.25,WIN,expiration,2280.0,-3770.0,-230.0,-230.0,-230.0,-230.0
2022-08-08,2022-08-12,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4182.22,4279.35,4180.0,4105.0,4255.0,2150.0,21.32,22.73,99.5,2150.0,537.5,1075.0,1612.5,WIN,expiration,2105.0,-1970.0,60.0,60.0,60.0,60.0
2022-08-15,2022-08-19,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4278.61,4228.37,4280.0,4220.0,4340.0,1660.0,20.57,17.57,78.7,823.0,415.0,830.0,823.0,WIN,expiration,860.0,-1615.0,-130.0,-130.0,-130.0,-130.0
2022-08-22,2022-08-26,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4168.55,4058.29,4170.0,4095.0,4245.0,2090.0,23.08,22.71,99.1,2090.0,522.5,1045.0,1567.5,WIN,expiration,2090.0,-2340.0,-180.0,-180.0,-180.0,-180.0
2022-08-29,2022-09-02,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4034.39,3925.29,4035.0,3950.0,4120.0,2265.0,26.62,27.39,115.7,2265.0,566.25,1132.5,1698.75,WIN,expiration,2262.5,-3805.0,-375.0,-375.0,-375.0,-375.0
2022-09-12,2022-09-16,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4112.16,3872.56,4110.0,4025.0,4195.0,2545.0,23.23,26.05,112.2,2545.0,636.25,1272.5,1908.75,WIN,expiration,2555.0,-490.0,712.5,636.25,1272.5,1908.75
2022-09-19,2022-09-23,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3864.26,3695.23,3865.0,3765.0,3965.0,2520.0,26.98,33.69,136.3,2520.0,630.0,1260.0,1890.0,WIN,expiration,2570.0,-2210.0,-20.0,-20.0,-20.0,-20.0
2022-09-26,2022-09-30,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3699.8,3589.7,3700.0,3595.0,3805.0,2810.0,30.8,35.98,139.4,2810.0,702.5,1405.0,2107.5,WIN,expiration,2795.0,-3145.0,-320.0,-320.0,-320.0,-320.0
2022-10-03,2022-10-07,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3618.36,3640.38,3620.0,3525.0,3715.0,2560.0,31.32,33.39,126.5,-4902.0,640.0,1280.0,1920.0,LOSS,expiration,2005.0,-8130.0,1310.0,640.0,1280.0,1310.0
2022-10-10,2022-10-14,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3626.81,3585.73,3625.0,3520.0,3730.0,2695.0,32.77,37.33,141.7,-3878.0,-3878.0,-3878.0,-3878.0,LOSS,expiration,0.0,-5450.0,-135.0,-135.0,-135.0,-135.0
2022-10-17,2022-10-21,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3668.62,3752.75,3670.0,3575.0,3765.0,2590.0,31.49,33.61,129.1,1365.0,647.5,1365.0,1365.0,WIN,expiration,1267.5,-3740.0,390.0,390.0,390.0,390.0
2022-10-24,2022-10-28,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3786.65,3900.55,3785.0,3685.0,3885.0,2845.0,30.34,33.21,131.6,2845.0,711.25,1422.5,2133.75,WIN,expiration,3335.0,-3590.0,-130.0,-130.0,-130.0,-130.0
2022-10-31,2022-11-04,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3865.36,3770.42,3865.0,3760.0,3970.0,2800.0,26.77,35.2,142.4,1758.0,700.0,1400.0,2100.0,WIN,expiration,2760.0,-1990.0,-140.0,-140.0,-140.0,-140.0
2022-11-07,2022-11-11,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3768.57,3992.21,3770.0,3665.0,3875.0,2745.0,25.37,35.67,140.7,2745.0,686.25,1372.5,2058.75,WIN,expiration,3005.0,-1560.0,-275.0,-275.0,-275.0,-275.0
2022-11-14,2022-11-18,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3977.74,3967.12,3980.0,3905.0,4055.0,2115.0,23.27,23.96,99.8,-4097.0,-4097.0,-4097.0,-4097.0,LOSS,expiration,132.5,-4635.0,105.0,105.0,105.0,105.0
2022-11-21,2022-11-25,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3956.46,4026.98,3955.0,3900.0,4010.0,1485.0,23.16,17.53,72.6,1485.0,371.25,742.5,1113.75,WIN,expiration,1475.0,-1280.0,-510.0,-510.0,-510.0,-510.0
2022-11-28,2022-12-02,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4002.86,4071.55,4005.0,3935.0,4075.0,1930.0,22.04,22.02,92.3,1585.0,482.5,965.0,1447.5,WIN,expiration,1690.0,-1835.0,20.0,20.0,20.0,20.0
2022-12-05,2022-12-09,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4034.46,3934.36,4035.0,3975.0,4095.0,1795.0,20.31,18.51,78.2,1795.0,448.75,897.5,1346.25,WIN,expiration,1792.5,-1420.0,295.0,448.75,897.5,295.0
2022-12-12,2022-12-16,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3946.7,3851.02,3945.0,3830.0,4060.0,2910.0,24.41,36.41,150.4,808.0,727.5,1455.0,808.0,WIN,expiration,1925.0,-3430.0,1115.0,727.5,1115.0,1115.0
2022-12-19,2022-12-23,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3840.6,3844.45,3840.0,3775.0,3905.0,1825.0,22.47,21.62,86.9,-4230.0,-4230.0,-4230.0,-4230.0,LOSS,expiration,345.0,-5215.0,-255.0,-255.0,-255.0,-255.0
2023-01-09,2023-01-13,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3930.12,3998.63,3930.0,3840.0,4020.0,2365.0,21.62,28.94,119.1,228.0,228.0,228.0,228.0,WIN,expiration,120.0,-4715.0,-70.0,-70.0,-70.0,-70.0
2023-01-23,2023-01-27,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),3992.16,4070.02,3990.0,3930.0,4050.0,1790.0,19.86,18.52,77.4,1790.0,447.5,895.0,1342.5,WIN,expiration,1785.0,-1890.0,10.0,447.5,10.0,10.0
2023-02-06,2023-02-10,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4114.59,4090.49,4115.0,4050.0,4180.0,1835.0,19.32,20.12,86.7,-2214.0,-2214.0,-2214.0,-2214.0,LOSS,expiration,125.0,-1755.0,-95.0,-95.0,-95.0,-95.0
2023-02-13,2023-02-17,SPX,4,0.75,Inverse Butterfly 1-2-1 (calls),4113.21,4078.98,4115.0,4030.0,4200.0,2205.0,21.09,26.97,116.1,-2693.0,-2693.0,-2693.0,-2693.0,LOSS,expiration,120.0,-3155.0,-825.0,-825.0,-825.0,-825.0
