Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2021-10-22,2021-11-04,1985,-1413.08,5.08,2021-11-04,620,492.46,2.54,2605,-920.6199999999999,7.62,2021-11-04,24
2021-10-29,2021-11-11,2055,-113.08,5.08,2021-11-11,705,907.46,2.54,2760,794.38,7.62,2021-11-11,25
2021-11-05,2021-11-18,1600,216.92,5.08,2021-11-18,410,-267.54,2.54,2010,-50.62000000000003,7.62,2021-11-18,26
2021-11-12,2021-11-26,2410,2974.92,5.08,2021-11-26,785,-577.54,2.54,3195,2397.38,7.62,2021-11-26,27
2021-11-19,2021-12-02,2515,2274.92,5.08,2021-12-02,885,-715.54,2.54,3400,1559.38,7.62,2021-12-02,28
2021-11-26,2021-12-09,2545,64.92,5.08,2021-12-09,1010,392.46,2.54,3555,457.38,7.62,2021-12-09,29
2021-12-03,2021-12-16,2270,-1388.08,5.08,2021-12-16,690,1222.46,2.54,2960,-165.6199999999999,7.62,2021-12-16,30
2021-12-10,2021-12-23,2575,-461.08,5.08,2021-12-23,875,-295.54,2.54,3450,-756.62,7.62,2021-12-23,31
2021-12-17,2021-12-30,2775,-2335.08,5.08,2021-12-30,865,672.46,2.54,3640,-1662.62,7.62,2021-12-30,32
2021-12-31,2022-01-13,1960,969.92,5.08,2022-01-13,610,-562.54,2.54,2570,407.38,7.62,2022-01-13,33
2022-01-07,2022-01-20,2665,1169.92,5.08,2022-01-20,890,-867.54,2.54,3555,302.3800000000001,7.62,2022-01-20,34
2022-01-14,2022-01-27,2280,78.92,5.08,2022-01-27,725,-700.54,2.54,3005,-621.62,7.62,2022-01-27,35
2022-01-21,2022-02-03,2765,719.92,5.08,2022-02-03,850,229.46,2.54,3615,949.38,7.62,2022-02-03,36
2022-01-28,2022-02-10,2915,139.92,5.08,2022-02-10,870,859.46,2.54,3785,999.38,7.62,2022-02-10,37
2022-02-04,2022-02-17,2365,1759.92,5.08,2022-02-17,675,-643.54,2.54,3040,1116.38,7.62,2022-02-17,38
2022-02-11,2022-02-24,2845,771.92,5.08,2022-02-24,950,-877.54,2.54,3795,-105.62,7.62,2022-02-24,39
2022-02-18,2022-03-03,2880,3129.92,5.08,2022-03-03,935,-420.54,2.54,3815,2709.38,7.62,2022-03-03,40
2022-02-25,2022-03-10,3640,1363.92,5.08,2022-03-10,1345,-1232.54,2.54,4985,131.3800000000001,7.62,2022-03-10,41
2022-03-04,2022-03-17,3240,-395.08,5.08,2022-03-17,1230,167.46,2.54,4470,-227.61999999999998,7.62,2022-03-17,42
