trade_id,Opened,Closed,exit_reason,pnl,premium
82,2022-12-30,2023-01-05,expiration,381.37999999999994,6010
83,2023-01-06,2023-01-11,take_profit,256.5,2565
84,2023-01-13,2023-01-19,expiration,-820.62,3380
85,2023-01-20,2023-01-26,expiration,-130.6199999999999,6285
86,2023-01-27,2023-01-31,take_profit,244.0,2440
87,2023-02-03,2023-02-08,take_profit,488.0,4880
88,2023-02-10,2023-02-14,take_profit,246.0,2460
89,2023-02-17,2023-02-23,expiration,-800.62,3955
90,2023-02-24,2023-03-02,expiration,-90.61999999999998,5145
91,2023-03-03,2023-03-09,expiration,-258.62,4050
92,2023-03-10,2023-03-14,take_profit,495.5,4955
93,2023-03-17,2023-03-23,take_profit,366.0,3660
94,2023-03-24,2023-03-30,expiration,-10.61999999999989,3330
95,2023-03-31,2023-04-06,expiration,1.3799999999999955,5485
96,2023-04-14,2023-04-20,expiration,69.38,3410
97,2023-04-21,2023-04-27,expiration,164.38,4780
98,2023-04-28,2023-05-04,expiration,154.38,2590
99,2023-05-05,2023-05-11,expiration,-183.62,3130
100,2023-05-12,2023-05-18,expiration,21.38000000000011,3095
101,2023-05-19,2023-05-25,take_profit,316.0,3160
102,2023-05-26,2023-06-01,expiration,-695.62,2855
103,2023-06-02,2023-06-08,expiration,-82.61999999999999,3585
104,2023-06-09,2023-06-13,take_profit,178.5,1785
105,2023-06-16,2023-06-22,expiration,-1135.62,2995
106,2023-06-30,2023-07-06,expiration,-273.61999999999995,2675
107,2023-07-07,2023-07-13,expiration,-730.6199999999999,2590
108,2023-07-14,2023-07-20,take_profit,341.5,3415
109,2023-07-21,2023-07-26,take_profit,250.5,2505
110,2023-07-28,2023-08-03,expiration,-728.62,2795
111,2023-08-04,2023-08-10,expiration,249.37999999999994,3255
112,2023-08-11,2023-08-17,expiration,-620.6199999999999,3450
113,2023-08-18,2023-08-24,expiration,66.38000000000002,3300
114,2023-08-25,2023-08-31,expiration,-756.6199999999999,2525
115,2023-09-01,2023-09-07,expiration,-555.6199999999999,3080
116,2023-09-08,2023-09-14,expiration,-270.62,3160
117,2023-09-15,2023-09-21,expiration,-1192.62,2675
118,2023-09-22,2023-09-28,expiration,269.38,3075
119,2023-09-29,2023-10-05,take_profit,343.5,3435
120,2023-10-06,2023-10-12,expiration,339.38,3470
121,2023-10-13,2023-10-18,take_profit,351.5,3515
122,2023-10-20,2023-10-26,expiration,-565.62,4530
123,2023-10-27,2023-11-02,expiration,-2591.62,3930
124,2023-11-03,2023-11-09,expiration,246.37999999999994,3430
125,2023-11-17,2023-11-24,expiration,-421.6199999999999,2890
126,2023-11-24,2023-11-30,expiration,434.38,2670
127,2023-12-01,2023-12-07,take_profit,331.5,3315
128,2023-12-15,2023-12-18,take_profit,218.5,2185
129,2023-12-22,2023-12-28,expiration,-128.62,2875
130,2023-12-29,2024-01-04,expiration,-1295.62,3035
131,2024-01-05,2024-01-11,expiration,-143.6199999999999,2435
132,2024-01-12,2024-01-18,take_profit,276.0,2760
133,2024-01-19,2024-01-25,take_profit,375.0,3750
134,2024-01-26,2024-02-01,take_profit,212.5,2125
135,2024-02-02,2024-02-08,expiration,149.37999999999997,3245
136,2024-02-16,2024-02-22,take_profit,307.5,3075
137,2024-02-23,2024-02-29,expiration,6.3799999999999955,3335
138,2024-03-01,2024-03-06,take_profit,320.5,3205
139,2024-03-08,2024-03-14,take_profit,351.5,3515
140,2024-03-15,2024-03-18,take_profit,205.5,2055
141,2024-03-22,2024-03-28,expiration,268.38,3595
142,2024-04-05,2024-04-11,take_profit,325.5,3255
143,2024-04-12,2024-04-18,expiration,-375.62,3595
144,2024-04-19,2024-04-25,expiration,-277.6199999999999,4975
145,2024-04-26,2024-05-02,take_profit,283.5,2835
146,2024-05-03,2024-05-09,expiration,-853.6199999999999,4565
147,2024-05-17,2024-05-23,expiration,-30.620000000000005,2180
148,2024-05-24,2024-05-30,expiration,-720.62,3585
149,2024-05-31,2024-06-06,expiration,-705.6199999999999,4620
150,2024-06-07,2024-06-11,take_profit,179.5,1795
151,2024-06-14,2024-06-20,take_profit,336.0,3360
152,2024-06-21,2024-06-27,expiration,-128.62,2880
153,2024-06-28,2024-07-05,expiration,-1338.62,3815
154,2024-07-05,2024-07-11,expiration,1019.3799999999999,2440
155,2024-07-12,2024-07-16,take_profit,270.0,2700
156,2024-07-19,2024-07-25,expiration,372.3800000000001,4970
157,2024-07-26,2024-07-31,take_profit,305.5,3055
158,2024-08-02,2024-08-08,take_profit,561.5,5615
159,2024-08-09,2024-08-15,expiration,-2458.62,4735
160,2024-08-16,2024-08-21,take_profit,428.5,4285
161,2024-08-23,2024-08-29,expiration,-25.620000000000005,3905
162,2024-08-30,2024-09-05,expiration,-1282.62,3540
163,2024-09-06,2024-09-12,expiration,-1435.62,5525
164,2024-09-13,2024-09-18,take_profit,316.0,3160
165,2024-09-20,2024-09-26,take_profit,485.0,4850
166,2024-09-27,2024-10-01,take_profit,356.0,3560
167,2024-10-04,2024-10-08,take_profit,347.0,3470
168,2024-10-18,2024-10-24,expiration,-130.62,5105
169,2024-10-25,2024-10-30,take_profit,852.0,8520
170,2024-11-01,2024-11-07,expiration,-2197.62,4405
171,2024-11-08,2024-11-14,expiration,-1180.62,4595
172,2024-11-15,2024-11-19,take_profit,276.5,2765
173,2024-11-22,2024-11-29,expiration,-1056.62,5050
174,2024-11-29,2024-12-05,expiration,-203.61999999999998,3375
175,2024-12-06,2024-12-11,take_profit,394.5,3945
176,2024-12-13,2024-12-19,expiration,-1105.62,1880
177,2024-12-20,2024-12-26,expiration,-1391.62,4855
178,2024-12-27,2025-01-02,expiration,-517.62,4760
179,2025-01-03,2025-01-07,take_profit,433.0,4330
180,2025-01-17,2025-01-23,expiration,-213.6199999999999,5140
181,2025-01-24,2025-01-28,take_profit,407.0,4070
182,2025-01-31,2025-02-03,take_profit,385.0,3850
183,2025-02-07,2025-02-11,take_profit,315.5,3155
184,2025-02-14,2025-02-20,expiration,174.38,4915
185,2025-02-21,2025-02-25,take_profit,413.5,4135
186,2025-02-28,2025-03-05,take_profit,534.0,5340
187,2025-03-07,2025-03-13,expiration,-1500.62,6180
188,2025-03-14,2025-03-20,expiration,162.38,5530
189,2025-03-21,2025-03-27,take_profit,736.5,7365
190,2025-03-28,2025-04-03,take_profit,510.5,5105
191,2025-04-04,2025-04-07,take_profit,673.5,6735
192,2025-04-11,2025-04-17,expiration,-3321.62,9530
193,2025-04-25,2025-04-30,take_profit,634.5,6345
194,2025-05-02,2025-05-07,take_profit,623.0,6230
195,2025-05-16,2025-05-22,expiration,152.3800000000001,5200
196,2025-05-23,2025-05-29,expiration,-810.6199999999999,6480
197,2025-05-30,2025-06-05,expiration,312.38,5255
198,2025-06-06,2025-06-11,take_profit,437.5,4375
199,2025-06-13,2025-06-18,take_profit,526.0,5260
200,2025-06-20,2025-06-20,take_profit,475.5,4755
201,2025-06-27,2025-07-01,take_profit,558.0,5580
202,2025-07-11,2025-07-16,take_profit,431.0,4310
203,2025-07-18,2025-07-24,expiration,-510.6199999999999,7125
204,2025-07-25,2025-07-31,take_profit,332.5,3325
205,2025-08-01,2025-08-07,expiration,57.38000000000011,5370
206,2025-08-08,2025-08-14,expiration,294.3800000000001,4225
207,2025-08-15,2025-08-21,expiration,-803.6199999999999,4670
208,2025-08-22,2025-08-28,expiration,149.37999999999997,3550
209,2025-08-29,2025-09-04,expiration,217.38,4560
210,2025-09-05,2025-09-10,take_profit,483.0,4830
211,2025-09-12,2025-09-16,take_profit,378.5,3785
212,2025-09-19,2025-09-23,take_profit,560.0,5600
213,2025-09-26,2025-10-01,take_profit,457.5,4575
214,2025-10-03,2025-10-09,expiration,302.37999999999994,5200
215,2025-10-10,2025-10-14,take_profit,497.0,4970
216,2025-10-17,2025-10-23,expiration,-770.6199999999999,7240
217,2025-10-24,2025-10-28,take_profit,399.5,3995
218,2025-10-31,2025-11-06,expiration,-1105.62,5790
219,2025-11-07,2025-11-13,take_profit,664.5,6645
220,2025-11-14,2025-11-18,take_profit,410.0,4100
221,2025-11-21,2025-11-28,expiration,-4781.62,7445
222,2025-11-28,2025-12-04,expiration,-360.61999999999995,6615
223,2025-12-05,2025-12-10,take_profit,529.5,5295
224,2025-12-12,2025-12-16,take_profit,279.5,2795
225,2025-12-19,2025-12-26,expiration,-2781.62,5385
226,2025-12-26,2026-01-02,expiration,-1423.62,5285
227,2026-01-02,2026-01-08,expiration,267.38,5115
228,2026-01-09,2026-01-15,expiration,199.3800000000001,3600
229,2026-01-16,2026-01-22,expiration,-637.62,6680
230,2026-01-23,2026-01-27,take_profit,484.5,4845
231,2026-01-30,2026-02-04,take_profit,495.0,4950
232,2026-02-06,2026-02-12,take_profit,481.0,4810
233,2026-02-13,2026-02-18,take_profit,752.0,7520
234,2026-02-20,2026-02-26,expiration,371.3800000000001,5840
235,2026-02-27,2026-03-02,take_profit,600.0,6000
236,2026-03-06,2026-03-12,take_profit,848.5,8485
237,2026-03-13,2026-03-19,expiration,-77.61999999999989,7825
238,2026-03-20,2026-03-24,take_profit,761.0,7610
239,2026-03-27,2026-04-02,expiration,-726.6199999999999,11450
240,2026-04-10,2026-04-16,expiration,-2112.62,5875
241,2026-04-24,2026-04-30,expiration,-40.620000000000005,5885
