trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,result,exit_method,in_range
2022-04-01,2022-04-07,SPX,7,4055.0,562.38,19.63,WIN,expiration,True
2022-04-08,2022-04-14,SPX,7,4680.0,-158.62,21.16,LOSS,expiration,False
2022-04-22,2022-04-28,SPX,7,6370.0,1509.38,28.21,WIN,expiration,True
2022-04-29,2022-05-05,SPX,7,5790.0,2087.38,33.4,WIN,expiration,True
2022-05-06,2022-05-12,SPX,7,5925.0,-545.62,30.19,LOSS,expiration,False
2022-05-13,2022-05-19,SPX,7,5720.0,58.38,28.87,WIN,expiration,True
2022-05-20,2022-05-26,SPX,7,4830.0,-595.62,29.43,LOSS,expiration,False
2022-05-27,2022-06-02,SPX,7,6110.0,114.38,25.72,WIN,expiration,True
2022-06-03,2022-06-09,SPX,7,6045.0,697.38,24.79,WIN,expiration,True
2022-06-10,2022-06-16,SPX,7,4180.0,-800.62,27.75,LOSS,expiration,False
2022-06-17,2022-06-23,SPX,7,5680.0,184.38,31.13,WIN,expiration,True
2022-06-24,2022-06-30,SPX,7,4585.0,-107.62,27.23,LOSS,expiration,False
2022-07-01,2022-07-07,SPX,7,6620.0,-212.62,26.7,LOSS,expiration,False
2022-07-08,2022-07-14,SPX,7,4875.0,-547.62,24.64,LOSS,expiration,False
2022-07-15,2022-07-21,SPX,7,6595.0,-1330.62,24.23,LOSS,expiration,False
2022-07-22,2022-07-28,SPX,7,3980.0,207.38,23.03,WIN,expiration,True
2022-07-29,2022-08-04,SPX,7,4630.0,572.38,21.33,WIN,expiration,True
2022-08-05,2022-08-11,SPX,7,3915.0,417.38,21.15,WIN,expiration,True
2022-08-12,2022-08-18,SPX,7,4675.0,24.38,19.53,WIN,expiration,True
2022-08-19,2022-08-25,SPX,7,4505.0,-95.62,20.6,LOSS,expiration,False
2022-08-26,2022-09-01,SPX,7,4145.0,-570.62,25.56,LOSS,expiration,False
2022-09-02,2022-09-08,SPX,7,6385.0,-480.62,25.47,LOSS,expiration,False
2022-09-09,2022-09-15,SPX,7,5155.0,-961.62,22.79,LOSS,expiration,False
2022-09-16,2022-09-22,SPX,7,4760.0,646.38,26.3,WIN,expiration,True
2022-09-23,2022-09-29,SPX,7,5150.0,1379.38,29.92,WIN,expiration,True
2022-09-30,2022-10-06,SPX,7,6345.0,279.38,31.62,WIN,expiration,True
2022-10-07,2022-10-13,SPX,7,5060.0,2107.38,31.36,WIN,expiration,True
2022-10-14,2022-10-20,SPX,7,5430.0,454.38,32.02,WIN,expiration,True
2022-10-21,2022-10-27,SPX,7,6965.0,362.38,29.69,WIN,expiration,True
2022-10-28,2022-11-03,SPX,7,6140.0,-1587.62,25.75,LOSS,expiration,False
2022-11-04,2022-11-10,SPX,7,4165.0,-128.62,24.55,LOSS,expiration,False
2022-11-11,2022-11-17,SPX,7,3290.0,-110.62,22.52,LOSS,expiration,False
2022-11-18,2022-11-25,SPX,7,6100.0,-1418.62,23.12,LOSS,expiration,False
2022-11-25,2022-12-01,SPX,7,3520.0,122.38,20.5,WIN,expiration,True
2022-12-02,2022-12-08,SPX,7,8775.0,-2053.62,19.06,LOSS,expiration,False
2022-12-09,2022-12-15,SPX,7,2305.0,901.38,22.83,WIN,expiration,True
2022-12-16,2022-12-22,SPX,7,3645.0,-175.62,22.62,LOSS,expiration,False
2022-12-23,2022-12-29,SPX,7,4725.0,614.38,20.87,WIN,expiration,True
2022-12-30,2023-01-05,SPX,7,6235.0,371.38,21.67,WIN,expiration,True
2023-01-06,2023-01-12,SPX,7,2795.0,529.38,21.13,WIN,expiration,True
2023-01-13,2023-01-19,SPX,7,3665.0,-808.62,18.35,LOSS,expiration,False
2023-01-20,2023-01-26,SPX,7,6550.0,-160.62,19.85,LOSS,expiration,False
2023-01-27,2023-02-02,SPX,7,2580.0,859.38,18.51,WIN,expiration,True
2023-02-03,2023-02-09,SPX,7,4955.0,1899.38,18.33,WIN,expiration,True
2023-02-10,2023-02-16,SPX,7,2730.0,701.38,20.53,WIN,expiration,True
2023-02-17,2023-02-23,SPX,7,4130.0,-805.62,20.02,LOSS,expiration,False
2023-02-24,2023-03-02,SPX,7,5340.0,-95.62,21.67,LOSS,expiration,False
2023-03-03,2023-03-09,SPX,7,4250.0,-238.62,18.49,LOSS,expiration,False
2023-03-10,2023-03-16,SPX,7,5195.0,1059.38,24.8,WIN,expiration,True
2023-03-17,2023-03-23,SPX,7,3915.0,1107.38,25.51,WIN,expiration,True
2023-03-24,2023-03-30,SPX,7,3520.0,-10.62,21.74,LOSS,expiration,False
2023-03-31,2023-04-06,SPX,7,5785.0,6.38,18.7,WIN,expiration,True
2023-04-14,2023-04-20,SPX,7,3725.0,79.38,17.07,WIN,expiration,True
2023-04-21,2023-04-27,SPX,7,5130.0,164.38,16.77,WIN,expiration,True
2023-04-28,2023-05-04,SPX,7,2800.0,161.38,15.78,WIN,expiration,True
2023-05-05,2023-05-11,SPX,7,3235.0,-108.62,17.19,LOSS,expiration,False
2023-05-12,2023-05-18,SPX,7,3480.0,109.38,17.03,WIN,expiration,True
2023-05-19,2023-05-25,SPX,7,3310.0,616.38,16.81,WIN,expiration,True
2023-05-26,2023-06-01,SPX,7,3220.0,-705.62,17.95,LOSS,expiration,False
2023-06-02,2023-06-08,SPX,7,3920.0,-87.62,14.6,LOSS,expiration,False
2023-06-09,2023-06-15,SPX,7,2095.0,-270.62,13.83,LOSS,expiration,False
2023-06-16,2023-06-22,SPX,7,3415.0,-1143.62,13.54,LOSS,expiration,False
2023-06-23,2023-06-29,SPX,7,2715.0,324.38,13.44,WIN,expiration,True
2023-06-30,2023-07-06,SPX,7,3075.0,-293.62,13.59,LOSS,expiration,False
2023-07-07,2023-07-13,SPX,7,2995.0,-730.62,14.83,LOSS,expiration,False
2023-07-14,2023-07-20,SPX,7,3805.0,699.38,13.34,WIN,expiration,True
2023-07-21,2023-07-27,SPX,7,2920.0,334.38,13.6,WIN,expiration,True
2023-07-28,2023-08-03,SPX,7,3145.0,-721.62,13.33,LOSS,expiration,False
2023-08-04,2023-08-10,SPX,7,3470.0,239.38,17.1,WIN,expiration,True
2023-08-11,2023-08-17,SPX,7,3855.0,-673.62,14.84,LOSS,expiration,False
2023-08-18,2023-08-24,SPX,7,3640.0,61.38,17.3,WIN,expiration,True
2023-08-25,2023-08-31,SPX,7,2825.0,-758.62,15.68,LOSS,expiration,False
2023-09-01,2023-09-07,SPX,7,3430.0,-623.62,13.09,LOSS,expiration,False
2023-09-08,2023-09-14,SPX,7,3600.0,-285.62,13.84,LOSS,expiration,False
2023-09-15,2023-09-21,SPX,7,3045.0,-1177.62,13.79,LOSS,expiration,False
2023-09-22,2023-09-28,SPX,7,3400.0,344.38,17.2,WIN,expiration,True
2023-09-29,2023-10-05,SPX,7,3765.0,354.38,17.52,WIN,expiration,True
2023-10-06,2023-10-12,SPX,7,3885.0,329.38,17.45,WIN,expiration,True
2023-10-13,2023-10-19,SPX,7,3945.0,919.38,19.32,WIN,expiration,True
2023-10-20,2023-10-26,SPX,7,4885.0,-588.62,21.71,LOSS,expiration,False
2023-10-27,2023-11-02,SPX,7,4190.0,-2628.62,21.27,LOSS,expiration,False
2023-11-03,2023-11-09,SPX,7,3595.0,226.38,14.91,WIN,expiration,True
2023-11-10,2023-11-16,SPX,7,2610.0,24.38,14.17,WIN,expiration,True
2023-11-17,2023-11-24,SPX,7,3620.0,-413.62,13.8,LOSS,expiration,False
2023-11-24,2023-11-30,SPX,7,3055.0,434.38,12.46,WIN,expiration,True
2023-12-01,2023-12-07,SPX,7,3680.0,509.38,12.63,WIN,expiration,True
2023-12-08,2023-12-14,SPX,7,2480.0,314.38,12.35,WIN,expiration,True
2023-12-15,2023-12-21,SPX,7,2700.0,1204.38,12.28,WIN,expiration,True
2023-12-22,2023-12-28,SPX,7,3290.0,-70.62,13.03,LOSS,expiration,False
2023-12-29,2024-01-04,SPX,7,3550.0,-1328.62,12.45,LOSS,expiration,False
2024-01-05,2024-01-11,SPX,7,2800.0,-160.62,13.35,LOSS,expiration,False
2024-01-12,2024-01-18,SPX,7,3225.0,409.38,12.7,WIN,expiration,True
2024-01-19,2024-01-25,SPX,7,4185.0,534.38,13.3,WIN,expiration,True
2024-01-26,2024-02-01,SPX,7,2525.0,736.38,13.26,WIN,expiration,True
2024-02-02,2024-02-08,SPX,7,3540.0,104.38,13.85,WIN,expiration,True
2024-02-09,2024-02-15,SPX,7,2745.0,837.38,12.93,WIN,expiration,True
2024-02-16,2024-02-22,SPX,7,3400.0,364.38,14.24,WIN,expiration,True
2024-02-23,2024-02-29,SPX,7,3740.0,21.38,13.75,WIN,expiration,True
2024-03-01,2024-03-07,SPX,7,3610.0,1504.38,13.11,WIN,expiration,True
2024-03-08,2024-03-14,SPX,7,3975.0,671.38,14.74,WIN,expiration,True
2024-03-15,2024-03-21,SPX,7,2555.0,-115.62,14.41,LOSS,expiration,False
2024-03-22,2024-03-28,SPX,7,4110.0,216.38,13.06,WIN,expiration,True
2024-04-05,2024-04-11,SPX,7,3790.0,382.38,16.03,WIN,expiration,True
2024-04-12,2024-04-18,SPX,7,4130.0,-438.62,17.31,LOSS,expiration,False
2024-04-19,2024-04-25,SPX,7,5450.0,-297.62,18.71,LOSS,expiration,False
2024-04-26,2024-05-02,SPX,7,3200.0,244.38,15.03,WIN,expiration,True
2024-05-03,2024-05-09,SPX,7,4835.0,-900.62,13.49,LOSS,expiration,False
2024-05-10,2024-05-16,SPX,7,3745.0,207.38,12.55,WIN,expiration,True
2024-05-17,2024-05-23,SPX,7,2495.0,-13.62,11.99,LOSS,expiration,False
2024-05-24,2024-05-30,SPX,7,4010.0,-758.62,11.93,LOSS,expiration,False
2024-05-31,2024-06-06,SPX,7,5000.0,-635.62,12.92,LOSS,expiration,False
2024-06-07,2024-06-13,SPX,7,2315.0,636.38,12.22,WIN,expiration,True
2024-06-14,2024-06-20,SPX,7,3865.0,567.38,12.66,WIN,expiration,True
2024-06-21,2024-06-27,SPX,7,3495.0,-213.62,13.2,LOSS,expiration,False
2024-06-28,2024-07-05,SPX,7,4370.0,-1455.62,12.44,LOSS,expiration,False
2024-07-05,2024-07-11,SPX,7,2990.0,1009.38,12.48,WIN,expiration,True
2024-07-12,2024-07-18,SPX,7,3260.0,-23.62,12.46,LOSS,expiration,False
2024-07-19,2024-07-25,SPX,7,5545.0,367.38,16.52,WIN,expiration,True
2024-07-26,2024-08-01,SPX,7,3565.0,2002.38,16.39,WIN,expiration,True
2024-08-02,2024-08-08,SPX,7,5865.0,1332.38,23.39,WIN,expiration,True
2024-08-09,2024-08-15,SPX,7,5215.0,-2635.62,20.37,LOSS,expiration,False
2024-08-16,2024-08-22,SPX,7,4845.0,1384.38,14.8,WIN,expiration,True
2024-08-23,2024-08-29,SPX,7,4265.0,-20.62,15.86,LOSS,expiration,False
2024-08-30,2024-09-05,SPX,7,3975.0,-1235.62,15.0,LOSS,expiration,False
2024-09-06,2024-09-12,SPX,7,5935.0,-1427.62,22.38,LOSS,expiration,False
2024-09-13,2024-09-19,SPX,7,3710.0,747.38,16.56,WIN,expiration,True
2024-09-20,2024-09-26,SPX,7,5295.0,777.38,16.15,WIN,expiration,True
2024-09-27,2024-10-03,SPX,7,4130.0,1449.38,16.96,WIN,expiration,True
2024-10-04,2024-10-10,SPX,7,3880.0,914.38,19.21,WIN,expiration,True
2024-10-11,2024-10-17,SPX,7,4725.0,-153.62,20.46,LOSS,expiration,False
2024-10-18,2024-10-24,SPX,7,5655.0,-93.62,18.03,LOSS,expiration,False
2024-10-25,2024-10-31,SPX,7,9035.0,644.38,20.33,WIN,expiration,True
2024-11-01,2024-11-07,SPX,7,4700.0,-2367.62,21.88,LOSS,expiration,False
2024-11-08,2024-11-14,SPX,7,4995.0,-1153.62,14.94,LOSS,expiration,False
2024-11-15,2024-11-21,SPX,7,3240.0,862.38,16.14,WIN,expiration,True
2024-11-22,2024-11-29,SPX,7,5490.0,-1063.62,15.24,LOSS,expiration,False
2024-11-29,2024-12-05,SPX,7,3870.0,-233.62,13.51,LOSS,expiration,False
2024-12-06,2024-12-12,SPX,7,4510.0,-298.62,12.77,LOSS,expiration,False
2024-12-13,2024-12-19,SPX,7,2350.0,-935.62,13.81,LOSS,expiration,False
2024-12-20,2024-12-26,SPX,7,5735.0,-1678.62,18.36,LOSS,expiration,False
2024-12-27,2025-01-02,SPX,7,5105.0,-577.62,15.95,LOSS,expiration,False
2025-01-03,2025-01-10,SPX,7,4935.0,1018.38,16.13,WIN,expiration,True
2025-01-10,2025-01-16,SPX,7,4170.0,-30.62,19.54,LOSS,expiration,False
2025-01-17,2025-01-23,SPX,7,5625.0,-250.62,15.97,LOSS,expiration,False
2025-01-24,2025-01-30,SPX,7,4500.0,999.38,14.85,WIN,expiration,True
2025-01-31,2025-02-06,SPX,7,4200.0,-85.62,16.43,LOSS,expiration,False
2025-02-07,2025-02-13,SPX,7,3405.0,694.38,16.54,WIN,expiration,True
2025-02-14,2025-02-20,SPX,7,5345.0,164.38,14.77,WIN,expiration,True
2025-02-21,2025-02-27,SPX,7,4500.0,997.38,18.21,WIN,expiration,True
2025-02-28,2025-03-06,SPX,7,5640.0,546.38,19.63,WIN,expiration,True
2025-03-07,2025-03-13,SPX,7,6385.0,-1308.62,23.37,LOSS,expiration,False
2025-03-14,2025-03-20,SPX,7,6010.0,132.38,21.77,WIN,expiration,True
2025-03-21,2025-03-27,SPX,7,7750.0,864.38,19.28,WIN,expiration,True
2025-03-28,2025-04-03,SPX,7,5490.0,1748.38,21.65,WIN,expiration,True
2025-04-04,2025-04-10,SPX,7,7080.0,8942.38,45.31,WIN,expiration,True
2025-04-11,2025-04-17,SPX,7,9960.0,-3354.62,37.56,LOSS,expiration,False
2025-04-25,2025-05-01,SPX,7,6695.0,639.38,24.84,WIN,expiration,True
2025-05-02,2025-05-08,SPX,7,6390.0,1317.38,22.68,WIN,expiration,True
2025-05-09,2025-05-15,SPX,7,5740.0,-2442.62,21.9,LOSS,expiration,False
2025-05-16,2025-05-22,SPX,7,5550.0,134.38,17.24,WIN,expiration,True
2025-05-23,2025-05-29,SPX,7,6785.0,-940.62,22.29,LOSS,expiration,False
2025-05-30,2025-06-05,SPX,7,5600.0,287.38,18.57,WIN,expiration,True
2025-06-06,2025-06-12,SPX,7,4745.0,1364.38,16.77,WIN,expiration,True
2025-06-13,2025-06-20,SPX,7,5705.0,1346.38,20.82,WIN,expiration,True
2025-06-20,2025-06-26,SPX,7,5180.0,-2320.62,20.62,LOSS,expiration,False
2025-06-27,2025-07-03,SPX,7,6030.0,-1055.62,16.32,LOSS,expiration,False
2025-07-11,2025-07-17,SPX,7,4795.0,434.38,16.4,WIN,expiration,True
2025-07-18,2025-07-24,SPX,7,7630.0,-575.62,16.41,LOSS,expiration,False
2025-07-25,2025-07-31,SPX,7,3805.0,392.38,14.93,WIN,expiration,True
2025-08-01,2025-08-07,SPX,7,5650.0,77.38,20.38,WIN,expiration,True
2025-08-08,2025-08-14,SPX,7,4580.0,309.38,15.15,WIN,expiration,True
2025-08-15,2025-08-21,SPX,7,5175.0,-758.62,15.09,LOSS,expiration,False
2025-08-22,2025-08-28,SPX,7,3795.0,144.38,14.22,WIN,expiration,True
2025-08-29,2025-09-04,SPX,7,5045.0,247.38,15.36,WIN,expiration,True
2025-09-05,2025-09-11,SPX,7,5210.0,-85.62,15.18,LOSS,expiration,False
2025-09-12,2025-09-18,SPX,7,4175.0,1242.38,14.76,WIN,expiration,True
2025-09-19,2025-09-25,SPX,7,6165.0,-1163.62,15.45,LOSS,expiration,False
2025-09-26,2025-10-02,SPX,7,5100.0,1039.38,15.29,WIN,expiration,True
2025-10-03,2025-10-09,SPX,7,5650.0,252.38,16.65,WIN,expiration,True
2025-10-10,2025-10-16,SPX,7,5510.0,4264.38,21.66,WIN,expiration,True
2025-10-17,2025-10-23,SPX,7,7710.0,-710.62,20.78,LOSS,expiration,False
2025-10-24,2025-10-30,SPX,7,4505.0,2021.38,16.37,WIN,expiration,True
2025-10-31,2025-11-06,SPX,7,6130.0,-1120.62,17.44,LOSS,expiration,False
2025-11-07,2025-11-13,SPX,7,6965.0,2017.38,19.08,WIN,expiration,True
2025-11-14,2025-11-20,SPX,7,4590.0,814.38,19.83,WIN,expiration,True
2025-11-21,2025-11-28,SPX,7,7785.0,-4873.62,23.43,LOSS,expiration,False
2025-11-28,2025-12-04,SPX,7,7075.0,-375.62,16.35,LOSS,expiration,False
2025-12-05,2025-12-11,SPX,7,5715.0,246.38,15.41,WIN,expiration,True
2025-12-12,2025-12-18,SPX,7,3230.0,318.38,15.74,WIN,expiration,True
2025-12-19,2025-12-26,SPX,7,5930.0,-2908.62,14.91,LOSS,expiration,False
2025-12-26,2026-01-02,SPX,7,5710.0,-1326.62,13.6,LOSS,expiration,False
2026-01-02,2026-01-08,SPX,7,5550.0,232.38,14.51,WIN,expiration,True
2026-01-09,2026-01-15,SPX,7,3975.0,204.38,14.49,WIN,expiration,True
2026-01-16,2026-01-22,SPX,7,7180.0,-632.62,15.86,LOSS,expiration,False
2026-01-23,2026-01-29,SPX,7,5340.0,1881.38,16.09,WIN,expiration,True
2026-01-30,2026-02-05,SPX,7,5320.0,1374.38,17.44,WIN,expiration,True
2026-02-06,2026-02-12,SPX,7,5060.0,1089.38,17.76,WIN,expiration,True
2026-02-13,2026-02-19,SPX,7,7910.0,1847.38,20.6,WIN,expiration,True
2026-02-20,2026-02-26,SPX,7,6170.0,376.38,19.09,WIN,expiration,True
2026-02-27,2026-03-05,SPX,7,6290.0,1887.38,19.86,WIN,expiration,True
2026-03-06,2026-03-12,SPX,7,8820.0,1494.38,29.49,WIN,expiration,True
2026-03-13,2026-03-19,SPX,7,8255.0,-42.62,27.19,LOSS,expiration,False
2026-03-20,2026-03-26,SPX,7,8055.0,1642.38,26.78,WIN,expiration,True
2026-03-27,2026-04-02,SPX,7,11700.0,-598.62,31.05,LOSS,expiration,False
2026-04-10,2026-04-16,SPX,7,6300.0,-2182.62,19.23,LOSS,expiration,False
2026-04-17,2026-04-23,SPX,7,7685.0,1392.38,17.48,WIN,expiration,True
2026-04-24,2026-04-30,SPX,7,6255.0,-10.62,18.71,LOSS,expiration,False
