trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3
2021-10-29,2021-11-26,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4585.1,4596.63,4585.0,4515.0,4655.0,1340.0,17.06,13.32,169.2,-4497.0,335.0,670.0,1005.0,LOSS,expiration,1270.0,-12965.0,580.0,325.0,760.0,870.0,1190.0,925.0
2021-11-05,2021-12-03,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4713.96,4577.1,4715.0,4660.0,4770.0,1015.0,15.07,10.29,134.3,1015.0,253.75,507.5,761.25,WIN,expiration,1017.5,-1700.0,-210.0,-355.0,-520.0,-630.0,-530.0,-250.0
2021-11-12,2021-12-10,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4653.64,4711.65,4655.0,4590.0,4720.0,1105.0,17.08,12.32,158.8,270.0,276.25,552.5,270.0,WIN,expiration,770.0,-2600.0,185.0,20.0,-250.0,-485.0,-622.5,-635.0
2021-11-19,2021-12-17,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4710.65,4620.26,4710.0,4640.0,4780.0,1310.0,17.87,13.7,178.7,1310.0,1310.0,1310.0,1310.0,WIN,expiration,1310.0,-2820.0,-225.0,-245.0,-625.0,-885.0,-1150.0,-1017.5
2021-11-26,2021-12-23,SPX,27,0.40,Inverse Butterfly 1-2-1 (calls),4624.37,4725.29,4625.0,4530.0,4720.0,1300.0,25.77,19.13,240.6,1300.0,325.0,650.0,975.0,WIN,expiration,1260.0,-4495.0,-545.0,-430.0,-430.0,-285.0,-1870.0,-1975.0
2021-12-03,2021-12-31,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4577.1,4766.1,4575.0,4455.0,4695.0,1985.0,28.99,23.67,300.1,1985.0,496.25,992.5,1488.75,WIN,expiration,2015.0,-3860.0,185.0,-150.0,-1250.0,610.0,1165.0,1745.0
2021-12-10,2022-01-07,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4687.31,4676.51,4685.0,4605.0,4765.0,1325.0,20.18,15.19,197.2,-5826.0,331.25,662.5,-5826.0,LOSS,expiration,825.0,-6605.0,-110.0,-280.0,565.0,515.0,-185.0,825.0
2021-12-17,2022-01-14,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4624.26,4661.92,4625.0,4535.0,4715.0,1385.0,22.2,17.56,224.9,-3923.0,346.25,692.5,1038.75,LOSS,expiration,1120.0,-5955.0,410.0,400.0,1120.0,-270.0,-1680.0,-1465.0
2021-12-31,2022-01-31,SPX,31,0.40,Inverse Butterfly 1-2-1 (calls),4775.22,4515.44,4775.0,4700.0,4850.0,1385.0,17.72,13.11,182.4,1385.0,346.25,692.5,1038.75,WIN,expiration,1385.0,-2080.0,-85.0,285.0,1282.5,1337.5,1327.5,1385.0
2022-01-07,2022-02-04,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4703.29,4499.81,4705.0,4625.0,4785.0,1255.0,19.15,14.89,194.0,1255.0,313.75,627.5,941.25,WIN,expiration,1260.0,-2560.0,-335.0,457.5,1077.5,1202.5,1045.0,835.0
2022-01-14,2022-02-11,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4659.03,4416.86,4660.0,4575.0,4745.0,1220.0,20.24,16.69,215.3,1220.0,305.0,610.0,915.0,WIN,expiration,1227.5,-1710.0,-165.0,922.5,-322.5,57.5,15.0,742.5
2022-01-21,2022-02-18,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4450.74,4348.67,4450.0,4335.0,4565.0,1750.0,27.11,23.42,288.7,383.0,383.0,383.0,383.0,WIN,expiration,420.0,-6830.0,-690.0,-405.0,-1240.0,-1000.0,-1960.0,-2660.0
2022-01-28,2022-02-28,SPX,31,0.40,Inverse Butterfly 1-2-1 (calls),4297.45,4373.75,4295.0,4160.0,4430.0,1960.0,31.85,26.92,337.2,-3665.0,490.0,980.0,-3665.0,LOSS,expiration,1225.0,-8005.0,680.0,-130.0,-670.0,-1435.0,-2460.0,-4620.0
2022-02-04,2022-03-04,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4484.16,4363.49,4485.0,4385.0,4585.0,1505.0,24.54,20.07,249.3,1505.0,376.25,752.5,1128.75,WIN,expiration,1527.5,-2380.0,-170.0,-945.0,-950.0,-7.5,-1555.0,-1282.5
2022-02-11,2022-03-11,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4503.19,4203.91,4505.0,4410.0,4600.0,1485.0,24.25,19.4,241.9,1485.0,371.25,742.5,1113.75,WIN,expiration,1482.5,-2820.0,-510.0,-52.5,-770.0,-950.0,400.0,1292.5
2022-02-18,2022-03-18,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4392.71,4462.85,4395.0,4285.0,4505.0,1565.0,27.85,22.84,277.8,-2650.0,-2650.0,-2650.0,-2650.0,LOSS,expiration,385.0,-6675.0,-645.0,-580.0,-470.0,-1177.5,-335.0,-110.0
2022-02-25,2022-03-25,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4288.7,4543.05,4290.0,4170.0,4410.0,1845.0,29.85,25.32,300.8,1845.0,461.25,922.5,1383.75,WIN,expiration,2005.0,-3800.0,470.0,-665.0,-1255.0,-90.0,400.0,915.0
2022-03-04,2022-04-01,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4363.49,4544.79,4365.0,4255.0,4475.0,1465.0,32.94,22.68,274.1,1465.0,366.25,732.5,1098.75,WIN,expiration,1450.0,-2960.0,-650.0,-790.0,-175.0,165.0,505.0,1280.0
2022-03-11,2022-04-08,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4274.69,4489.24,4275.0,4155.0,4395.0,1695.0,29.79,25.61,303.2,1695.0,423.75,847.5,1271.25,WIN,expiration,1750.0,-4910.0,485.0,720.0,1375.0,935.0,1615.0,1670.0
2022-03-18,2022-04-14,SPX,27,0.40,Inverse Butterfly 1-2-1 (calls),4407.41,4392.44,4405.0,4300.0,4510.0,1770.0,25.55,21.8,261.3,-7474.0,442.5,885.0,-7474.0,LOSS,expiration,1215.0,-9075.0,230.0,845.0,705.0,-505.0,-680.0,-1510.0
2022-04-01,2022-04-29,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4537.52,4132.17,4540.0,4455.0,4625.0,1330.0,20.2,16.42,206.4,1330.0,332.5,665.0,997.5,WIN,expiration,1327.5,-3070.0,-650.0,-435.0,-782.5,487.5,1237.5,1235.0
2022-04-08,2022-05-06,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4476.48,4146.87,4475.0,4380.0,4570.0,1430.0,22.27,19.12,237.0,1430.0,357.5,715.0,1072.5,WIN,expiration,1427.5,-3030.0,-690.0,-950.0,97.5,-50.0,1185.0,1205.0
2022-04-22,2022-05-20,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4355.15,3901.55,4355.0,4250.0,4460.0,1470.0,23.9,21.48,259.1,1470.0,367.5,735.0,1102.5,WIN,expiration,1470.0,-2090.0,-565.0,-565.0,605.0,1292.5,1380.0,1402.5
2022-04-29,2022-05-27,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4267.85,4158.34,4270.0,4160.0,4380.0,1600.0,28.98,23.66,279.6,1600.0,400.0,800.0,1200.0,WIN,expiration,1597.5,-5800.0,-390.0,355.0,-140.0,1400.0,1452.5,1545.0
2022-05-06,2022-06-03,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4146.87,4108.23,4145.0,3970.0,4320.0,3710.0,35.09,37.82,434.4,-10113.0,927.5,-10113.0,-10113.0,LOSS,expiration,1455.0,-11575.0,-970.0,190.0,100.0,-3575.0,-4812.5,-4812.5
2022-05-13,2022-06-10,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3993.95,3900.16,3995.0,3880.0,4110.0,1670.0,29.71,26.54,293.6,-346.0,-346.0,-346.0,-346.0,LOSS,expiration,335.0,-6480.0,-595.0,-625.0,-200.0,335.0,50.0,-910.0
2022-05-20,2022-06-17,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3933.8,3673.63,3935.0,3825.0,4045.0,1765.0,28.22,25.2,274.6,1765.0,441.25,882.5,1323.75,WIN,expiration,1760.0,-4240.0,130.0,660.0,330.0,-445.0,-540.0,-217.5
2022-05-27,2022-06-24,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4115.44,3912.21,4115.0,4005.0,4225.0,1815.0,26.13,24.38,277.9,1815.0,453.75,907.5,1361.25,WIN,expiration,1815.0,-3110.0,45.0,-600.0,1215.0,1725.0,1757.5,1757.5
2022-06-03,2022-07-01,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4134.22,3825.03,4135.0,4030.0,4240.0,1610.0,25.29,22.74,260.4,1610.0,402.5,805.0,1207.5,WIN,expiration,1605.0,-2750.0,-320.0,1430.0,1367.5,1442.5,1000.0,930.0
2022-06-10,2022-07-08,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3935.06,3899.18,3935.0,3820.0,4050.0,1735.0,27.92,26.35,287.1,-6183.0,433.75,-6183.0,-6183.0,LOSS,expiration,450.0,-8555.0,215.0,-745.0,-1650.0,275.0,255.0,255.0
2022-06-17,2022-07-15,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3698.69,3861.56,3700.0,3590.0,3810.0,1700.0,31.44,27.44,281.2,1700.0,425.0,850.0,1275.0,WIN,expiration,1665.0,-7360.0,155.0,-130.0,-520.0,810.0,80.0,75.0
2022-06-24,2022-07-22,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3852.1,3962.24,3850.0,3740.0,3960.0,2135.0,28.4,26.3,280.6,2135.0,533.75,1067.5,1601.25,WIN,expiration,2435.0,-7920.0,790.0,-40.0,-640.0,-1435.0,-1440.0,-2010.0
2022-07-01,2022-07-29,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3800.64,4130.48,3800.0,3690.0,3910.0,1745.0,27.94,26.62,280.3,1745.0,436.25,872.5,1308.75,WIN,expiration,1750.0,-8740.0,275.0,-545.0,-255.0,1240.0,255.0,-180.0
2022-07-08,2022-08-05,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3874.9,4144.66,3875.0,3775.0,3975.0,1500.0,25.76,23.51,252.4,1500.0,375.0,750.0,1125.0,WIN,expiration,1515.0,-3190.0,-430.0,160.0,-350.0,740.0,1220.0,1005.0
2022-07-15,2022-08-12,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3826.81,4279.35,3825.0,3720.0,3930.0,1635.0,25.31,24.34,258.0,1635.0,408.75,817.5,1226.25,WIN,expiration,1750.0,-5080.0,460.0,920.0,1065.0,1480.0,1600.0,1510.0
2022-07-22,2022-08-19,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3991.17,4228.37,3990.0,3895.0,4085.0,1680.0,23.25,21.09,233.1,1680.0,420.0,840.0,1260.0,WIN,expiration,1870.0,-5040.0,310.0,690.0,380.0,1180.0,1595.0,1645.0
2022-07-29,2022-08-26,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4102.69,4058.29,4105.0,4020.0,4190.0,1410.0,21.72,18.37,208.8,-2419.0,352.5,705.0,-2419.0,LOSS,expiration,930.0,-6185.0,105.0,250.0,725.0,900.0,-625.0,-945.0
2022-08-05,2022-09-02,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4131.1,3925.29,4130.0,4035.0,4225.0,1670.0,21.7,20.45,234.0,1670.0,417.5,835.0,1252.5,WIN,expiration,1675.0,-2460.0,155.0,535.0,-580.0,-480.0,-1012.5,-697.5
2022-08-12,2022-09-09,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4234.43,4067.62,4235.0,4160.0,4310.0,1170.0,19.84,16.36,191.9,1170.0,292.5,585.0,877.5,WIN,expiration,1172.5,-1900.0,110.0,-335.0,550.0,1035.0,1152.5,1152.5
2022-08-19,2022-09-16,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4237.6,3872.56,4240.0,4155.0,4325.0,1320.0,20.72,17.72,208.0,1320.0,330.0,660.0,990.0,WIN,expiration,1322.5,-2470.0,-225.0,860.0,1110.0,940.0,-132.5,1025.0
2022-08-26,2022-09-23,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4197.3,3695.23,4195.0,4100.0,4290.0,1540.0,22.06,20.63,239.9,1540.0,385.0,770.0,1155.0,WIN,expiration,1542.5,-1720.0,285.0,265.0,232.5,1230.0,1420.0,1437.5
2022-09-02,2022-09-30,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3983.57,3589.7,3985.0,3890.0,4080.0,1515.0,24.16,21.19,233.8,1515.0,378.75,757.5,1136.25,WIN,expiration,1510.0,-2810.0,-195.0,-535.0,-465.0,645.0,1235.0,1345.0
2022-09-09,2022-10-07,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4045.35,3640.38,4045.0,3950.0,4140.0,1615.0,22.91,21.67,242.8,1615.0,403.75,807.5,1211.25,WIN,expiration,1612.5,-2120.0,-100.0,920.0,1305.0,1547.5,1610.0,1497.5
2022-09-16,2022-10-14,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3840.48,3585.73,3840.0,3725.0,3955.0,1710.0,28.34,26.65,283.5,1710.0,427.5,855.0,1282.5,WIN,expiration,1735.0,-3580.0,-400.0,-360.0,-1580.0,-1295.0,190.0,995.0
2022-09-23,2022-10-21,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3691.77,3752.75,3690.0,3575.0,3805.0,1750.0,29.13,28.21,288.5,-3475.0,-3475.0,-3475.0,-3475.0,LOSS,expiration,130.0,-6565.0,120.0,-410.0,-765.0,-1165.0,-2030.0,-1760.0
2022-09-30,2022-10-31,SPX,31,0.40,Inverse Butterfly 1-2-1 (calls),3643.29,3872.34,3645.0,3530.0,3760.0,1655.0,31.01,26.86,285.1,1655.0,413.75,827.5,1241.25,WIN,expiration,1905.0,-5640.0,-375.0,-740.0,-1245.0,-400.0,185.0,1025.0
2022-10-28,2022-11-28,SPX,31,0.40,Inverse Butterfly 1-2-1 (calls),3835.58,3964.56,3840.0,3730.0,3950.0,1735.0,27.39,24.1,269.4,1735.0,433.75,867.5,1301.25,WIN,expiration,1830.0,-4360.0,-370.0,-65.0,-315.0,-590.0,1380.0,1700.0
2022-12-02,2022-12-30,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),4033.69,3839.85,4035.0,3950.0,4120.0,1320.0,19.88,18.53,207.0,1320.0,330.0,660.0,990.0,WIN,expiration,1310.0,-4700.0,-150.0,32.5,860.0,1117.5,1182.5,1182.5
2022-12-09,2023-01-09,SPX,31,0.40,Inverse Butterfly 1-2-1 (calls),3957.58,3892.15,3960.0,3865.0,4055.0,1435.0,22.86,20.18,232.8,-1280.0,358.75,717.5,-1280.0,LOSS,expiration,727.5,-7925.0,-505.0,-387.5,-790.0,-575.0,-782.5,727.5
2022-12-16,2023-01-13,SPX,28,0.40,Inverse Butterfly 1-2-1 (calls),3876.13,3998.63,3875.0,3785.0,3965.0,1320.0,22.41,21.42,230.0,1320.0,330.0,660.0,990.0,WIN,expiration,1310.0,-3750.0,-230.0,-525.0,-605.0,-875.0,-860.0,-1015.0
2022-12-23,2023-01-23,SPX,31,0.40,Inverse Butterfly 1-2-1 (calls),3799.89,4019.52,3800.0,3710.0,3890.0,1400.0,22.49,20.53,227.4,1400.0,350.0,700.0,1050.0,WIN,expiration,1485.0,-5250.0,5.0,-95.0,710.0,1020.0,1300.0,570.0
