trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit3,pnl_tp25_exit3,pnl_tp50_exit3,pnl_tp75_exit3
2023-03-06,2023-03-10,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4062.45,3861.68,4060.0,4015.0,4105.0,870.0,18.68,21.38,90.9,870.0,217.5,435.0,652.5,WIN,expiration,867.5,-1570.0,-125.0,-125.0,-125.0,-125.0
2023-03-13,2023-03-17,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),3859.01,3916.47,3860.0,3790.0,3930.0,1255.0,27.65,34.89,140.9,-98.0,313.75,627.5,-98.0,LOSS,expiration,640.0,-1390.0,-60.0,-60.0,-60.0,-60.0
2023-03-20,2023-03-24,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),3931.83,3971.35,3930.0,3860.0,4000.0,1125.0,25.46,33.03,136.0,-1740.0,-1740.0,-1740.0,-1740.0,LOSS,expiration,70.0,-3370.0,70.0,70.0,70.0,70.0
2023-03-27,2023-03-31,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),3995.55,4108.9,3995.0,3950.0,4040.0,820.0,21.25,21.38,89.4,820.0,205.0,410.0,615.0,WIN,expiration,905.0,-2090.0,-205.0,-205.0,-205.0,-205.0
2023-04-03,2023-04-06,SPX,3,0.50,Inverse Butterfly 1-2-1 (calls),4115.9,4104.8,4115.0,4080.0,4150.0,620.0,19.39,17.47,65.2,-1860.0,-1860.0,-1860.0,-1860.0,LOSS,expiration,0.0,-3395.0,-135.0,-135.0,-135.0,-135.0
2023-04-10,2023-04-14,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4074.32,4137.47,4075.0,4030.0,4120.0,890.0,19.9,20.05,85.5,890.0,222.5,445.0,667.5,WIN,expiration,900.0,-1230.0,25.0,25.0,25.0,25.0
2023-04-17,2023-04-21,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4138.77,4133.56,4140.0,4110.0,4170.0,570.0,17.5,14.55,63.0,-1786.0,-1786.0,-1786.0,-1786.0,LOSS,expiration,15.0,-2045.0,-15.0,-15.0,-15.0,-15.0
2023-04-24,2023-04-28,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4139.05,4169.77,4140.0,4110.0,4170.0,565.0,17.21,14.61,63.3,542.0,141.25,282.5,423.75,WIN,expiration,435.0,-1305.0,-85.0,141.25,-85.0,-85.0
2023-05-01,2023-05-05,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4174.96,4135.77,4175.0,4135.0,4215.0,790.0,15.98,17.99,78.6,713.0,197.5,395.0,592.5,WIN,expiration,772.5,-1490.0,-215.0,-215.0,-215.0,-215.0
2023-05-08,2023-05-12,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4132.31,4123.85,4130.0,4095.0,4165.0,640.0,17.8,17.09,73.9,-2245.0,-2245.0,-2245.0,-2245.0,LOSS,expiration,0.0,-2625.0,-145.0,-145.0,-145.0,-145.0
2023-05-15,2023-05-19,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4115.2,4191.97,4115.0,4085.0,4145.0,540.0,18.01,14.96,64.4,540.0,135.0,270.0,405.0,WIN,expiration,630.0,-490.0,-80.0,-80.0,-80.0,-80.0
2023-05-22,2023-05-26,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4195.61,4205.01,4195.0,4165.0,4225.0,550.0,17.29,14.59,64.1,-1449.0,137.5,275.0,-1449.0,LOSS,expiration,340.0,-2185.0,-130.0,-130.0,-130.0,-130.0
2023-06-05,2023-06-09,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4285.07,4299.44,4285.0,4260.0,4310.0,460.0,15.12,12.22,54.8,-596.0,-596.0,-596.0,-596.0,LOSS,expiration,60.0,-1085.0,-80.0,-80.0,-80.0,-80.0
2023-06-12,2023-06-16,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4311.6,4409.77,4310.0,4275.0,4345.0,685.0,14.7,15.55,70.2,685.0,171.25,342.5,513.75,WIN,expiration,980.0,-1760.0,105.0,171.25,105.0,105.0
2023-06-26,2023-06-30,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4359.65,4449.81,4360.0,4330.0,4390.0,630.0,13.93,12.54,57.2,630.0,157.5,315.0,472.5,WIN,expiration,630.0,-1580.0,-90.0,-90.0,-90.0,-90.0
2023-07-03,2023-07-07,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4450.08,4398.76,4450.0,4425.0,4475.0,200.0,13.79,9.94,46.3,200.0,200.0,200.0,200.0,WIN,expiration,200.0,-2195.0,-355.0,-355.0,-355.0,-355.0
2023-07-10,2023-07-14,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4405.2,4506.04,4405.0,4375.0,4435.0,570.0,15.32,13.58,62.6,570.0,142.5,285.0,427.5,WIN,expiration,700.0,-1110.0,15.0,142.5,285.0,15.0
2023-07-17,2023-07-21,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4509.9,4536.68,4510.0,4485.0,4535.0,475.0,13.68,11.47,54.2,475.0,118.75,237.5,356.25,WIN,expiration,797.5,-1195.0,5.0,118.75,5.0,5.0
2023-07-24,2023-07-28,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4545.41,4581.73,4545.0,4510.0,4580.0,685.0,14.03,14.26,67.9,685.0,171.25,342.5,513.75,WIN,expiration,717.5,-1720.0,-20.0,-20.0,-20.0,-20.0
2023-07-31,2023-08-04,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4582.36,4478.55,4580.0,4550.0,4610.0,600.0,14.03,12.07,57.9,600.0,150.0,300.0,450.0,WIN,expiration,600.0,-860.0,85.0,85.0,85.0,85.0
2023-08-07,2023-08-11,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4496.13,4464.31,4495.0,4460.0,4530.0,635.0,16.84,15.16,71.4,204.0,158.75,204.0,204.0,WIN,expiration,317.5,-730.0,-125.0,-125.0,-125.0,-125.0
2023-08-14,2023-08-18,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4461.51,4370.6,4460.0,4425.0,4495.0,620.0,15.83,15.78,73.7,620.0,155.0,310.0,465.0,WIN,expiration,610.0,-920.0,-85.0,-85.0,-85.0,-85.0
2023-08-21,2023-08-25,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4394.08,4405.32,4395.0,4355.0,4435.0,705.0,17.35,17.35,79.8,-2263.0,-2263.0,-2263.0,-2263.0,LOSS,expiration,125.0,-3380.0,-25.0,-25.0,-25.0,-25.0
2023-08-28,2023-09-01,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4431.88,4514.95,4430.0,4395.0,4465.0,650.0,15.63,15.09,70.0,650.0,162.5,325.0,487.5,WIN,expiration,655.0,-1200.0,-55.0,162.5,-55.0,-55.0
2023-09-11,2023-09-15,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4472.63,4450.35,4475.0,4445.0,4505.0,600.0,14.29,12.78,59.8,65.0,150.0,65.0,65.0,WIN,expiration,155.0,-1315.0,-35.0,-35.0,-35.0,-35.0
2023-09-18,2023-09-22,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4446.89,4319.25,4445.0,4415.0,4475.0,515.0,14.58,13.6,63.3,515.0,128.75,257.5,386.25,WIN,expiration,520.0,-780.0,-75.0,-75.0,-75.0,-75.0
2023-09-25,2023-09-29,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4322.56,4289.13,4325.0,4285.0,4365.0,760.0,17.56,18.0,81.4,347.0,190.0,380.0,347.0,WIN,expiration,465.0,-1395.0,-105.0,-105.0,-105.0,-105.0
2023-10-02,2023-10-06,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4283.17,4307.89,4285.0,4245.0,4325.0,755.0,17.95,18.35,82.3,-956.0,188.75,-956.0,-956.0,LOSS,expiration,280.0,-2035.0,-50.0,-50.0,-50.0,-50.0
2023-10-09,2023-10-13,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4302.01,4328.34,4300.0,4255.0,4345.0,870.0,18.51,19.16,86.3,-796.0,217.5,435.0,-796.0,LOSS,expiration,555.0,-1635.0,240.0,217.5,435.0,240.0
2023-10-16,2023-10-20,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4356.2,4223.58,4355.0,4315.0,4395.0,745.0,18.3,17.66,80.5,745.0,186.25,372.5,558.75,WIN,expiration,742.5,-510.0,-100.0,-100.0,-100.0,-100.0
2023-10-23,2023-10-27,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4218.0,4118.3,4220.0,4170.0,4270.0,965.0,21.39,21.8,96.2,965.0,241.25,482.5,723.75,WIN,expiration,970.0,-950.0,-25.0,-25.0,-25.0,-25.0
2023-10-30,2023-11-03,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4159.83,4358.11,4160.0,4110.0,4210.0,915.0,20.26,22.97,100.0,915.0,228.75,457.5,686.25,WIN,expiration,975.0,-1070.0,-90.0,-90.0,-90.0,-90.0
2023-11-06,2023-11-10,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4365.66,4415.89,4365.0,4335.0,4395.0,580.0,15.34,14.13,64.6,580.0,145.0,290.0,435.0,WIN,expiration,575.0,-1210.0,-70.0,-70.0,-70.0,-70.0
2023-11-13,2023-11-17,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4397.94,4513.91,4400.0,4370.0,4430.0,530.0,14.98,14.09,64.8,530.0,132.5,265.0,397.5,WIN,expiration,555.0,-1180.0,420.0,132.5,265.0,397.5
2023-11-20,2023-11-24,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4527.92,4558.9,4530.0,4505.0,4555.0,520.0,13.78,9.98,47.3,520.0,130.0,260.0,520.0,WIN,expiration,520.0,-1300.0,-5.0,130.0,-5.0,-5.0
2023-11-27,2023-12-01,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4551.0,4593.72,4550.0,4525.0,4575.0,470.0,12.88,10.84,51.7,470.0,117.5,235.0,352.5,WIN,expiration,430.0,-950.0,-65.0,-65.0,-65.0,-65.0
2023-12-04,2023-12-08,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4563.43,4603.49,4565.0,4535.0,4595.0,510.0,13.7,13.4,64.0,510.0,127.5,255.0,382.5,WIN,expiration,480.0,-2010.0,-160.0,-160.0,-160.0,-160.0
2023-12-11,2023-12-15,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4606.47,4715.03,4605.0,4570.0,4640.0,605.0,13.02,14.45,69.7,605.0,151.25,302.5,453.75,WIN,expiration,620.0,-4280.0,-190.0,-190.0,-190.0,-190.0
2023-12-18,2023-12-22,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4733.99,4755.16,4735.0,4705.0,4765.0,660.0,12.55,11.2,55.5,-324.0,165.0,-324.0,-324.0,LOSS,expiration,225.0,-1185.0,5.0,165.0,5.0,5.0
2024-01-08,2024-01-12,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4714.97,4783.14,4715.0,4680.0,4750.0,725.0,13.66,13.6,67.1,725.0,181.25,362.5,543.75,WIN,expiration,720.0,-1690.0,90.0,181.25,90.0,90.0
2024-01-22,2024-01-26,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4866.63,4890.07,4865.0,4835.0,4895.0,590.0,13.59,11.86,60.4,97.0,147.5,97.0,97.0,WIN,expiration,295.0,-1300.0,-140.0,-140.0,-140.0,-140.0
2024-02-05,2024-02-09,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4950.34,5025.89,4950.0,4915.0,4985.0,730.0,13.91,12.75,66.1,730.0,182.5,365.0,547.5,WIN,expiration,755.0,-1370.0,-100.0,-100.0,-100.0,-100.0
2024-02-12,2024-02-16,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5028.04,5005.15,5030.0,5000.0,5060.0,535.0,13.54,12.23,64.4,20.0,133.75,267.5,20.0,WIN,expiration,380.0,-1390.0,230.0,133.75,267.5,230.0
2024-02-26,2024-03-01,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5092.83,5137.04,5095.0,5065.0,5125.0,630.0,13.93,11.77,62.8,630.0,157.5,315.0,472.5,WIN,expiration,640.0,-2380.0,30.0,30.0,30.0,30.0
2024-03-04,2024-03-08,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5133.5,5124.37,5135.0,5100.0,5170.0,690.0,13.51,12.48,67.1,-1747.0,172.5,345.0,-1747.0,LOSS,expiration,395.0,-2195.0,165.0,172.5,165.0,165.0
2024-03-11,2024-03-15,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5100.17,5117.42,5100.0,5055.0,5145.0,830.0,15.87,17.18,91.7,-1928.0,207.5,415.0,-1928.0,LOSS,expiration,535.0,-2825.0,30.0,207.5,30.0,30.0
2024-03-18,2024-03-22,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5159.26,5234.27,5160.0,5115.0,5205.0,835.0,14.56,16.57,89.5,835.0,208.75,417.5,626.25,WIN,expiration,870.0,-1470.0,-150.0,-150.0,-150.0,-150.0
2024-03-25,2024-03-28,SPX,3,0.50,Inverse Butterfly 1-2-1 (calls),5222.6,5255.6,5225.0,5200.0,5250.0,495.0,13.29,11.28,53.4,495.0,123.75,247.5,371.25,WIN,expiration,610.0,-2510.0,20.0,20.0,20.0,20.0
2024-04-01,2024-04-05,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5261.12,5204.8,5260.0,5230.0,5290.0,750.0,13.59,11.5,63.4,750.0,187.5,375.0,562.5,WIN,expiration,747.5,-1060.0,327.5,187.5,327.5,327.5
2024-04-08,2024-04-12,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5206.44,5123.6,5205.0,5160.0,5250.0,860.0,15.94,16.41,89.5,860.0,215.0,430.0,645.0,WIN,expiration,862.5,-1300.0,-75.0,-75.0,-75.0,-75.0
2024-04-15,2024-04-19,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5165.48,4967.2,5165.0,5125.0,5205.0,710.0,16.3,15.52,83.9,710.0,177.5,355.0,532.5,WIN,expiration,700.0,-300.0,227.5,177.5,355.0,227.5
2024-04-22,2024-04-26,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),4990.52,5098.69,4990.0,4945.0,5035.0,795.0,17.95,17.88,93.4,795.0,198.75,397.5,596.25,WIN,expiration,785.0,-2150.0,165.0,198.75,397.5,165.0
2024-04-29,2024-05-03,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5110.53,5127.77,5110.0,5065.0,5155.0,830.0,15.21,17.19,92.0,-1893.0,207.5,-1893.0,-1893.0,LOSS,expiration,290.0,-2575.0,-50.0,207.5,-50.0,-50.0
2024-05-06,2024-05-10,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5156.9,5222.04,5155.0,5120.0,5190.0,720.0,13.69,12.14,65.5,720.0,180.0,360.0,540.0,WIN,expiration,730.0,-1150.0,95.0,95.0,95.0,95.0
2024-05-13,2024-05-17,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5230.26,5303.89,5230.0,5190.0,5270.0,770.0,13.39,14.73,80.7,770.0,192.5,385.0,577.5,WIN,expiration,770.0,-1690.0,40.0,192.5,40.0,40.0
2024-05-20,2024-05-24,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5321.4,5304.7,5320.0,5290.0,5350.0,535.0,12.16,11.0,61.3,-935.0,133.75,-935.0,-935.0,LOSS,expiration,212.5,-1195.0,-50.0,-50.0,-50.0,-50.0
2024-06-03,2024-06-07,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5286.76,5346.3,5285.0,5250.0,5320.0,270.0,13.22,12.21,67.6,270.0,67.5,135.0,202.5,WIN,expiration,330.0,-3110.0,-355.0,-355.0,-355.0,-355.0
2024-06-10,2024-06-14,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5336.64,5432.35,5335.0,5290.0,5380.0,795.0,13.11,15.86,88.6,795.0,198.75,397.5,596.25,WIN,expiration,1060.0,-1410.0,15.0,15.0,15.0,15.0
2024-06-17,2024-06-21,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5425.95,5467.65,5425.0,5395.0,5455.0,555.0,13.19,10.61,60.3,555.0,138.75,277.5,416.25,WIN,expiration,590.0,-2500.0,230.0,138.75,277.5,230.0
2024-06-24,2024-06-28,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5478.51,5459.16,5480.0,5445.0,5515.0,655.0,13.48,12.0,68.8,-761.0,-761.0,-761.0,-761.0,LOSS,expiration,0.0,-1655.0,-207.5,-207.5,-207.5,-207.5
2024-07-01,2024-07-05,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5467.26,5566.69,5465.0,5435.0,5495.0,545.0,12.98,10.51,60.2,545.0,136.25,272.5,408.75,WIN,expiration,675.0,-3370.0,-220.0,-220.0,-220.0,-220.0
2024-07-08,2024-07-12,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5579.89,5615.93,5580.0,5545.0,5615.0,655.0,12.55,11.55,67.5,655.0,163.75,327.5,491.25,WIN,expiration,645.0,-1130.0,-100.0,-100.0,-100.0,-100.0
2024-07-15,2024-07-19,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5637.78,5505.73,5640.0,5605.0,5675.0,725.0,12.87,11.79,69.6,725.0,181.25,362.5,543.75,WIN,expiration,722.5,-450.0,-0.0,-0.0,-0.0,-0.0
2024-07-22,2024-07-26,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5544.8,5459.51,5545.0,5500.0,5590.0,890.0,15.77,14.9,86.5,890.0,222.5,445.0,667.5,WIN,expiration,887.5,-710.0,50.0,50.0,50.0,50.0
2024-07-29,2024-08-02,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5482.64,5345.52,5485.0,5425.0,5545.0,1100.0,16.74,20.74,119.1,1100.0,275.0,550.0,825.0,WIN,expiration,1100.0,-1780.0,130.0,130.0,130.0,130.0
2024-08-05,2024-08-09,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5168.55,5343.97,5170.0,5060.0,5280.0,2610.0,42.87,41.4,224.0,2610.0,652.5,1305.0,1957.5,WIN,expiration,2660.0,-3450.0,300.0,652.5,300.0,300.0
2024-08-12,2024-08-16,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5328.43,5554.22,5330.0,5265.0,5395.0,1190.0,20.99,22.52,125.6,1190.0,297.5,595.0,892.5,WIN,expiration,1475.0,-2290.0,260.0,297.5,260.0,260.0
2024-08-19,2024-08-23,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5561.18,5633.31,5560.0,5520.0,5600.0,720.0,15.2,13.92,81.1,720.0,180.0,360.0,540.0,WIN,expiration,710.0,-1460.0,250.0,180.0,250.0,250.0
2024-08-26,2024-08-30,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5641.29,5646.96,5640.0,5595.0,5685.0,810.0,16.06,15.12,89.3,-2994.0,-2994.0,-2994.0,-2994.0,LOSS,expiration,100.0,-3515.0,-25.0,-25.0,-25.0,-25.0
2024-09-09,2024-09-13,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5459.95,5625.53,5460.0,5400.0,5520.0,1125.0,20.44,20.71,118.4,1125.0,281.25,562.5,843.75,WIN,expiration,1195.0,-3310.0,45.0,45.0,45.0,45.0
2024-09-16,2024-09-20,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5630.04,5702.51,5630.0,5580.0,5680.0,870.0,17.22,17.79,104.9,870.0,217.5,435.0,652.5,WIN,expiration,815.0,-2560.0,75.0,75.0,75.0,75.0
2024-09-23,2024-09-27,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5710.95,5737.26,5710.0,5670.0,5750.0,840.0,16.14,12.72,76.0,-434.0,210.0,420.0,-434.0,LOSS,expiration,515.0,-2020.0,-85.0,-85.0,-85.0,-85.0
2024-09-30,2024-10-04,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5728.24,5749.63,5730.0,5675.0,5785.0,1045.0,17.11,17.6,105.6,-2492.0,-2492.0,-2492.0,-2492.0,LOSS,expiration,20.0,-3480.0,-60.0,-60.0,-60.0,-60.0
2024-10-07,2024-10-11,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5728.03,5814.91,5730.0,5680.0,5780.0,870.0,21.13,17.44,104.6,870.0,217.5,870.0,870.0,WIN,expiration,870.0,-2470.0,-140.0,-140.0,-140.0,-140.0
2024-10-14,2024-10-18,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5852.34,5864.52,5850.0,5810.0,5890.0,830.0,20.37,12.79,78.4,-1718.0,207.5,415.0,-1718.0,LOSS,expiration,420.0,-2165.0,-5.0,207.5,415.0,-5.0
2024-10-21,2024-10-25,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5859.15,5808.0,5860.0,5825.0,5895.0,655.0,18.89,11.63,71.4,655.0,163.75,327.5,655.0,WIN,expiration,655.0,-1470.0,-115.0,-115.0,-115.0,-115.0
2024-10-28,2024-11-01,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5832.99,5728.43,5835.0,5785.0,5885.0,845.0,19.25,17.18,104.9,845.0,211.25,422.5,633.75,WIN,expiration,837.5,-1760.0,-35.0,211.25,-35.0,-35.0
2024-11-04,2024-11-08,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5731.31,5996.62,5730.0,5645.0,5815.0,1525.0,22.35,29.0,174.0,1525.0,381.25,762.5,1143.75,WIN,expiration,1885.0,-3620.0,110.0,110.0,110.0,110.0
2024-11-11,2024-11-15,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6007.17,5869.75,6005.0,5965.0,6045.0,800.0,15.42,12.78,80.4,800.0,200.0,400.0,600.0,WIN,expiration,795.0,-1105.0,-90.0,-90.0,-90.0,-90.0
2024-11-18,2024-11-22,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5869.62,5968.26,5870.0,5820.0,5920.0,885.0,16.44,16.86,103.6,885.0,221.25,442.5,663.75,WIN,expiration,1005.0,-1050.0,-70.0,-70.0,-70.0,-70.0
2024-11-25,2024-11-29,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6003.32,6034.11,6005.0,5975.0,6035.0,565.0,14.79,10.17,63.9,476.0,141.25,282.5,476.0,WIN,expiration,395.0,-1750.0,-120.0,-120.0,-120.0,-120.0
2024-12-02,2024-12-06,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6038.75,6088.76,6040.0,6005.0,6075.0,610.0,13.85,11.72,74.1,610.0,152.5,305.0,457.5,WIN,expiration,785.0,-2630.0,-65.0,-65.0,-65.0,-65.0
2024-12-09,2024-12-13,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6083.93,6050.83,6085.0,6055.0,6115.0,570.0,13.45,9.64,61.4,570.0,142.5,285.0,427.5,WIN,expiration,570.0,-900.0,-55.0,-55.0,-55.0,-55.0
2024-12-16,2024-12-20,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6069.5,5932.8,6070.0,6035.0,6105.0,720.0,14.29,11.41,72.5,720.0,180.0,360.0,540.0,WIN,expiration,732.5,-2030.0,-25.0,-25.0,-25.0,-25.0
2024-12-23,2024-12-27,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5930.2,5972.25,5930.0,5880.0,5980.0,1325.0,18.83,16.67,103.5,550.0,331.25,662.5,993.75,WIN,expiration,1335.0,-2445.0,710.0,331.25,662.5,993.75
2024-12-30,2025-01-03,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5876.1,5941.88,5875.0,5820.0,5930.0,980.0,19.08,17.48,107.5,980.0,245.0,490.0,735.0,WIN,expiration,905.0,-1700.0,-115.0,-115.0,-115.0,-115.0
2025-01-06,2025-01-10,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6002.39,5826.5,6000.0,5955.0,6045.0,790.0,16.09,13.94,87.6,790.0,197.5,395.0,592.5,WIN,expiration,790.0,-1150.0,-35.0,-35.0,-35.0,-35.0
2025-01-13,2025-01-17,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5799.04,5997.07,5800.0,5735.0,5865.0,1200.0,20.48,21.53,130.7,1200.0,300.0,600.0,900.0,WIN,expiration,1205.0,-2200.0,130.0,130.0,130.0,130.0
2025-01-27,2025-01-31,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6007.22,6040.07,6005.0,5945.0,6065.0,1130.0,18.57,18.76,118.0,-1363.0,282.5,565.0,847.5,LOSS,expiration,1090.0,-2650.0,20.0,20.0,20.0,20.0
2025-02-03,2025-02-07,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5940.25,6025.94,5940.0,5875.0,6005.0,1190.0,19.27,21.17,131.6,1190.0,297.5,595.0,892.5,WIN,expiration,1140.0,-2800.0,595.0,297.5,595.0,595.0
2025-02-10,2025-02-14,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),6053.79,6113.74,6055.0,6010.0,6100.0,745.0,16.26,14.91,94.5,745.0,186.25,372.5,558.75,WIN,expiration,780.0,-680.0,-45.0,-45.0,-45.0,-45.0
2025-02-24,2025-02-28,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5999.99,5953.03,6000.0,5935.0,6065.0,1205.0,19.27,20.05,125.9,-598.0,301.25,602.5,903.75,LOSS,expiration,1185.0,-1085.0,-125.0,-125.0,-125.0,-125.0
2025-03-03,2025-03-07,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5937.04,5769.15,5935.0,5865.0,6005.0,1180.0,20.53,22.53,140.0,1180.0,295.0,590.0,885.0,WIN,expiration,1167.5,-3250.0,272.5,295.0,272.5,272.5
2025-03-10,2025-03-14,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5681.48,5636.86,5680.0,5585.0,5775.0,1660.0,26.28,32.02,190.5,-3526.0,415.0,830.0,-3526.0,LOSS,expiration,857.5,-4265.0,-185.0,-185.0,-185.0,-185.0
2025-03-17,2025-03-21,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5663.23,5666.68,5665.0,5595.0,5735.0,1240.0,21.01,24.34,144.3,-5592.0,-5592.0,-5592.0,-5592.0,LOSS,expiration,0.0,-5825.0,-125.0,-125.0,-125.0,-125.0
2025-03-24,2025-03-28,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5750.57,5580.28,5750.0,5695.0,5805.0,945.0,18.61,18.28,110.0,945.0,236.25,472.5,708.75,WIN,expiration,945.0,-1560.0,-510.0,-510.0,-510.0,-510.0
2025-03-31,2025-04-04,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5518.29,5075.24,5520.0,5435.0,5605.0,1605.0,23.82,29.15,168.4,1605.0,401.25,802.5,1203.75,WIN,expiration,1610.0,-3310.0,290.0,401.25,290.0,290.0
2025-04-14,2025-04-17,SPX,3,0.50,Inverse Butterfly 1-2-1 (calls),5424.15,5283.5,5425.0,5330.0,5520.0,1935.0,32.79,38.92,191.4,1935.0,483.75,967.5,1451.25,WIN,expiration,1935.0,-2150.0,75.0,75.0,75.0,75.0
2025-04-21,2025-04-25,SPX,4,0.50,Inverse Butterfly 1-2-1 (calls),5191.93,5523.52,5190.0,5095.0,5285.0,1725.0,33.01,35.75,194.3,1725.0,431.25,862.5,1293.75,WIN,expiration,1985.0,-2350.0,-135.0,-135.0,-135.0,-135.0
