trade_id,Opened,Closed,exit_reason,pnl,premium
165,2024-12-13,2024-12-20,take_profit,301.0,3010
166,2024-12-20,2024-12-20,take_profit,301.0,3010
167,2024-12-27,2025-01-16,expiration,308.38,2125
168,2025-01-03,2025-01-03,take_profit,323.0,3230
169,2025-01-17,2025-01-17,take_profit,219.5,2195
170,2025-01-24,2025-01-27,take_profit,186.5,1865
171,2025-01-31,2025-01-31,take_profit,275.5,2755
172,2025-02-07,2025-02-11,take_profit,260.5,2605
173,2025-02-14,2025-02-28,take_profit,259.5,2595
174,2025-02-21,2025-02-26,take_profit,288.0,2880
175,2025-02-28,2025-02-28,take_profit,239.0,2390
176,2025-03-07,2025-03-07,take_profit,310.0,3100
177,2025-03-14,2025-03-14,take_profit,261.0,2610
178,2025-03-21,2025-03-24,take_profit,192.5,1925
179,2025-03-28,2025-03-28,take_profit,267.5,2675
180,2025-04-11,2025-04-11,take_profit,376.5,3765
181,2025-05-02,2025-05-06,take_profit,331.0,3310
182,2025-05-16,2025-05-21,take_profit,293.5,2935
183,2025-05-23,2025-05-23,take_profit,310.5,3105
184,2025-06-06,2025-06-06,take_profit,255.5,2555
185,2025-06-13,2025-07-03,stop_loss,-3600.0,3600
186,2025-06-20,2025-07-03,stop_loss,-3685.0,3685
187,2025-07-11,2025-07-17,take_profit,273.5,2735
188,2025-07-18,2025-08-01,take_profit,317.5,3175
189,2025-08-01,2025-08-01,take_profit,330.0,3300
190,2025-08-08,2025-08-27,take_profit,255.5,2555
191,2025-08-22,2025-08-27,take_profit,299.0,2990
192,2025-09-05,2025-09-10,take_profit,309.5,3095
193,2025-09-12,2025-09-15,take_profit,240.5,2405
194,2025-09-19,2025-09-19,take_profit,335.5,3355
195,2025-09-26,2025-09-30,take_profit,281.0,2810
196,2025-10-03,2025-10-15,take_profit,433.0,4330
197,2025-10-24,2025-10-24,take_profit,359.5,3595
198,2025-10-31,2025-10-31,take_profit,289.0,2890
199,2025-11-07,2025-11-13,take_profit,387.5,3875
200,2025-11-14,2025-11-20,take_profit,452.0,4520
201,2025-11-21,2025-11-21,take_profit,442.0,4420
202,2025-11-28,2025-12-04,stop_loss,-2180.0,2180
203,2025-12-05,2025-12-26,expiration,-1721.62,2945
204,2025-12-12,2026-01-02,expiration,-143.62,3580
205,2025-12-19,2026-01-08,expiration,-170.61999999999998,3720
206,2026-01-02,2026-01-05,take_profit,405.0,4050
207,2026-01-09,2026-01-12,take_profit,330.5,3305
208,2026-01-23,2026-01-27,take_profit,280.5,2805
209,2026-01-30,2026-02-09,take_profit,397.5,3975
210,2026-02-06,2026-02-06,take_profit,378.5,3785
211,2026-02-13,2026-02-13,take_profit,369.0,3690
212,2026-02-20,2026-02-23,take_profit,414.0,4140
213,2026-02-27,2026-03-02,take_profit,343.5,3435
214,2026-03-06,2026-03-06,take_profit,358.0,3580
215,2026-03-13,2026-03-27,take_profit,449.5,4495
216,2026-03-20,2026-03-20,take_profit,456.5,4565
