Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2022-10-21,2022-11-10,1920,-1028.08,5.08,2022-11-10,700,1527.46,2.54,2620,499.3800000000001,7.62,2022-11-10,65
2022-11-04,2022-11-25,2100,-1904.08,5.08,2022-11-25,800,1217.46,2.54,2900,-686.6199999999999,7.62,2022-11-25,66
2022-11-11,2022-12-01,1975,-743.08,5.08,2022-12-01,840,-107.54,2.54,2815,-850.62,7.62,2022-12-01,67
2022-11-18,2022-12-08,3600,1709.92,5.08,2022-12-08,1520,-795.54,2.54,5120,914.3800000000001,7.62,2022-12-08,68
2022-12-02,2022-12-22,1055,-340.08,5.08,2022-12-22,445,-440.54,2.54,1500,-780.62,7.62,2022-12-22,69
2022-12-09,2022-12-29,1805,-143.08,5.08,2022-12-29,745,-728.54,2.54,2550,-871.62,7.62,2022-12-29,70
2022-12-16,2023-01-05,2840,619.92,5.08,2023-01-05,1065,-865.54,2.54,3905,-245.62,7.62,2023-01-05,71
2022-12-23,2023-01-12,1245,-621.08,5.08,2023-01-12,480,999.46,2.54,1725,378.38,7.62,2023-01-12,72
2022-12-30,2023-01-19,1590,-251.08,5.08,2023-01-19,640,-145.54,2.54,2230,-396.62,7.62,2023-01-19,73
2023-01-06,2023-01-26,2515,-1306.08,5.08,2023-01-26,1000,2112.46,2.54,3515,806.3800000000001,7.62,2023-01-26,74
2023-01-13,2023-02-02,1225,-491.08,5.08,2023-02-02,480,1297.46,2.54,1705,806.3800000000001,7.62,2023-02-02,75
2023-01-20,2023-02-09,1965,198.92,5.08,2023-02-09,685,2387.46,2.54,2650,2586.38,7.62,2023-02-09,76
2023-02-03,2023-02-23,1385,89.92,5.08,2023-02-23,520,-518.54,2.54,1905,-428.61999999999995,7.62,2023-02-23,77
2023-02-10,2023-03-02,1945,-253.08,5.08,2023-03-02,735,-728.54,2.54,2680,-981.62,7.62,2023-03-02,78
2023-02-17,2023-03-09,2020,1284.92,5.08,2023-03-09,790,-750.54,2.54,2810,534.3800000000001,7.62,2023-03-09,79
2023-02-24,2023-03-16,2345,1841.92,5.08,2023-03-16,875,-583.54,2.54,3220,1258.38,7.62,2023-03-16,80
2023-03-03,2023-03-23,1060,1536.92,5.08,2023-03-23,460,-433.54,2.54,1520,1103.38,7.62,2023-03-23,81
2023-03-10,2023-03-30,1150,-878.08,5.08,2023-03-30,510,1617.46,2.54,1660,739.38,7.62,2023-03-30,82
2023-03-17,2023-04-06,2310,-2046.08,5.08,2023-04-06,1020,2622.46,2.54,3330,576.3800000000001,7.62,2023-04-06,83
2023-03-24,2023-04-13,1705,-1363.08,5.08,2023-04-13,730,1372.46,2.54,2435,9.38000000000011,7.62,2023-04-13,84
2023-03-31,2023-04-20,1665,496.92,5.08,2023-04-20,615,-515.54,2.54,2280,-18.619999999999948,7.62,2023-04-20,85
2023-04-14,2023-05-04,1695,631.92,5.08,2023-05-04,595,-563.54,2.54,2290,68.38,7.62,2023-05-04,86
2023-04-21,2023-05-11,1300,626.92,5.08,2023-05-11,455,-398.54,2.54,1755,228.37999999999994,7.62,2023-05-11,87
2023-04-28,2023-05-18,1225,361.92,5.08,2023-05-18,520,-140.54,2.54,1745,221.38000000000002,7.62,2023-05-18,88
2023-05-05,2023-05-25,1625,981.92,5.08,2023-05-25,560,-115.54,2.54,2185,866.38,7.62,2023-05-25,89
2023-05-12,2023-06-01,1575,-846.08,5.08,2023-06-01,640,802.46,2.54,2215,-43.620000000000005,7.62,2023-06-01,90
2023-05-19,2023-06-08,1870,-1081.08,5.08,2023-06-08,670,1034.46,2.54,2540,-46.61999999999989,7.62,2023-06-08,91
2023-05-26,2023-06-15,1015,-866.08,5.08,2023-06-15,360,417.46,2.54,1375,-448.62000000000006,7.62,2023-06-15,92
2023-06-02,2023-06-22,1170,-738.08,5.08,2023-06-22,485,767.46,2.54,1655,29.379999999999995,7.62,2023-06-22,93
2023-06-09,2023-06-29,1035,-428.08,5.08,2023-06-29,385,714.46,2.54,1420,286.38000000000005,7.62,2023-06-29,94
2023-06-16,2023-07-06,1355,416.92,5.08,2023-07-06,635,-495.54,2.54,1990,-78.62,7.62,2023-07-06,95
2023-06-23,2023-07-13,1175,-904.08,5.08,2023-07-13,495,747.46,2.54,1670,-156.62,7.62,2023-07-13,96
2023-06-30,2023-07-20,1460,-251.08,5.08,2023-07-20,590,929.46,2.54,2050,678.38,7.62,2023-07-20,97
2023-07-07,2023-07-27,1190,-483.08,5.08,2023-07-27,500,1287.46,2.54,1690,804.3800000000001,7.62,2023-07-27,98
2023-07-14,2023-08-03,1150,969.92,5.08,2023-08-03,460,-270.54,2.54,1610,699.3799999999999,7.62,2023-08-03,99
2023-07-21,2023-08-10,1170,861.92,5.08,2023-08-10,450,-430.54,2.54,1620,431.37999999999994,7.62,2023-08-10,100
2023-08-04,2023-08-24,1405,-443.08,5.08,2023-08-24,620,-605.54,2.54,2025,-1048.62,7.62,2023-08-24,101
2023-08-11,2023-08-31,1095,-81.08,5.08,2023-08-31,435,-92.54,2.54,1530,-173.62,7.62,2023-08-31,102
2023-08-18,2023-09-07,1640,-503.08,5.08,2023-09-07,660,79.46,2.54,2300,-423.62,7.62,2023-09-07,103
2023-08-25,2023-09-14,1675,-1066.08,5.08,2023-09-14,660,442.46,2.54,2335,-623.6199999999999,7.62,2023-09-14,104
2023-09-01,2023-09-21,1175,129.92,5.08,2023-09-21,510,-505.54,2.54,1685,-375.62,7.62,2023-09-21,105
2023-09-08,2023-09-28,1235,384.92,5.08,2023-09-28,555,-548.54,2.54,1790,-163.61999999999995,7.62,2023-09-28,106
2023-09-15,2023-10-05,1295,-225.08,5.08,2023-10-05,590,-588.54,2.54,1885,-813.62,7.62,2023-10-05,107
2023-09-22,2023-10-12,1290,1069.92,5.08,2023-10-12,665,-405.54,2.54,1955,664.3800000000001,7.62,2023-10-12,108
2023-09-29,2023-10-19,1335,1881.92,5.08,2023-10-19,665,-468.54,2.54,2000,1413.38,7.62,2023-10-19,109
2023-10-06,2023-10-26,1730,759.92,5.08,2023-10-26,780,-773.54,2.54,2510,-13.620000000000005,7.62,2023-10-26,110
2023-10-13,2023-11-02,1435,346.92,5.08,2023-11-02,530,-480.54,2.54,1965,-133.62,7.62,2023-11-02,111
2023-10-20,2023-11-09,1970,-1103.08,5.08,2023-11-09,705,487.46,2.54,2675,-615.6199999999999,7.62,2023-11-09,112
2023-10-27,2023-11-16,1260,-1187.08,5.08,2023-11-16,605,-182.54,2.54,1865,-1369.62,7.62,2023-11-16,113
2023-11-03,2023-11-24,1500,-1377.08,5.08,2023-11-24,590,92.46,2.54,2090,-1284.62,7.62,2023-11-24,114
2023-11-10,2023-11-30,1330,-1018.08,5.08,2023-11-30,580,1197.46,2.54,1910,179.38,7.62,2023-11-30,115
2023-11-17,2023-12-07,1565,-104.08,5.08,2023-12-07,710,817.46,2.54,2275,713.38,7.62,2023-12-07,116
2023-11-24,2023-12-14,935,-716.08,5.08,2023-12-14,480,857.46,2.54,1415,141.38,7.62,2023-12-14,117
2023-12-01,2023-12-21,780,-378.08,5.08,2023-12-21,435,1502.46,2.54,1215,1124.38,7.62,2023-12-21,118
2023-12-08,2023-12-28,1140,-949.08,5.08,2023-12-28,510,792.46,2.54,1650,-156.62,7.62,2023-12-28,119
2023-12-15,2024-01-04,1275,426.92,5.08,2024-01-04,680,-490.54,2.54,1955,-63.620000000000005,7.62,2024-01-04,120
2023-12-22,2024-01-11,1090,331.92,5.08,2024-01-11,480,-385.54,2.54,1570,-53.620000000000005,7.62,2024-01-11,121
2024-01-05,2024-01-25,1675,-1329.08,5.08,2024-01-25,725,1082.46,2.54,2400,-246.6199999999999,7.62,2024-01-25,122
2024-01-12,2024-02-01,1025,-314.08,5.08,2024-02-01,480,1282.46,2.54,1505,968.3800000000001,7.62,2024-02-01,123
2024-01-19,2024-02-08,1255,-954.08,5.08,2024-02-08,540,1382.46,2.54,1795,428.38,7.62,2024-02-08,124
2024-01-26,2024-02-15,875,-403.08,5.08,2024-02-15,470,1522.46,2.54,1345,1119.38,7.62,2024-02-15,125
2024-02-02,2024-02-22,1265,-551.08,5.08,2024-02-22,555,1422.46,2.54,1820,871.38,7.62,2024-02-22,126
2024-02-09,2024-02-29,1430,-168.08,5.08,2024-02-29,715,469.46,2.54,2145,301.38,7.62,2024-02-29,127
2024-02-16,2024-03-07,1310,-511.08,5.08,2024-03-07,620,1727.46,2.54,1930,1216.38,7.62,2024-03-07,128
2024-03-01,2024-03-21,740,-218.08,5.08,2024-03-21,465,694.46,2.54,1205,476.38,7.62,2024-03-21,129
2024-03-08,2024-03-28,1365,-956.08,5.08,2024-03-28,720,1264.46,2.54,2085,308.38,7.62,2024-03-28,130
2024-03-15,2024-04-04,1475,1036.92,5.08,2024-04-04,750,4.46,2.54,2225,1041.38,7.62,2024-04-04,131
2024-03-22,2024-04-11,1240,916.92,5.08,2024-04-11,680,-585.54,2.54,1920,331.38,7.62,2024-04-11,132
2024-04-05,2024-04-25,1730,289.92,5.08,2024-04-25,905,-890.54,2.54,2635,-600.6199999999999,7.62,2024-04-25,133
2024-04-12,2024-05-02,1330,151.92,5.08,2024-05-02,625,-610.54,2.54,1955,-458.62,7.62,2024-05-02,134
2024-04-19,2024-05-09,1845,-1708.08,5.08,2024-05-09,770,732.46,2.54,2615,-975.6199999999999,7.62,2024-05-09,135
2024-04-26,2024-05-16,1375,-1218.08,5.08,2024-05-16,730,1072.46,2.54,2105,-145.6199999999999,7.62,2024-05-16,136
2024-05-03,2024-05-23,1090,-613.08,5.08,2024-05-23,550,952.46,2.54,1640,339.38,7.62,2024-05-23,137
2024-05-17,2024-06-06,1880,436.92,5.08,2024-06-06,915,332.46,2.54,2795,769.38,7.62,2024-06-06,138
2024-05-24,2024-06-13,740,-382.08,5.08,2024-06-13,420,1427.46,2.54,1160,1045.38,7.62,2024-06-13,139
2024-05-31,2024-06-20,1125,-876.08,5.08,2024-06-20,610,692.46,2.54,1735,-183.62,7.62,2024-06-20,140
2024-06-07,2024-06-27,950,-596.08,5.08,2024-06-27,570,1252.46,2.54,1520,656.38,7.62,2024-06-27,141
2024-06-14,2024-07-05,1540,-1224.08,5.08,2024-07-05,830,1867.46,2.54,2370,643.3800000000001,7.62,2024-07-05,142
2024-06-21,2024-07-11,1215,-593.08,5.08,2024-07-11,655,1232.46,2.54,1870,639.38,7.62,2024-07-11,143
2024-06-28,2024-07-18,1215,569.92,5.08,2024-07-18,705,992.46,2.54,1920,1562.38,7.62,2024-07-18,144
2024-07-05,2024-07-25,1520,1319.92,5.08,2024-07-25,795,-720.54,2.54,2315,599.3800000000001,7.62,2024-07-25,145
2024-07-19,2024-08-08,1710,2304.92,5.08,2024-08-08,685,-648.54,2.54,2395,1656.38,7.62,2024-08-08,146
2024-07-26,2024-08-15,1430,279.92,5.08,2024-08-15,690,-35.54,2.54,2120,244.38000000000002,7.62,2024-08-15,147
2024-08-02,2024-08-22,2190,-1570.08,5.08,2024-08-22,860,1902.46,2.54,3050,332.3800000000001,7.62,2024-08-22,148
2024-08-09,2024-08-29,1675,-1448.08,5.08,2024-08-29,765,1367.46,2.54,2440,-80.61999999999989,7.62,2024-08-29,149
2024-08-16,2024-09-05,1640,1429.92,5.08,2024-09-05,645,-565.54,2.54,2285,864.3800000000001,7.62,2024-09-05,150
2024-08-23,2024-09-12,1860,1394.92,5.08,2024-09-12,775,-637.54,2.54,2635,757.3800000000001,7.62,2024-09-12,151
2024-08-30,2024-09-19,1220,326.92,5.08,2024-09-19,515,832.46,2.54,1735,1159.38,7.62,2024-09-19,152
2024-09-06,2024-09-26,1735,-1507.08,5.08,2024-09-26,840,702.46,2.54,2575,-804.6199999999999,7.62,2024-09-26,153
2024-09-13,2024-10-03,1420,1786.92,5.08,2024-10-03,805,439.46,2.54,2225,2226.38,7.62,2024-10-03,154
2024-09-20,2024-10-10,1540,1004.92,5.08,2024-10-10,635,-140.54,2.54,2175,864.38,7.62,2024-10-10,155
2024-10-04,2024-10-24,2115,461.92,5.08,2024-10-24,940,97.46,2.54,3055,559.38,7.62,2024-10-24,156
2024-10-11,2024-10-31,4440,976.92,5.08,2024-10-31,2060,-1737.54,2.54,6500,-760.62,7.62,2024-10-31,157
2024-10-18,2024-11-07,1680,-379.08,5.08,2024-11-07,560,349.46,2.54,2240,-29.620000000000005,7.62,2024-11-07,158
2024-10-25,2024-11-14,1880,-958.08,5.08,2024-11-14,685,497.46,2.54,2565,-460.62000000000006,7.62,2024-11-14,159
2024-11-01,2024-11-21,1125,-611.08,5.08,2024-11-21,500,1707.46,2.54,1625,1096.38,7.62,2024-11-21,160
2024-11-08,2024-11-29,1910,140.92,5.08,2024-11-29,905,-753.54,2.54,2815,-612.62,7.62,2024-11-29,161
2024-11-15,2024-12-05,1785,-1471.08,5.08,2024-12-05,800,912.46,2.54,2585,-558.6199999999999,7.62,2024-12-05,162
2024-11-22,2024-12-12,1975,-836.08,5.08,2024-12-12,940,354.46,2.54,2915,-481.62000000000006,7.62,2024-12-12,163
2024-12-06,2024-12-26,1290,-188.08,5.08,2024-12-26,805,-735.54,2.54,2095,-923.62,7.62,2024-12-26,164
2024-12-13,2025-01-02,2070,239.92,5.08,2025-01-02,940,-928.54,2.54,3010,-688.62,7.62,2025-01-02,165
2024-12-20,2025-01-10,1995,-498.08,5.08,2025-01-10,1015,-985.54,2.54,3010,-1483.62,7.62,2025-01-10,166
2024-12-27,2025-01-16,1470,858.92,5.08,2025-01-16,655,-550.54,2.54,2125,308.38,7.62,2025-01-16,167
2025-01-03,2025-01-23,2240,-1394.08,5.08,2025-01-23,990,2167.46,2.54,3230,773.3800000000001,7.62,2025-01-23,168
2025-01-17,2025-02-06,1520,544.92,5.08,2025-02-06,675,-195.54,2.54,2195,349.38,7.62,2025-02-06,169
2025-01-24,2025-02-13,1310,1096.92,5.08,2025-02-13,555,-490.54,2.54,1865,606.3800000000001,7.62,2025-02-13,170
2025-01-31,2025-02-20,1950,-30.08,5.08,2025-02-20,805,-255.54,2.54,2755,-285.62,7.62,2025-02-20,171
2025-02-07,2025-02-27,1765,2474.92,5.08,2025-02-27,840,-795.54,2.54,2605,1679.38,7.62,2025-02-27,172
2025-02-14,2025-03-06,1810,-585.08,5.08,2025-03-06,785,-780.54,2.54,2595,-1365.62,7.62,2025-03-06,173
2025-02-21,2025-03-13,1995,-2180.08,5.08,2025-03-13,885,-880.54,2.54,2880,-3060.62,7.62,2025-03-13,174
2025-02-28,2025-03-20,1645,1084.92,5.08,2025-03-20,745,-743.54,2.54,2390,341.3800000000001,7.62,2025-03-20,175
2025-03-07,2025-03-27,2140,1369.92,5.08,2025-03-27,960,-925.54,2.54,3100,444.3800000000001,7.62,2025-03-27,176
2025-03-14,2025-04-03,1750,3014.92,5.08,2025-04-03,860,-833.54,2.54,2610,2181.38,7.62,2025-04-03,177
2025-03-21,2025-04-10,1330,3664.92,5.08,2025-04-10,595,-535.54,2.54,1925,3129.38,7.62,2025-04-10,178
2025-03-28,2025-04-17,1815,4899.92,5.08,2025-04-17,860,-848.54,2.54,2675,4051.38,7.62,2025-04-17,179
2025-04-11,2025-05-01,2660,-1228.08,5.08,2025-05-01,1105,1797.46,2.54,3765,569.3800000000001,7.62,2025-05-01,180
2025-05-02,2025-05-22,2375,-900.08,5.08,2025-05-22,935,2342.46,2.54,3310,1442.38,7.62,2025-05-22,181
2025-05-16,2025-06-05,2105,1184.92,5.08,2025-06-05,830,-618.54,2.54,2935,566.3800000000001,7.62,2025-06-05,182
2025-05-23,2025-06-12,2270,-1129.08,5.08,2025-06-12,835,2382.46,2.54,3105,1253.38,7.62,2025-06-12,183
2025-06-06,2025-06-26,1805,-928.08,5.08,2025-06-26,750,759.46,2.54,2555,-168.62,7.62,2025-06-26,184
2025-06-13,2025-07-03,2470,-2181.08,5.08,2025-07-03,1130,472.46,2.54,3600,-1708.62,7.62,2025-07-03,185
2025-06-20,2025-07-10,2605,-2343.08,5.08,2025-07-10,1080,337.46,2.54,3685,-2005.62,7.62,2025-07-10,186
2025-07-11,2025-07-31,1905,166.92,5.08,2025-07-31,830,-5.54,2.54,2735,161.38,7.62,2025-07-31,187
2025-07-18,2025-08-07,2215,1161.92,5.08,2025-08-07,960,-525.54,2.54,3175,636.3800000000001,7.62,2025-08-07,188
2025-08-01,2025-08-21,2240,-203.08,5.08,2025-08-21,1060,977.46,2.54,3300,774.38,7.62,2025-08-21,189
2025-08-08,2025-08-28,1820,-838.08,5.08,2025-08-28,735,564.46,2.54,2555,-273.62,7.62,2025-08-28,190
2025-08-22,2025-09-11,2070,-573.08,5.08,2025-09-11,920,1574.46,2.54,2990,1001.38,7.62,2025-09-11,191
2025-09-05,2025-09-25,2150,-323.08,5.08,2025-09-25,945,1777.46,2.54,3095,1454.38,7.62,2025-09-25,192
2025-09-12,2025-10-02,1560,76.92,5.08,2025-10-02,845,1427.46,2.54,2405,1504.38,7.62,2025-10-02,193
2025-09-19,2025-10-09,2355,406.92,5.08,2025-10-09,1000,-520.54,2.54,3355,-113.61999999999995,7.62,2025-10-09,194
2025-09-26,2025-10-16,1855,4601.92,5.08,2025-10-16,955,-347.54,2.54,2810,4254.38,7.62,2025-10-16,195
2025-10-03,2025-10-23,2940,1256.92,5.08,2025-10-23,1390,-957.54,2.54,4330,299.3800000000001,7.62,2025-10-23,196
2025-10-24,2025-11-13,2495,2339.92,5.08,2025-11-13,1100,-878.54,2.54,3595,1461.38,7.62,2025-11-13,197
2025-10-31,2025-11-20,1995,1634.92,5.08,2025-11-20,895,-890.54,2.54,2890,744.3800000000001,7.62,2025-11-20,198
2025-11-07,2025-11-28,2725,-1104.08,5.08,2025-11-28,1150,-685.54,2.54,3875,-1789.62,7.62,2025-11-28,199
2025-11-14,2025-12-04,3120,-699.08,5.08,2025-12-04,1400,-670.54,2.54,4520,-1369.62,7.62,2025-12-04,200
2025-11-21,2025-12-11,3055,-2523.08,5.08,2025-12-11,1365,1912.46,2.54,4420,-610.6199999999999,7.62,2025-12-11,201
2025-11-28,2025-12-18,1475,89.92,5.08,2025-12-18,705,-700.54,2.54,2180,-610.62,7.62,2025-12-18,202
2025-12-05,2025-12-26,1875,-691.08,5.08,2025-12-26,1070,-1030.54,2.54,2945,-1721.62,7.62,2025-12-26,203
2025-12-12,2026-01-02,2405,951.92,5.08,2026-01-02,1175,-1095.54,2.54,3580,-143.62,7.62,2026-01-02,204
2025-12-19,2026-01-08,2530,-418.08,5.08,2026-01-08,1190,247.46,2.54,3720,-170.61999999999998,7.62,2026-01-08,205
2026-01-02,2026-01-22,2815,591.92,5.08,2026-01-22,1235,-445.54,2.54,4050,146.37999999999994,7.62,2026-01-22,206
2026-01-09,2026-01-29,2270,1551.92,5.08,2026-01-29,1035,-965.54,2.54,3305,586.3800000000001,7.62,2026-01-29,207
2026-01-23,2026-02-12,1970,2274.92,5.08,2026-02-12,835,-805.54,2.54,2805,1469.38,7.62,2026-02-12,208
2026-01-30,2026-02-19,2745,2096.92,5.08,2026-02-19,1230,-1213.54,2.54,3975,883.3800000000001,7.62,2026-02-19,209
