trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,result,exit_method,in_range
2023-11-27,2023-12-01,SPX,4,530.0,-112.27,12.69,LOSS,expiration,False
2023-12-04,2023-12-08,SPX,4,270.0,-452.35,13.08,LOSS,expiration,False
2023-12-11,2023-12-15,SPX,4,290.0,1891.46,12.63,WIN,expiration,True
2023-12-18,2023-12-22,SPX,4,310.0,-519.36,12.56,LOSS,expiration,False
2024-01-08,2024-01-12,SPX,4,300.0,-502.61,13.08,LOSS,expiration,False
2024-01-22,2024-01-26,SPX,4,325.0,-544.49,13.19,LOSS,expiration,False
2024-01-29,2024-02-02,SPX,4,370.0,-619.88,13.6,LOSS,expiration,False
2024-02-05,2024-02-09,SPX,4,310.0,588.03,13.67,WIN,expiration,True
2024-02-12,2024-02-16,SPX,4,290.0,-485.85,13.93,LOSS,expiration,False
2024-02-26,2024-03-01,SPX,4,285.0,-477.48,13.74,LOSS,expiration,False
2024-03-04,2024-03-08,SPX,4,300.0,-502.61,13.49,LOSS,expiration,False
2024-03-11,2024-03-15,SPX,4,320.0,-536.11,15.22,LOSS,expiration,False
2024-03-18,2024-03-22,SPX,4,295.0,-494.23,14.33,LOSS,expiration,False
2024-04-01,2024-04-05,SPX,4,295.0,-494.23,13.65,LOSS,expiration,False
2024-04-08,2024-04-12,SPX,4,295.0,-494.23,15.19,LOSS,expiration,False
2024-04-15,2024-04-19,SPX,4,410.0,-686.89,19.23,LOSS,expiration,False
2024-04-22,2024-04-26,SPX,4,295.0,-494.23,16.94,LOSS,expiration,False
2024-04-29,2024-05-03,SPX,4,315.0,-527.74,14.67,LOSS,expiration,False
2024-05-06,2024-05-10,SPX,4,310.0,-519.36,13.49,LOSS,expiration,False
2024-05-13,2024-05-17,SPX,4,295.0,-494.23,13.6,LOSS,expiration,False
2024-05-20,2024-05-24,SPX,4,325.0,-544.49,12.15,LOSS,expiration,False
2024-06-03,2024-06-07,SPX,4,310.0,-519.36,13.11,LOSS,expiration,False
2024-06-10,2024-06-14,SPX,4,330.0,-552.87,12.74,LOSS,expiration,False
2024-06-17,2024-06-21,SPX,4,305.0,-510.98,12.75,LOSS,expiration,False
2024-06-24,2024-06-28,SPX,4,285.0,-477.48,13.33,LOSS,expiration,False
2024-07-01,2024-07-05,SPX,4,305.0,4148.19,12.22,WIN,expiration,True
2024-07-08,2024-07-12,SPX,4,305.0,-510.98,12.37,LOSS,expiration,False
2024-07-15,2024-07-19,SPX,4,295.0,2018.8,13.12,WIN,expiration,True
2024-07-22,2024-07-26,SPX,4,300.0,2161.19,14.91,WIN,expiration,True
2024-07-29,2024-08-02,SPX,4,310.0,-519.36,16.6,LOSS,expiration,False
2024-08-05,2024-08-09,SPX,4,680.0,-1139.24,38.57,LOSS,expiration,False
2024-08-12,2024-08-16,SPX,4,390.0,309.94,20.71,WIN,expiration,True
2024-08-19,2024-08-23,SPX,4,305.0,-510.98,14.65,LOSS,expiration,False
2024-08-26,2024-08-30,SPX,4,295.0,-494.23,16.15,LOSS,expiration,False
2024-09-09,2024-09-13,SPX,4,400.0,4526.8,19.45,WIN,expiration,True
2024-09-16,2024-09-20,SPX,4,295.0,-494.23,17.14,LOSS,expiration,False
2024-09-23,2024-09-27,SPX,4,310.0,-519.36,15.89,LOSS,expiration,False
2024-09-30,2024-10-04,SPX,4,295.0,-494.23,16.73,LOSS,expiration,False
2024-10-07,2024-10-11,SPX,4,380.0,-636.63,22.64,LOSS,expiration,False
2024-10-14,2024-10-18,SPX,4,400.0,-670.14,19.7,LOSS,expiration,False
2024-10-21,2024-10-25,SPX,4,400.0,-670.14,18.37,LOSS,expiration,False
2024-10-28,2024-11-01,SPX,4,410.0,-686.89,19.8,LOSS,expiration,False
2024-11-04,2024-11-08,SPX,4,395.0,-661.76,21.98,LOSS,expiration,False
2024-11-11,2024-11-15,SPX,4,295.0,2960.36,14.97,WIN,expiration,True
2024-11-18,2024-11-22,SPX,4,295.0,-494.23,15.58,LOSS,expiration,False
2024-11-25,2024-11-29,SPX,4,330.0,-552.87,14.6,LOSS,expiration,False
2024-12-02,2024-12-06,SPX,4,295.0,-494.23,13.34,LOSS,expiration,False
2024-12-09,2024-12-13,SPX,4,330.0,-552.87,14.19,LOSS,expiration,False
2024-12-16,2024-12-20,SPX,4,290.0,-485.85,14.69,LOSS,expiration,False
2024-12-23,2024-12-27,SPX,4,410.0,-686.89,16.78,LOSS,expiration,False
2024-12-30,2025-01-03,SPX,4,295.0,-494.23,17.4,LOSS,expiration,False
2025-01-06,2025-01-10,SPX,4,335.0,1455.88,16.04,WIN,expiration,True
2025-01-13,2025-01-17,SPX,4,395.0,3804.76,19.19,WIN,expiration,True
2025-01-27,2025-01-31,SPX,4,405.0,-678.52,17.9,LOSS,expiration,False
2025-02-03,2025-02-07,SPX,4,410.0,-686.89,18.62,LOSS,expiration,False
2025-02-10,2025-02-14,SPX,4,305.0,-510.98,15.81,LOSS,expiration,False
2025-02-24,2025-02-28,SPX,4,385.0,-645.01,18.98,LOSS,expiration,False
2025-03-03,2025-03-07,SPX,4,475.0,-795.79,22.78,LOSS,expiration,False
2025-03-10,2025-03-14,SPX,4,605.0,-1013.59,27.86,LOSS,expiration,False
2025-03-17,2025-03-21,SPX,4,410.0,-686.89,20.51,LOSS,expiration,False
2025-03-24,2025-03-28,SPX,4,410.0,1983.6,17.48,WIN,expiration,True
2025-03-31,2025-04-04,SPX,4,405.0,-678.52,22.28,LOSS,expiration,False
2025-04-07,2025-04-11,SPX,4,1200.0,-609.84,46.98,LOSS,expiration,False
2025-04-21,2025-04-25,SPX,4,770.0,-1290.02,33.82,LOSS,expiration,False
2025-04-28,2025-05-02,SPX,4,505.0,-846.05,25.15,LOSS,expiration,False
2025-05-05,2025-05-09,SPX,4,380.0,-636.63,23.64,LOSS,expiration,False
2025-05-12,2025-05-16,SPX,4,415.0,708.66,18.39,WIN,expiration,True
2025-05-19,2025-05-23,SPX,4,420.0,3849.99,18.14,WIN,expiration,True
2025-06-02,2025-06-06,SPX,4,410.0,-686.89,18.36,LOSS,expiration,False
2025-06-09,2025-06-13,SPX,4,395.0,-661.76,17.16,LOSS,expiration,False
2025-06-16,2025-06-20,SPX,4,400.0,-670.14,19.11,LOSS,expiration,False
2025-06-23,2025-06-27,SPX,4,410.0,4662.54,19.83,WIN,expiration,True
2025-07-07,2025-07-11,SPX,4,425.0,-712.02,17.79,LOSS,expiration,False
2025-07-14,2025-07-18,SPX,4,400.0,-670.14,17.2,LOSS,expiration,False
2025-07-21,2025-07-25,SPX,4,295.0,-494.23,16.65,LOSS,expiration,False
2025-07-28,2025-08-01,SPX,4,295.0,1685.37,15.03,WIN,expiration,True
2025-08-04,2025-08-08,SPX,4,390.0,-653.39,17.52,LOSS,expiration,False
2025-08-11,2025-08-15,SPX,4,295.0,-494.23,16.25,LOSS,expiration,False
2025-08-18,2025-08-22,SPX,4,305.0,-510.98,14.99,LOSS,expiration,False
2025-08-25,2025-08-29,SPX,4,300.0,-502.61,14.79,LOSS,expiration,False
2025-09-08,2025-09-12,SPX,4,280.0,-469.1,15.11,LOSS,expiration,False
2025-09-15,2025-09-19,SPX,4,300.0,-502.61,15.69,LOSS,expiration,False
2025-09-22,2025-09-26,SPX,4,280.0,-469.1,16.1,LOSS,expiration,False
2025-09-29,2025-10-03,SPX,4,295.0,-494.23,16.12,LOSS,expiration,False
2025-10-06,2025-10-10,SPX,4,315.0,-527.74,16.37,LOSS,expiration,False
2025-10-13,2025-10-17,SPX,4,400.0,-670.14,19.03,LOSS,expiration,False
2025-10-20,2025-10-24,SPX,4,400.0,-670.14,18.23,LOSS,expiration,False
2025-10-27,2025-10-31,SPX,4,285.0,-477.48,15.79,LOSS,expiration,False
2025-11-03,2025-11-07,SPX,4,385.0,4582.12,17.17,WIN,expiration,True
2025-11-10,2025-11-14,SPX,4,405.0,-529.39,17.6,LOSS,expiration,False
2025-11-17,2025-11-21,SPX,4,405.0,-678.52,22.38,LOSS,expiration,False
2025-11-24,2025-11-28,SPX,4,400.0,3365.75,20.52,WIN,expiration,True
2025-12-01,2025-12-05,SPX,4,300.0,-502.61,17.24,LOSS,expiration,False
2025-12-08,2025-12-12,SPX,4,305.0,-510.98,16.66,LOSS,expiration,False
2025-12-15,2025-12-19,SPX,4,305.0,-510.98,16.5,LOSS,expiration,False
2025-12-22,2025-12-26,SPX,4,320.0,-536.11,14.08,LOSS,expiration,False
2025-12-29,2026-01-02,SPX,4,310.0,-519.36,14.2,LOSS,expiration,False
2026-01-05,2026-01-09,SPX,4,315.0,-527.74,14.9,LOSS,expiration,False
2026-01-12,2026-01-16,SPX,4,305.0,-510.98,15.12,LOSS,expiration,False
2026-01-26,2026-01-30,SPX,4,305.0,-510.98,16.15,LOSS,expiration,False
2026-02-02,2026-02-06,SPX,4,315.0,-527.74,16.34,LOSS,expiration,False
2026-02-09,2026-02-13,SPX,4,430.0,4947.33,17.36,WIN,expiration,True
2026-02-23,2026-02-27,SPX,4,385.0,-645.01,21.01,LOSS,expiration,False
2026-03-02,2026-03-06,SPX,4,415.0,3489.76,21.44,WIN,expiration,True
2026-03-09,2026-03-13,SPX,4,520.0,-871.18,25.5,LOSS,expiration,False
2026-03-16,2026-03-20,SPX,4,395.0,4612.24,23.51,WIN,expiration,True
2026-03-23,2026-03-27,SPX,4,515.0,4808.28,26.15,WIN,expiration,True
2026-04-06,2026-04-10,SPX,4,390.0,5527.0,24.17,WIN,expiration,True
2026-04-13,2026-04-17,SPX,4,405.0,-678.52,19.12,LOSS,expiration,False
2026-04-20,2026-04-24,SPX,4,375.0,-628.26,18.87,LOSS,expiration,False
2026-04-27,2026-05-01,SPX,4,415.0,-695.27,18.02,LOSS,expiration,False
2026-05-04,2026-05-08,SPX,4,405.0,1176.06,18.29,WIN,expiration,True
