trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3
2021-03-19,2021-04-01,SPX,13,0.15,Inverse Butterfly 1-2-1 (calls),3900.36,4019.79,3900.0,3880.0,3920.0,160.0,22.34,17.34,127.6,160.0,40.0,80.0,120.0,WIN,expiration,200.0,-1610.0,10.0,15.0,-70.0,100.0,35.0,10.0,40.0,40.0,40.0,40.0,10.0,80.0,80.0,80.0,80.0,10.0,120.0,120.0,120.0,120.0
2021-03-26,2021-04-09,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3927.31,4127.76,3925.0,3910.0,3940.0,105.0,18.98,13.81,106.2,105.0,26.25,52.5,78.75,WIN,expiration,275.0,-1790.0,15.0,40.0,-100.0,95.0,100.0,15.0,26.25,26.25,26.25,26.25,15.0,40.0,52.5,52.5,52.5,15.0,40.0,78.75,78.75,78.75
2021-04-09,2021-04-23,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4103.29,4179.49,4105.0,4090.0,4120.0,125.0,17.14,11.82,95.0,125.0,125.0,125.0,125.0,WIN,expiration,140.0,-1860.0,0.0,30.0,85.0,75.0,45.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
2021-04-16,2021-04-30,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4173.23,4181.81,4175.0,4160.0,4190.0,110.0,16.77,12.27,100.3,-709.0,27.5,55.0,82.5,LOSS,expiration,280.0,-2015.0,-5.0,5.0,-10.0,-10.0,-50.0,27.5,27.5,27.5,27.5,27.5,-5.0,5.0,55.0,55.0,55.0,-5.0,5.0,82.5,82.5,82.5
2021-04-23,2021-05-07,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4153.09,4231.53,4155.0,4140.0,4170.0,85.0,18.03,13.45,109.4,85.0,21.25,42.5,63.75,WIN,expiration,130.0,-1810.0,0.0,5.0,100.0,0.0,-50.0,21.25,21.25,21.25,21.25,21.25,42.5,42.5,42.5,42.5,42.5,0.0,5.0,63.75,63.75,63.75
2021-04-30,2021-05-14,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4196.6,4172.9,4195.0,4180.0,4210.0,150.0,17.98,13.94,114.6,150.0,37.5,75.0,112.5,WIN,expiration,375.0,-2720.0,55.0,35.0,20.0,65.0,10.0,37.5,37.5,37.5,37.5,37.5,75.0,75.0,75.0,75.0,75.0,112.5,112.5,112.5,112.5,112.5
2021-05-07,2021-05-21,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4219.5,4156.18,4220.0,4205.0,4235.0,105.0,18.02,12.23,101.1,105.0,26.25,52.5,78.75,WIN,expiration,110.0,-1100.0,0.0,-5.0,10.0,-25.0,-32.5,26.25,26.25,26.25,26.25,26.25,52.5,52.5,52.5,52.5,52.5,78.75,78.75,78.75,78.75,78.75
2021-05-14,2021-05-28,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4156.78,4204.6,4155.0,4135.0,4175.0,115.0,19.7,15.64,127.4,115.0,28.75,57.5,86.25,WIN,expiration,225.0,-1800.0,0.0,-20.0,10.0,-20.0,10.0,28.75,28.75,28.75,28.75,28.75,57.5,57.5,57.5,57.5,57.5,86.25,86.25,86.25,86.25,86.25
2021-05-21,2021-06-04,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4188.5,4229.55,4190.0,4175.0,4205.0,85.0,19.92,13.12,107.6,85.0,21.25,42.5,63.75,WIN,expiration,75.0,-1850.0,-5.0,-20.0,-200.0,-50.0,-50.0,-5.0,-20.0,-200.0,-50.0,-50.0,-5.0,-20.0,-200.0,-50.0,-50.0,-5.0,-20.0,-200.0,-50.0,-50.0
2021-05-28,2021-06-11,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4215.32,4247.4,4215.0,4200.0,4230.0,120.0,16.49,10.91,90.1,120.0,30.0,60.0,90.0,WIN,expiration,220.0,-1450.0,-10.0,220.0,-30.0,-40.0,-10.0,-10.0,30.0,30.0,30.0,30.0,-10.0,60.0,60.0,60.0,60.0,-10.0,90.0,90.0,90.0,90.0
2021-06-04,2021-06-18,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4217.1,4165.59,4215.0,4200.0,4230.0,120.0,16.65,12.18,100.6,120.0,30.0,60.0,90.0,WIN,expiration,260.0,-1820.0,15.0,5.0,-215.0,-5.0,20.0,30.0,30.0,30.0,30.0,30.0,60.0,60.0,60.0,60.0,60.0,90.0,90.0,90.0,90.0,90.0
2021-06-11,2021-06-25,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4243.32,4280.68,4245.0,4235.0,4255.0,120.0,15.43,9.84,81.7,120.0,30.0,60.0,90.0,WIN,expiration,180.0,-2510.0,65.0,65.0,40.0,40.0,5.0,30.0,30.0,30.0,30.0,30.0,60.0,60.0,60.0,60.0,60.0,65.0,90.0,90.0,90.0,90.0
2021-06-18,2021-07-02,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4188.86,4352.38,4190.0,4170.0,4210.0,130.0,19.52,14.64,120.1,130.0,32.5,65.0,97.5,WIN,expiration,145.0,-1990.0,0.0,15.0,100.0,45.0,80.0,32.5,32.5,32.5,32.5,32.5,0.0,65.0,65.0,65.0,65.0,0.0,15.0,97.5,97.5,97.5
2021-06-25,2021-07-09,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4274.57,4369.36,4275.0,4265.0,4285.0,70.0,15.71,8.62,72.2,70.0,17.5,35.0,52.5,WIN,expiration,320.0,-1800.0,10.0,5.0,45.0,65.0,65.0,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,52.5,52.5,52.5,52.5,52.5
2021-07-02,2021-07-16,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4333.06,4326.81,4335.0,4325.0,4345.0,70.0,14.52,8.19,69.5,-111.0,17.5,35.0,-111.0,LOSS,expiration,50.0,-2090.0,-10.0,-30.0,15.0,35.0,35.0,17.5,17.5,17.5,17.5,17.5,-10.0,-30.0,35.0,35.0,35.0,-10.0,-30.0,15.0,35.0,35.0
2021-07-09,2021-07-23,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4349.82,4411.1,4350.0,4335.0,4365.0,105.0,16.97,10.8,92.0,105.0,26.25,52.5,78.75,WIN,expiration,320.0,-830.0,-5.0,20.0,5.0,17.5,-50.0,-5.0,26.25,26.25,26.25,26.25,-5.0,52.5,52.5,52.5,52.5,-5.0,78.75,78.75,78.75,78.75
2021-07-16,2021-07-30,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4365.01,4395.97,4365.0,4350.0,4380.0,105.0,16.42,11.56,98.8,105.0,26.25,52.5,78.75,WIN,expiration,105.0,-850.0,-5.0,-20.0,-45.0,35.0,55.0,-5.0,-20.0,26.25,26.25,26.25,-5.0,-20.0,-45.0,35.0,52.5,-5.0,-20.0,-45.0,35.0,55.0
2021-07-23,2021-08-06,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4382.7,4436.2,4385.0,4370.0,4400.0,115.0,17.21,10.95,94.0,115.0,28.75,57.5,86.25,WIN,expiration,180.0,-1410.0,15.0,20.0,35.0,180.0,-35.0,28.75,28.75,28.75,28.75,28.75,15.0,20.0,57.5,57.5,57.5,15.0,20.0,86.25,86.25,86.25
2021-07-30,2021-08-13,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4406.6,4467.97,4405.0,4390.0,4420.0,335.0,17.89,12.2,105.3,335.0,83.75,167.5,251.25,WIN,expiration,425.0,-2490.0,230.0,210.0,215.0,180.0,245.0,83.75,83.75,83.75,83.75,83.75,167.5,167.5,167.5,167.5,167.5,230.0,251.25,251.25,251.25,251.25
2021-08-06,2021-08-20,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4431.13,4400.27,4430.0,4415.0,4445.0,105.0,16.94,11.1,96.3,105.0,26.25,105.0,105.0,WIN,expiration,35.0,-2050.0,-15.0,-40.0,-5.0,-45.0,-50.0,-15.0,-40.0,-5.0,-45.0,26.25,-15.0,-40.0,-5.0,-45.0,-50.0,-15.0,-40.0,-5.0,-45.0,-50.0
2021-08-13,2021-08-27,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4464.73,4508.71,4465.0,4455.0,4475.0,70.0,15.33,8.7,76.1,70.0,17.5,35.0,52.5,WIN,expiration,85.0,-1520.0,10.0,5.0,10.0,10.0,85.0,10.0,17.5,17.5,17.5,17.5,10.0,5.0,10.0,10.0,35.0,10.0,5.0,10.0,10.0,52.5
2021-08-20,2021-09-03,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4400.27,4535.22,4400.0,4385.0,4415.0,55.0,21.57,12.34,106.3,55.0,13.75,27.5,41.25,WIN,expiration,295.0,-2170.0,-10.0,30.0,10.0,295.0,-105.0,-10.0,13.75,13.75,13.75,13.75,-10.0,27.5,27.5,27.5,27.5,-10.0,30.0,41.25,41.25,41.25
2021-08-27,2021-09-10,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4484.57,4459.16,4485.0,4470.0,4500.0,265.0,17.59,10.04,88.2,265.0,66.25,132.5,198.75,WIN,expiration,410.0,-3510.0,165.0,165.0,205.0,170.0,170.0,66.25,66.25,66.25,66.25,66.25,132.5,132.5,132.5,132.5,132.5,165.0,198.75,198.75,198.75,198.75
2021-09-03,2021-09-17,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4529.59,4433.19,4530.0,4515.0,4545.0,195.0,16.6,9.87,87.5,195.0,48.75,97.5,146.25,WIN,expiration,185.0,-900.0,65.0,55.0,20.0,12.5,52.5,48.75,48.75,48.75,48.75,48.75,65.0,55.0,20.0,12.5,97.5,65.0,55.0,20.0,12.5,52.5
2021-09-10,2021-09-24,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4502.2,4455.58,4500.0,4485.0,4515.0,80.0,17.69,12.36,109.0,80.0,20.0,40.0,60.0,WIN,expiration,85.0,-620.0,-20.0,-45.0,-80.0,15.0,32.5,-20.0,-45.0,-80.0,15.0,20.0,-20.0,-45.0,-80.0,15.0,40.0,-20.0,-45.0,-80.0,15.0,32.5
2021-09-17,2021-10-01,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4451.54,4355.01,4450.0,4430.0,4470.0,135.0,19.5,14.58,127.1,135.0,33.75,67.5,101.25,WIN,expiration,605.0,-1310.0,-65.0,-55.0,-20.0,-170.0,-175.0,-65.0,33.75,33.75,33.75,33.75,-65.0,67.5,67.5,67.5,67.5,-65.0,101.25,101.25,101.25,101.25
2021-09-24,2021-10-08,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4452.18,4390.96,4450.0,4430.0,4470.0,145.0,18.68,13.93,121.5,145.0,36.25,72.5,108.75,WIN,expiration,145.0,-510.0,-15.0,-65.0,52.5,15.0,87.5,-15.0,-65.0,36.25,36.25,36.25,-15.0,-65.0,52.5,15.0,72.5,-15.0,-65.0,52.5,15.0,108.75
2021-10-01,2021-10-15,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4309.7,4471.01,4310.0,4285.0,4335.0,130.0,22.91,19.74,166.6,130.0,32.5,65.0,97.5,WIN,expiration,360.0,-5790.0,0.0,205.0,-180.0,30.0,-50.0,0.0,32.5,32.5,32.5,32.5,0.0,65.0,65.0,65.0,65.0,0.0,97.5,97.5,97.5,97.5
2021-10-08,2021-10-22,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4398.49,4545.08,4400.0,4380.0,4420.0,125.0,18.92,14.67,126.4,125.0,31.25,62.5,93.75,WIN,expiration,365.0,-2180.0,5.0,-35.0,20.0,45.0,100.0,5.0,-35.0,31.25,31.25,31.25,5.0,-35.0,62.5,62.5,62.5,5.0,-35.0,93.75,93.75,93.75
2021-10-15,2021-10-29,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4465.65,4604.75,4465.0,4450.0,4480.0,110.0,15.9,11.02,96.4,110.0,27.5,55.0,82.5,WIN,expiration,255.0,-2640.0,10.0,30.0,135.0,85.0,180.0,27.5,27.5,27.5,27.5,27.5,10.0,55.0,55.0,55.0,55.0,10.0,82.5,82.5,82.5,82.5
2021-10-22,2021-11-05,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4552.15,4696.4,4550.0,4535.0,4565.0,105.0,15.06,10.74,95.7,105.0,26.25,52.5,78.75,WIN,expiration,285.0,-2410.0,-10.0,285.0,-35.0,15.0,65.0,-10.0,26.25,26.25,26.25,26.25,-10.0,52.5,52.5,52.5,52.5,-10.0,78.75,78.75,78.75,78.75
2021-10-29,2021-11-12,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4585.1,4682.96,4585.0,4565.0,4605.0,155.0,17.06,13.07,117.3,155.0,38.75,77.5,116.25,WIN,expiration,210.0,-2430.0,-5.0,20.0,120.0,115.0,130.0,38.75,38.75,38.75,38.75,38.75,77.5,77.5,77.5,77.5,77.5,-5.0,20.0,116.25,116.25,116.25
2021-11-05,2021-11-19,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4713.96,4697.95,4715.0,4700.0,4730.0,125.0,15.07,10.01,92.4,125.0,31.25,62.5,93.75,WIN,expiration,112.5,-630.0,10.0,20.0,20.0,-40.0,-70.0,10.0,20.0,20.0,-40.0,-70.0,10.0,20.0,20.0,-40.0,-70.0,10.0,20.0,20.0,-40.0,-70.0
2021-11-12,2021-11-26,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4653.64,4596.63,4655.0,4640.0,4670.0,95.0,17.08,10.9,99.3,95.0,23.75,47.5,71.25,WIN,expiration,87.5,-1620.0,10.0,20.0,15.0,85.0,15.0,23.75,23.75,23.75,23.75,23.75,10.0,20.0,15.0,47.5,47.5,10.0,20.0,15.0,71.25,71.25
2021-11-19,2021-12-03,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4710.65,4577.1,4710.0,4695.0,4725.0,110.0,17.87,11.62,107.2,110.0,27.5,55.0,82.5,WIN,expiration,300.0,-1110.0,5.0,-10.0,-20.0,-20.0,12.5,5.0,-10.0,27.5,27.5,27.5,5.0,-10.0,55.0,55.0,55.0,5.0,-10.0,82.5,82.5,82.5
2021-11-26,2021-12-10,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4624.37,4711.65,4625.0,4600.0,4650.0,145.0,25.77,20.15,182.5,145.0,36.25,72.5,108.75,WIN,expiration,310.0,-2850.0,35.0,95.0,-65.0,-115.0,15.0,35.0,36.25,36.25,36.25,36.25,35.0,72.5,72.5,72.5,72.5,35.0,108.75,108.75,108.75,108.75
2021-12-03,2021-12-17,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4577.1,4620.26,4575.0,4540.0,4610.0,290.0,28.99,26.27,235.5,290.0,72.5,145.0,217.5,WIN,expiration,495.0,-3820.0,55.0,85.0,145.0,110.0,80.0,55.0,72.5,72.5,72.5,72.5,55.0,145.0,145.0,145.0,145.0,55.0,85.0,217.5,217.5,217.5
2021-12-17,2021-12-31,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4624.26,4766.1,4625.0,4600.0,4650.0,155.0,22.2,17.75,160.7,155.0,38.75,77.5,116.25,WIN,expiration,210.0,-3180.0,15.0,-35.0,90.0,90.0,175.0,15.0,-35.0,38.75,38.75,38.75,15.0,-35.0,77.5,77.5,77.5,15.0,-35.0,90.0,90.0,116.25
2021-12-31,2022-01-14,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4775.22,4661.92,4775.0,4760.0,4790.0,90.0,17.72,12.28,114.9,90.0,22.5,45.0,67.5,WIN,expiration,87.5,-1800.0,5.0,15.0,-25.0,72.5,57.5,22.5,22.5,22.5,22.5,22.5,45.0,45.0,45.0,45.0,45.0,5.0,15.0,-25.0,67.5,67.5
2022-01-07,2022-01-21,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4703.29,4397.87,4705.0,4685.0,4725.0,100.0,19.15,14.27,131.5,100.0,25.0,50.0,75.0,WIN,expiration,87.5,-630.0,-30.0,-70.0,-75.0,-20.0,-20.0,-30.0,-70.0,-75.0,-20.0,-20.0,-30.0,-70.0,-75.0,-20.0,-20.0,-30.0,-70.0,-75.0,-20.0,-20.0
2022-01-14,2022-01-28,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4659.03,4431.8,4660.0,4635.0,4685.0,140.0,20.24,17.45,159.3,140.0,35.0,70.0,105.0,WIN,expiration,140.0,-1320.0,-5.0,-70.0,-105.0,120.0,130.0,-5.0,-70.0,35.0,35.0,35.0,-5.0,-70.0,70.0,70.0,70.0,-5.0,-70.0,105.0,105.0,105.0
2022-01-21,2022-02-04,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4450.74,4499.81,4450.0,4420.0,4480.0,250.0,27.11,24.4,212.7,250.0,62.5,125.0,187.5,WIN,expiration,225.0,-2370.0,100.0,65.0,25.0,10.0,130.0,62.5,62.5,62.5,62.5,62.5,100.0,65.0,25.0,10.0,125.0,100.0,65.0,25.0,10.0,130.0
2022-01-28,2022-02-11,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4297.45,4416.86,4295.0,4255.0,4335.0,215.0,31.85,30.34,255.4,215.0,53.75,107.5,161.25,WIN,expiration,310.0,-3290.0,20.0,-5.0,70.0,100.0,75.0,20.0,53.75,53.75,53.75,53.75,20.0,107.5,107.5,107.5,107.5,20.0,161.25,161.25,161.25,161.25
2022-02-04,2022-02-18,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4484.16,4348.67,4485.0,4455.0,4515.0,185.0,24.54,21.33,187.3,185.0,46.25,92.5,138.75,WIN,expiration,185.0,-1660.0,0.0,-60.0,-40.0,-115.0,-180.0,0.0,-60.0,46.25,46.25,46.25,0.0,-60.0,92.5,92.5,92.5,0.0,-60.0,138.75,138.75,138.75
2022-02-11,2022-02-25,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4503.19,4288.7,4505.0,4480.0,4530.0,135.0,24.25,19.89,175.4,135.0,33.75,67.5,101.25,WIN,expiration,140.0,-1390.0,-5.0,-75.0,-65.0,15.0,15.0,-5.0,-75.0,-65.0,15.0,33.75,-5.0,-75.0,-65.0,15.0,67.5,-5.0,-75.0,-65.0,15.0,101.25
2022-02-18,2022-03-04,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4392.71,4363.49,4395.0,4365.0,4425.0,150.0,27.85,23.25,200.0,150.0,150.0,150.0,150.0,WIN,expiration,150.0,-1060.0,0.0,-15.0,-95.0,-110.0,150.0,0.0,-15.0,-95.0,-110.0,150.0,0.0,-15.0,-95.0,-110.0,150.0,0.0,-15.0,-95.0,-110.0,150.0
2022-02-25,2022-03-11,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4288.7,4203.91,4290.0,4260.0,4320.0,150.0,29.85,25.7,215.9,150.0,37.5,75.0,112.5,WIN,expiration,180.0,-2360.0,-10.0,35.0,5.0,-45.0,-85.0,37.5,37.5,37.5,37.5,37.5,-10.0,75.0,75.0,75.0,75.0,-10.0,112.5,112.5,112.5,112.5
2022-03-04,2022-03-18,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4363.49,4462.85,4365.0,4335.0,4395.0,160.0,32.94,22.47,192.0,160.0,40.0,80.0,120.0,WIN,expiration,155.0,-4300.0,20.0,-5.0,-85.0,-25.0,0.0,20.0,-5.0,40.0,40.0,40.0,20.0,-5.0,-85.0,-25.0,0.0,20.0,-5.0,-85.0,-25.0,0.0
2022-03-11,2022-03-25,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4274.69,4543.05,4275.0,4240.0,4310.0,95.0,29.79,26.65,223.1,95.0,23.75,47.5,71.25,WIN,expiration,325.0,-4770.0,-120.0,-155.0,-105.0,-10.0,40.0,-120.0,-155.0,23.75,23.75,23.75,-120.0,-155.0,47.5,47.5,47.5,-120.0,-155.0,71.25,71.25,71.25
2022-03-18,2022-04-01,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4407.41,4544.79,4405.0,4375.0,4435.0,230.0,25.55,22.26,192.1,230.0,57.5,115.0,172.5,WIN,expiration,560.0,-3710.0,10.0,80.0,-5.0,135.0,235.0,57.5,57.5,57.5,57.5,57.5,115.0,115.0,115.0,115.0,115.0,172.5,172.5,172.5,172.5,172.5
2022-03-25,2022-04-08,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4525.13,4489.24,4525.0,4500.0,4550.0,175.0,21.59,18.28,162.0,175.0,43.75,87.5,131.25,WIN,expiration,172.5,-2680.0,25.0,70.0,-80.0,-95.0,-20.0,25.0,43.75,43.75,43.75,43.75,25.0,87.5,87.5,87.5,87.5,25.0,70.0,-80.0,-95.0,-20.0
2022-04-01,2022-04-14,SPX,13,0.15,Inverse Butterfly 1-2-1 (calls),4537.52,4392.44,4540.0,4520.0,4560.0,110.0,20.2,15.76,134.9,110.0,27.5,55.0,82.5,WIN,expiration,125.0,-1900.0,-0.0,40.0,-65.0,-100.0,-52.5,-0.0,27.5,27.5,27.5,27.5,-0.0,55.0,55.0,55.0,55.0,-0.0,82.5,82.5,82.5,82.5
2022-04-08,2022-04-22,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4476.48,4272.28,4475.0,4450.0,4500.0,155.0,22.27,18.09,158.6,155.0,38.75,77.5,116.25,WIN,expiration,155.0,-1500.0,25.0,-25.0,-100.0,-85.0,-145.0,25.0,-25.0,-100.0,-85.0,-145.0,25.0,-25.0,-100.0,-85.0,-145.0,25.0,-25.0,-100.0,-85.0,-145.0
2022-04-22,2022-05-06,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4355.15,4146.87,4355.0,4325.0,4385.0,155.0,23.9,22.31,190.3,155.0,38.75,77.5,116.25,WIN,expiration,540.0,-1550.0,-15.0,-60.0,-95.0,45.0,32.5,-15.0,-60.0,-95.0,38.75,38.75,-15.0,-60.0,-95.0,45.0,77.5,-15.0,-60.0,-95.0,45.0,116.25
2022-04-29,2022-05-13,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4267.85,4023.56,4270.0,4240.0,4300.0,160.0,28.98,25.43,212.5,160.0,40.0,80.0,120.0,WIN,expiration,162.5,-3450.0,-10.0,-40.0,-5.0,45.0,65.0,40.0,40.0,40.0,40.0,40.0,-10.0,80.0,80.0,80.0,80.0,-10.0,-40.0,-5.0,45.0,120.0
2022-05-06,2022-05-20,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4146.87,3901.55,4145.0,4090.0,4200.0,465.0,35.09,44.64,362.5,465.0,116.25,232.5,348.75,WIN,expiration,462.5,-1210.0,5.0,-90.0,-140.0,-170.0,-520.0,5.0,-90.0,116.25,116.25,116.25,5.0,-90.0,-140.0,-170.0,-520.0,5.0,-90.0,-140.0,-170.0,-520.0
2022-05-13,2022-05-27,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3993.95,4158.34,3995.0,3960.0,4030.0,195.0,29.71,28.65,224.1,195.0,48.75,97.5,146.25,WIN,expiration,475.0,-3300.0,0.0,-30.0,-105.0,-125.0,-170.0,0.0,-30.0,-105.0,-125.0,-170.0,0.0,-30.0,-105.0,-125.0,-170.0,0.0,-30.0,-105.0,-125.0,-170.0
2022-05-20,2022-06-03,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3933.8,4108.23,3935.0,3905.0,3965.0,200.0,28.22,25.81,198.9,200.0,50.0,100.0,150.0,WIN,expiration,285.0,-3960.0,15.0,25.0,80.0,285.0,285.0,15.0,50.0,50.0,50.0,50.0,15.0,25.0,100.0,100.0,100.0,15.0,25.0,80.0,150.0,150.0
2022-05-27,2022-06-10,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4115.44,3900.16,4115.0,4085.0,4145.0,185.0,26.13,23.51,189.5,185.0,46.25,92.5,138.75,WIN,expiration,197.5,-2850.0,-0.0,-20.0,-50.0,-85.0,-145.0,-0.0,46.25,46.25,46.25,46.25,-0.0,92.5,92.5,92.5,92.5,-0.0,138.75,138.75,138.75,138.75
2022-06-03,2022-06-17,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),4134.22,3673.63,4135.0,4105.0,4165.0,230.0,25.29,23.49,190.2,230.0,57.5,115.0,172.5,WIN,expiration,325.0,-1250.0,35.0,5.0,15.0,207.5,220.0,35.0,57.5,57.5,57.5,57.5,35.0,115.0,115.0,115.0,115.0,35.0,172.5,172.5,172.5,172.5
2022-06-10,2022-06-24,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3935.06,3912.21,3935.0,3905.0,3965.0,200.0,27.92,27.65,213.1,-521.0,50.0,100.0,150.0,LOSS,expiration,187.5,-2090.0,40.0,40.0,135.0,87.5,87.5,40.0,50.0,50.0,50.0,50.0,40.0,40.0,100.0,100.0,100.0,40.0,40.0,150.0,150.0,150.0
2022-06-17,2022-07-01,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3698.69,3825.03,3700.0,3670.0,3730.0,160.0,31.44,29.1,210.8,160.0,40.0,80.0,120.0,WIN,expiration,345.0,-3540.0,-20.0,-25.0,95.0,-10.0,210.0,-20.0,-25.0,40.0,40.0,40.0,-20.0,-25.0,80.0,80.0,80.0,-20.0,-25.0,120.0,120.0,120.0
2022-06-24,2022-07-08,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3852.1,3899.18,3850.0,3820.0,3880.0,230.0,28.4,25.38,191.4,230.0,57.5,115.0,172.5,WIN,expiration,960.0,-5740.0,45.0,45.0,960.0,-50.0,-50.0,57.5,57.5,57.5,57.5,57.5,115.0,115.0,115.0,115.0,115.0,172.5,172.5,172.5,172.5,172.5
2022-07-01,2022-07-15,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3800.64,3861.56,3800.0,3770.0,3830.0,225.0,27.94,26.28,195.6,225.0,56.25,112.5,168.75,WIN,expiration,230.0,-3830.0,15.0,10.0,-65.0,-10.0,-50.0,15.0,10.0,56.25,56.25,56.25,15.0,10.0,112.5,112.5,112.5,15.0,10.0,-65.0,-10.0,-50.0
2022-07-08,2022-07-22,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3874.9,3962.24,3875.0,3850.0,3900.0,140.0,25.76,22.82,173.2,140.0,35.0,70.0,105.0,WIN,expiration,260.0,-2820.0,40.0,-10.0,-55.0,-65.0,-110.0,35.0,35.0,35.0,35.0,35.0,40.0,-10.0,-55.0,-65.0,-110.0,40.0,-10.0,-55.0,-65.0,-110.0
2022-07-15,2022-07-29,SPX,14,0.15,Inverse Butterfly 1-2-1 (calls),3826.81,4130.48,3825.0,3795.0,3855.0,170.0,25.31,25.17,188.6,170.0,42.5,85.0,170.0,WIN,expiration,170.0,-9830.0,-25.0,10.0,110.0,45.0,-15.0,-25.0,42.5,42.5,42.5,42.5,-25.0,10.0,85.0,85.0,85.0,-25.0,10.0,170.0,170.0,170.0
