trade_id,Opened,Closed,exit_reason,pnl,premium
1,2021-05-14,2021-05-20,expiration,614.3799999999999,3475
2,2021-05-21,2021-05-27,expiration,-772.6199999999999,3125
3,2021-05-28,2021-06-03,expiration,149.37999999999994,3125
4,2021-06-04,2021-06-10,expiration,-375.62,3710
5,2021-06-11,2021-06-17,expiration,467.38,2410
6,2021-06-18,2021-06-24,expiration,-1158.62,3285
7,2021-06-25,2021-07-01,expiration,22.379999999999995,2180
8,2021-07-02,2021-07-08,take_profit,622.0,3110
9,2021-07-09,2021-07-13,take_profit,510.0,2550
10,2021-07-16,2021-07-22,expiration,-328.62000000000006,3830
11,2021-07-23,2021-07-29,expiration,-35.62,3115
12,2021-07-30,2021-08-05,expiration,-272.62000000000006,3265
13,2021-08-06,2021-08-12,expiration,-582.62,3105
14,2021-08-13,2021-08-19,take_profit,631.0,3155
15,2021-08-20,2021-08-26,expiration,624.38,3600
16,2021-08-27,2021-09-02,take_profit,489.0,2445
17,2021-09-03,2021-09-09,expiration,99.38,3485
18,2021-09-10,2021-09-16,expiration,-337.62,3900
19,2021-09-17,2021-09-23,expiration,449.38,3435
20,2021-09-24,2021-09-30,expiration,-178.61999999999995,3245
21,2021-10-01,2021-10-07,expiration,376.38000000000005,4585
22,2021-10-08,2021-10-14,expiration,-155.62000000000006,3700
23,2021-10-15,2021-10-21,expiration,-752.6199999999999,3135
24,2021-10-22,2021-10-27,take_profit,704.0,3520
25,2021-10-29,2021-11-04,expiration,-620.6199999999999,3425
26,2021-11-05,2021-11-11,expiration,-533.62,3405
27,2021-11-12,2021-11-18,expiration,-22.620000000000005,2640
28,2021-11-19,2021-11-26,take_profit,849.0,4245
29,2021-11-26,2021-11-26,take_profit,982.0,4910
30,2021-12-03,2021-12-09,expiration,-2067.62,5985
31,2021-12-10,2021-12-16,take_profit,572.0,2860
32,2021-12-17,2021-12-23,expiration,-2200.62,5260
33,2021-12-31,2022-01-06,expiration,-390.61999999999995,3905
34,2022-01-07,2022-01-13,take_profit,778.0,3890
35,2022-01-14,2022-01-20,expiration,-1470.62,5150
36,2022-01-21,2022-01-25,take_profit,1053.0,5265
37,2022-01-28,2022-02-03,expiration,722.3800000000001,5775
38,2022-02-04,2022-02-10,take_profit,958.0,4790
39,2022-02-11,2022-02-17,take_profit,930.0,4650
40,2022-02-18,2022-02-24,expiration,-42.61999999999989,6030
41,2022-02-25,2022-03-01,take_profit,1045.0,5225
42,2022-03-04,2022-03-10,expiration,-193.6199999999999,7360
43,2022-03-11,2022-03-17,expiration,-1057.62,5635
44,2022-03-18,2022-03-24,expiration,-22.620000000000005,5570
45,2022-03-25,2022-03-31,expiration,359.38,4480
46,2022-04-01,2022-04-07,expiration,562.3799999999999,4055
47,2022-04-08,2022-04-14,expiration,-158.62,4680
48,2022-04-22,2022-04-28,take_profit,1274.0,6370
49,2022-04-29,2022-05-05,take_profit,1158.0,5790
50,2022-05-06,2022-05-12,expiration,-545.62,5925
51,2022-05-13,2022-05-19,expiration,58.38000000000011,5720
52,2022-05-20,2022-05-26,expiration,-595.6199999999999,4830
53,2022-05-27,2022-06-02,expiration,114.38,6110
54,2022-06-03,2022-06-09,expiration,697.3800000000001,6045
55,2022-06-10,2022-06-16,expiration,-800.62,4180
56,2022-06-17,2022-06-23,expiration,184.3800000000001,5680
57,2022-06-24,2022-06-30,expiration,-107.62,4585
58,2022-07-01,2022-07-07,expiration,-212.6199999999999,6620
59,2022-07-08,2022-07-14,expiration,-547.62,4875
60,2022-07-15,2022-07-21,expiration,-1330.62,6595
61,2022-07-22,2022-07-28,expiration,207.3800000000001,3980
62,2022-07-29,2022-08-04,expiration,572.38,4630
63,2022-08-05,2022-08-11,expiration,417.38,3915
64,2022-08-12,2022-08-18,expiration,24.380000000000003,4675
65,2022-08-19,2022-08-25,expiration,-95.62,4505
66,2022-08-26,2022-09-01,expiration,-570.6199999999999,4145
67,2022-09-02,2022-09-08,expiration,-480.6199999999999,6385
68,2022-09-09,2022-09-15,expiration,-961.6199999999999,5155
69,2022-09-16,2022-09-21,take_profit,952.0,4760
70,2022-09-23,2022-09-27,take_profit,1030.0,5150
71,2022-09-30,2022-10-06,expiration,279.3800000000001,6345
72,2022-10-07,2022-10-13,take_profit,1012.0,5060
73,2022-10-14,2022-10-20,expiration,454.38,5430
74,2022-10-21,2022-10-27,expiration,362.38,6965
75,2022-10-28,2022-11-03,expiration,-1587.62,6140
76,2022-11-04,2022-11-10,expiration,-128.6199999999999,4165
77,2022-11-11,2022-11-17,expiration,-110.62,3290
78,2022-11-18,2022-11-25,expiration,-1418.62,6100
79,2022-11-25,2022-12-01,expiration,122.38000000000005,3520
80,2022-12-02,2022-12-08,expiration,-2053.62,8775
81,2022-12-09,2022-12-14,take_profit,461.0,2305
82,2022-12-16,2022-12-22,expiration,-175.62,3645
83,2022-12-23,2022-12-29,expiration,614.38,4725
84,2022-12-30,2023-01-05,expiration,371.37999999999994,6235
85,2023-01-06,2023-01-12,expiration,529.38,2795
86,2023-01-13,2023-01-19,expiration,-808.62,3665
87,2023-01-20,2023-01-26,expiration,-160.6199999999999,6550
88,2023-01-27,2023-02-01,take_profit,516.0,2580
89,2023-02-03,2023-02-09,take_profit,991.0,4955
90,2023-02-10,2023-02-16,take_profit,546.0,2730
91,2023-02-17,2023-02-23,expiration,-805.62,4130
92,2023-02-24,2023-03-02,expiration,-95.61999999999998,5340
93,2023-03-03,2023-03-09,expiration,-238.62,4250
94,2023-03-10,2023-03-15,take_profit,1039.0,5195
95,2023-03-17,2023-03-23,take_profit,783.0,3915
96,2023-03-24,2023-03-30,expiration,-10.61999999999989,3520
97,2023-03-31,2023-04-06,expiration,6.3799999999999955,5785
98,2023-04-14,2023-04-20,expiration,79.38,3725
99,2023-04-21,2023-04-27,expiration,164.38,5130
100,2023-04-28,2023-05-04,expiration,161.38,2800
101,2023-05-05,2023-05-11,expiration,-108.62,3235
102,2023-05-12,2023-05-18,expiration,109.38,3480
103,2023-05-19,2023-05-25,expiration,616.3800000000001,3310
104,2023-05-26,2023-06-01,expiration,-705.62,3220
105,2023-06-02,2023-06-08,expiration,-87.61999999999999,3920
106,2023-06-09,2023-06-15,expiration,-270.62,2095
