Opened,pp_Closed,pp_Premium,pp_PnL,pp_Fees,cc_Closed,cc_Premium,cc_PnL,cc_Fees,combined_premium,combined_pnl_final,combined_fees,Closed,trade_id
2024-11-29,2024-12-05,540,-153.08,5.08,2024-12-05,200,-10.54,2.54,740,-163.62,7.62,2024-12-05,182
2024-12-06,2024-12-12,500,98.92,5.08,2024-12-12,205,-190.54,2.54,705,-91.61999999999999,7.62,2024-12-12,183
2024-12-13,2024-12-19,455,-65.08,5.08,2024-12-19,145,-147.54,2.54,600,-212.62,7.62,2024-12-19,184
2024-12-20,2024-12-26,1105,-811.08,5.08,2024-12-26,390,222.46,2.54,1495,-588.62,7.62,2024-12-26,185
2024-12-27,2025-01-02,800,309.92,5.08,2025-01-02,280,-267.54,2.54,1080,42.379999999999995,7.62,2025-01-02,186
2025-01-03,2025-01-10,805,1001.92,5.08,2025-01-10,265,-263.54,2.54,1070,738.3799999999999,7.62,2025-01-10,187
2025-01-10,2025-01-16,1090,-773.08,5.08,2025-01-16,305,662.46,2.54,1395,-110.62,7.62,2025-01-16,188
2025-01-17,2025-01-23,720,-548.08,5.08,2025-01-23,255,312.46,2.54,975,-235.62000000000006,7.62,2025-01-23,189
2025-01-24,2025-01-30,665,504.92,5.08,2025-01-30,245,-215.54,2.54,910,289.38,7.62,2025-01-30,190
2025-01-31,2025-02-06,635,-33.08,5.08,2025-02-06,200,-88.54,2.54,835,-121.62,7.62,2025-02-06,191
2025-02-07,2025-02-13,770,-303.08,5.08,2025-02-13,245,472.46,2.54,1015,169.38,7.62,2025-02-13,192
2025-02-14,2025-02-20,700,149.92,5.08,2025-02-20,260,-160.54,2.54,960,-10.620000000000005,7.62,2025-02-20,193
2025-02-21,2025-02-27,740,664.92,5.08,2025-02-27,240,-237.54,2.54,980,427.38,7.62,2025-02-27,194
2025-02-28,2025-03-06,930,809.92,5.08,2025-03-06,335,-325.54,2.54,1265,484.37999999999994,7.62,2025-03-06,195
2025-03-07,2025-03-13,1110,281.92,5.08,2025-03-13,335,-333.54,2.54,1445,-51.620000000000005,7.62,2025-03-13,196
2025-03-14,2025-03-20,1135,-25.08,5.08,2025-03-20,345,-137.54,2.54,1480,-162.62,7.62,2025-03-20,197
2025-03-21,2025-03-27,1705,-113.08,5.08,2025-03-27,575,507.46,2.54,2280,394.38,7.62,2025-03-27,198
2025-03-28,2025-04-03,985,956.92,5.08,2025-04-03,290,-280.54,2.54,1275,676.3799999999999,7.62,2025-04-03,199
2025-04-04,2025-04-10,1790,4499.92,5.08,2025-04-10,455,1487.46,2.54,2245,5987.38,7.62,2025-04-10,200
2025-04-11,2025-04-17,2890,-1614.08,5.08,2025-04-17,725,-708.54,2.54,3615,-2322.62,7.62,2025-04-17,201
2025-04-25,2025-05-01,1185,-398.08,5.08,2025-05-01,380,652.46,2.54,1565,254.38000000000005,7.62,2025-05-01,202
2025-05-02,2025-05-08,1080,1324.92,5.08,2025-05-08,260,87.46,2.54,1340,1412.38,7.62,2025-05-08,203
2025-05-09,2025-05-15,1045,-1018.08,5.08,2025-05-15,390,257.46,2.54,1435,-760.6200000000001,7.62,2025-05-15,204
2025-05-16,2025-05-22,1065,376.92,5.08,2025-05-22,525,-502.54,2.54,1590,-125.62,7.62,2025-05-22,205
2025-05-23,2025-05-29,1345,-783.08,5.08,2025-05-29,415,307.46,2.54,1760,-475.62000000000006,7.62,2025-05-29,206
2025-05-30,2025-06-05,930,-63.08,5.08,2025-06-05,325,62.46,2.54,1255,-0.6199999999999974,7.62,2025-06-05,207
2025-06-06,2025-06-12,785,381.92,5.08,2025-06-12,295,-42.54,2.54,1080,339.38,7.62,2025-06-12,208
2025-06-13,2025-06-20,1035,1106.92,5.08,2025-06-20,380,-358.54,2.54,1415,748.3800000000001,7.62,2025-06-20,209
2025-06-20,2025-06-26,1165,-1061.08,5.08,2025-06-26,425,52.46,2.54,1590,-1008.6199999999999,7.62,2025-06-26,210
2025-06-27,2025-07-03,1245,-953.08,5.08,2025-07-03,480,317.46,2.54,1725,-635.6200000000001,7.62,2025-07-03,211
2025-07-11,2025-07-17,780,49.92,5.08,2025-07-17,290,-20.54,2.54,1070,29.380000000000003,7.62,2025-07-17,212
2025-07-18,2025-07-24,870,-531.08,5.08,2025-07-24,310,432.46,2.54,1180,-98.62000000000006,7.62,2025-07-24,213
2025-07-25,2025-07-31,650,379.92,5.08,2025-07-31,245,-197.54,2.54,895,182.38000000000002,7.62,2025-07-31,214
2025-08-01,2025-08-07,1040,-600.08,5.08,2025-08-07,290,407.46,2.54,1330,-192.62000000000006,7.62,2025-08-07,215
