trade_id,Opened,Closed,exit_reason,pnl,premium
1,2021-05-14,2021-05-18,take_profit,81.0,810
2,2021-05-21,2021-05-27,expiration,-457.62,1070
3,2021-05-28,2021-06-03,expiration,-18.620000000000005,760
4,2021-06-04,2021-06-10,expiration,-203.62,735
5,2021-06-11,2021-06-17,take_profit,58.5,585
6,2021-06-18,2021-06-24,expiration,-345.62,825
7,2021-06-25,2021-07-01,expiration,-127.61999999999998,715
8,2021-07-02,2021-07-08,take_profit,74.5,745
9,2021-07-09,2021-07-13,take_profit,64.0,640
10,2021-07-16,2021-07-22,expiration,-103.62000000000002,830
11,2021-07-23,2021-07-28,take_profit,72.0,720
12,2021-07-30,2021-08-05,expiration,-152.62,800
13,2021-08-06,2021-08-12,expiration,-177.62,785
14,2021-08-13,2021-08-17,take_profit,66.0,660
15,2021-08-20,2021-08-26,take_profit,96.5,965
16,2021-08-27,2021-09-02,expiration,61.379999999999995,840
17,2021-09-03,2021-09-09,expiration,31.379999999999995,840
18,2021-09-10,2021-09-16,expiration,-160.62,875
19,2021-09-17,2021-09-20,take_profit,91.0,910
20,2021-09-24,2021-09-29,take_profit,81.0,810
21,2021-10-01,2021-10-07,expiration,6.3799999999999955,1275
22,2021-10-08,2021-10-14,expiration,14.379999999999995,990
23,2021-10-15,2021-10-21,expiration,-237.61999999999998,775
24,2021-10-22,2021-10-27,take_profit,87.5,875
25,2021-10-29,2021-11-04,expiration,-200.62,870
26,2021-11-05,2021-11-11,expiration,-323.62,935
27,2021-11-12,2021-11-18,expiration,-155.62,815
28,2021-11-19,2021-11-24,take_profit,113.0,1130
29,2021-11-26,2021-11-26,take_profit,133.5,1335
30,2021-12-03,2021-12-09,expiration,-767.6199999999999,1635
31,2021-12-10,2021-12-16,take_profit,85.5,855
32,2021-12-17,2021-12-23,expiration,-490.62000000000006,1325
33,2021-12-31,2022-01-06,expiration,62.380000000000024,920
34,2022-01-07,2022-01-13,take_profit,131.5,1315
35,2022-01-14,2022-01-20,expiration,-435.62,1305
36,2022-01-21,2022-01-24,take_profit,144.0,1440
37,2022-01-28,2022-02-03,expiration,134.38,1600
38,2022-02-04,2022-02-10,take_profit,126.5,1265
39,2022-02-11,2022-02-17,take_profit,163.0,1630
40,2022-02-18,2022-02-24,expiration,17.379999999999995,1925
41,2022-02-25,2022-02-28,take_profit,136.0,1360
42,2022-03-04,2022-03-09,take_profit,183.0,1830
43,2022-03-11,2022-03-15,take_profit,151.0,1510
44,2022-03-18,2022-03-24,expiration,-197.62,1530
45,2022-03-25,2022-03-31,expiration,69.38,1215
46,2022-04-01,2022-04-07,expiration,77.38,1225
47,2022-04-08,2022-04-14,take_profit,130.5,1305
48,2022-04-22,2022-04-27,take_profit,145.0,1450
49,2022-04-29,2022-05-05,take_profit,163.5,1635
50,2022-05-06,2022-05-12,expiration,79.38,1520
51,2022-05-13,2022-05-19,take_profit,147.5,1475
52,2022-05-20,2022-05-24,take_profit,168.5,1685
53,2022-05-27,2022-06-02,expiration,-203.62,1660
54,2022-06-03,2022-06-09,expiration,104.38000000000002,1290
55,2022-06-10,2022-06-15,take_profit,139.5,1395
56,2022-06-17,2022-06-23,expiration,-100.62,1570
57,2022-06-24,2022-06-30,expiration,-17.620000000000005,1575
58,2022-07-01,2022-07-07,expiration,-72.62,1450
59,2022-07-08,2022-07-14,expiration,-115.62000000000003,1210
60,2022-07-15,2022-07-21,expiration,-373.62000000000006,1260
61,2022-07-22,2022-07-27,take_profit,102.0,1020
62,2022-07-29,2022-08-02,take_profit,84.5,845
63,2022-08-05,2022-08-11,expiration,-2.6200000000000045,1025
64,2022-08-12,2022-08-18,expiration,-150.62,1225
65,2022-08-19,2022-08-25,expiration,4.3799999999999955,1205
66,2022-08-26,2022-09-01,expiration,-208.62,1245
67,2022-09-02,2022-09-08,expiration,-65.62,1430
68,2022-09-09,2022-09-15,expiration,-153.62,995
69,2022-09-16,2022-09-21,take_profit,119.5,1195
70,2022-09-23,2022-09-27,take_profit,142.0,1420
71,2022-09-30,2022-10-06,take_profit,132.0,1320
72,2022-10-07,2022-10-12,take_profit,130.0,1300
73,2022-10-14,2022-10-19,take_profit,129.0,1290
74,2022-10-21,2022-10-27,expiration,12.379999999999995,1380
75,2022-10-28,2022-11-03,expiration,-315.62,1050
