trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,result,exit_method,in_range
2022-02-18,2022-03-10,SPX,21,3955.0,266.38,27.75,WIN,expiration,True
2022-02-25,2022-03-17,SPX,21,3120.0,882.38,27.59,WIN,expiration,True
2022-03-04,2022-03-24,SPX,21,3590.0,-207.62,31.98,LOSS,expiration,False
2022-03-11,2022-03-31,SPX,21,3450.0,-1950.62,30.75,LOSS,expiration,False
2022-03-18,2022-04-07,SPX,21,2465.0,89.38,23.87,WIN,expiration,True
2022-03-25,2022-04-14,SPX,21,2935.0,-1323.62,20.81,LOSS,expiration,False
2022-04-01,2022-04-21,SPX,21,3165.0,-168.62,19.63,LOSS,expiration,False
2022-04-08,2022-04-28,SPX,21,3570.0,1054.38,21.16,WIN,expiration,True
2022-04-22,2022-05-12,SPX,21,2800.0,929.38,28.21,WIN,expiration,True
2022-05-06,2022-05-26,SPX,21,2940.0,346.38,30.19,WIN,expiration,True
2022-05-20,2022-06-09,SPX,21,3720.0,1133.38,29.43,WIN,expiration,True
2022-06-03,2022-06-23,SPX,21,3400.0,-233.62,24.79,LOSS,expiration,False
2022-06-10,2022-06-30,SPX,21,3045.0,-105.62,27.75,LOSS,expiration,False
2022-06-17,2022-07-07,SPX,21,3530.0,601.38,31.13,WIN,expiration,True
2022-06-24,2022-07-14,SPX,21,3050.0,-675.62,27.23,LOSS,expiration,False
2022-07-01,2022-07-21,SPX,21,3780.0,301.38,26.7,WIN,expiration,True
2022-07-08,2022-07-28,SPX,21,2790.0,379.38,24.64,WIN,expiration,True
2022-07-15,2022-08-04,SPX,21,2990.0,-1483.62,24.23,LOSS,expiration,False
2022-07-22,2022-08-11,SPX,21,2800.0,-730.62,23.03,LOSS,expiration,False
2022-08-05,2022-08-25,SPX,21,2815.0,322.38,21.15,WIN,expiration,True
2022-08-12,2022-09-01,SPX,21,2120.0,-1280.62,19.53,LOSS,expiration,False
2022-08-19,2022-09-08,SPX,21,3320.0,-340.62,20.6,LOSS,expiration,False
2022-08-26,2022-09-15,SPX,21,3480.0,-70.62,25.56,LOSS,expiration,False
2022-09-02,2022-09-22,SPX,21,2760.0,151.38,25.47,WIN,expiration,True
2022-09-09,2022-09-29,SPX,21,2620.0,-2193.62,22.79,LOSS,expiration,False
2022-09-16,2022-10-06,SPX,21,3095.0,531.38,26.3,WIN,expiration,True
2022-09-23,2022-10-13,SPX,21,2815.0,1879.38,29.92,WIN,expiration,True
2022-10-07,2022-10-27,SPX,21,3635.0,1501.38,31.36,WIN,expiration,True
2022-10-21,2022-11-10,SPX,21,2620.0,499.38,29.69,WIN,expiration,True
2022-11-04,2022-11-25,SPX,21,2900.0,-686.62,24.55,LOSS,expiration,False
2022-11-11,2022-12-01,SPX,21,2815.0,-850.62,22.52,LOSS,expiration,False
2022-11-18,2022-12-08,SPX,21,5120.0,914.38,23.12,WIN,expiration,True
2022-12-02,2022-12-22,SPX,21,1500.0,-780.62,19.06,LOSS,expiration,False
2022-12-09,2022-12-29,SPX,21,2550.0,-871.62,22.83,LOSS,expiration,False
2022-12-16,2023-01-05,SPX,21,3905.0,-245.62,22.62,LOSS,expiration,False
2022-12-23,2023-01-12,SPX,21,1725.0,378.38,20.87,WIN,expiration,True
2022-12-30,2023-01-19,SPX,21,2230.0,-396.62,21.67,LOSS,expiration,False
2023-01-06,2023-01-26,SPX,21,3515.0,806.38,21.13,WIN,expiration,True
2023-01-13,2023-02-02,SPX,21,1705.0,806.38,18.35,WIN,expiration,True
2023-01-20,2023-02-09,SPX,21,2650.0,2586.38,19.85,WIN,expiration,True
2023-02-03,2023-02-23,SPX,21,1905.0,-428.62,18.33,LOSS,expiration,False
2023-02-10,2023-03-02,SPX,21,2680.0,-981.62,20.53,LOSS,expiration,False
2023-02-17,2023-03-09,SPX,21,2810.0,534.38,20.02,WIN,expiration,True
2023-02-24,2023-03-16,SPX,21,3220.0,1258.38,21.67,WIN,expiration,True
2023-03-03,2023-03-23,SPX,21,1520.0,1103.38,18.49,WIN,expiration,True
2023-03-10,2023-03-30,SPX,21,1660.0,739.38,24.8,WIN,expiration,True
2023-03-17,2023-04-06,SPX,21,3330.0,576.38,25.51,WIN,expiration,True
2023-03-24,2023-04-13,SPX,21,2435.0,9.38,21.74,WIN,expiration,True
2023-03-31,2023-04-20,SPX,21,2280.0,-18.62,18.7,LOSS,expiration,False
2023-04-14,2023-05-04,SPX,21,2290.0,68.38,17.07,WIN,expiration,True
2023-04-21,2023-05-11,SPX,21,1755.0,228.38,16.77,WIN,expiration,True
2023-04-28,2023-05-18,SPX,21,1745.0,221.38,15.78,WIN,expiration,True
2023-05-05,2023-05-25,SPX,21,2185.0,866.38,17.19,WIN,expiration,True
2023-05-12,2023-06-01,SPX,21,2215.0,-43.62,17.03,LOSS,expiration,False
2023-05-19,2023-06-08,SPX,21,2540.0,-46.62,16.81,LOSS,expiration,False
2023-05-26,2023-06-15,SPX,21,1375.0,-448.62,17.95,LOSS,expiration,False
2023-06-02,2023-06-22,SPX,21,1655.0,29.38,14.6,WIN,expiration,True
2023-06-09,2023-06-29,SPX,21,1420.0,286.38,13.83,WIN,expiration,True
2023-06-16,2023-07-06,SPX,21,1990.0,-78.62,13.54,LOSS,expiration,False
2023-06-23,2023-07-13,SPX,21,1670.0,-156.62,13.44,LOSS,expiration,False
2023-06-30,2023-07-20,SPX,21,2050.0,678.38,13.59,WIN,expiration,True
2023-07-07,2023-07-27,SPX,21,1690.0,804.38,14.83,WIN,expiration,True
2023-07-14,2023-08-03,SPX,21,1610.0,699.38,13.34,WIN,expiration,True
2023-07-21,2023-08-10,SPX,21,1620.0,431.38,13.6,WIN,expiration,True
2023-08-04,2023-08-24,SPX,21,2025.0,-1048.62,17.1,LOSS,expiration,False
2023-08-11,2023-08-31,SPX,21,1530.0,-173.62,14.84,LOSS,expiration,False
2023-08-18,2023-09-07,SPX,21,2300.0,-423.62,17.3,LOSS,expiration,False
2023-08-25,2023-09-14,SPX,21,2335.0,-623.62,15.68,LOSS,expiration,False
2023-09-01,2023-09-21,SPX,21,1685.0,-375.62,13.09,LOSS,expiration,False
2023-09-08,2023-09-28,SPX,21,1790.0,-163.62,13.84,LOSS,expiration,False
2023-09-15,2023-10-05,SPX,21,1885.0,-813.62,13.79,LOSS,expiration,False
2023-09-22,2023-10-12,SPX,21,1955.0,664.38,17.2,WIN,expiration,True
2023-09-29,2023-10-19,SPX,21,2000.0,1413.38,17.52,WIN,expiration,True
2023-10-06,2023-10-26,SPX,21,2510.0,-13.62,17.45,LOSS,expiration,False
2023-10-13,2023-11-02,SPX,21,1965.0,-133.62,19.32,LOSS,expiration,False
2023-10-20,2023-11-09,SPX,21,2675.0,-615.62,21.71,LOSS,expiration,False
2023-10-27,2023-11-16,SPX,21,1865.0,-1369.62,21.27,LOSS,expiration,False
2023-11-03,2023-11-24,SPX,21,2090.0,-1284.62,14.91,LOSS,expiration,False
2023-11-10,2023-11-30,SPX,21,1910.0,179.38,14.17,WIN,expiration,True
2023-11-17,2023-12-07,SPX,21,2275.0,713.38,13.8,WIN,expiration,True
2023-11-24,2023-12-14,SPX,21,1415.0,141.38,12.46,WIN,expiration,True
2023-12-01,2023-12-21,SPX,21,1215.0,1124.38,12.63,WIN,expiration,True
2023-12-08,2023-12-28,SPX,21,1650.0,-156.62,12.35,LOSS,expiration,False
2023-12-15,2024-01-04,SPX,21,1955.0,-63.62,12.28,LOSS,expiration,False
2023-12-22,2024-01-11,SPX,21,1570.0,-53.62,13.03,LOSS,expiration,False
2024-01-05,2024-01-25,SPX,21,2400.0,-246.62,13.35,LOSS,expiration,False
2024-01-12,2024-02-01,SPX,21,1505.0,968.38,12.7,WIN,expiration,True
2024-01-19,2024-02-08,SPX,21,1795.0,428.38,13.3,WIN,expiration,True
2024-01-26,2024-02-15,SPX,21,1345.0,1119.38,13.26,WIN,expiration,True
2024-02-02,2024-02-22,SPX,21,1820.0,871.38,13.85,WIN,expiration,True
2024-02-09,2024-02-29,SPX,21,2145.0,301.38,12.93,WIN,expiration,True
2024-02-16,2024-03-07,SPX,21,1930.0,1216.38,14.24,WIN,expiration,True
2024-03-01,2024-03-21,SPX,21,1205.0,476.38,13.11,WIN,expiration,True
2024-03-08,2024-03-28,SPX,21,2085.0,308.38,14.74,WIN,expiration,True
2024-03-15,2024-04-04,SPX,21,2225.0,1041.38,14.41,WIN,expiration,True
2024-03-22,2024-04-11,SPX,21,1920.0,331.38,13.06,WIN,expiration,True
2024-04-05,2024-04-25,SPX,21,2635.0,-600.62,16.03,LOSS,expiration,False
2024-04-12,2024-05-02,SPX,21,1955.0,-458.62,17.31,LOSS,expiration,False
2024-04-19,2024-05-09,SPX,21,2615.0,-975.62,18.71,LOSS,expiration,False
2024-04-26,2024-05-16,SPX,21,2105.0,-145.62,15.03,LOSS,expiration,False
2024-05-03,2024-05-23,SPX,21,1640.0,339.38,13.49,WIN,expiration,True
2024-05-17,2024-06-06,SPX,21,2795.0,769.38,11.99,WIN,expiration,True
2024-05-24,2024-06-13,SPX,21,1160.0,1045.38,11.93,WIN,expiration,True
2024-05-31,2024-06-20,SPX,21,1735.0,-183.62,12.92,LOSS,expiration,False
2024-06-07,2024-06-27,SPX,21,1520.0,656.38,12.22,WIN,expiration,True
2024-06-14,2024-07-05,SPX,21,2370.0,643.38,12.66,WIN,expiration,True
2024-06-21,2024-07-11,SPX,21,1870.0,639.38,13.2,WIN,expiration,True
2024-06-28,2024-07-18,SPX,21,1920.0,1562.38,12.44,WIN,expiration,True
2024-07-05,2024-07-25,SPX,21,2315.0,599.38,12.48,WIN,expiration,True
2024-07-19,2024-08-08,SPX,21,2395.0,1656.38,16.52,WIN,expiration,True
2024-07-26,2024-08-15,SPX,21,2120.0,244.38,16.39,WIN,expiration,True
2024-08-02,2024-08-22,SPX,21,3050.0,332.38,23.39,WIN,expiration,True
2024-08-09,2024-08-29,SPX,21,2440.0,-80.62,20.37,LOSS,expiration,False
2024-08-16,2024-09-05,SPX,21,2285.0,864.38,14.8,WIN,expiration,True
2024-08-23,2024-09-12,SPX,21,2635.0,757.38,15.86,WIN,expiration,True
2024-08-30,2024-09-19,SPX,21,1735.0,1159.38,15.0,WIN,expiration,True
2024-09-06,2024-09-26,SPX,21,2575.0,-804.62,22.38,LOSS,expiration,False
2024-09-13,2024-10-03,SPX,21,2225.0,2226.38,16.56,WIN,expiration,True
2024-09-20,2024-10-10,SPX,21,2175.0,864.38,16.15,WIN,expiration,True
2024-10-04,2024-10-24,SPX,21,3055.0,559.38,19.21,WIN,expiration,True
2024-10-11,2024-10-31,SPX,21,6500.0,-760.62,20.46,LOSS,expiration,False
2024-10-18,2024-11-07,SPX,21,2240.0,-29.62,18.03,LOSS,expiration,False
2024-10-25,2024-11-14,SPX,21,2565.0,-460.62,20.33,LOSS,expiration,False
2024-11-01,2024-11-21,SPX,21,1625.0,1096.38,21.88,WIN,expiration,True
2024-11-08,2024-11-29,SPX,21,2815.0,-612.62,14.94,LOSS,expiration,False
2024-11-15,2024-12-05,SPX,21,2585.0,-558.62,16.14,LOSS,expiration,False
2024-11-22,2024-12-12,SPX,21,2915.0,-481.62,15.24,LOSS,expiration,False
2024-12-06,2024-12-26,SPX,21,2095.0,-923.62,12.77,LOSS,expiration,False
2024-12-13,2025-01-02,SPX,21,3010.0,-688.62,13.81,LOSS,expiration,False
2024-12-20,2025-01-10,SPX,21,3010.0,-1483.62,18.36,LOSS,expiration,False
2024-12-27,2025-01-16,SPX,21,2125.0,308.38,15.95,WIN,expiration,True
2025-01-03,2025-01-23,SPX,21,3230.0,773.38,16.13,WIN,expiration,True
2025-01-17,2025-02-06,SPX,21,2195.0,349.38,15.97,WIN,expiration,True
2025-01-24,2025-02-13,SPX,21,1865.0,606.38,14.85,WIN,expiration,True
2025-01-31,2025-02-20,SPX,21,2755.0,-285.62,16.43,LOSS,expiration,False
2025-02-07,2025-02-27,SPX,21,2605.0,1679.38,16.54,WIN,expiration,True
2025-02-14,2025-03-06,SPX,21,2595.0,-1365.62,14.77,LOSS,expiration,False
2025-02-21,2025-03-13,SPX,21,2880.0,-3060.62,18.21,LOSS,expiration,False
2025-02-28,2025-03-20,SPX,21,2390.0,341.38,19.63,WIN,expiration,True
2025-03-07,2025-03-27,SPX,21,3100.0,444.38,23.37,WIN,expiration,True
2025-03-14,2025-04-03,SPX,21,2610.0,2181.38,21.77,WIN,expiration,True
2025-03-21,2025-04-10,SPX,21,1925.0,3129.38,19.28,WIN,expiration,True
2025-03-28,2025-04-17,SPX,21,2675.0,4051.38,21.65,WIN,expiration,True
2025-04-11,2025-05-01,SPX,21,3765.0,569.38,37.56,WIN,expiration,True
2025-05-02,2025-05-22,SPX,21,3310.0,1442.38,22.68,WIN,expiration,True
2025-05-16,2025-06-05,SPX,21,2935.0,566.38,17.24,WIN,expiration,True
2025-05-23,2025-06-12,SPX,21,3105.0,1253.38,22.29,WIN,expiration,True
2025-06-06,2025-06-26,SPX,21,2555.0,-168.62,16.77,LOSS,expiration,False
2025-06-13,2025-07-03,SPX,21,3600.0,-1708.62,20.82,LOSS,expiration,False
2025-06-20,2025-07-10,SPX,21,3685.0,-2005.62,20.62,LOSS,expiration,False
2025-07-11,2025-07-31,SPX,21,2735.0,161.38,16.4,WIN,expiration,True
2025-07-18,2025-08-07,SPX,21,3175.0,636.38,16.41,WIN,expiration,True
2025-08-01,2025-08-21,SPX,21,3300.0,774.38,20.38,WIN,expiration,True
2025-08-08,2025-08-28,SPX,21,2555.0,-273.62,15.15,LOSS,expiration,False
2025-08-22,2025-09-11,SPX,21,2990.0,1001.38,14.22,WIN,expiration,True
2025-09-05,2025-09-25,SPX,21,3095.0,1454.38,15.18,WIN,expiration,True
2025-09-12,2025-10-02,SPX,21,2405.0,1504.38,14.76,WIN,expiration,True
2025-09-19,2025-10-09,SPX,21,3355.0,-113.62,15.45,LOSS,expiration,False
2025-09-26,2025-10-16,SPX,21,2810.0,4254.38,15.29,WIN,expiration,True
2025-10-03,2025-10-23,SPX,21,4330.0,299.38,16.65,WIN,expiration,True
2025-10-24,2025-11-13,SPX,21,3595.0,1461.38,16.37,WIN,expiration,True
2025-10-31,2025-11-20,SPX,21,2890.0,744.38,17.44,WIN,expiration,True
2025-11-07,2025-11-28,SPX,21,3875.0,-1789.62,19.08,LOSS,expiration,False
2025-11-14,2025-12-04,SPX,21,4520.0,-1369.62,19.83,LOSS,expiration,False
2025-11-21,2025-12-11,SPX,21,4420.0,-610.62,23.43,LOSS,expiration,False
2025-11-28,2025-12-18,SPX,21,2180.0,-610.62,16.35,LOSS,expiration,False
2025-12-05,2025-12-26,SPX,21,2945.0,-1721.62,15.41,LOSS,expiration,False
2025-12-12,2026-01-02,SPX,21,3580.0,-143.62,15.74,LOSS,expiration,False
2025-12-19,2026-01-08,SPX,21,3720.0,-170.62,14.91,LOSS,expiration,False
2026-01-02,2026-01-22,SPX,21,4050.0,146.38,14.51,WIN,expiration,True
2026-01-09,2026-01-29,SPX,21,3305.0,586.38,14.49,WIN,expiration,True
2026-01-23,2026-02-12,SPX,21,2805.0,1469.38,16.09,WIN,expiration,True
2026-01-30,2026-02-19,SPX,21,3975.0,883.38,17.44,WIN,expiration,True
2026-02-06,2026-02-26,SPX,21,3785.0,323.38,17.76,WIN,expiration,True
2026-02-13,2026-03-05,SPX,21,3690.0,2066.38,20.6,WIN,expiration,True
2026-02-20,2026-03-12,SPX,21,4140.0,1839.38,19.09,WIN,expiration,True
2026-02-27,2026-03-19,SPX,21,3435.0,894.38,19.86,WIN,expiration,True
2026-03-06,2026-03-26,SPX,21,3580.0,-793.62,29.49,LOSS,expiration,False
2026-03-13,2026-04-02,SPX,21,4495.0,136.38,27.19,WIN,expiration,True
2026-03-20,2026-04-09,SPX,21,4565.0,119.38,26.78,WIN,expiration,True
