trade_date,exp_date,underlying,dte_entry,spot_entry,spot_exit,iv_atm_pct,vix_entry,short_put,short_call,delta_put,delta_call,total_credit,pnl_usd,in_range,result,exit_method,pnl_tp25,pnl_tp50,pnl_tp75,pnl_dte14,pnl_dte7,pnl_tp25_d14,pnl_tp50_d14,pnl_tp75_d14,pnl_tp25_d7,pnl_tp50_d7,pnl_tp75_d7
2022-06-24,2022-07-29,RUT,35,1740.13,1885.19,,28.4,1490.0,1980.0,-0.0965,0.0842,16.35,1635.0,,WIN,expiration,408.75,817.5,1226.25,1427.0,1540.0,408.75,817.5,1226.25,408.75,817.5,1226.25
2022-07-01,2022-08-05,RUT,35,1721.95,1921.67,,27.94,1485.0,1920.0,-0.0998,0.0715,14.3,1263.0,,WIN,expiration,357.5,715.0,1072.5,580.0,630.0,357.5,715.0,1072.5,357.5,715.0,1072.5
2022-07-08,2022-08-12,RUT,35,1754.25,2015.58,,25.76,1525.0,1950.0,-0.1003,0.081,14.7,-5088.0,,LOSS,expiration,367.5,735.0,1102.5,538.0,568.0,367.5,735.0,1102.5,367.5,735.0,1102.5
2022-07-15,2022-08-12,RUT,28,1710.83,2015.58,,25.31,1515.0,1880.0,-0.0987,0.0819,12.3,-12328.0,,LOSS,expiration,-12328.0,-12328.0,-12328.0,-2075.0,-3097.0,-2075.0,-2075.0,-2075.0,-3097.0,-3097.0,-3097.0
2022-07-22,2022-08-26,RUT,35,1825.87,1900.62,,23.25,1605.0,2015.0,-0.0993,0.0813,13.95,1395.0,,WIN,expiration,348.75,697.5,1046.25,-662.0,755.0,348.75,697.5,-662.0,348.75,697.5,755.0
2022-07-29,2022-09-02,RUT,35,1869.39,1810.06,,21.72,1655.0,2040.0,-0.1011,0.0824,13.6,1360.0,,WIN,expiration,340.0,680.0,1020.0,500.0,955.0,340.0,680.0,500.0,340.0,680.0,1020.0
2022-08-05,2022-09-09,RUT,35,1902.05,1882.82,,21.7,1695.0,2090.0,-0.101,0.0776,13.2,1320.0,,WIN,expiration,330.0,660.0,990.0,947.0,1047.0,330.0,660.0,990.0,330.0,660.0,990.0
2022-08-12,2022-09-09,RUT,28,1988.23,1882.82,,19.84,1790.0,2160.0,-0.1004,0.0763,12.2,1220.0,,WIN,expiration,305.0,610.0,915.0,755.0,-518.0,305.0,610.0,755.0,305.0,610.0,-518.0
2022-08-19,2022-09-23,RUT,35,1964.84,1680.09,,20.72,1740.0,2160.0,-0.0998,0.0816,14.35,-4556.0,,LOSS,expiration,358.75,717.5,1076.25,423.0,-803.0,358.75,717.5,423.0,358.75,717.5,1076.25
2022-08-26,2022-09-30,RUT,35,1955.93,1664.97,,22.06,1720.0,2160.0,-0.0966,0.0761,14.05,-4098.0,,LOSS,expiration,351.25,702.5,-4098.0,-1302.0,-1733.0,351.25,702.5,-1302.0,351.25,702.5,-1733.0
2022-09-02,2022-10-07,RUT,35,1825.33,1702.26,,24.16,1605.0,2020.0,-0.1,0.0797,14.05,1405.0,,WIN,expiration,351.25,702.5,1053.75,455.0,-33.0,351.25,702.5,455.0,351.25,702.5,-33.0
2022-09-09,2022-10-14,RUT,35,1870.29,1682.3,,22.91,1655.0,2065.0,-0.0989,0.0814,13.75,1375.0,,WIN,expiration,343.75,687.5,1031.25,-2728.0,452.0,-2728.0,-2728.0,-2728.0,343.75,452.0,452.0
2022-09-16,2022-10-14,RUT,28,1783.43,1682.3,,28.34,1560.0,1985.0,-0.0985,0.0802,14.15,1415.0,,WIN,expiration,353.75,707.5,1061.25,-115.0,1195.0,353.75,-115.0,-115.0,353.75,707.5,1061.25
2022-09-23,2022-10-28,RUT,35,1679.81,1846.46,,29.13,1460.0,1905.0,-0.0988,0.078,14.4,1440.0,,WIN,expiration,360.0,720.0,1080.0,973.0,1393.0,360.0,720.0,1080.0,360.0,720.0,1080.0
2022-09-30,2022-11-04,RUT,35,1688.29,1800.12,,31.01,1445.0,1920.0,-0.1011,0.0813,16.5,1650.0,,WIN,expiration,412.5,825.0,1237.5,1382.0,1212.0,412.5,825.0,1237.5,412.5,825.0,1237.5
2022-10-07,2022-11-11,RUT,35,1714.96,1882.88,,31.61,1465.0,1955.0,-0.1017,0.0815,17.15,1715.0,,WIN,expiration,428.75,857.5,1286.25,993.0,1595.0,428.75,857.5,993.0,428.75,857.5,1286.25
2022-10-14,2022-11-11,RUT,28,1730.79,1882.88,,31.65,1510.0,1960.0,-0.1,0.0794,14.8,1480.0,,WIN,expiration,370.0,740.0,1110.0,760.0,1350.0,370.0,740.0,760.0,370.0,740.0,1110.0
2022-10-21,2022-11-25,RUT,35,1713.86,1869.23,,29.38,1495.0,1950.0,-0.1014,0.0818,15.35,1535.0,,WIN,expiration,383.75,767.5,1151.25,340.0,1180.0,383.75,767.5,1151.25,383.75,767.5,1151.25
2022-10-28,2022-12-02,RUT,35,1819.74,1892.74,,27.39,1595.0,2060.0,-0.0989,0.0806,15.15,1515.0,,WIN,expiration,378.75,757.5,1136.25,988.0,1485.0,378.75,757.5,1136.25,378.75,757.5,1136.25
2022-11-04,2022-12-09,RUT,35,1791.99,1796.93,,24.72,1590.0,2025.0,-0.1021,0.0787,14.22,1422.0,,WIN,expiration,355.5,711.0,1066.5,1297.0,1389.0,355.5,711.0,1066.5,355.5,711.0,1066.5
2022-11-11,2022-12-09,RUT,28,1885.98,1796.93,,23.43,1680.0,2070.0,-0.1003,0.0765,12.9,1290.0,,WIN,expiration,322.5,645.0,967.5,1113.0,1252.0,322.5,645.0,967.5,322.5,645.0,967.5
2022-11-18,2022-12-23,RUT,35,1859.22,1761.08,,23.6,1640.0,2055.0,-0.0989,0.0824,14.1,1410.0,,WIN,expiration,352.5,705.0,1057.5,1130.0,1272.0,352.5,705.0,1057.5,352.5,705.0,1057.5
2022-11-25,2022-12-30,RUT,35,1867.21,1760.83,,20.97,1670.0,2050.0,-0.0966,0.0829,12.45,1245.0,,WIN,expiration,311.25,622.5,933.75,642.0,940.0,311.25,622.5,933.75,311.25,622.5,933.75
2022-12-02,2023-01-06,RUT,35,1867.3,1792.32,,19.88,1685.0,2050.0,-0.0978,0.0792,11.65,1165.0,,WIN,expiration,291.25,582.5,873.75,105.0,830.0,291.25,105.0,105.0,291.25,582.5,873.75
2022-12-09,2023-01-13,RUT,35,1812.8,1887.33,,22.86,1610.0,1995.0,-0.1067,0.0813,14.15,1415.0,,WIN,expiration,353.75,707.5,1061.25,1130.0,1263.0,353.75,707.5,1061.25,353.75,707.5,1061.25
2022-12-16,2023-01-13,RUT,28,1764.66,1887.33,,22.41,1600.0,1930.0,-0.0995,0.0779,10.6,1060.0,,WIN,expiration,265.0,530.0,795.0,750.0,920.0,265.0,530.0,795.0,265.0,530.0,795.0
2022-12-23,2023-01-27,RUT,35,1743.74,1911.56,,22.49,1530.0,1905.0,-0.1004,0.0879,13.8,724.0,,WIN,expiration,345.0,690.0,1035.0,-445.0,578.0,345.0,690.0,-445.0,345.0,690.0,1035.0
2022-12-30,2023-02-03,RUT,35,1752.61,1985.69,,22.03,1575.0,1945.0,-0.1014,0.0771,12.0,-2869.0,,LOSS,expiration,300.0,600.0,-2869.0,660.0,127.0,300.0,600.0,660.0,300.0,600.0,127.0
2023-01-06,2023-02-10,RUT,35,1760.73,1919.15,,21.85,1600.0,1940.0,-0.1004,0.0818,11.15,1115.0,,WIN,expiration,278.75,557.5,836.25,-658.0,-5382.0,278.75,-658.0,-658.0,278.75,-5382.0,-5382.0
2023-01-13,2023-02-10,RUT,28,1867.65,1919.15,,18.7,1705.0,2025.0,-0.1005,0.0759,10.3,1030.0,,WIN,expiration,257.5,515.0,772.5,670.0,-305.0,257.5,515.0,670.0,257.5,515.0,772.5
2023-01-20,2023-02-24,RUT,35,1849.0,1890.44,,20.23,1685.0,2035.0,-0.0985,0.0841,11.4,1140.0,,WIN,expiration,285.0,570.0,855.0,687.0,1050.0,285.0,570.0,687.0,285.0,570.0,855.0
2023-01-27,2023-03-03,RUT,35,1906.11,1928.58,,18.38,1700.0,2045.0,-0.1032,0.0842,12.95,1295.0,,WIN,expiration,323.75,647.5,971.25,970.0,1230.0,323.75,647.5,971.25,323.75,647.5,971.25
2023-02-03,2023-03-10,RUT,35,1992.12,1773.03,,18.46,1785.0,2160.0,-0.1054,0.0844,14.05,208.0,,WIN,expiration,351.25,702.5,1053.75,898.0,1277.0,351.25,702.5,898.0,351.25,702.5,1053.75
2023-02-10,2023-03-10,RUT,28,1908.29,1773.03,,21.31,1715.0,2055.0,-0.1109,0.0839,13.6,1360.0,,WIN,expiration,340.0,680.0,1020.0,1095.0,1305.0,340.0,680.0,1020.0,340.0,680.0,1020.0
2023-02-17,2023-03-24,RUT,35,1929.21,1734.83,,21.02,1725.0,2110.0,-0.1005,0.0794,13.05,1305.0,,WIN,expiration,326.25,652.5,978.75,198.0,-1368.0,326.25,652.5,198.0,326.25,652.5,-1368.0
2023-02-24,2023-03-31,RUT,35,1880.85,1802.44,,22.76,1670.0,2060.0,-0.1039,0.0836,14.25,1425.0,,WIN,expiration,356.25,712.5,1068.75,-657.0,-122.0,356.25,712.5,1068.75,356.25,712.5,1068.75
2023-03-03,2023-04-06,RUT,34,1908.64,1754.39,,19.21,1700.0,2080.0,-0.1051,0.0793,13.8,1380.0,,WIN,expiration,345.0,690.0,1035.0,-627.0,1082.0,345.0,690.0,-627.0,345.0,690.0,1035.0
2023-03-10,2023-04-14,RUT,35,1794.73,1781.28,,23.36,1600.0,1985.0,-0.1012,0.0789,12.9,1290.0,,WIN,expiration,322.5,645.0,967.5,1020.0,1235.0,322.5,645.0,967.5,322.5,645.0,967.5
2023-03-17,2023-04-14,RUT,28,1747.8,1781.28,,24.02,1525.0,1915.0,-0.1004,0.0789,13.7,1370.0,,WIN,expiration,342.5,685.0,1027.5,1193.0,1340.0,342.5,685.0,1027.5,342.5,685.0,1027.5
2023-03-24,2023-04-28,RUT,35,1702.52,1768.79,,24.09,1480.0,1890.0,-0.0962,0.0818,13.7,1370.0,,WIN,expiration,342.5,685.0,1027.5,1078.0,1325.0,342.5,685.0,1027.5,342.5,685.0,1027.5
2023-03-31,2023-05-05,RUT,35,1784.44,1759.23,,18.88,1560.0,1985.0,-0.0995,0.0735,13.9,1390.0,,WIN,expiration,347.5,695.0,1042.5,1290.0,1343.0,347.5,695.0,1042.5,347.5,695.0,1042.5
2023-04-14,2023-05-12,RUT,28,1805.02,1740.95,,17.55,1650.0,1965.0,-0.1005,0.0757,10.02,1002.0,,WIN,expiration,250.5,501.0,751.5,377.0,187.0,250.5,501.0,377.0,250.5,501.0,751.5
2023-04-21,2023-05-26,RUT,35,1785.73,1772.82,,17.35,1610.0,1925.0,-0.0986,0.0796,10.6,1060.0,,WIN,expiration,265.0,530.0,795.0,710.0,1008.0,265.0,530.0,710.0,265.0,530.0,795.0
2023-04-28,2023-06-02,RUT,35,1757.56,1830.86,,16.54,1590.0,1890.0,-0.1009,0.0761,10.15,1015.0,,WIN,expiration,253.75,507.5,761.25,757.0,867.0,253.75,507.5,761.25,253.75,507.5,761.25
2023-05-05,2023-06-09,RUT,35,1749.07,1865.85,,17.97,1560.0,1895.0,-0.0981,0.077,11.18,1118.0,,WIN,expiration,279.5,559.0,838.5,780.0,1056.0,279.5,559.0,838.5,279.5,559.0,838.5
2023-05-12,2023-06-09,RUT,28,1752.29,1865.85,,16.54,1575.0,1860.0,-0.0961,0.0802,9.65,380.0,,WIN,expiration,241.25,482.5,723.75,412.0,853.0,241.25,482.5,412.0,241.25,482.5,723.75
2023-05-19,2023-06-23,RUT,35,1792.76,1821.37,,16.03,1625.0,1930.0,-0.099,0.0818,10.38,1038.0,,WIN,expiration,259.5,519.0,778.5,-187.0,246.0,259.5,519.0,-187.0,259.5,519.0,778.5
2023-05-26,2023-06-30,RUT,35,1757.89,1888.74,,18.23,1570.0,1930.0,-0.1021,0.0875,13.0,1300.0,,WIN,expiration,325.0,650.0,975.0,-147.0,1142.0,325.0,650.0,-147.0,325.0,650.0,975.0
2023-06-02,2023-07-07,RUT,35,1789.41,1864.71,,15.13,1630.0,1930.0,-0.1019,0.0826,10.45,1045.0,,WIN,expiration,261.25,522.5,783.75,650.0,590.0,261.25,522.5,783.75,261.25,522.5,783.75
2023-06-09,2023-07-14,RUT,35,1877.39,1930.71,,13.56,1715.0,2035.0,-0.1008,0.0826,10.85,1085.0,,WIN,expiration,271.25,542.5,813.75,890.0,957.0,271.25,542.5,813.75,271.25,542.5,813.75
2023-06-16,2023-07-14,RUT,28,1883.96,1930.71,,14.39,1725.0,2070.0,-0.0981,0.079,10.7,1070.0,,WIN,expiration,267.5,535.0,802.5,893.0,922.0,267.5,535.0,802.5,267.5,535.0,802.5
2023-06-23,2023-07-28,RUT,35,1835.05,1981.43,,13.44,1675.0,1990.0,-0.0978,0.0821,10.3,1030.0,,WIN,expiration,257.5,515.0,772.5,-330.0,-130.0,257.5,515.0,-330.0,257.5,515.0,-130.0
2023-06-30,2023-08-04,RUT,35,1895.76,1957.53,,13.47,1730.0,2090.0,-0.1021,0.0737,11.25,1125.0,,WIN,expiration,281.25,562.5,843.75,898.0,1057.0,281.25,562.5,843.75,281.25,562.5,843.75
2023-07-07,2023-08-11,RUT,35,1860.11,1924.79,,14.98,1700.0,2015.0,-0.1,0.0783,10.3,1030.0,,WIN,expiration,257.5,515.0,772.5,172.0,525.0,172.0,172.0,172.0,257.5,515.0,525.0
2023-07-14,2023-08-11,RUT,28,1937.34,1924.79,,13.69,1815.0,2065.0,-0.0967,0.0827,7.95,795.0,,WIN,expiration,198.75,397.5,596.25,348.0,653.0,198.75,348.0,348.0,198.75,397.5,596.25
2023-07-21,2023-08-25,RUT,35,1965.41,1853.48,,13.79,1810.0,2130.0,-0.102,0.081,10.7,1070.0,,WIN,expiration,267.5,535.0,802.5,580.0,225.0,267.5,535.0,580.0,267.5,535.0,802.5
2023-07-28,2023-09-01,RUT,35,1978.28,1920.31,,13.53,1800.0,2140.0,-0.0947,0.077,10.5,1050.0,,WIN,expiration,262.5,525.0,787.5,-270.0,337.0,262.5,525.0,-270.0,262.5,525.0,337.0
2023-08-04,2023-09-08,RUT,35,1959.96,1851.84,,15.27,1790.0,2115.0,-0.0995,0.0776,10.65,1065.0,,WIN,expiration,266.25,532.5,798.75,58.0,1005.0,266.25,532.5,58.0,266.25,532.5,798.75
