trade_date,calendar_date,dte_remaining,spot,put_mid,call_mid,pnl_usd
2025-12-05,2025-12-11,36,6901.0,25.3,16.4,1555.0
2025-12-05,2025-12-15,32,6816.51,32.6,5.85,1880.0
2025-12-05,2025-12-16,31,6800.26,33.35,3.95,1995.0
2025-12-05,2025-12-17,30,6721.43,47.75,2.55,695.0
2025-12-05,2025-12-18,29,6774.76,35.0,2.5,1975.0
2025-12-05,2025-12-19,28,6834.5,21.5,3.45,3230.0
2025-12-05,2025-12-22,25,6878.49,13.85,3.3,4010.0
2025-12-05,2025-12-23,24,6909.79,11.3,4.25,4170.0
2025-12-05,2025-12-24,23,6932.05,8.7,5.3,4325.0
2025-12-05,2025-12-26,21,6929.94,6.85,4.05,4635.0
2025-12-05,2025-12-29,18,6905.74,6.0,2.225,4902.5
2025-12-05,2025-12-30,17,6896.24,6.0,1.5,4975.0
2025-12-05,2025-12-31,16,6845.5,7.85,0.6,4880.0
2025-12-05,2026-01-02,14,6858.47,4.8,0.325,5212.5
2025-12-05,2026-01-05,11,6902.05,2.675,0.45,5412.5
2025-12-05,2026-01-06,10,6944.82,1.75,0.65,5485.0
2025-12-05,2026-01-07,9,6920.93,1.8,0.3,5515.0
2025-12-05,2026-01-08,8,6921.46,1.5,0.225,5552.5
2025-12-05,2026-01-09,7,6966.28,0.675,0.15,5642.5
2025-12-05,2026-01-12,4,6977.27,0.25,0.1,5690.0
2025-12-05,2026-01-13,3,6963.74,0.175,0.05,5702.5
2025-12-05,2026-01-14,2,6926.6,0.075,0.025,5715.0
2025-12-05,2026-01-15,1,6944.47,0.075,0.025,5715.0
2025-12-05,2026-01-16,0,6940.01,0.0,0.0,5725.0
2025-12-11,2025-12-11,42,6901.0,34.0,17.05,0.0
2025-12-11,2025-12-15,38,6816.51,43.25,6.65,115.0
2025-12-11,2025-12-16,37,6800.26,42.95,4.15,395.0
2025-12-11,2025-12-17,36,6721.43,59.9,2.775,-1162.5
2025-12-11,2025-12-18,35,6774.76,45.4,2.725,292.5
2025-12-11,2025-12-19,34,6834.5,28.9,3.7,1845.0
2025-12-11,2025-12-22,31,6878.49,19.55,3.55,2795.0
2025-12-11,2025-12-23,30,6909.79,16.45,4.45,3015.0
2025-12-11,2025-12-24,29,6932.05,13.2,5.55,3230.0
2025-12-11,2025-12-26,27,6929.94,11.15,4.4,3550.0
2025-12-11,2025-12-29,24,6905.74,10.2,2.675,3817.5
2025-12-11,2025-12-30,23,6896.24,10.25,1.9,3890.0
2025-12-11,2025-12-31,22,6845.5,13.75,0.875,3642.5
2025-12-11,2026-01-02,20,6858.47,9.55,0.5,4100.0
2025-12-11,2026-01-05,17,6902.05,5.7,0.725,4462.5
2025-12-11,2026-01-06,16,6944.82,4.0,0.95,4610.0
2025-12-11,2026-01-07,15,6920.93,4.5,0.525,4602.5
2025-12-11,2026-01-08,14,6921.46,3.9,0.375,4677.5
2025-12-11,2026-01-09,13,6966.28,1.825,0.35,4887.5
2025-12-11,2026-01-12,10,6977.27,1.2,0.2,4965.0
2025-12-11,2026-01-13,9,6963.74,1.3,0.125,4962.5
2025-12-11,2026-01-14,8,6926.6,0.95,0.1,5000.0
2025-12-11,2026-01-15,7,6944.47,0.4,0.05,5060.0
2025-12-11,2026-01-16,6,6940.01,0.3,0.025,5072.5
2025-12-11,2026-01-20,2,6796.86,0.25,0.025,5077.5
2025-12-11,2026-01-21,1,6875.62,0.075,0.025,5095.0
2025-12-11,2026-01-22,0,6913.35,0.0,0.0,5105.0
2025-12-26,2025-12-26,42,6929.94,32.0,18.75,395.0
2025-12-26,2025-12-29,39,6905.74,31.3,13.7,970.0
2025-12-26,2025-12-30,38,6896.24,31.75,11.9,1105.0
2025-12-26,2025-12-31,37,6845.5,39.45,6.85,840.0
2025-12-26,2026-01-02,35,6858.47,33.7,5.65,1535.0
2025-12-26,2026-01-05,32,6902.05,26.55,8.65,1950.0
2025-12-26,2026-01-06,31,6944.82,21.35,12.55,2080.0
2025-12-26,2026-01-07,30,6920.93,24.75,8.85,2110.0
2025-12-26,2026-01-08,29,6921.46,23.55,7.75,2340.0
2025-12-26,2026-01-09,28,6966.28,16.5,9.9,2830.0
2025-12-26,2026-01-12,25,6977.27,14.65,9.95,3010.0
2025-12-26,2026-01-13,24,6963.74,17.65,7.2,2985.0
2025-12-26,2026-01-14,23,6926.6,20.15,4.4,3015.0
2025-12-26,2026-01-15,22,6944.47,15.35,4.3,3505.0
2025-12-26,2026-01-16,21,6940.01,14.25,3.0,3745.0
2025-12-26,2026-01-20,17,6796.86,40.1,0.575,1402.5
2025-12-26,2026-01-21,16,6875.62,17.45,0.875,3637.5
2025-12-26,2026-01-22,15,6913.35,10.2,0.7,4380.0
2025-12-26,2026-01-23,14,6915.61,9.85,0.425,4442.5
2025-12-26,2026-01-26,11,6950.23,6.6,1.05,4705.0
2025-12-26,2026-01-27,10,6978.6,3.65,0.575,5047.5
2025-12-26,2026-01-28,9,6978.03,3.45,0.275,5097.5
2025-12-26,2026-01-29,8,6969.01,2.325,0.1,5227.5
2025-12-26,2026-01-30,7,6939.03,4.1,0.05,5055.0
2025-12-26,2026-02-02,4,6976.44,0.4,0.05,5425.0
2025-12-26,2026-02-03,3,6917.81,0.6,0.05,5405.0
2025-12-26,2026-02-04,2,6882.72,0.2,0.025,5447.5
2025-12-26,2026-02-05,1,6798.4,1.875,0.025,5280.0
2025-12-26,2026-02-06,0,6932.3,0.0,0.0,5470.0
2026-01-09,2026-01-09,42,6966.28,33.75,18.35,-0.0
2026-01-09,2026-01-12,39,6977.27,31.6,19.05,145.0
2026-01-09,2026-01-13,38,6963.74,36.1,15.6,40.0
2026-01-09,2026-01-14,37,6926.6,41.0,11.05,5.0
2026-01-09,2026-01-15,36,6944.47,34.35,11.05,670.0
2026-01-09,2026-01-16,35,6940.01,34.9,9.55,765.0
2026-01-09,2026-01-20,31,6796.86,71.2,2.875,-2197.5
2026-01-09,2026-01-21,30,6875.62,41.7,4.8,560.0
2026-01-09,2026-01-22,29,6913.35,31.35,5.05,1570.0
2026-01-09,2026-01-23,28,6915.61,31.25,4.05,1680.0
2026-01-09,2026-01-26,25,6950.23,23.45,5.1,2355.0
2026-01-09,2026-01-27,24,6978.6,20.35,6.75,2500.0
2026-01-09,2026-01-28,23,6978.03,22.4,5.45,2425.0
2026-01-09,2026-01-29,22,6969.01,21.2,3.9,2700.0
2026-01-09,2026-01-30,21,6939.03,24.45,2.35,2530.0
2026-01-09,2026-02-02,18,6976.44,12.65,2.125,3732.5
2026-01-09,2026-02-03,17,6917.81,20.25,0.975,3087.5
2026-01-09,2026-02-04,16,6882.72,27.9,0.6,2360.0
2026-01-09,2026-02-05,15,6798.4,54.4,0.35,-265.0
2026-01-09,2026-02-06,14,6932.3,12.65,0.375,3907.5
2026-01-09,2026-02-09,11,6964.82,6.5,0.525,4507.5
2026-01-09,2026-02-10,10,6941.81,6.2,0.25,4565.0
2026-01-09,2026-02-11,9,6941.47,4.4,0.175,4752.5
2026-01-09,2026-02-12,8,6832.76,18.15,0.075,3387.5
2026-01-09,2026-02-13,7,6836.17,11.55,0.075,4047.5
2026-01-09,2026-02-17,3,6843.22,2.1,0.05,4995.0
2026-01-09,2026-02-18,2,6881.31,0.225,0.05,5182.5
2026-01-09,2026-02-19,1,6861.89,0.2,0.05,5185.0
2026-01-09,2026-02-20,0,6909.51,0.0,0.0,5210.0
2026-01-23,2026-01-23,42,6915.61,39.3,20.55,0.0
2026-01-23,2026-01-26,39,6950.23,32.45,25.3,210.0
2026-01-23,2026-01-27,38,6978.6,29.85,31.3,-130.0
2026-01-23,2026-01-28,37,6978.03,30.5,24.95,440.0
2026-01-23,2026-01-29,36,6969.01,29.75,23.05,705.0
2026-01-23,2026-01-30,35,6939.03,33.7,17.95,820.0
2026-01-23,2026-02-02,32,6976.44,22.8,19.6,1745.0
2026-01-23,2026-02-03,31,6917.81,31.05,11.95,1685.0
2026-01-23,2026-02-04,30,6882.72,39.25,9.45,1115.0
2026-01-23,2026-02-05,29,6798.4,64.9,5.0,-1005.0
2026-01-23,2026-02-06,28,6932.3,26.35,9.4,2410.0
2026-01-23,2026-02-09,25,6964.82,19.4,9.85,3060.0
2026-01-23,2026-02-10,24,6941.81,20.25,7.05,3255.0
2026-01-23,2026-02-11,23,6941.47,18.75,5.65,3545.0
2026-01-23,2026-02-12,22,6832.76,39.0,2.05,1880.0
2026-01-23,2026-02-13,21,6836.17,36.1,1.15,2260.0
2026-01-23,2026-02-17,17,6843.22,26.5,0.825,3252.5
2026-01-23,2026-02-18,16,6881.31,20.2,0.675,3897.5
2026-01-23,2026-02-19,15,6861.89,21.6,0.325,3792.5
2026-01-23,2026-02-20,14,6909.51,12.9,0.225,4672.5
2026-01-23,2026-02-23,11,6837.75,17.6,0.125,4212.5
2026-01-23,2026-02-24,10,6890.07,8.3,0.1,5145.0
2026-01-23,2026-02-25,9,6946.13,3.7,0.125,5602.5
2026-01-23,2026-02-26,8,6908.86,3.3,0.025,5652.5
2026-01-23,2026-02-27,7,6878.88,3.9,0.05,5590.0
2026-01-23,2026-03-02,4,6881.62,2.025,0.05,5777.5
2026-01-23,2026-03-03,3,6816.63,2.625,0.025,5720.0
2026-01-23,2026-03-04,2,6869.5,0.425,0.025,5940.0
2026-01-23,2026-03-05,1,6830.71,0.75,0.025,5907.5
2026-01-23,2026-03-06,0,6740.02,0.0,0.0,5985.0
2026-02-06,2026-02-06,42,6932.3,43.65,21.7,65.0
2026-02-06,2026-02-09,39,6964.82,35.75,23.5,675.0
2026-02-06,2026-02-10,38,6941.81,37.15,19.4,945.0
2026-02-06,2026-02-11,37,6941.47,36.05,17.5,1245.0
2026-02-06,2026-02-12,36,6832.76,60.55,9.0,-355.0
2026-02-06,2026-02-13,35,6836.17,59.0,7.5,-50.0
2026-02-06,2026-02-17,31,6843.22,48.95,6.25,1080.0
2026-02-06,2026-02-18,30,6881.31,42.1,6.95,1695.0
2026-02-06,2026-02-19,29,6861.89,45.3,5.3,1540.0
2026-02-06,2026-02-20,28,6909.51,33.6,6.35,2605.0
2026-02-06,2026-02-23,25,6837.75,45.05,3.35,1760.0
2026-02-06,2026-02-24,24,6890.07,31.8,3.7,3050.0
2026-02-06,2026-02-25,23,6946.13,20.2,5.15,4065.0
2026-02-06,2026-02-26,22,6908.86,23.5,2.35,4015.0
2026-02-06,2026-02-27,21,6878.88,29.65,1.4,3495.0
2026-02-06,2026-03-02,18,6881.62,30.2,1.35,3445.0
2026-02-06,2026-03-03,17,6816.63,43.3,0.5,2220.0
2026-02-06,2026-03-04,16,6869.5,26.8,0.675,3852.5
2026-02-06,2026-03-05,15,6830.71,35.2,0.525,3027.5
2026-02-06,2026-03-06,14,6740.02,68.15,0.25,-240.0
2026-02-06,2026-03-09,11,6795.99,36.55,0.2,2925.0
2026-02-06,2026-03-10,10,6781.48,29.95,2.05,3400.0
2026-02-06,2026-03-11,9,6775.8,23.45,0.125,4242.5
2026-02-06,2026-03-12,8,6672.62,41.1,0.075,2482.5
2026-02-06,2026-03-13,7,6632.19,43.95,0.1,2195.0
2026-02-06,2026-03-16,4,6699.38,9.3,0.05,5665.0
2026-02-06,2026-03-17,3,6716.09,3.0,0.05,6295.0
2026-02-06,2026-03-18,2,6624.7,5.4,0.025,6057.5
2026-02-06,2026-03-19,1,6606.49,2.1,0.05,6385.0
2026-02-06,2026-03-20,0,6506.48,0.0,0.0,6600.0
2026-02-20,2026-02-20,39,6909.51,44.65,18.85,135.0
2026-02-20,2026-02-23,36,6837.75,57.2,11.45,-380.0
2026-02-20,2026-02-24,35,6890.07,43.7,13.2,795.0
2026-02-20,2026-02-25,34,6946.13,30.5,17.4,1695.0
2026-02-20,2026-02-26,33,6908.86,35.15,10.35,1935.0
2026-02-20,2026-02-27,32,6878.88,42.55,6.7,1560.0
2026-02-20,2026-03-02,29,6881.62,43.4,6.45,1500.0
2026-02-20,2026-03-03,28,6816.63,59.25,3.2,240.0
2026-02-20,2026-03-04,27,6869.5,41.75,3.55,1955.0
2026-02-20,2026-03-05,26,6830.71,53.1,2.675,907.5
2026-02-20,2026-03-06,25,6740.02,92.35,1.625,-2912.5
2026-02-20,2026-03-09,22,6795.99,56.95,0.975,692.5
2026-02-20,2026-03-10,21,6781.48,52.05,0.8,1200.0
2026-02-20,2026-03-11,20,6775.8,48.1,0.625,1612.5
2026-02-20,2026-03-12,19,6672.62,73.65,0.55,-935.0
2026-02-20,2026-03-13,18,6632.19,81.15,0.25,-1655.0
2026-02-20,2026-03-16,15,6699.38,42.75,0.25,2185.0
2026-02-20,2026-03-17,14,6716.09,31.25,0.25,3335.0
2026-02-20,2026-03-18,13,6624.7,53.85,0.15,1085.0
2026-02-20,2026-03-19,12,6606.49,47.7,0.125,1702.5
2026-02-20,2026-03-20,11,6506.48,81.7,0.075,-1692.5
2026-02-20,2026-03-23,8,6581.0,52.8,0.05,1200.0
2026-02-20,2026-03-24,7,6556.37,49.15,0.05,1565.0
2026-02-20,2026-03-25,6,6591.9,27.6,0.05,3720.0
2026-02-20,2026-03-26,5,6477.16,65.05,0.05,-25.0
2026-02-20,2026-03-31,0,6528.52,0.0,0.0,6485.0
2026-02-27,2026-02-27,42,6878.88,47.6,22.8,0.0
2026-02-27,2026-03-02,39,6881.62,48.9,22.85,-135.0
2026-02-27,2026-03-03,38,6816.63,64.05,15.25,-890.0
2026-02-27,2026-03-04,37,6869.5,46.0,17.35,705.0
2026-02-27,2026-03-05,36,6830.71,57.15,13.85,-60.0
2026-02-27,2026-03-06,35,6740.02,95.75,10.45,-3580.0
2026-02-27,2026-03-09,32,6795.99,61.7,9.15,-45.0
2026-02-27,2026-03-10,31,6781.48,61.65,7.05,170.0
2026-02-27,2026-03-11,30,6775.8,57.55,4.7,815.0
2026-02-27,2026-03-12,29,6672.62,82.65,3.3,-1555.0
2026-02-27,2026-03-13,28,6632.19,91.5,1.95,-2305.0
2026-02-27,2026-03-16,25,6699.38,55.25,1.075,1407.5
2026-02-27,2026-03-17,24,6716.09,44.6,1.125,2467.5
2026-02-27,2026-03-18,23,6624.7,69.55,0.625,22.5
2026-02-27,2026-03-19,22,6606.49,64.55,0.525,532.5
2026-02-27,2026-03-20,21,6506.48,98.35,0.35,-2830.0
2026-02-27,2026-03-23,18,6581.0,73.45,0.45,-350.0
2026-02-27,2026-03-24,17,6556.37,73.85,0.3,-375.0
2026-02-27,2026-03-25,16,6591.9,55.75,0.35,1430.0
2026-02-27,2026-03-26,15,6477.16,95.2,0.3,-2510.0
2026-02-27,2026-03-27,14,6368.85,146.6,0.175,-7637.5
2026-02-27,2026-03-30,11,6343.72,138.1,0.175,-6787.5
2026-02-27,2026-03-31,10,6528.52,46.5,0.125,2377.5
2026-02-27,2026-04-01,9,6575.32,31.45,0.05,3890.0
2026-02-27,2026-04-02,8,6582.69,22.9,0.05,4745.0
2026-02-27,2026-04-06,4,6611.83,10.55,0.05,5980.0
2026-03-20,2026-03-20,42,6506.48,55.6,30.5,425.0
2026-03-20,2026-03-23,39,6581.0,46.3,33.1,1095.0
2026-03-20,2026-03-24,38,6556.37,47.05,28.1,1520.0
2026-03-20,2026-03-25,37,6591.9,38.3,31.35,2070.0
2026-03-20,2026-03-26,36,6477.16,54.55,17.9,1790.0
2026-03-20,2026-03-27,35,6368.85,75.85,11.75,275.0
2026-03-20,2026-03-30,32,6343.72,67.7,7.35,1530.0
2026-03-20,2026-03-31,31,6528.52,33.25,11.9,4520.0
2026-03-20,2026-04-01,30,6575.32,27.3,15.4,4765.0
2026-03-20,2026-04-02,29,6582.69,24.8,12.45,5310.0
2026-03-20,2026-04-06,25,6611.83,20.1,12.8,5745.0
2026-04-02,2026-04-02,43,6582.69,56.85,25.9,0.0
2026-04-02,2026-04-06,39,6611.83,51.2,26.55,500.0
