trade_date,calendar_date,dte_remaining,spot,put_mid,call_mid,pnl_usd
2026-01-16,2026-01-26,32,2659.67,16.65,7.0,680.0
2026-01-16,2026-01-27,31,2666.7,14.45,6.7,930.0
2026-01-16,2026-01-28,30,2653.55,15.35,5.15,995.0
2026-01-16,2026-01-29,29,2654.78,16.75,5.15,855.0
2026-01-16,2026-01-30,28,2613.74,23.7,2.8,395.0
2026-01-16,2026-02-02,25,2640.28,15.05,3.175,1222.5
2026-01-16,2026-02-03,24,2648.5,15.8,3.65,1100.0
2026-01-16,2026-02-04,23,2624.55,19.5,3.075,787.5
2026-01-16,2026-02-05,22,2577.65,34.75,1.525,-582.5
2026-01-16,2026-02-06,21,2670.34,11.65,3.75,1505.0
2026-01-16,2026-02-09,18,2689.05,7.9,3.6,1895.0
2026-01-16,2026-02-10,17,2679.77,7.6,2.925,1992.5
2026-01-16,2026-02-11,16,2669.47,7.3,1.75,2140.0
2026-01-16,2026-02-12,15,2615.83,17.25,0.8,1240.0
2026-01-16,2026-02-13,14,2646.7,10.0,0.85,1960.0
2026-01-16,2026-02-17,10,2646.59,7.35,0.475,2262.5
2026-01-16,2026-02-18,9,2658.61,4.5,0.275,2567.5
2026-01-16,2026-02-19,8,2665.09,4.05,0.25,2615.0
2026-01-16,2026-02-20,7,2663.78,2.0,0.1,2835.0
2026-01-16,2026-02-23,4,2620.99,2.225,0.05,2817.5
2026-01-16,2026-02-24,3,2652.33,0.3,0.05,3010.0
2026-01-16,2026-02-25,2,2663.33,0.05,0.05,3035.0
2026-01-16,2026-02-26,1,2677.29,0.075,0.05,3032.5
2026-01-16,2026-02-27,0,2632.36,0.0,0.0,3045.0
2026-02-13,2026-02-13,42,2646.7,23.4,14.2,0.0
2026-02-13,2026-02-17,38,2646.59,20.75,12.35,450.0
2026-02-13,2026-02-18,37,2658.61,18.3,11.95,735.0
2026-02-13,2026-02-19,36,2665.09,19.6,13.3,470.0
2026-02-13,2026-02-20,35,2663.78,17.3,11.6,870.0
2026-02-13,2026-02-23,32,2620.99,22.95,7.55,710.0
2026-02-13,2026-02-24,31,2652.33,16.7,8.45,1245.0
2026-02-13,2026-02-25,30,2663.33,12.4,7.9,1730.0
2026-02-13,2026-02-26,29,2677.29,11.4,9.45,1675.0
2026-02-13,2026-02-27,28,2632.36,17.4,4.0,1620.0
2026-02-13,2026-03-02,25,2655.94,14.45,5.25,1790.0
2026-02-13,2026-03-03,24,2608.36,22.1,2.425,1307.5
2026-02-13,2026-03-04,23,2636.01,14.75,2.525,2032.5
2026-02-13,2026-03-05,22,2585.57,23.35,0.975,1327.5
2026-02-13,2026-03-06,21,2525.3,44.8,0.55,-775.0
2026-02-13,2026-03-09,18,2553.67,29.9,0.65,705.0
2026-02-13,2026-03-10,17,2548.08,29.4,0.525,767.5
2026-02-13,2026-03-11,16,2542.9,27.7,0.375,952.5
2026-02-13,2026-03-12,15,2488.99,43.5,0.325,-622.5
2026-02-13,2026-03-13,14,2480.05,42.2,0.125,-472.5
2026-02-13,2026-03-16,11,2503.29,24.1,0.075,1342.5
2026-02-13,2026-03-17,10,2519.99,15.9,0.075,2162.5
2026-02-13,2026-03-18,9,2478.64,26.8,0.075,1072.5
2026-02-13,2026-03-19,8,2494.71,17.25,0.15,2020.0
2026-02-13,2026-03-20,7,2438.45,33.5,0.075,402.5
2026-02-13,2026-03-23,4,2494.23,11.8,0.05,2575.0
2026-02-13,2026-03-24,3,2505.44,4.7,0.05,3285.0
2026-02-13,2026-03-25,2,2536.38,0.2,0.05,3735.0
2026-02-13,2026-03-26,1,2493.32,2.275,0.05,3527.5
2026-02-13,2026-03-27,0,2449.7,0.0,0.0,3760.0
2026-03-13,2026-03-13,42,2480.05,28.1,16.3,0.0
2026-03-13,2026-03-16,39,2503.29,18.35,14.15,1190.0
2026-03-13,2026-03-17,38,2519.99,14.8,14.5,1510.0
2026-03-13,2026-03-18,37,2478.64,21.1,9.35,1395.0
2026-03-13,2026-03-19,36,2494.71,18.0,12.0,1440.0
2026-03-13,2026-03-20,35,2438.45,27.75,7.65,900.0
2026-03-13,2026-03-23,32,2494.23,19.35,11.8,1325.0
2026-03-13,2026-03-24,31,2505.44,18.7,15.4,1030.0
2026-03-13,2026-03-25,30,2536.38,13.4,19.4,1160.0
2026-03-13,2026-03-26,29,2493.32,19.45,12.7,1225.0
2026-03-13,2026-03-27,28,2449.7,24.55,7.0,1285.0
2026-03-13,2026-03-30,25,2414.01,25.7,3.4,1530.0
2026-03-13,2026-03-31,24,2496.37,10.9,6.15,2735.0
2026-03-13,2026-04-01,23,2512.37,9.35,7.0,2805.0
2026-03-13,2026-04-02,22,2530.04,6.75,6.25,3140.0
2026-03-13,2026-04-06,18,2540.64,4.95,5.7,3375.0
